,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_elalfa,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_greenscreen,hash_parati,hash_rd,hash_tiktok,hash_viral
3,US,7098478233666080001,1652743265,Inst: son_leo_,6960248080994894850,LEO MOM💛,"I am a LEGEND.
Founder of the Queen team 💛

⬇️🔥CHECK ME🔥⬇️",0,False,https://www.tiktok.com/@mom_leo_/video/7098478233666080001?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098478233666080001&source=h5_m,1859587,1011,1024,4443,132893,7098478169463851777,7098478169463851777,72,7098478169463851777,original sound - mom_leo_ (Contains music from: Siente El Bum - Tik Tok Remix),"Contains music from: ""Siente El Bum""",6.960248080994895e+18,LEO MOM💛,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098478182168349441.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1c8579b7af75400a7e1af0b2568f9c6f.json,False,False,Tik Tok Remix,Siente El Bum,original sound - mom_leo_ (Contains music from: Siente El Bum - Tik Tok Remix),"Contains music from: ""Siente El Bum""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
4,US,7102795755114614059,1653748509,#alejandrothetrapper,6999081704435631109,alejandrothetrapperbacku,"🇩🇴DOMINICANO🇩🇴
Instagram:@Alejandrothetrapper",0,False,https://www.tiktok.com/@alejandrothetrapperbacku/video/7102795755114614059?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102795755114614059&source=h5_m,331965,112,105,307,26647,7102795722785164075,7102795722785164075,72,7102795722785164075,original sound - alejandrothetrapperbacku,alejandrothetrapperbacku,6.999081704435631e+18,alejandrothetrapperbacku,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102795751767477034.mp3,,False,False,,,,,[],0,0,Dominican Republic,#alejandrothetrapper,0,0,0,0,0,0,0,0,0,0
5,DE,7097978729095384326,1652626958, ,6944249215795479558,👸🏽,🔫,0,False,https://www.tiktok.com/@aj__me1/video/7097978729095384326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097978729095384326&source=h5_m,1336104,701,614,10,193240,7084256750144097026,7084256750144097026,72,7084256750144097026,original sound - velosbyf5,f5,7.07474571046242e+18,f5,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084256730271484673.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a8d0f810c72667358ad6a2d641692939.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
6,DO,7099496693212744966,1652980387,😂🤣😅🤣,7098717656619467781,Francis Gonzales971,,0,False,https://www.tiktok.com/@francisgonzales97/video/7099496693212744966?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099496693212744966&source=h5_m,392282,426,792,1450,15958,7099496662602648326,7099496662602648326,72,7099496662602648326,original sound - francisgonzales97,Francis Gonzales971,7.098717656619468e+18,Francis Gonzales971,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099496684471814918.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
7,DO,7087748013946457349,1650244935,#greenscreen #fyp,6865438731773641733,🥸,Subo cosas mías + memes,0,False,https://www.tiktok.com/@hl.hair/video/7087748013946457349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087748013946457349&source=h5_m,2439034,4844,24241,48131,430118,7087747989326514949,7087747989326514949,72,7087747989326514949,original sound - hl.hair,🥸,6.865438731773642e+18,🥸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087747996158921478.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c4bbf1b57dad0c923496379a1fd18964.json,False,False,,,,,[],0,0,Dominican Republic,#greenscreen #fyp,0,0,0,1,0,1,0,0,0,0
0,DO,7102083477289454853,1653582670,😻🤭 Dúo 😍👿#viral #mabeibe #guancholaparanowiri,7028199604596655109,✔Mabeibe✔,"Sigueme en esta cuenta Y Comparte
👆💔vamos allá A Llegar A 200k💔👆",0,False,https://m.tiktok.com/v/7102083477289454853.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102083477289454853&source=h5_m,346076,569,561,796,22806,6967861246120954629,6967861246120954629,72,6967861246120954629,Not my sound (Contains music from: For Y'all (feat. Jacquees) - Young Thug),"Contains music from: ""For Y'all (feat. Jacquees)""",6.938019164402468e+18,⛽️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6967861305327782662.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a5b549d8a63e68dd6bd8d914778da8d.json,False,False,Young Thug,For Y'all (feat. Jacquees),Not my sound (Contains music from: For Y'all (feat. Jacquees) - Young Thug),"Contains music from: ""For Y'all (feat. Jacquees)""",[],0,0,Dominican Republic,#viral #mabeibe #guancholaparanowiri,0,0,0,0,0,0,0,0,0,1
1,DO,7103207712330206469,1653844426,#viral #viralvideo #parati #fyp #fypシ #fypage #fypシ゚viral #fypdongggggggg #fypp #londres🇬🇧 #dubai #chile #china #japonesa #paris #michigancheck #kenia #rusia #polonia🇵🇱 #torontolife #texasgirl #texasmetal,7101120203086349318,🍑 MEGA MAMIS RD 🍑,🍑 MEGA 🍭MAMIS 🍭RD 🍑,0,False,https://m.tiktok.com/v/7103207712330206469.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103207712330206469&source=h5_m,127701,0,34,2,9691,7103207693837519621,7103207693837519621,72,7103207693837519621,original sound - mega.mamis.rd (Contains music from: Pose (feat. Megan Thee Stallion & Lil Uzi Vert) - Yo Gotti),"Contains music from: ""Pose (feat. Megan Thee Stallion & Lil Uzi Vert)""",7.101120203086349e+18,🍑 MEGA MAMIS RD 🍑,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103207714339228421.mp3,,False,False,Yo Gotti,Pose (feat. Megan Thee Stallion & Lil Uzi Vert),original sound - mega.mamis.rd (Contains music from: Pose (feat. Megan Thee Stallion & Lil Uzi Vert) - Yo Gotti),"Contains music from: ""Pose (feat. Megan Thee Stallion & Lil Uzi Vert)""",[],0,0,Dominican Republic,#viral #viralvideo #parati #fyp #fypシ #fypage #fypシ゚viral #fypdongggggggg #fypp #londres🇬🇧 #dubai #chile #china #japonesa #paris #michigancheck #kenia #rusia #polonia🇵🇱 #torontolife #texasgirl #texasmetal,0,0,0,1,2,0,1,0,0,2
2,DO,7100755493458676998,1653273476,Del 1 al 10 para el baile de David Ortiz y su mujer ? 🔥 #unchindpelota #viral #davidortiz,7063652590214448134,Ivan Cruz Díaz | Unchindpelota,"🌴 🇩🇴💯 
Periodista y Locutor dominicano. 
https://unchindpelota.com/",0,False,https://m.tiktok.com/v/7100755493458676998.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100755493458676998&source=h5_m,597986,494,888,87,19088,7100755450215418630,7100755450215418630,72,7100755450215418630,original sound - ivancruzrd (Contains music from: Ella Me Vivia (En Vivo) - El Prodigio),"Contains music from: ""Ella Me Vivia (En Vivo)""",7.063652590214448e+18,Ivan Cruz Díaz | Unchindpelota,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100755448718052101.mp3,,False,False,El Prodigio,Ella Me Vivia (En Vivo),original sound - ivancruzrd (Contains music from: Ella Me Vivia (En Vivo) - El Prodigio),"Contains music from: ""Ella Me Vivia (En Vivo)""",[],0,0,Dominican Republic,#unchindpelota #viral #davidortiz,0,0,0,0,0,0,0,0,0,1
3,MX,7084246267446037765,1649429619,A que no conocías esta divertida forma de preparar #sandwich #cocinacondelishus #fyp #tiktokchef #4m #empanizado,6879173359163900929,SoyDelishus,Contacto: hola@platanonetwork.com,0,False,https://m.tiktok.com/v/7084246267446037765.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084246267446037765&source=h5_m,7094430,1637,58045,161246,436961,6738456583379880706,6738456583379880706,25,6738456583379880706,love nwantinti (ah ah ah),CKay,6.733392183322625e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3cfa653a618c42df8f6462bd4fdad281,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a82d760a97fb48f1a2ce7afe08add5e6,True,True,,,,,[],0,0,Dominican Republic,#sandwich #cocinacondelishus #fyp #tiktokchef #4m #empanizado,0,0,0,1,0,0,0,0,0,0
4,DO,7077007800425073925,1647744283,@Leandra Sierra,6791954202949911558,nayellidelacruz,"📍RD
Ig: nayellidlco",0,False,https://m.tiktok.com/v/7077007800425073925.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077007800425073925&source=h5_m,121682,43,151,105,7124,7077007762722458374,7077007762722458374,72,7077007762722458374,original sound - nayellidlco,nayellidelacruz,6.791954202949912e+18,nayellidelacruz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077007763368413957.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
5,DO,7102508921188814086,1653681725,🫶🏻❤️ @x.paola28 #losreyesdelfyp #germayolym,6966820855028843526,𝑮𝒆𝒓𝒎𝒂 🤠🦋.,"Soy mayor de edad así que no me jodan por el contenido 
Santiago 🇩🇴 .
🌈🫶🏻🫀",0,False,https://m.tiktok.com/v/7102508921188814086.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102508921188814086&source=h5_m,209195,89,96,281,39331,7074231256631986950,7074231256631986950,72,7074231256631986950,original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",6.914292857407636e+18,Hola 👀💖,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074231265691552517.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c27d539b828a80f74008c315a214c09b.json,False,False,Cutty Ranks & El Chombo,La Cripta (Remix),original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",[],0,0,Dominican Republic,#losreyesdelfyp #germayolym,0,0,0,0,0,0,0,0,0,0
6,DO,7077350973013888261,1647824184,Destapando la alcancía 💰,6898617027767649285,Minerva Bello,,0,False,https://m.tiktok.com/v/7077350973013888261.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077350973013888261&source=h5_m,540329,253,340,959,11599,7015616288739330822,7015616288739330822,72,7015616288739330822,Love Nwantiti (Dance Lessons) (Contains music from: love nwantiti (feat. Dj Yo! & AX'EL) [Remix] - CKay),"Contains music from: ""love nwantiti (feat. Dj Yo! & AX'EL) [Remix]""",6.788613585909695e+18,Lord Hec,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015616346343918342.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6bc0e7a0ceda0c424358d21ff16c835.json,False,False,CKay,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],Love Nwantiti (Dance Lessons) (Contains music from: love nwantiti (feat. Dj Yo! & AX'EL) [Remix] - CKay),"Contains music from: ""love nwantiti (feat. Dj Yo! & AX'EL) [Remix]""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
7,DO,7072531167903370502,1646701986,Jajajajajajajaj#dale❤️ #sigueme_para_mas_videos_asi #virall #tiktok #paratii #videoviral #parati,7058636821983839237,Jesica gil589,"Mi cuenta secundaria @jesica0922
🇩🇴Dominicana🇩🇴",0,False,https://m.tiktok.com/v/7072531167903370502.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072531167903370502&source=h5_m,1090187,99,117,132,39144,7002714390365604613,7002714390365604613,72,7002714390365604613,original sound - mini___honey,Mini___honey,6.979213175322314e+18,Mini___honey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7002714504287079174.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82f6eef36dfbbc6e267c75e4687de470.json,False,False,,,,,[],0,0,Dominican Republic,#dale❤️ #sigueme_para_mas_videos_asi #virall #tiktok #paratii #videoviral #parati,0,0,0,0,0,0,1,0,1,0
0,DO,7090916327581306117,1650982616,#ameviraltiktok #parati #viral,6872000895627265029,🕺🏿✨El_pio_oficial🏝,Gracias a todo por ayudarme a llegar lo 100ok lo amo mucho a todo ❤️✨🥰,0,False,https://www.tiktok.com/@miguel_angel815/video/7090916327581306117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090916327581306117&source=h5_m,15590525,8882,13076,38125,2405519,6990766058684664581,6990766058684664581,10036,6990766058684664581,Armadilha,Guélcio Smith,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/35440ce1dd0a4ab4a203a68152c5fe9d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81545c4a0de84d91b3886b25cdf4aa2b,False,True,,,,,[],0,0,Dominican Republic,#ameviraltiktok #parati #viral,0,0,0,0,0,0,1,0,0,1
1,DO,7074685248784665861,1647203521, ,6998525995016520710,J_J_0880,dios te bendiga a ti y tu familia 10k,0,False,https://www.tiktok.com/@j_j_0880/video/7074685248784665861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074685248784665861&source=h5_m,1509947,710,10770,27295,47557,7006725340043168517,7006725340043168517,72,7006725340043168517,original sound - libymatos (Contains music from: Quisqueyano Dembow - Pablo Piddy),"Contains music from: ""Quisqueyano Dembow""",1.2480001784384307e+17,Liby Matos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7006725430170389254.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bf499bf1c3400b1727296f8f1bea7b54.json,False,False,Pablo Piddy,Quisqueyano Dembow,original sound - libymatos (Contains music from: Quisqueyano Dembow - Pablo Piddy),"Contains music from: ""Quisqueyano Dembow""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
2,US,7071113570393656618,1646371926,PATISHAA = SANDÍA♥️🥺#fyp #foryou #parati #stitch #viralvideo #duet #xyzbca,6614879065386860550,Hassen Dahhan,"🇸🇾🔛☪️Allah
Collab: info@elpanarabe.com
🔥TEAM KBOOM👳🏻‍♂️
⬇️Clic aquí⬇️",0,False,https://www.tiktok.com/@elpanaarabe/video/7071113570393656618?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071113570393656618&source=h5_m,13763587,4297,4283,19779,1418190,7071113496624204586,7071113496624204586,72,7071113496624204586,original sound - elpanaarabe,Hassen Dahhan,6.614879065386861e+18,Hassen Dahhan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7071113567978441518.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/01deb4a2d8cddb6239bab94c91595c0d.json,False,False,,,,,[],0,0,Dominican Republic,#fyp #foryou #parati #stitch #viralvideo #duet #xyzbca,0,1,0,1,0,0,1,0,0,0
3,DO,7093699008803228934,1651630509,#karolg @Karol G,6826014250784769030,Rohandy Trujillo,Me llamo ZABRINA y soy La oveja negra de la familia 🥸,0,False,https://www.tiktok.com/@conzdezorra/video/7093699008803228934?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093699008803228934&source=h5_m,1994427,1879,969,2614,240834,7089940822535277318,7089940822535277318,10036,7089940822535277318,PROVENZA,KAROL G,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2bddd5d934ad4f96a4af4d197087052f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e86ce603e0b41f6a5240e4d246cc045,True,True,,,,,[],0,0,Dominican Republic,#karolg,0,0,0,0,0,0,0,0,0,0
4,DO,7103302673465658629,1653866536,😭Este mundo está perdido,6832439527124239365,La Real negra💞,💋💞💕Si me sigues te sigo💞💕💋,0,False,https://www.tiktok.com/@laperlanegra1285/video/7103302673465658629?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103302673465658629&source=h5_m,89123,68,5,22,1938,7103302657104661253,7103302657104661253,72,7103302657104661253,original sound - laperlanegra1285,La Real negra💞,6.832439527124239e+18,La Real negra💞,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103302663882050309.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
5,DO,7091419874483768582,1651099856,Suscríbete en YouTube Jean carlo MTB 🙌❤️🙌❤️🙌,6903583079743554566,jeancarlo MTB,Cuento con su apoyo en mi Instagram sigan viendo 59,0,False,https://www.tiktok.com/@siganviendo59/video/7091419874483768582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091419874483768582&source=h5_m,5828457,1524,831,5166,313510,7091419905828473606,7091419905828473606,72,7091419905828473606,original sound - siganviendo59,jeancarlo MTB,6.903583079743555e+18,jeancarlo MTB,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091419909124524806.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
6,DO,7102920412757019910,1653777533,Soy madre y mañana es nuestro día 🌹🤭,6908128374913664006,layensyjordan69,Artista 🎤💥🤟🏽 Y me tripeO Un Paqueton Dividi 🎥🔥,0,False,https://www.tiktok.com/@layensyjordan69/video/7102920412757019910?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102920412757019910&source=h5_m,79476,37,3,40,7516,7085494978956364549,7085494978956364549,72,7085494978956364549,original sound - layensyjordan69 (Contains music from: DIVIDI - La Yensy Jordan & PV Aparataje),"Contains music from: ""DIVIDI""",6.908128374913664e+18,layensyjordan69,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085494978986691334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6b67bf53bac4a6d82c68b5d85070e189.json,False,False,La Yensy Jordan & PV Aparataje,DIVIDI,original sound - layensyjordan69 (Contains music from: DIVIDI - La Yensy Jordan & PV Aparataje),"Contains music from: ""DIVIDI""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
7,DO,7098372434159553798,1652718625,Sígueme en Instagram.                              Fran_dominican_    👨‍🍳🎂🎂.   @elalfaeljeferd,6791073458954896389,Franklin repostero 🍰🧁🍮🍩,"(🇩🇴)👨‍🍳sígueme en Instagram @ fran_dominican_  
Y.  YouTube ( Repostero fran",0,False,https://www.tiktok.com/@franklindominican89/video/7098372434159553798?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098372434159553798&source=h5_m,2306869,574,795,4464,174730,7083178067576752130,7083178067576752130,10033,7083178067576752130,Parra Sin Doncon,El Alfa,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3ddaaffcd0014f2eada6ea5d6b2e289b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/19da2529dfad4d259867be56846f0a21,False,True,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
0,DO,7078834127880932613,1648169507,Qué tal  tu día en el gym 😅😅 … @darlingosoria #viral #fyp,6885100388496884742,La stoky 🌻,"Sígueme en Instagram 😍
Always be you 🌻",0,False,https://m.tiktok.com/v/7078834127880932613.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078834127880932613&source=h5_m,505921,125,181,663,12381,6799200554389080066,6799200554389080066,10033,6799200554389080066,Big Gym,Workout Stars,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/bc7b8aa8a37c42449da36a2d0ce17111,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c0aefa80a162475091ac8cc82fef10d7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1246369953', 'external_song_key': 'apple_song_id'}]",0,0,Dominican Republic,#viral #fyp,0,0,0,1,0,0,0,0,0,1
