,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_fiji,hash_fijitiktok,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_trending,hash_viral,hash_xyzbca
4,PE,7075057303220669702,1647290146,les quiero shinguitos 🦅,6902972025528058886,asume una pregunta,,0,False,https://m.tiktok.com/v/7075057303220669702.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075057303220669702&source=h5_m,29835252,87875,187525,1373,1161294,6960372137257356037,6960372137257356037,10036,6960372137257356037,Touch It,KiDi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/bdeeef5abb174b64951f65c49526af0e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b5692107326e4737a763503cca428fd9,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1560776665', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Fiji,,0,0,0,0,0,0,0,0,0,0
5,IT,7094644960439454981,1651850754,Wait a Minute! 😅,6680064953347621894,Arnaldo Mangini,"Smile Factory 😃
📩 arnaldomangini@weareera.com 📩",0,False,https://m.tiktok.com/v/7094644960439454981.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094644960439454981&source=h5_m,11890290,12760,10765,13987,1004255,7082370286401702683,7082370286401702683,24,7082370286401702683,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,[],0,0,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",Fiji,,0,0,0,0,0,0,0,0,0,0
6,AU,7075147142448303361,1647311066,Arrrgggg messed up on my transition on the first video.😁🤣euuuu #island_afro,6735682970445562885,Arieta Kamikamica,"IG/FB: Arieta Kamikamica
ONLY FOR LAUGHTER & FUN
Tailevu repping🇫🇯🌸",0,False,https://m.tiktok.com/v/7075147142448303361.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075147142448303361&source=h5_m,125918,136,13,313,10249,7059971075446278913,7059971075446278913,72,7059971075446278913,original sound - seesawfiji (Contains music from: Dragalia - YASIBOI NI CAGI TOKALAU),"Contains music from: ""Dragalia""",6.827751134209213e+18,SeeSawFiji,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7059971080580303617.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5f8cc950ed4f7fac50e8178a267c3a69.json,False,False,[],0,0,YASIBOI NI CAGI TOKALAU,Dragalia,original sound - seesawfiji (Contains music from: Dragalia - YASIBOI NI CAGI TOKALAU),"Contains music from: ""Dragalia""",Fiji,#island_afro,0,0,0,0,0,0,0,0,0,0
7,NL,7099043656274922753,1652874905,Lie Detective 🤥 (Part 2) #KIMMEL #LieDetective #kids #lcyme,6577279222191685634,𝙇𝘾𝙔シ,"“Sadness flies away on the wings of time.”
𝑳𝑪𝒀 👼",0,False,https://m.tiktok.com/v/7099043656274922753.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099043656274922753&source=h5_m,16599795,11914,19606,26380,2474348,7099043650587429633,7099043650587429633,24,7099043650587429633,original sound - lcy.me (Contains music from: Buttercup - Jack Stauber),"Contains music from: ""Buttercup""",6.577279222191686e+18,𝙇𝘾𝙔シ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099043620539337473.mp3,,False,False,[],0,0,Jack Stauber,Buttercup,original sound - lcy.me (Contains music from: Buttercup - Jack Stauber),"Contains music from: ""Buttercup""",Fiji,#KIMMEL #LieDetective #kids #lcyme,0,0,0,0,0,0,0,0,0,0
0,FJ,7081152489545911553,1648709294,Sleeping Naked #rrrrrrffzz #ynotccccc #sobfyjvx #fhjihfxcjjj,7037000207779726338,♡!LIFE_STORY!!,Person with loyal heart💝 and dirty mind🧠,0,False,https://www.tiktok.com/@life_story_30/video/7081152489545911553?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081152489545911553&source=h5_m,3128251,1632,13660,20771,96220,7064086824569817883,7064086824569817883,72,7064086824569817883,Ghost Kuya Magik Remake (Contains music from: Ghost - Justin Bieber),"Contains music from: ""Ghost""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7064082429719497499.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a4a2fe51efdd5a187ad9acaf9b4b82da.json,False,False,[],0,0,Justin Bieber,Ghost,Ghost Kuya Magik Remake (Contains music from: Ghost - Justin Bieber),"Contains music from: ""Ghost""",Fiji,#rrrrrrffzz #ynotccccc #sobfyjvx #fhjihfxcjjj,0,0,0,0,0,0,0,0,0,0
1,FJ,7081081253528734978,1648692711, ,6677454014622761990,💕Elvin Evin Kumar💕,No bio yet,0,False,https://www.tiktok.com/@elvinkumar/video/7081081253528734978?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081081253528734978&source=h5_m,112408,99,380,5,5727,7081081210008603394,7081081210008603394,72,7081081210008603394,original sound - elvinkumar,💕Elvin Evin Kumar💕,6.677454014622762e+18,💕Elvin Evin Kumar💕,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7081081104236972801.mp3,,False,False,[],0,0,,,,,Fiji,,0,0,0,0,0,0,0,0,0,0
2,DK,7070606508857232646,1646253865,My Hero❤ #tbi #tbisurvivor #TrueLove #figther #recoveryispossible #recovery #fyb #lovers #myworld #caregiver #badass #ilovehim,21390624,Simo Chira,"Simo & Patrick🇹🇩🇩🇰
1987
IG Tatted_princess_ 
Patrick_teichert",0,False,https://www.tiktok.com/@simochira/video/7070606508857232646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070606508857232646&source=h5_m,169036936,142326,139733,112606,12599046,7070606499659238150,7070606499659238150,72,7070606499659238150,original sound - simochira,Simo Chira,21390624.0,Simo Chira,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070606504130366213.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e5ae184144c01d6e96e1f897ee6fb7e9.json,False,False,[],0,0,,,,,Fiji,#tbi #tbisurvivor #TrueLove #figther #recoveryispossible #recovery #fyb #lovers #myworld #caregiver #badass #ilovehim,0,0,0,0,0,0,0,0,0,0
3,FR,7100639070446963974,1653246366,"POV: You meet your first love, and you fall in love …✨ | #foryoupage #viral #michelemorrone #parati #fürdich #italy #4u #365days2 #365dni2#365daysthisday #annamariasieklucka",6895116431903441922,Chase.cz 😋,"THIS IS NOT OFFICIAL ACCOUNT
Follow Me ♡
 1 M✨
📧 izywed@gmail.com",0,False,https://www.tiktok.com/@iziwed/video/7100639070446963974?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100639070446963974&source=h5_m,13207621,2229,5371,525,1188759,7100639162503580422,7100639162503580422,72,7100639162503580422,original sound - iziwed,Chase.cz 😋,6.895116431903442e+18,Chase.cz 😋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100639175656917765.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e49fbf884bb4397221526ff2de94ae03.json,False,False,[],0,0,,,,,Fiji,#foryoupage #viral #michelemorrone #parati #fürdich #italy #4u #365days2 #365dni2#365daysthisday #annamariasieklucka,0,0,0,1,0,0,0,0,1,0
4,US,7102206751235165483,1653611370,#pov: The new girl tries to disrespect the leader in front of the recruits… #fyp #foryou #fypシ #viral,6679609615574320134,T4TheOfficial ✪,";)
info.T4TheOfficial@gmail.com
🦋Add my socials🦋
Link below",0,False,https://www.tiktok.com/@t4theofficial/video/7102206751235165483?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102206751235165483&source=h5_m,3594548,1791,1324,5791,334973,7090598716322728710,7090598716322728710,72,7090598716322728710,original sound - hubbystef (Contains music from: Bundles (feat. Taylor Girlz) - Kayla Nicole),"Contains music from: ""Bundles (feat. Taylor Girlz)""",6.909585328454698e+18,𝖊𝖗𝖎𝖈𝖆 𝖘𝖆𝖑𝖛𝖆𝖙𝖔𝖗𝖊,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090598722349910789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1dec6420a5b4940dd50e9190b12bcf47.json,False,False,[],0,0,Kayla Nicole,Bundles (feat. Taylor Girlz),original sound - hubbystef (Contains music from: Bundles (feat. Taylor Girlz) - Kayla Nicole),"Contains music from: ""Bundles (feat. Taylor Girlz)""",Fiji,#pov: #fyp #foryou #fypシ #viral,0,0,1,0,0,1,1,0,1,0
5,GB,7079414773430963461,1648304699,#FYP #FORYOU #FYP #FORYOURPAGE #fakebaby,7010529761060160517,EliesEnchantedCradleOFCL,I MAKE THESE BABIES -£1800-£5000+. Please enquire on my fb page or instagram.,0,False,https://www.tiktok.com/@eliesenchantedcradleofcl/video/7079414773430963461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079414773430963461&source=h5_m,86359497,65282,169104,217098,5555303,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Fiji,#FYP #FORYOU #FYP #FORYOURPAGE #fakebaby,0,0,1,0,0,2,0,0,0,0
6,NP,7101958528071470338,1653553577,#hklifestyle🇭🇰 #dance 🙈🥰#tiktoknepal #foryou,6622251861029273601,Yonjan_Simran👸,"Your behavior is your introduction 
   Give respect ,take respect 🥰🥰🇭🇰🇳🇵",0,False,https://www.tiktok.com/@yonjan_simran/video/7101958528071470338?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101958528071470338&source=h5_m,328389,83,107,6,10344,7099789537350175515,7099789537350175515,72,7099789537350175515,original sound - ravilama20 (Contains music from: O Mere Sona - Savita Singh TT),"Contains music from: ""O Mere Sona""",6.625474654579769e+18,Ravi lama,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7099789542865128219.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a1bbcde702e16cc76bdb9acf9a72b244.json,False,False,[],0,0,Savita Singh TT,O Mere Sona,original sound - ravilama20 (Contains music from: O Mere Sona - Savita Singh TT),"Contains music from: ""O Mere Sona""",Fiji,#hklifestyle🇭🇰 #dance #tiktoknepal #foryou,0,0,1,0,0,0,0,0,0,0
7,FR,7074887649688816901,1647250647, ,6816032957377479685,Deborah yowa,☝️☝️ my content offers asmr videos following emojis,0,False,https://www.tiktok.com/@deborahyowa/video/7074887649688816901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074887649688816901&source=h5_m,46787872,76971,41355,2921,2468877,7074887567539309317,7074887567539309317,72,7074887567539309317,original sound - deborahyowa,Deborah yowa,6.81603295737748e+18,Deborah yowa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074887619938634502.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/24fc88f16008eb8e88b8b5828696baf6.json,False,False,[],0,0,,,,,Fiji,,0,0,0,0,0,0,0,0,0,0
0,FJ,7084905816750329089,1649583183,#captions @nehafj_,6800616928153404422,Neha Sharma,"💅🏼 fashion • fun • lifestyle 
 💉medical school
💌 nehafjsharma@gmail.com",0,False,https://www.tiktok.com/@nehafj_/video/7084905816750329089?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084905816750329089&source=h5_m,91258,12,48,578,7639,6994468107465100033,6994468107465100033,72,6994468107465100033,original sound - ray.media,RAY.MEDIA,1.905340213013381e+17,RAY.MEDIA,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6994468043980032769.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/af5d68f9b75df2898ff8c9a981067214.json,False,False,[],0,0,,,,,Fiji,#captions,0,0,0,0,0,0,0,0,0,0
1,FJ,7077715019089071362,1647908947,Do your version of the Celine Dion Challenge and you go into the draw to win a JBL Charge 4 Bluetooth Speaker! Tag us to win! #xyzbca #trending,6771867538815386629,2dayFM Fiji,"2dayFM Fiji 🇫🇯 
Listen to us on 95.4fm, 95.2fm, 95.6fm, 95.8fm❤️",0,False,https://www.tiktok.com/@2dayfmfiji/video/7077715019089071362?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077715019089071362&source=h5_m,156703,172,66,587,7762,6972273461360102145,6972273461360102145,10036,6972273461360102145,It's All Coming Back To Me Now,Céline Dion,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/40e3035a3b41409b87f38ddf5f64e8ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0cc47a0505e743b89da30197e1112eac,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1473319246', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Fiji,#xyzbca #trending,0,0,0,0,0,0,0,1,0,1
2,GB,7102458266059459845,1653669937,She’s still stuck in the ocean 😂 #fyp,6648426019056189446,Jimbo Hall,Jamesmarkhall98@gmail.com,0,False,https://www.tiktok.com/@jimbo.h/video/7102458266059459845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102458266059459845&source=h5_m,3005401,271,830,448,128297,118053679,118053679,74,118053679,Pink Panther Intro,Henry Mancini,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d82c2f079d334932ab7492eb7192c7a3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1aa691dc1693419cb666528d982003ab,False,True,[],0,0,,,,,Fiji,#fyp,0,0,0,0,0,1,0,0,0,0
3,US,7101921716573670699,1653545007,ALL MY SPANISH PPL🇪🇸 WHAT HE SAY???,6668025465947799557,Tayo Ricci,"Best artist in the world 💋❄️
I basically live shirtless 
All SOCIALS on IG😳",0,False,https://www.tiktok.com/@tayoricci/video/7101921716573670699?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101921716573670699&source=h5_m,4835077,5733,1555,2630,577749,7101921640347077419,7101921640347077419,72,7101921640347077419,original sound - tayoricci,Tayo Ricci,6.6680254659478e+18,Tayo Ricci,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101921669773658922.mp3,,False,False,[],0,0,,,,,Fiji,,0,0,0,0,0,0,0,0,0,0
4,US,7097551150194674946,1652527404,How would you react?😳😇 #socialexperiment#reaction,6748424368017753093,ILYA BORZOV,"PR👉ilyaborzov10@gmail.com
⬇️Full video on Facebook⬇️",0,False,https://www.tiktok.com/@ilya_borzov/video/7097551150194674946?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097551150194674946&source=h5_m,22796573,2941,2341,23687,691511,6733128484777921281,6733128484777921281,10009,6733128484777921281,Can We Kiss Forever?,Kina,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cc2b6ff1bdd34c6eb91c2c1addc49769,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cc2da6d582e94c3d82070e2c02f72c21,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': 'USSM11914456', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Fiji,#socialexperiment#reaction,0,0,0,0,0,0,0,0,0,0
5,DE,7074349484917918981,1647125345,😂 #foryou #animal #pet #fail #funny #animals #pets #dog #cat #tiktok #viral,6910135297574568961,Funny Vids 2k21,"#1 for Wee Videos 😂
DM for Credits/Removal",0,False,https://www.tiktok.com/@funnyvids2k21/video/7074349484917918981?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074349484917918981&source=h5_m,86515155,83223,412062,18760,4627825,7037816296729774894,7037816296729774894,72,7037816296729774894,original sound - cute__cheese (Contains music from: Everything I Do It For You - GUN SHOT),"Contains music from: ""Everything I Do It For You""",6.958383884019975e+18,cute_cheese,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7037816327892929327.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/96ef2ff1b72754e0e5a96e4f030c6c86.json,False,False,[],0,0,GUN SHOT,Everything I Do It For You,original sound - cute__cheese (Contains music from: Everything I Do It For You - GUN SHOT),"Contains music from: ""Everything I Do It For You""",Fiji,#foryou #animal #pet #fail #funny #animals #pets #dog #cat #tiktok #viral,0,0,1,0,1,0,0,0,1,0
6,US,7099887666170170666,1653071416,#iloveyou 💖,6991455177501737990,Pain Hub,"✨For all audience✨
  🇺🇸✨🇷🇺 
 22 years old
Thank you for 500k❤️",0,False,https://www.tiktok.com/@justinb667/video/7099887666170170666?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099887666170170666&source=h5_m,4013643,15751,35200,17561,519110,6930305779497028357,6930305779497028357,72,6930305779497028357,Ding..,pending • 3d,6.929349575292978e+18,pending • 3d,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6930305787025738501.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/591799c6db41abebfe6a2175d210cfda.json,False,False,[],0,0,,,,,Fiji,#iloveyou,0,0,0,0,0,0,0,0,0,0
7,US,7103259774019587371,1653856546,Sorry @maverickmcneilly 😅,6654959668609581061,Jasmine Chiswell,"❤️This is my only account ❤️
Instagram: @ jasminechiswell
New YT:jasminechiswell",0,False,https://www.tiktok.com/@jasminechiswell/video/7103259774019587371?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103259774019587371&source=h5_m,4279015,553,605,939,524115,7095478012946254597,7095478012946254597,72,7095478012946254597,original sound - x2_mgx (Contains music from: One Kiss (Jauz Remix) - Calvin Harris & Dua Lipa),"Contains music from: ""One Kiss (Jauz Remix)""",6.811977785365431e+18,👨🏽‍🏫,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095478020592470790.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4f6d9d54c5df6c8077435582490b850a.json,False,False,[],0,0,Calvin Harris & Dua Lipa,One Kiss (Jauz Remix),original sound - x2_mgx (Contains music from: One Kiss (Jauz Remix) - Calvin Harris & Dua Lipa),"Contains music from: ""One Kiss (Jauz Remix)""",Fiji,,0,0,0,0,0,0,0,0,0,0
0,FJ,7096409712224226561,1652261643,#diver #diver #fiji,6803861188158587909,Albert Sarau,,0,False,https://m.tiktok.com/v/7096409712224226561.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096409712224226561&source=h5_m,101319,23,8,433,4156,7060633760082511873,7060633760082511873,10033,7060633760082511873,Calm Down,Rema,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c949a9d3160540c29454422944a94d51,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/497d133b3a174fafb9ec5667c6eb23bb,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1612872897', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Fiji,#diver #diver #fiji,1,0,0,0,0,0,0,0,0,0
1,FJ,7082353713808968961,1648988975,wait for it🥲 #itiswhatitisssss #tiktokfj #sharemada #fypシ #forfun #dilio,158187276169019392,Caleb Colroy Heatley,"NUMIA KOTO (COMING SOON)
ft. Nonzi White & Tuku",0,False,https://m.tiktok.com/v/7082353713808968961.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082353713808968961&source=h5_m,87524,15,4,78,4786,7077660966095178498,7077660966095178498,72,7077660966095178498,original sound - 2000_babez (Contains music from: Dilio - VT1S),"Contains music from: ""Dilio""",3.074967140627333e+17,Joe&Amo🤟💐,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077660968318159618.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/21385e546aeada7ee6280987ff3db26d.json,False,False,[],0,0,VT1S,Dilio,original sound - 2000_babez (Contains music from: Dilio - VT1S),"Contains music from: ""Dilio""",Fiji,#itiswhatitisssss #tiktokfj #sharemada #fypシ #forfun #dilio,0,0,0,0,0,0,1,0,0,0
2,GB,7084332454684806406,1649449686,#beyou,6972403573964489733,BeYOU,"🙏follow,like &share🇬🇧",0,False,https://m.tiktok.com/v/7084332454684806406.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084332454684806406&source=h5_m,11302256,5374,139747,240223,374343,7055020402669554437,7055020402669554437,72,7055020402669554437,original sound - daniel.ux,daniel.ux,6.85902532397292e+18,daniel.ux,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7055020437394328326.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/54c5488d6804d0daf2b777c594d1c584.json,False,False,[],0,0,,,,,Fiji,#beyou,0,0,0,0,0,0,0,0,0,0
