,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_angola,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_tiktok,hash_tiktokangola,hash_truthbetold,hash_viral
7,GH,7098377515101736197,1652719808,#mayvay88,6950805811757794310,Mayvay 😍🥰❤️,Join this train if you wanna laugh to cut down stress🤣🤣🤣🥰🥰🇬🇭🇳🇬🇺🇸,0,False,https://www.tiktok.com/@mayvay88/video/7098377515101736197?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098377515101736197&source=h5_m,3231137,993,15836,29971,88767,6780105155212740610,6780105155212740610,10033,6780105155212740610,Laughing,Gianluca Marino,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8737cfed1275419995af77c0f6f22195,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3138c37d97094ba99dff97a80603d76f,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1390061916', 'external_song_key': 'apple_song_id'}]",0,0,Angola,#mayvay88,0,0,0,0,0,0,0,0,0,0
0,AO,7087708274308418822,1650235681,#foryou,6993354014575444998,lorenamatosfortes,Tudo que posto não passa de brincadeira…uso escritas erradas em alguns vídeos😅,0,False,https://www.tiktok.com/@lorenamatosfortes/video/7087708274308418822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087708274308418822&source=h5_m,71378,38,831,5751,6929,7087708251509852933,7087708251509852933,72,7087708251509852933,original sound - lorenamatosfortes,lorenamatosfortes,6.993354014575445e+18,lorenamatosfortes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087708261499128581.mp3,,False,False,,,,,[],0,0,Angola,#foryou,0,1,0,0,0,0,0,0,0,0
1,AO,7083396773754064134,1649231834,#tiktokangola #fypage #morenas,6946211157070103557,AishaTaborda26,,0,False,https://www.tiktok.com/@aishataborda26/video/7083396773754064134?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083396773754064134&source=h5_m,176683,182,297,37,17408,7072791269873502981,7072791269873502981,72,7072791269873502981,original sound - _soarito_ (Contains music from: Arrepios - Soarito),"Contains music from: ""Arrepios""",6.875007284544833e+18,Dinis Soares,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072791285790624518.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6e2437bf1fe3ece83905fcc79bc881ff.json,False,False,Soarito,Arrepios,original sound - _soarito_ (Contains music from: Arrepios - Soarito),"Contains music from: ""Arrepios""",[],0,0,Angola,#tiktokangola #fypage #morenas,0,0,0,0,0,0,0,1,0,0
2,US,7070960362723560750,1646336254, ,251689921902460928,PreciousK,"Just All Jokes Over Here 😂
 Your Bestie+Comedian 🤣
🌸Discounts + Merch👇🏽",0,False,https://www.tiktok.com/@preciouskutie/video/7070960362723560750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070960362723560750&source=h5_m,9459590,12949,43095,28662,1399779,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Angola,,0,0,0,0,0,0,0,0,0,0
3,AO,7078611351828040965,1648117639,#meagarraste #tiktok #foryou #viral #angola🇦🇴,13557607,Elisângela Gomes,𝔼𝕝𝕚𝕤𝕒̂𝕟𝕘𝕖𝕝𝕒 𝔾𝕠𝕞𝕖𝕤 💋,0,False,https://www.tiktok.com/@elisangelagomees/video/7078611351828040965?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078611351828040965&source=h5_m,486439,110,199,2602,27096,7078611267476376325,7078611267476376325,72,7078611267476376325,original sound - elisangelagomees (Contains music from: As Patrulha Pata - Tó Bem Teza na Pissa Dele - Popiloh),"Contains music from: ""As Patrulha Pata - Tó Bem Teza na Pissa Dele""",13557607.0,Elisângela Gomes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078611302469389061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5373aeba0e9d7aa96de0cede1b6c949b.json,False,False,Popiloh,As Patrulha Pata - Tó Bem Teza na Pissa Dele,original sound - elisangelagomees (Contains music from: As Patrulha Pata - Tó Bem Teza na Pissa Dele - Popiloh),"Contains music from: ""As Patrulha Pata - Tó Bem Teza na Pissa Dele""",[],0,0,Angola,#meagarraste #tiktok #foryou #viral #angola🇦🇴,1,1,0,0,0,0,1,0,0,1
4,AO,7071975123653233925,1646572521,#angola #angolatiktok #angolanosactualizados #angolanaslindas #angolan #zap #vivatarde #humor #anima #husband #husbandwife #fllowers297m #foryou,6980943054786839557,Sergio Lucas,"Criador de conteúdos digitais
🎶I Instagram : _sergio_lucas_
🙋‍♂️🔥",0,False,https://www.tiktok.com/@_sergio_lucas_/video/7071975123653233925?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071975123653233925&source=h5_m,239944,24,112,1755,4968,7071975091500403461,7071975091500403461,72,7071975091500403461,original sound - _sergio_lucas_,Sergio Lucas,6.98094305478684e+18,Sergio Lucas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071975086353402630.mp3,,False,False,,,,,[],0,0,Angola,#angola #angolatiktok #angolanosactualizados #angolanaslindas #angolan #zap #vivatarde #humor #anima #husband #husbandwife #fllowers297m #foryou,1,1,0,0,0,0,0,0,0,0
5,AO,7096842752226249990,1652362469,Dá bué de raiva 😤,6843547011079554054,user6680866454038,"Sou NOVO AQUI siga_me❤️
Insta - Yannickafroman_oficial
Página- Yannick Afromam",0,False,https://www.tiktok.com/@yannickafroman30/video/7096842752226249990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096842752226249990&source=h5_m,449405,886,2315,10347,36215,7096842707713460998,7096842707713460998,72,7096842707713460998,original sound - yannickafroman30,user6680866454038,6.843547011079554e+18,user6680866454038,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096842722899675910.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/748f898636c008a8479c0c3567089076.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
6,AO,7092734054390385926,1651405842,O leite mesmo é esse aqui! #gulkis #leite #kassandra #fy2022,6666157643533287430,LilianoPedro26,@lilianopedro segue o meu Instagram☺️❤️🙏🏾,0,False,https://www.tiktok.com/@liliano_pedro/video/7092734054390385926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092734054390385926&source=h5_m,79779,141,96,1525,6609,7092734038875720454,7092734038875720454,72,7092734038875720454,original sound - liliano_pedro (Contains music from: To Ressacado (Extended Mix) - Freddy Da Stupid & DJ Lilocox),"Contains music from: ""To Ressacado (Extended Mix)""",6.666157643533287e+18,LilianoPedro26,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092734046752525061.mp3,,False,False,Freddy Da Stupid & DJ Lilocox,To Ressacado (Extended Mix),original sound - liliano_pedro (Contains music from: To Ressacado (Extended Mix) - Freddy Da Stupid & DJ Lilocox),"Contains music from: ""To Ressacado (Extended Mix)""",[],0,0,Angola,#gulkis #leite #kassandra #fy2022,0,0,0,0,0,0,0,0,0,0
7,GB,7073567684264250629,1646943318,Why’d she get angry once she got caught LOL #fyp #couple #blacktiktok #sneakylink #viral #foryoupage #fypシ #marriedlife #finesse #nigeriantiktok #blackgirl #interracialcouple #interracialmarriage #xyzbca #couplecomedy #funny #bwwm,7020655338761520133,egoandvaldas,"Ego & Valdas
Ldn 🇬🇧
Charlie@grail-talent.com
✉️: ego.amaechi1@gmail.com",0,False,https://www.tiktok.com/@egoandvaldas/video/7073567684264250629?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073567684264250629&source=h5_m,39802312,37074,43581,33801,7743331,7068354051768470277,7068354051768470277,72,7068354051768470277,Folake Challenge by Anyta (Contains music from: Finesse - Pheelz & BNXN),"Contains music from: ""Finesse""",6.796349286083954e+18,a. 🧜🏽‍♀️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068354052681501445.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a1f326d3a23c63376279896b76c13160.json,False,False,Pheelz & BNXN,Finesse,Folake Challenge by Anyta (Contains music from: Finesse - Pheelz & BNXN),"Contains music from: ""Finesse""",[],0,0,Angola,#fyp #couple #blacktiktok #sneakylink #viral #foryoupage #fypシ #marriedlife #finesse #nigeriantiktok #blackgirl #interracialcouple #interracialmarriage #xyzbca #couplecomedy #funny #bwwm,0,0,1,0,1,1,0,0,0,1
0,AO,7085765291405298949,1649783294,"#tiktokangola🇦🇴 #eurygomes #powerhouseao #viral oii minhas vidas, esses dias tenho estado na correria, mas estou aquii, vou tentar responder o máximo de comentários nos vídeos// dc???",6801422015775343621,Eurícia gomes🦋,"Me sigam no insta⬆️

Era só por diversão, agr xonei🥺
Rumo aos 65k🙏
Angolan🇦🇴",0,False,https://www.tiktok.com/@eurygomes7/video/7085765291405298949?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085765291405298949&source=h5_m,147462,115,87,1092,10398,7074278372330834694,7074278372330834694,72,7074278372330834694,original sound - joaovictor.menezes (Contains music from: DANÇARINA - PEDRO SAMPAIO & Mc Pedrinho),"Contains music from: ""DANÇARINA""",6.791888163817309e+18,João Victor Menezes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074278384362081029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8cda0fc547bd0b6ee83397e08b2de1aa.json,False,False,PEDRO SAMPAIO & Mc Pedrinho,DANÇARINA,original sound - joaovictor.menezes (Contains music from: DANÇARINA - PEDRO SAMPAIO & Mc Pedrinho),"Contains music from: ""DANÇARINA""",[],0,0,Angola,#tiktokangola🇦🇴 #eurygomes #powerhouseao #viral,0,0,0,0,0,0,0,1,0,1
1,AO,7091222858327657734,1651053986,ESSE ADOÇO DO MOMENTO É 🔥🇦🇴😭 #kelmerpastilha #tiktokangola #Adoço #mau,7000396453224055814,País tá Aberto,"🇦🇴🇦🇴Angola🇦🇴🇦🇴
“ entretenimento 🎬
“ Instagram’ País tá Aberto",0,False,https://www.tiktok.com/@pais_ta_aberto/video/7091222858327657734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091222858327657734&source=h5_m,971433,460,4901,38196,50717,7091222817475201798,7091222817475201798,72,7091222817475201798,original sound - pais_ta_aberto (Contains music from: Kelmer Pastilhas - Fica Com O Teu Love - Popiloh),"Contains music from: ""Kelmer Pastilhas - Fica Com O Teu Love""",7.000396453224056e+18,País tá Aberto,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091222819341716229.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/42c93a219f9920961a6c54637bd64404.json,False,False,Popiloh,Kelmer Pastilhas - Fica Com O Teu Love,original sound - pais_ta_aberto (Contains music from: Kelmer Pastilhas - Fica Com O Teu Love - Popiloh),"Contains music from: ""Kelmer Pastilhas - Fica Com O Teu Love""",[],0,0,Angola,#kelmerpastilha #tiktokangola #Adoço #mau,0,0,0,0,0,0,0,1,0,0
2,NG,7101590776450190598,1653467956,Best of machigoldpranks (part one)😂😂😂 #fyp #foryou #goviral #viral #prank #pranks #discover #prankster #trend #trending #dontletthisflop #foru #foryourpage #fypage #fypシ #fypシ゚viral #tiktoknigeria #tiktoknaija #tiktokindia #pov,6823417428316832774,DANIEL MACHI GOLD,"Tap on Instagram 2 follow me👆
PRANKSTER⭐️🇳🇬🇺🇸⭐️
3 Million soon????",0,False,https://www.tiktok.com/@machigoldpranks_/video/7101590776450190598?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101590776450190598&source=h5_m,5058188,2640,9312,40993,282831,7101590738445667078,7101590738445667078,72,7101590738445667078,original sound - machigoldpranks_ (Contains music from: Run - AWOLNATION),"Contains music from: ""Run""",6.823417428316833e+18,DANIEL MACHI GOLD,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101590763871406854.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fd2f42dcb13ae529e81986428bdad3d1.json,False,False,AWOLNATION,Run,original sound - machigoldpranks_ (Contains music from: Run - AWOLNATION),"Contains music from: ""Run""",[],0,0,Angola,#fyp #foryou #goviral #viral #prank #pranks #discover #prankster #trend #trending #dontletthisflop #foru #foryourpage #fypage #fypシ #fypシ゚viral #tiktoknigeria #tiktoknaija #tiktokindia #pov,0,1,0,0,1,2,0,0,0,2
3,BR,7099229245733375237,1652918117,#curiosidades #medicina,179860316292349952,Leidi Almeida,"Curiosidades/Dicas de Medicina geral
5º Ano de Medicina
VÍDEO NOVO NO YOU TUBE👇",0,False,https://www.tiktok.com/@leidialmeida/video/7099229245733375237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099229245733375237&source=h5_m,1754703,1755,1799,4093,103076,7099229217249856261,7099229217249856261,72,7099229217249856261,original sound - leidialmeida,Leidi Almeida,1.7986031629234995e+17,Leidi Almeida,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099229234891115269.mp3,,False,False,,,,,[],0,0,Angola,#curiosidades #medicina,0,0,0,0,0,0,0,0,0,0
4,BR,7100378684074249478,1653185742,continuação desse cara 🤣 #fy #arabanebio,6813021089238664197,Jonathan Silva,Me segue lá no Instagram 😉❤,0,False,https://www.tiktok.com/@jonathan.silva145/video/7100378684074249478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100378684074249478&source=h5_m,3232288,2265,17450,35932,343761,7100378654001072902,7100378654001072902,72,7100378654001072902,original sound - jonathan.silva145,Jonathan Silva,6.813021089238664e+18,Jonathan Silva,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100378678122580742.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f9aadbaa94252b0c7653e29c9a4cae2f.json,False,False,,,,,[],0,0,Angola,#fy #arabanebio,0,0,0,1,0,0,0,0,0,0
5,AO,7102791313313008901,1653747475,#flypodcast #malef #pretoshow #pretoshowoficial #c4pedro #Ésfalso,6834597906431902725,Chely News,"Agência de distribuição musical
📱Whatsapp: +244930951838
📩chelinews@gmail.com",0,False,https://www.tiktok.com/@chely_news/video/7102791313313008901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102791313313008901&source=h5_m,122709,82,81,797,6534,7102791344740911878,7102791344740911878,72,7102791344740911878,original sound - chely_news,Chely News,6.834597906431903e+18,Chely News,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102791353456691974.mp3,,False,False,,,,,[],0,0,Angola,#flypodcast #malef #pretoshow #pretoshowoficial #c4pedro #Ésfalso,0,0,0,0,0,0,0,0,0,0
6,AO,7102888336481701126,1653770065,No Brasil tá assim 😂🇧🇷 Baixem a minha música 🙏#angola🇦🇴 #foryourpage,6876476494634910722,mutemachato,"Jovem mais sério do mundo 👌
Disponível para actividades🔥",0,False,https://www.tiktok.com/@mutema_chato/video/7102888336481701126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102888336481701126&source=h5_m,58246,243,131,978,7129,7102888322423081733,7102888322423081733,72,7102888322423081733,original sound - mutema_chato,mutemachato,6.876476494634911e+18,mutemachato,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102888324963158789.mp3,,False,False,,,,,[],0,0,Angola,#angola🇦🇴 #foryourpage,1,0,0,0,0,0,0,0,0,0
7,CG,7101962946653277446,1653554610,Good vibes ✨✨#riele😘 #rielefanpage #skaiJfan #__riele__downs,6945575025865131013,RIELEDOWNS,✨200k please ✨,0,False,https://www.tiktok.com/@__riele__downs/video/7101962946653277446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101962946653277446&source=h5_m,476265,0,254,3799,37760,7081714749104229126,7081714749104229126,72,7081714749104229126,DJ Phaphane Gazo x Afro Dance (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.806929141142668e+18,DJ Phaphane,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081714748517468933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2933b3f3f299c984578e007784899096.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,DJ Phaphane Gazo x Afro Dance (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0,Angola,#riele😘 #rielefanpage #skaiJfan #__riele__downs,0,0,0,0,0,0,0,0,0,0
0,BR,7084237364867976454,1649427547,"Imagina com 1,90m 🤪 #crossfit #crossfitgirl #baixinha #lpo #crossfitadaptado #cancer #treino #academia #osteossarcoma",6791844332305024006,Rebecca Macêdo,"Instagram: @rebeccamacedo_
Venci 2 cânceres 🙏🏻✨
Autoconhecimento | Autoestima",0,False,https://www.tiktok.com/@rebeccamacedo_/video/7084237364867976454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084237364867976454&source=h5_m,7312694,2062,2308,4818,625022,7084237330789288709,7084237330789288709,72,7084237330789288709,original sound - rebeccamacedo_ (Contains music from: Olha que é meio metro de mulher imagina um metro e noventa - Áudio Original),"Contains music from: ""Olha que é meio metro de mulher imagina um metro e noventa""",6.791844332305024e+18,Rebecca Macêdo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084237333146454790.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/55c4efbb96d3645d1d4cb857badeb4fe.json,False,False,Áudio Original,Olha que é meio metro de mulher imagina um metro e noventa,original sound - rebeccamacedo_ (Contains music from: Olha que é meio metro de mulher imagina um metro e noventa - Áudio Original),"Contains music from: ""Olha que é meio metro de mulher imagina um metro e noventa""",[],0,0,Angola,#crossfit #crossfitgirl #baixinha #lpo #crossfitadaptado #cancer #treino #academia #osteossarcoma,0,0,0,0,0,0,0,0,0,0
1,AO,7096471927153331462,1652276136,Pergunto muito me merece ##angola🇦🇴 #portugal🇵🇹 #fy #maeefilha #viral #fypシ,295049250613342208,Nazareth Pires,"🇦🇴
Artista Musical "" we are Rap
📸instagram :@Naza_baby1
🎶Sound: Naza baby 🔥",0,False,https://www.tiktok.com/@nazababy6/video/7096471927153331462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096471927153331462&source=h5_m,65345,43,43,304,2828,7096471935541922566,7096471935541922566,72,7096471935541922566,original sound - nazababy6,Nazareth Pires,2.950492506133422e+17,Nazareth Pires,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096471936091294470.mp3,,False,False,,,,,[],0,0,Angola,##angola🇦🇴 #portugal🇵🇹 #fy #maeefilha #viral #fypシ,1,0,0,1,0,1,0,0,0,1
2,DE,7090589723810385157,1650906571,Reply to @ellaharell blue/white is a go for me.🥰outfit inspired by The flag of Finnland ❤️ #fyp #fashion #viral #nnekamichel #blacktiktok,6779165907246007301,Lady-Nneka,"Attainable fashion/inspiration 
💌: jmichel.collabs@gmail.com
Shop my look 👇🏾",0,False,https://www.tiktok.com/@nnekamichel/video/7090589723810385157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090589723810385157&source=h5_m,12455427,30603,2821,1129,1743427,6916999444776880130,6916999444776880130,10033,6916999444776880130,Desperado Slowed - Remix,RH Music & Eduardo Luzquiños,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/006c9c56246940b1bf6d5185612a8393,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b70dbb1811324542960dc5dccb4dbc94,False,True,,,,,[],0,0,Angola,#fyp #fashion #viral #nnekamichel #blacktiktok,0,0,0,0,1,0,0,0,0,1
3,BR,7083984107469901062,1649368580,🥺 #fy #fyp #viral #olhos #viralizou #fypage #tiktok #tiktokbrasil #reels__tiktok #reels #brasil #tiro #eys #monocular,6814963118427522053,Raylla Fachin,"Paypal raylla.silva@escola.pr.gov.br

Link canal no YouTube 👇🏼👇🏼",0,False,https://www.tiktok.com/@rayllafachin3/video/7083984107469901062?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083984107469901062&source=h5_m,24205180,10512,10923,22449,979742,6968157533026437894,6968157533026437894,72,6968157533026437894,original sound - giovannasouza314 (Contains music from: Calling My Phone - Lil Tjay & 6LACK),"Contains music from: ""Calling My Phone""",6.899349957381195e+18,Giovanna Souza,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6968157618321771269.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/92ecda3da978badac669c7e8104c183e.json,False,False,Lil Tjay & 6LACK,Calling My Phone,original sound - giovannasouza314 (Contains music from: Calling My Phone - Lil Tjay & 6LACK),"Contains music from: ""Calling My Phone""",[],0,0,Angola,#fy #fyp #viral #olhos #viralizou #fypage #tiktok #tiktokbrasil #reels__tiktok #reels #brasil #tiro #eys #monocular,0,0,0,1,1,0,1,0,0,1
