,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_belize,hash_belizean,hash_belizeantiktokers,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_trending,hash_viral
5,US,7081898335170202922,1648882949,WHAT WOULD YOU DO IF YOU SAW A SNAKE UP CLOSE???,6809094178438726662,majorkeylife,CHECK OUT MY CAMEO AND GET YOUR SHOUTOUT TODAY!! 👇🏽👇🏽👇🏽,0,False,https://www.tiktok.com/@majorkeylife/video/7081898335170202922?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081898335170202922&source=h5_m,13164230,8160,15856,21021,1515863,7081898247014353707,7081898247014353707,72,7081898247014353707,original sound - majorkeylife,majorkeylife,6.809094178438727e+18,majorkeylife,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081898318984579883.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
6,GB,7103171714263076102,1653836044,#realtalk#fypシ,6781129265146971142,Esther,"Sharing relatable messages 
📍🇳🇬🇬🇧",0,False,https://www.tiktok.com/@astar4real/video/7103171714263076102?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103171714263076102&source=h5_m,322841,2061,1447,3826,40217,6945898452534446854,6945898452534446854,72,6945898452534446854,original sound - tacoboutmakeupandlife,TacoBoutMakeupandLIFE,6.747761252280387e+18,TacoBoutMakeupandLIFE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6945898567546587909.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/396acb61104fa7dfc458a4cbd7822700.json,False,False,,,,,[],0,0,Belize,#realtalk#fypシ,0,0,0,0,0,0,0,1,0,0
7,US,7076930760665550122,1647726344,#facts #fact,7061736528704701441,Interesting facts,🤔,0,False,https://www.tiktok.com/@n0tfact/video/7076930760665550122?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076930760665550122&source=h5_m,19082203,14223,55424,66982,646357,7076930737760504619,7076930737760504619,72,7076930737760504619,original sound - n0tfact,Interesting facts,7.061736528704701e+18,Interesting facts,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076930764725603114.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7a918c8e786a4b7587c0678ce65c4c1e.json,False,False,,,,,[],0,0,Belize,#facts #fact,0,0,0,0,0,0,0,0,0,0
0,BZ,7098060503280340230,1652645997,Nothing major 🥴😮‍💨… slightaz😮‍💨 #fypシ #belizeantiktokers #caribbeantiktokeurs #lenovojustbeyou,6887008743260423174,Krysta Ysaguirre,"🇧🇿
25+
Christian
Hit my insta & YouTube above ⬆️",0,False,https://www.tiktok.com/@_krys.k/video/7098060503280340230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098060503280340230&source=h5_m,7092,2,0,0,242,7087167535048936194,7087167535048936194,72,7087167535048936194,Where's Patreal? (Contains music from: Tony Hawk’s - Miracle),"Contains music from: ""Tony Hawk’s""",7.008437186422359e+18,annas..babe,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087167528446806786.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d5c40a1cceeaba10d4fe2c5f5289e553.json,False,False,Miracle,Tony Hawk’s,Where's Patreal? (Contains music from: Tony Hawk’s - Miracle),"Contains music from: ""Tony Hawk’s""",[],0,0,Belize,#fypシ #belizeantiktokers #caribbeantiktokeurs #lenovojustbeyou,0,0,1,0,0,0,0,1,0,0
1,BZ,7070527064268410117,1646235368,😻#ITriedItIPrimedIt,6798358114409808902,Michyy leal,"Hey loves🤗
19🇺🇸🇧🇿",0,False,https://www.tiktok.com/@curlyhead_michh/video/7070527064268410117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070527064268410117&source=h5_m,24784,50,6,53,2980,7027550428556446470,7027550428556446470,72,7027550428556446470,original sound - itstianakun,Tiana,6.830940317354608e+18,Tiana,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7027550492490271494.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/489eee4eb80e16b2d6b7b1314e190e4c.json,False,False,,,,,[],0,0,Belize,#ITriedItIPrimedIt,0,0,0,0,0,0,0,0,0,0
2,US,7073594512957836590,1646949564,Dinner under 20 mins! #fyp #fy #easydinner #LinkBudsNeverOff,6767398002686657542,Alejandra❤️,"For Business inquiries
Nanajoe1906@gmail.com
Po box 982 visalia ca, 93279",0,False,https://www.tiktok.com/@nanajoe19/video/7073594512957836590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073594512957836590&source=h5_m,8027135,2220,6164,4831,1407483,7073594484713425707,7073594484713425707,72,7073594484713425707,original sound - nanajoe19,Alejandra❤️,6.767398002686658e+18,Alejandra❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073594521120033578.mp3,,False,False,,,,,[],0,0,Belize,#fyp #fy #easydinner #LinkBudsNeverOff,0,0,0,0,0,0,1,0,0,0
3,US,7079105595386940718,1648232713,#sleevegastrectomy #gastricsleeve #vsg #wls #bariatrica #bariatricsurgery #bariatric #vsgsurgey #endoscopy #bariatricsurgeon #weightlosssurgery #mangagastrica,6822657326245741573,"Sepehr Lalezari, MD","Bariatric and General Surgeon
Advanced Minimally Invasive Surgery",0,False,https://www.tiktok.com/@drlalezari/video/7079105595386940718?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079105595386940718&source=h5_m,1520741,385,390,4,16948,7079105562792954670,7079105562792954670,72,7079105562792954670,original sound - drlalezari,"Sepehr Lalezari, MD",6.822657326245742e+18,"Sepehr Lalezari, MD",False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079105582929824558.mp3,,False,False,,,,,[],0,0,Belize,#sleevegastrectomy #gastricsleeve #vsg #wls #bariatrica #bariatricsurgery #bariatric #vsgsurgey #endoscopy #bariatricsurgeon #weightlosssurgery #mangagastrica,0,0,0,0,0,0,0,0,0,0
4,US,7072507224974986542,1646696410,#pov you get to choose between marrying your girlfriend and calling your soulmate #fyp #foryou,1244043,Joe Masini🦋💕💫,"NJ | NYC
Insta & Snap: joe_masini
jmasini09@gmail.com
⬇️🌧MERCH🌧⬇️",0,False,https://www.tiktok.com/@joemasini/video/7072507224974986542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072507224974986542&source=h5_m,18742335,11927,4023,2729,1707187,6910652978068310789,6910652978068310789,72,6910652978068310789,original sound - baileyspinn (Contains music from: Story of My Life - One Direction),"Contains music from: ""Story of My Life""",2347629.0,Bailey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990552384774736646.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8bea54f123a13087e89677029ac2fddf.json,False,False,One Direction,Story of My Life,original sound - baileyspinn (Contains music from: Story of My Life - One Direction),"Contains music from: ""Story of My Life""",[],0,0,Belize,#pov #fyp #foryou,0,0,0,1,0,0,1,0,0,0
5,US,7084232298291301678,1649426370,Repair donkey hooves to make it more comfortable#donkey #decompression #sounds #foryou #comfortable,7002796943430140933,happydonkeys1,focus on me learn more about donkeys😎Thank you for liking,0,False,https://www.tiktok.com/@happydonkeys1/video/7084232298291301678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084232298291301678&source=h5_m,33596936,2066,1988,4524,557431,7084232218301827882,7084232218301827882,72,7084232218301827882,original sound - happydonkeys1,happydonkeys1,7.002796943430141e+18,happydonkeys1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7084232280088120106.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c95db4ede13dc5793a720f842181ca11.json,False,False,,,,,[],0,0,Belize,#donkey #decompression #sounds #foryou #comfortable,0,0,0,1,0,0,0,0,0,0
6,CA,7101139874660551942,1653362972,The last lip balm you’ll ever need!! 🍯 #honeybalm #naturalingredients #tiktokmademebuyit #fyp,7100350748840952838,lovehoneybalm,"✨Follow Us✨
The last lip balm you’ll ever need🍯
Get yours👇",0,False,https://www.tiktok.com/@lovehoneybalm/video/7101139874660551942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101139874660551942&source=h5_m,2699117,284,721,348,115512,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#honeybalm #naturalingredients #tiktokmademebuyit #fyp,0,0,0,0,0,0,1,0,0,0
7,US,7102924076561354027,1653778385,Let me know #1nito_,6765278229340177413,Juan Castano,"Business inquiries: 1nito@grail-talent.com
Click link to learn how to braid 👇",0,False,https://www.tiktok.com/@1nito_/video/7102924076561354027?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102924076561354027&source=h5_m,375393,138,32,36,34564,7099115733075609601,7099115733075609601,10033,7099115733075609601,Music For a Sushi Restaurant,Harry Styles,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9fbc44d5cbf942c59a1d4609835920ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5533844c37e5476bb03dcd3d0222805d,True,True,,,,,[],0,0,Belize,#1nito_,0,0,0,0,0,0,0,0,0,0
0,BZ,7074017317843143941,1647048007,Thank youb @Ruby Swasey 😊❤️‍🔥 love my birthday nails☺️💖 #501 #belize #belizean #belizecity #belizeantiktokers #fypシ,6674110935306765317,💎MinajRun💎,"Snapchat Me @minajrun📸
⬇️Instagram Page CLICK THIS LINK⬇️",0,False,https://m.tiktok.com/v/7074017317843143941.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074017317843143941&source=h5_m,63901,64,24,39,4110,7061747305284373295,7061747305284373295,72,7061747305284373295,bussin unreleased,barb <3,7.061700253418309e+18,barb <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7061747313496263470.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5a0ac3ae9b422393e762950128564a52.json,False,False,,,,,[],0,0,Belize,#501 #belize #belizean #belizecity #belizeantiktokers #fypシ,1,1,1,0,0,0,0,1,0,0
1,BZ,7099586971005095173,1653001407,@Irving Love you bro 😂 @kiryanipou 😂#TopGunMode #Love #❤️ #siblingcheck #🏳️‍🌈 #fyp #xyzbca #learnontiktok,6600742871498276870,Sherz Pou,"👑 Sherz 31
❤🧡💛💚💙💜
#BELIZE #LEZAF 😜🇧🇿🤟🌈🏳️‍🌈
#NOLA🎷⚜🇺🇸
👻: sh3rz_p",0,False,https://m.tiktok.com/v/7099586971005095173.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099586971005095173&source=h5_m,1739,3,0,0,50,6834051081895414533,6834051081895414533,72,6834051081895414533,Tag me when using this sound,Ceirrah💕✨,6.650515082080928e+18,Ceirrah💕✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6834051035154418438.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f3de29812407a7316a75caccd28ca122.json,False,False,,,,,[],0,0,Belize,#TopGunMode #Love #❤️ #siblingcheck #🏳️‍🌈 #fyp #xyzbca #learnontiktok,0,0,0,0,0,0,1,0,0,0
2,US,7097446559121624366,1652503052,#fyp #slime,7033780961532412933,80wvme0deb5,❤️ Share interesting things ❤️,0,False,https://m.tiktok.com/v/7097446559121624366.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097446559121624366&source=h5_m,7037384,878,874,4445,375818,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#fyp #slime,0,0,0,0,0,0,1,0,0,0
3,GB,7089781063228181766,1650718291,❤️❤️ (cred: ?) #dogs #fypシ #wholesome,6996298375818331142,Simply_doggos,If you like doggos give us a follow :),0,False,https://m.tiktok.com/v/7089781063228181766.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089781063228181766&source=h5_m,19475305,11933,17706,692,2460608,7089781041367386886,7089781041367386886,72,7089781041367386886,original sound - simply_doggos (Contains music from: Arcade - Duncan Laurence),"Contains music from: ""Arcade""",6.996298375818331e+18,Simply_doggos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089781052197473030.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/05ef33f20bf8d21f4f365131c351fde4.json,False,False,Duncan Laurence,Arcade,original sound - simply_doggos (Contains music from: Arcade - Duncan Laurence),"Contains music from: ""Arcade""",[],0,0,Belize,#dogs #fypシ #wholesome,0,0,0,0,0,0,0,1,0,0
4,CA,7082468877497584901,1649015788,“Be kind to each other” - 🥺❤️ (Donation L1nk LIVE) #grocery #groceries #bread #walmart #strangers #kindness #payitforward #money,6740960667346404357,Zachery Dereniowski,"📧 zachery@onefluent.com
Everything You Need ⬇️",0,False,https://m.tiktok.com/v/7082468877497584901.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082468877497584901&source=h5_m,20373203,17053,9033,20695,2488092,7082468863836900102,7082468863836900102,72,7082468863836900102,original sound - mdmotivator,Zachery Dereniowski,6.740960667346404e+18,Zachery Dereniowski,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082468870321883909.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/306c74677e2c0f66c4f3660a3a57a428.json,False,False,,,,,[],0,0,Belize,#grocery #groceries #bread #walmart #strangers #kindness #payitforward #money,0,0,0,0,0,0,0,0,0,0
5,GB,7096522501823532293,1652287904,My magic box never fails me.. ❤️ #fyp #newmusic,6739822936856069125,Conor Maynard,Listen to “P.G.N.L.” at the link below x,0,False,https://m.tiktok.com/v/7096522501823532293.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096522501823532293&source=h5_m,1035318,1056,386,1758,138488,7076193761352484866,7076193761352484866,10033,7076193761352484866,P.G.N.L.,Conor Maynard,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/074d18a608b549c9881db2ffdd903fe9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ace7d1cbab754dd580d20467cfaacc8e,True,True,,,,,[],0,0,Belize,#fyp #newmusic,0,0,0,0,0,0,1,0,0,0
6,US,7102810860871027970,1653752025,Who wants one for summer?,6705245568698254342,Wonderlife,"support@wonderlifestore.com📩📩
Fast Global Shipping ✈️
This is our only account",2,False,https://m.tiktok.com/v/7102810860871027970.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102810860871027970&source=h5_m,862266,451,1546,26,34840,7102810857251621634,7102810857251621634,72,7102810857251621634,original sound - wonderlife.foryou,Wonderlife,6.705245568698254e+18,Wonderlife,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102810846203497217.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
7,DE,7103098537751121157,1653819016,#Duett mit @ggfjyycw456  Yeah… #confused #fy #fypシ,6766701603262546950,Sun,Welcome to my trash pile 🗑🚮,0,False,https://m.tiktok.com/v/7103098537751121157.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103098537751121157&source=h5_m,276728,310,431,8,44679,7101984193390971690,7101984193390971690,72,7101984193390971690,original sound - ggfjyycw456,fat girl,7.090747865481135e+18,fat girl,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101984400568486702.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/bd5b573e87430bcbaf55c4ca018e528c.json,False,False,,,,,[],0,0,Belize,#Duett #confused #fy #fypシ,0,0,0,0,0,0,0,1,0,0
0,BZ,7088338203807124741,1650382348, ,7037250460302099462,Sweet_syrupjames,"New account
Real sweet syrup",0,False,https://www.tiktok.com/@sweet_syrupjames/video/7088338203807124741?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088338203807124741&source=h5_m,40670,16,36,4,1445,7069529632755697665,7069529632755697665,10033,7069529632755697665,No Love,N'Hance,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/86534f6b0a214e4782c28dfa8eeb9d83,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e15e2f4bf4e54f8297dcbeab5ce7e6f7,False,True,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
1,BZ,7077223521813794053,1647794508,#justforfun #jeydic,6783694854854640645,Jey,"Instagram = @ j.e.y.d.i 🇧🇿 🇬🇹 

❤️‍🔥Solo es por diversión❤️‍🔥",0,False,https://www.tiktok.com/@jeydi_c/video/7077223521813794053?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077223521813794053&source=h5_m,56466,20,2,2,4180,6897664934646156034,6897664934646156034,72,6897664934646156034,original sound - edits_aidan_fans11,☂︎umbrella academy☂︎,6.867337752167532e+18,☂︎umbrella academy☂︎,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6897664762415565570.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2c2c4ac6be00e545a0416bee87b93abd.json,False,False,,,,,[],0,0,Belize,#justforfun #jeydic,0,0,0,0,0,0,0,0,0,0
2,US,7099634054810668334,1653012367,If you love Baked Feta Pasta you will love this recipe #bakedfetapasta #onepanmeal #healthyrecipes,6688712754218566662,My Nguyen,I make food you love with a healthy twist,0,False,https://www.tiktok.com/@myhealthydish/video/7099634054810668334?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099634054810668334&source=h5_m,5918726,926,841,2750,558883,6771786510002980865,6771786510002980865,10033,6771786510002980865,"Le Festin (From ""Ratatouille"")",Movie Sounds Unlimited,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1508d11c375a4ab3a26e7c0064ce4cfa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7f046a7f7dd44e8b9726117a0827f7f2,False,True,,,,,[],0,0,Belize,#bakedfetapasta #onepanmeal #healthyrecipes,0,0,0,0,0,0,0,0,0,0
3,KR,7101576116732775682,1653464540,베이컨 돌돌 치즈 가득 소시지빵 Sausage Cheese Bread 🥓 #소시지빵 #치즈빵 #베이컨말이 #틱톡푸드 #sausagebread #cheesefull #crispybacon #tiktokfood #fyp #viral,6832583269389779969,greenteasoylattee,👇 사이다 홍차 만드는 방법 How to Make Sprite Iced Tea,0,False,https://www.tiktok.com/@greenteasoylattee/video/7101576116732775682?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101576116732775682&source=h5_m,6860940,1139,5273,11835,580757,7099054352203107099,7099054352203107099,24,7099054352203107099,original sound - sambenwick,Sam Benwick 🇵🇭,6.810956516171302e+18,Sam Benwick 🇵🇭,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7099054381424724762.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/495bb65226f8f72334636843bb4c59ba.json,False,False,,,,,[],0,0,Belize,#소시지빵 #치즈빵 #베이컨말이 #틱톡푸드 #sausagebread #cheesefull #crispybacon #tiktokfood #fyp #viral,0,0,0,0,0,0,1,0,0,1
