,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_comedia,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_guatemala,hash_humor,hash_parati,hash_viral
0,US,7075708267455860010,1647441711,#ad Caramel Bundt Cake for @Zara Home 🤤  #asmr #cooking,6935625943135831045,Andrea Love,Felt Animator 🎬🐑,0,False,https://www.tiktok.com/@andrea.animates/video/7075708267455860010?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075708267455860010&source=h5_m,38243535,22211,33594,58597,4201941,7075708234274704171,7075708234274704171,72,7075708234274704171,original sound - andrea.animates,Andrea Love,6.935625943135831e+18,Andrea Love,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075708248413981486.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a55619e22f0ad53b352182052705c934.json,False,False,,,,,[],0,0,Guatemala,#ad #asmr #cooking,0,0,0,0,0,0,0,0,0,0
1,MX,7100208996518235397,1653146232,Prometo mejorarlo pero ya sabía que ustedes querían que lo subiera ya 🫣 #arigameplays #fyp #foryou,67774419271589888,AriGameplays,"🍑🎮💗
Vine por los memes",0,False,https://www.tiktok.com/@arigameplays/video/7100208996518235397?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100208996518235397&source=h5_m,19909282,34623,21558,125726,3193318,7095019005370452778,7095019005370452778,72,7095019005370452778,Tití me preguntó (Contains music from: Titi me preguntó - Aomak),"Contains music from: ""Titi me preguntó""",7.024650886308431e+18,ur/gf,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095019029886274347.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a2fe9bb843dac6dca05b56ec529a95a.json,False,False,Aomak,Titi me preguntó,Tití me preguntó (Contains music from: Titi me preguntó - Aomak),"Contains music from: ""Titi me preguntó""",[],0,0,Guatemala,#arigameplays #fyp #foryou,0,1,0,0,1,0,0,0,0,0
2,MX,7080727673105861893,1648610383,Mi papá y mis hermanos al verme vestida de novia 👰🏻‍♀️🥺♥️ #brothers #daddy #emotional #weddingday #fypシ,6920450417390961670,Marifer_Reyes96,"24
Majo⚡️
📍JAL, México 🇲🇽",0,False,https://www.tiktok.com/@marifereyes9/video/7080727673105861893?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080727673105861893&source=h5_m,67074087,75511,93565,167197,9468475,6739884087982426113,6739884087982426113,10033,6739884087982426113,Photograph,Ed Sheeran,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/377a3f31ba254afe94c5e82273e7560a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/77663bde1dff4ea1a2920ffc8e153591,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '858517168', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#brothers #daddy #emotional #weddingday #fypシ,0,0,0,0,0,1,0,0,0,0
3,DE,7074263701775289606,1647105372,V12 going crazy 🥵 IG @loulu_teu #lamborghini #aventadorsv #straightpipe #capristo #blonde #girl #viral #foryou #cargirl #supercar #hypercar #dreamcar #blondehair #v12 #lambo #trending #fyp,6757413072330146822,Louisa,Instagram @loulu_teu,0,False,https://www.tiktok.com/@loulu_teu/video/7074263701775289606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074263701775289606&source=h5_m,14331656,12547,25637,480,2429281,7001960007587596290,7001960007587596290,10036,7001960007587596290,Praise God,Kanye West,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea69141528a6458a9623fb09612bb4a0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fbcebc7b16404b048551c6e237a2f98b,False,True,,,,,[],0,0,Guatemala,#lamborghini #aventadorsv #straightpipe #capristo #blonde #girl #viral #foryou #cargirl #supercar #hypercar #dreamcar #blondehair #v12 #lambo #trending #fyp,0,1,0,0,1,0,0,0,0,1
4,MX,7101793210447580421,1653515087,Tenian que ver las caras de 🇰🇷 mega  sorprendidas 😂💕 #coreana #corea #mexico,6793822572599559173,Chingu Amiga,"chingu@stayonsocial.com
Somos chingus✨
Nuevo video en YT💕👇",0,False,https://www.tiktok.com/@soojinicoreana/video/7101793210447580421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101793210447580421&source=h5_m,7963258,2746,585,1512,1290776,7101793209549884166,7101793209549884166,72,7101793209549884166,original sound - soojinicoreana,Chingu Amiga,6.793822572599559e+18,Chingu Amiga,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101793174582086405.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3d14307f90d9ea48196370adddbaa963.json,False,False,,,,,[],0,0,Guatemala,#coreana #corea #mexico,0,0,0,0,0,0,0,0,0,0
5,GT,7102959606569209093,1653786661,#parati #foryoupage #fyp,134418614400561152,Sofía,"Guatemala 🇬🇹🔥❤️
Insta: sofi_orantes",0,False,https://www.tiktok.com/@souf_oh/video/7102959606569209093?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102959606569209093&source=h5_m,859962,381,1221,8124,180598,7102544125723020037,7102544125723020037,72,7102544125723020037,original sound - vps..x..souf (Contains music from: Me Porto Bonito - Bad Bunny & Chencho Corleone),"Contains music from: ""Me Porto Bonito""",7.082307298010203e+18,⚡Anny⚡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102544144173730565.mp3,,False,False,Bad Bunny & Chencho Corleone,Me Porto Bonito,original sound - vps..x..souf (Contains music from: Me Porto Bonito - Bad Bunny & Chencho Corleone),"Contains music from: ""Me Porto Bonito""",[],0,0,Guatemala,#parati #foryoupage #fyp,0,0,1,0,1,0,0,0,1,0
6,GT,7102621286060412166,1653707892,q feo 😭😁😁😁🤣#tarea,7092987789213680645,Mari Luz1039,los quiero son la mejor familia ♡♡♡,0,False,https://www.tiktok.com/@mariluz1039/video/7102621286060412166?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102621286060412166&source=h5_m,223440,110,1256,115,27724,7102621254703696645,7102621254703696645,72,7102621254703696645,original sound - mariluz1039,Mari Luz1039,7.092987789213681e+18,Mari Luz1039,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102621245904112389.mp3,,False,False,,,,,[],0,0,Guatemala,#tarea,0,0,0,0,0,0,0,0,0,0
7,EC,7101111679101963526,1653356406,Make it boom #new #viral,6954492264509178886,valentinaof.4,"✨Cuenta secundaria ✨
⬇️⬇️⬇️⬇️⬇️⬇️⬇️",0,False,https://www.tiktok.com/@valentinaof.22/video/7101111679101963526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101111679101963526&source=h5_m,5476006,545,733,258,173877,6742199989981678342,6742199989981678342,72,6742199989981678342,whyisthisaudiofamous (Contains music from: Pistol - Andre Swilley & Cookie Cutters),"Contains music from: ""Pistol""",2381819.0,molly 💛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1646046236596230.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/300aaff96976f5891d3ce79259304b7f.json,False,False,Andre Swilley & Cookie Cutters,Pistol,whyisthisaudiofamous (Contains music from: Pistol - Andre Swilley & Cookie Cutters),"Contains music from: ""Pistol""",[],0,0,Guatemala,#new #viral,0,0,0,0,0,0,0,0,0,1
0,MX,7103289034054716678,1653863360,IG:@angel.rme #parati #losmochis #humor,7002285193696904197,Angelrme0,"LM Sinaloa📍🇲🇽
Contactoangelramon@gmail.com
       👆🏻Colaboraciones👆🏻",0,False,https://www.tiktok.com/@angelramondos/video/7103289034054716678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103289034054716678&source=h5_m,4425032,1338,15399,51370,422208,7098061913234082565,7098061913234082565,72,7098061913234082565,original sound - rolitasplacosonas,@rolitas placosonas,6.646438929418633e+18,@rolitas placosonas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098061920678185734.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b47ede9fdc3aaf77cae2f91e7f7de514.json,False,False,,,,,[],0,0,Guatemala,#parati #losmochis #humor,0,0,0,0,0,0,0,1,1,0
1,ES,7102496186095013166,1653678759,#duet with @badbunny  enveLdad enveLdad no tuve q apretar estaba bien facil 😂😂😂 quien se anima ?????,126223816648822784,rauwalejandro,Latin R&B/Reggaeton singer 🇵🇷,0,False,https://www.tiktok.com/@rauwalejandro/video/7102496186095013166?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102496186095013166&source=h5_m,18675680,21388,26976,51670,4265357,7094303917231605761,7094303917231605761,10033,7094303917231605761,Party,Bad Bunny & Rauw Alejandro,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/49fd32620c854059b5dd09578a78a8d2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f619d9a515d4f7290cc125329ac949b,True,True,,,,,[],0,0,Guatemala,#duet,0,0,0,0,0,0,0,0,0,0
2,MX,7097333915077152005,1652476826,#eloteconchileylimon #eloteconchile #elote #muchochile #chileylimon #eloteconchiledelquepica #eloteconchileylimon,7055495362953937926,Elotes La Güera,"🌽!!CON MÁS DE 40 AÑOS DE EXPERIENCIA🌽
haz tu pedido 👇",0,False,https://www.tiktok.com/@elotes_la_guera_/video/7097333915077152005?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097333915077152005&source=h5_m,16260543,1773,5730,5204,866230,6943086654177446661,6943086654177446661,10036,6943086654177446661,Ma Baker,Boney M.,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b403c54c7313480daabce820c492d654,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/649f9aa075514a64aab0a9b02c1727ea,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '553356940', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#eloteconchileylimon #eloteconchile #elote #muchochile #chileylimon #eloteconchiledelquepica #eloteconchileylimon,0,0,0,0,0,0,0,0,0,0
3,US,7096949532260404526,1652387328,How much is your outfit? 🤔💸 #fyp #foryou,6744705947907933189,Jawaun Ford,"Email
jawaun@worldxfamous.com",0,False,https://www.tiktok.com/@fordjawaun/video/7096949532260404526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096949532260404526&source=h5_m,6387037,5655,2544,365,1033522,7096949506792573742,7096949506792573742,72,7096949506792573742,original sound - fordjawaun,Jawaun Ford,6.744705947907933e+18,Jawaun Ford,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096949522651319086.mp3,,False,False,,,,,[],0,0,Guatemala,#fyp #foryou,0,1,0,0,1,0,0,0,0,0
4,MX,7095942359828991237,1652152832,Black out #blackout #blackouttattoo #blacktattoo #tattoopain #tattoogirl,6918591393007780869,Edgar Licona tattoo,"Stencil porn
Follow me on ig @edgarliconatattoo
Tattooartis based in mexico 🇲🇽",0,False,https://www.tiktok.com/@darkornament/video/7095942359828991237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095942359828991237&source=h5_m,45007516,30992,37059,30064,1154907,7095942333492939525,7095942333492939525,72,7095942333492939525,original sound - darkornament,Edgar Licona tattoo,6.918591393007781e+18,Edgar Licona tattoo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095942315318971142.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/10dd67cce1f2a190b790690a153ff600.json,False,False,,,,,[],0,0,Guatemala,#blackout #blackouttattoo #blacktattoo #tattoopain #tattoogirl,0,0,0,0,0,0,0,0,0,0
5,GT,7092568602489916678,1651367315,🏖😂😅 @deanna_melillo #hello🇺🇸mucha🇬🇹 #josydeanna #guatemala #usa #playa,6610293488385638405,Josy Esteban Chigua Canales,"🇬🇹IG: @josyesteban
🇺🇸IG: @deanna_melillo 
😲 “750K” 😲❓",0,False,https://www.tiktok.com/@josyestebanchigua/video/7092568602489916678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092568602489916678&source=h5_m,310965,111,52,122,23576,6823385682019470086,6823385682019470086,72,6823385682019470086,original sound - bluejacket.of,Blue jacket,6.821038159930672e+18,Blue jacket,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/81d472416a0338646d26be786219f395.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/bda854af48331d29b706c0ceb0066511.json,False,False,,,,,[],0,0,Guatemala,#hello🇺🇸mucha🇬🇹 #josydeanna #guatemala #usa #playa,0,0,0,0,0,0,1,0,0,0
6,GT,7094004591376846086,1651701657,#viraltiktok #@challitoborrayo33 #ella tan humilde y cariñosa,7043922302904796165,Roxana Morataya976,,0,False,https://www.tiktok.com/@roxanamorataya976/video/7094004591376846086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094004591376846086&source=h5_m,2726157,1986,872,2124,146738,7046859263620188933,7046859263620188933,72,7046859263620188933,original sound - el.brayan.camilo.49 (Contains music from: Land - TikTokTunes),"Contains music from: ""Land""",6.9129971297464e+18,Brayan camilo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7046859265604127494.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/53b2651e795c723052caa547d0eb47fa.json,False,False,TikTokTunes,Land,original sound - el.brayan.camilo.49 (Contains music from: Land - TikTokTunes),"Contains music from: ""Land""",[],0,0,Guatemala,#viraltiktok #@challitoborrayo33 #ella,0,0,0,0,0,0,0,0,0,0
7,SV,7103190340894575877,1653840381,@halizon.campos,6873203416577049601,Elenamorenohrqz3,😍SALVADOREÑA😍suigueme én fb:Elenamorenohrqz😇🤩🥰 e instagram😻🙊👑⬇️,0,False,https://www.tiktok.com/@elenamorenohrqz3/video/7103190340894575877?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103190340894575877&source=h5_m,1645244,575,1163,181,84969,7084748323218787078,7084748323218787078,72,7084748323218787078,original sound - joselin26perdomo,joselin26perdomo,7.036548342885631e+18,joselin26perdomo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084748323558624006.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/958ab252a90efae9f0d22389b8f80616.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
0,US,7097290737708027142,1652466773,#nyc #sueños #parati #fyp #❤️❤️❤️❤️❤️  #regionaldress #❤️ #guate####fypシ,6589647585711439877,❣️🥰,🇺🇸  🇬🇹 🇧🇷 🇻🇪,0,False,https://www.tiktok.com/@dalilany/video/7097290737708027142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097290737708027142&source=h5_m,325076,215,124,768,24523,7062822036175145733,7062822036175145733,72,7062822036175145733,Empire State of mind transition by Altegomusic (Contains music from: Empire State Of Mind - JAY-Z),"Contains music from: ""Empire State Of Mind""",6.925393143870342e+18,ALTÉGO,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062822071444835078.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/aaef28994db16d46d77a5383cf805d8e.json,False,False,JAY-Z,Empire State Of Mind,Empire State of mind transition by Altegomusic (Contains music from: Empire State Of Mind - JAY-Z),"Contains music from: ""Empire State Of Mind""",[],0,0,Guatemala,#nyc #sueños #parati #fyp #❤️❤️❤️❤️❤️ #regionaldress #❤️ #guate####fypシ,0,0,0,0,1,1,0,0,1,0
1,MX,7096221874585226501,1652217909,Hay pobrecitos #perritos,6814521412629201926,Ojitos 19,,0,False,https://www.tiktok.com/@ojitos451/video/7096221874585226501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096221874585226501&source=h5_m,21422653,12970,67658,114554,3107810,7096221850535004933,7096221850535004933,72,7096221850535004933,original sound - ojitos451,Ojitos 19,6.814521412629202e+18,Ojitos 19,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096221865668659973.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3fa667fd495c645008666c1e3f0def8d.json,False,False,,,,,[],0,0,Guatemala,#perritos,0,0,0,0,0,0,0,0,0,0
2,US,7096297793173605678,1652235583,Asi nos pasó al principio a todos 😂 #humor,6790769207250387974,VzqzEmmanuel,"Síganme en insta amigos  📸 
SC: VzqzEmmanuel 
No todo es HUMOR⚠️👷🏽‍♂️✌🏼",0,False,https://www.tiktok.com/@vzqzemmanuel92/video/7096297793173605678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096297793173605678&source=h5_m,9077076,1617,17299,14569,350563,7091692059539917573,7091692059539917573,72,7091692059539917573,original sound - harinjose10,Visckel,7.071582170137101e+18,Visckel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091729388403755781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82be4bb54f4ed1d16d6d416145fb7f1d.json,False,False,,,,,[],0,0,Guatemala,#humor,0,0,0,0,0,0,0,1,0,0
3,US,7083881954113834282,1649344797,Hay me encanta ver los bautismos #bautizo #padreadamkotas🙏  #chillando #chamuco #risoterapia  #paratitiktokviral  #foryu_page  #foryupagе  #lasvegassnv,6612000038137151494,Irene Arvayo,YouTube : irenevloglasvegas,0,False,https://www.tiktok.com/@irenearvayo/video/7083881954113834282?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083881954113834282&source=h5_m,23510712,5665,32973,27440,1375400,7083881917644426030,7083881917644426030,72,7083881917644426030,original sound - irenearvayo,Irene Arvayo,6.612000038137151e+18,Irene Arvayo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083881938913676074.mp3,,False,False,,,,,[],0,0,Guatemala,#bautizo #padreadamkotas🙏 #chillando #chamuco #risoterapia #paratitiktokviral #foryu_page #foryupagе #lasvegassnv,0,0,0,0,0,0,0,0,0,0
4,MX,7103159038048881926,1653833093,gracias amor por la cachada,6902957607055098885,José augusto Montes,,0,False,https://www.tiktok.com/@mostro442/video/7103159038048881926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103159038048881926&source=h5_m,9135893,3110,7875,10899,610151,7065863578548718382,7065863578548718382,72,7065863578548718382,original sound - alex_editz134 (Contains music from: La Mb - Panchito Arredondo),"Contains music from: ""La Mb""",6.952533290944071e+18,𝒜𝓁𝑒𝓍 𝒢𝑜𝓃𝓏𝒶𝓁𝑒𝓈😮‍💨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7065863592075217710.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/57d212724e0c9d1d6ddfa7bde1bc3085.json,False,False,Panchito Arredondo,La Mb,original sound - alex_editz134 (Contains music from: La Mb - Panchito Arredondo),"Contains music from: ""La Mb""",[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
5,GT,7096866783491296517,1652368063,Y si se acaba… compramos más🙊🍕 #pizza #food #guatemala #502🇬🇹 #fyp,6881406606878278658,papajohnsgt,¡Queso de verdad! 🍕,0,False,https://www.tiktok.com/@papajohnsgt/video/7096866783491296517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096866783491296517&source=h5_m,2580650,542,3468,85,92444,7062813496840440582,7062813496840440582,72,7062813496840440582,original sound - lastronautainvisible,lastronautainvisible,6.809810521216353e+18,lastronautainvisible,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062813521754606342.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f4e120dff7f911ea5d4333d4141026f.json,False,False,,,,,[],0,0,Guatemala,#pizza #food #guatemala #502🇬🇹 #fyp,0,0,0,0,1,0,1,0,0,0
6,GT,7077307281817210118,1647814010,😍😍,7027531643100693510,user94557929658,,0,False,https://www.tiktok.com/@luchozelada/video/7077307281817210118?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077307281817210118&source=h5_m,6219235,716,12554,19925,102167,228099707468787712,228099707468787712,71,228099707468787712,(Hey Baby) Que Paso,Texas Tornados,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2167c618476d4c8aa91cdfff3bd6f420,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d36b569ea8ca48dda89d55d6e08ec750,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '357866012', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
