,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_honduras,hash_humor,hash_parati,hash_tiktok,hash_viral,hash_xyzbca
7,US,7093689009301376258,1651628179,Confusing my friend @riwww,6848593700559700998,Аnokhina Liza,"I’m 🇷🇺
📍Los-Angeles 
💖Liza💖
PR/AD: offer@yummy.global",0,False,https://m.tiktok.com/v/7093689009301376258.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093689009301376258&source=h5_m,5194496,9146,1232,2827,614435,7.072756285149564e+18,7.072756285149564e+18,24.0,7.072756285149564e+18,original sound - willson_samp (Contains music from: 6 Legendary Spoons - Lil.Man),"Contains music from: ""6 Legendary Spoons""",6.976755863927686e+18,aypiks,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072756285778692866.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bd8ee86f0ce6e10e634ac00f80c9e7de.json,False,False,Lil.Man,6 Legendary Spoons,original sound - willson_samp (Contains music from: 6 Legendary Spoons - Lil.Man),"Contains music from: ""6 Legendary Spoons""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
0,US,7103295875715271982,1653864951,Parece que no siguieron mi mambo 😂😂😂😂,6527462849919325184,JuanDeMontreal (PakBambang),"Dios Primero 🙏  Ya salió mi nuevo video 
RAICES aqui 👇🏻👇🏻👇🏻👇🏻👇🏻",0,False,https://www.tiktok.com/@juandemontrealoficial/video/7103295875715271982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103295875715271982&source=h5_m,543834,859,222,260,70889,7.103295828428885e+18,7.103295828428885e+18,72.0,7.103295828428885e+18,original sound - juandemontrealoficial (Contains music from: Después de la Playa - Bad Bunny),"Contains music from: ""Después de la Playa""",6.527462849919325e+18,JuanDeMontreal (PakBambang),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103295871434115886.mp3,,False,False,Bad Bunny,Después de la Playa,original sound - juandemontrealoficial (Contains music from: Después de la Playa - Bad Bunny),"Contains music from: ""Después de la Playa""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
1,HN,7080393870214712582,1648532664,💦💦💦💦,6923791929516114950,Baby.Kriss,❤️😩.,0,False,https://www.tiktok.com/@baby.kirss/video/7080393870214712582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080393870214712582&source=h5_m,347039,0,551,47,56970,7.08039378956249e+18,7.08039378956249e+18,72.0,7.08039378956249e+18,original sound - baby.kirss (Contains music from: Ahi Va Luisaito - luisao),"Contains music from: ""Ahi Va Luisaito""",6.923791929516115e+18,Baby.Kriss,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080393815454550789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/390c478ee74d2573464448590359bb60.json,False,False,luisao,Ahi Va Luisaito,original sound - baby.kirss (Contains music from: Ahi Va Luisaito - luisao),"Contains music from: ""Ahi Va Luisaito""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
2,DO,7102806685353315589,1653751054,🤭😮‍💨Kilo hazme algo breve @un.kilo síganme en mi cuenta personal 😋❤️#viral #tiktok #parati,7043902768311010309,源橱💯源橱,"✨P R I M E R O  D I O S❤️
  🛐S I G U E M E  E N  I G 👆
👇N E W  C U E N T A 💯",0,False,https://www.tiktok.com/@el..kilo/video/7102806685353315589?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102806685353315589&source=h5_m,790008,285,581,1480,41187,7.102806682874416e+18,7.102806682874416e+18,72.0,7.102806682874416e+18,original sound - el..kilo,源橱💯源橱,7.04390276831101e+18,源橱💯源橱,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102806689846201094.mp3,,False,False,,,,,[],0.0,0,Honduras,#viral #tiktok #parati,0,0,0,0,0,0,1,1,1,0
3,US,7095850161506749739,1652131361,#CONMUCHOAMOR❤️❤️ #fyp #conmuchoamor❤️❤️ #fyp,6532010605467959298,Maria,No bio yet,0,False,https://www.tiktok.com/@mariayelgavilan/video/7095850161506749739?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095850161506749739&source=h5_m,10616693,12608,26514,16210,1247717,7.095850154196192e+18,7.095850154196192e+18,72.0,7.095850154196192e+18,original sound - mariayelgavilan,Maria,6.532010605467959e+18,Maria,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095850198349646638.mp3,,False,False,,,,,[],0.0,0,Honduras,#CONMUCHOAMOR❤️❤️ #fyp #conmuchoamor❤️❤️ #fyp,0,0,2,0,0,0,0,0,0,0
4,US,7096911830244937006,1652378551,Reply to @danniamaya648 #tha94us #emoji #tutorial,7067448427969397806,tha94us30,100k👍200k👍300k👍400k👍500k👍1M,0,False,https://www.tiktok.com/@tha94us30/video/7096911830244937006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096911830244937006&source=h5_m,31507734,71504,3296,24314,3545874,7.09691176175595e+18,7.09691176175595e+18,72.0,7.09691176175595e+18,original sound - tha94us30,tha94us30,7.067448427969398e+18,tha94us30,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096911809856162602.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c1e0d16c29e3cda1b2a04dadcbd89a60.json,False,False,,,,,[],0.0,0,Honduras,#tha94us #emoji #tutorial,0,0,0,0,0,0,0,0,0,0
5,US,7092958338761362734,1651458056, ,7054430779787068463,lanhamioalton9,"Thank you for following me 🙏🙏
          👇👇👇👇👇",0,False,https://www.tiktok.com/@lanhamioalton/video/7092958338761362734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092958338761362734&source=h5_m,16943806,227,1009,12563,61374,6.955575855984709e+18,6.955575855984709e+18,72.0,6.955575855984709e+18,Myuzgaza (Contains music from: Only Time - Enya),"Contains music from: ""Only Time""",6.864944409013831e+18,الكابتن ميوز ( 7M ) دعم حسبات,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6955575784828357377.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5f2dad67b71722138b8c0f6dc41acc8a.json,False,False,Enya,Only Time,Myuzgaza (Contains music from: Only Time - Enya),"Contains music from: ""Only Time""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
6,HN,7090594410831842565,1650907662, ,6842740630310175749,Astrid Funez,,0,False,https://www.tiktok.com/@astridfunez1/video/7090594410831842565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090594410831842565&source=h5_m,876558,4384,347,721,60892,7.079423828266405e+18,7.079423828266405e+18,72.0,7.079423828266405e+18,original sound - fannysantos058,Fanny Santos,6.838665892701521e+18,Fanny Santos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079423829646969605.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1a86b7a0fee19ae689b45c1ca47cd287.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
7,FR,7088371947020602630,1650390204,Hidden compartment #biggerswoosh #jordan4 #aj4 #jordan4classicgreen,6923900133495391238,BIGGER® SWOOSH,"make that swoosh bigger
@bigger.studio for pants",0,False,https://www.tiktok.com/@biggerswoosh/video/7088371947020602630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088371947020602630&source=h5_m,22558533,269,1011,1738,114914,7.06088114254704e+18,7.06088114254704e+18,10033.0,7.06088114254704e+18,SAOKO,ROSALÍA,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0e38ac4894f44b1a89ca1d90531a05fe,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e4455f08c3104612a7173e09b03d77eb,True,True,,,,,[],0.0,0,Honduras,#biggerswoosh #jordan4 #aj4 #jordan4classicgreen,0,0,0,0,0,0,0,0,0,0
0,US,7099333305107025153,1652942345,@danilis_boom oops 😂 IG:marysenn,28852477,Mary Senn,"LA📍QUEEN OF POV👸🏽
🇸🇳🇺🇦
FAM @xoteam 💖
📧world.marysenn@gmail.com",0,False,https://www.tiktok.com/@marysenn/video/7099333305107025153?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099333305107025153&source=h5_m,5882661,16927,8594,8495,466192,7.064884950239071e+18,7.064884950239071e+18,72.0,7.064884950239071e+18,Love Yourself (Drill Remix) (Contains music from: Love Yourself - Justin Bieber),"Contains music from: ""Love Yourself""",7.042141458783487e+18,❤️‍🔥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7064887206300666626.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8b0b64d91ba02c2dcb7c2850cc3026c2.json,False,False,Justin Bieber,Love Yourself,Love Yourself (Drill Remix) (Contains music from: Love Yourself - Justin Bieber),"Contains music from: ""Love Yourself""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
1,MX,7101324640995249413,1653405989, ,6874616817236919298,Alex,🫶🏻,0,False,https://www.tiktok.com/@natagodxd/video/7101324640995249413?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101324640995249413&source=h5_m,12662007,7445,54331,58914,1562843,7.098795270599953e+18,7.098795270599953e+18,72.0,7.098795270599953e+18,original sound - eljolph,Jolph,6.91936334778917e+18,Jolph,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098795264240143109.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/afc27d360042e617225da686703280e0.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
2,HN,7092910129368108293,1651446833, ,252644160447688704,Yope,"¡Hola, Camarones🦐Sin Cola!
CRONÓMALO MULTIFACÉTICO DE 🖤
⚡¡KATTOBINGU DA ORE!⚡",0,False,https://www.tiktok.com/@papiyope/video/7092910129368108293?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092910129368108293&source=h5_m,22095,63,80,92,1199,6.91542521233079e+18,6.91542521233079e+18,10036.0,6.91542521233079e+18,Tu Lokotron Remix,Dj Jouga,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e2b67e3edf444338a09f51df2208908f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8782023a01a944cbbf8d90b53c89ccab,False,True,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
3,GT,7102915995295141125,1653776505, ,124429878191398912,Amelia Archila,"Recuerde que nada de lo que subo es real
Gracias por seguirme🦋",0,False,https://www.tiktok.com/@ameliaarchila13/video/7102915995295141125?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102915995295141125&source=h5_m,437504,125,67,972,82524,7.036933941122633e+18,7.036933941122633e+18,10036.0,7.036933941122633e+18,Un AK,Cosculluela,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2a63062e344c429f8d2b384a1f730ade,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/24eb72476df84d4da7682d70f81697a8,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1492515737', 'external_song_key': 'apple_song_id'}]",0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
4,FR,7100494292950519046,1653212660,Harap identifikasi tiktok untuk memverifikasi akun saya@tiktok,6816032957377479685,Deborah yowa,☝️☝️ my content offers asmr videos following emojis,0,False,https://www.tiktok.com/@deborahyowa/video/7100494292950519046?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100494292950519046&source=h5_m,10147923,5661,3537,1148,420762,7.100494283652369e+18,7.100494283652369e+18,72.0,7.100494283652369e+18,original sound - deborahyowa,Deborah yowa,6.81603295737748e+18,Deborah yowa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100494294443756294.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6a031567c2ad1cc637482c512ca519e2.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
5,HN,7085497388944608517,1649720919, ,6942992293856166918,perdomoanayeli,catrachita💗💝,0,False,https://www.tiktok.com/@aniperdomo78/video/7085497388944608517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085497388944608517&source=h5_m,168454,21,20,9,5242,7.076643579287834e+18,7.076643579287834e+18,72.0,7.076643579287834e+18,original sound - magesalaverry__,magesalaverry__,6.704096726075e+18,magesalaverry__,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076643552242961157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/eb55c795851461d4c6c22f0ef1f530c1.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
6,US,7102965930447375662,1653788130,Así tienen que ser todas las mujeres🫶🥰 @merloanii 😳 #parati #viral #fyp #foryoupage #foryou,6947858537968960517,✨David Garcia✨,Escucha mi nueva canción😳👇,0,False,https://www.tiktok.com/@davidgarciahn2/video/7102965930447375662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102965930447375662&source=h5_m,266874,24,86,376,23290,7.102965894304779e+18,7.102965894304779e+18,72.0,7.102965894304779e+18,original sound - davidgarciahn2,✨David Garcia✨,6.947858537968961e+18,✨David Garcia✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102965926231886634.mp3,,False,False,,,,,[],0.0,0,Honduras,#parati #viral #fyp #foryoupage #foryou,1,1,1,0,0,0,1,0,1,0
7,AT,7095037302732377349,1651942104, ,6788128892902491141,Tik Toker,,0,False,https://www.tiktok.com/@_muratreis/video/7095037302732377349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095037302732377349&source=h5_m,37958087,1494,2263,3648,986437,6.897153534135897e+18,6.897153534135897e+18,72.0,6.897153534135897e+18,Топ (Contains music from: Only Time - Enya),"Contains music from: ""Only Time""",6.864268110959068e+18,🐾,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6897153452393220865.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3b6046bec62d3ac96e7719baf272751c.json,False,False,Enya,Only Time,Топ (Contains music from: Only Time - Enya),"Contains music from: ""Only Time""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
0,US,7103578186214198574,1653930682,Mi esposa cada vez que uso el celular 1 segundo mas que ella,6994035027688817669,El_chicanero,"Una familia común ❤️
📧 Loschicaneros@rangamedia.co",0,False,https://m.tiktok.com/v/7103578186214198574.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103578186214198574&source=h5_m,1245441,1327,10476,8206,103853,7.103578153360281e+18,7.103578153360281e+18,72.0,7.103578153360281e+18,original sound - el_chicanero (Contains music from: With Some Malice - Francesco D'andrea),"Contains music from: ""With Some Malice""",6.994035027688818e+18,El_chicanero,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103578189905054507.mp3,,False,False,Francesco D'andrea,With Some Malice,original sound - el_chicanero (Contains music from: With Some Malice - Francesco D'andrea),"Contains music from: ""With Some Malice""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
1,HN,7099113887399775494,1652891257, ,6782281685703640070,Natalia Diaz,"Sígueme en Instagram el enlace esta aquí en mi perfil 
@nataliadiazoficial_hn_",0,False,https://m.tiktok.com/v/7099113887399775494.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099113887399775494&source=h5_m,695953,99,144,557,33545,7.09911388081883e+18,7.09911388081883e+18,72.0,7.09911388081883e+18,original sound - nataliadiazoficial1,Natalia Diaz,6.78228168570364e+18,Natalia Diaz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099113881808734981.mp3,,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
2,HN,7096641486166543622,1652315608,It seems that Amber has a good chance of winning the trial💪🏻 #johnnydepp #jusgado #corte #juicio #trending #fypp #hazmeviral #stophate #justiceforamberheard #aquaman #amberheard #amberheard #mera #defending #parati #amber #apoyoplissss🥺 #paratii #amberheard💗 #weloveamberheard✨ #sonrisa #viral #xybzca @amberheardfanpage @amberhearq @team.aheard @truthforamber @.amberred1ts @i_stand_with_amber_heard @sel_kyle @istandwithamberheardd @ambereyes86 @amberandjonny0 @_justiceforamberheard,7094472157933356038,Amber Heard<3,"- Amber Heard fan account 💕
#justiceforamberheard  🙌🏻
Always supporting her!!",0,False,https://m.tiktok.com/v/7096641486166543622.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096641486166543622&source=h5_m,549503,899,106,266,20567,6.773436955838402e+18,6.773436955838402e+18,10036.0,6.773436955838402e+18,Home,Edith Whiskers,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b5837c316a1b43bdadab4108900f4cbb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/55aa08b15ae24fc393167f7acf2d74e0,True,True,,,,,[],0.0,0,Honduras,#johnnydepp #jusgado #corte #juicio #trending #fypp #hazmeviral #stophate #justiceforamberheard #aquaman #amberheard #amberheard #mera #defending #parati #amber #apoyoplissss🥺 #paratii #amberheard💗 #weloveamberheard✨ #sonrisa #viral #xybzca,0,0,0,0,0,0,1,0,1,0
3,HN,7096964578466090245,1652390832,#lo siento  yailin  pero  ay niveles  #morph #viral  karol g  te amo mi hermosa  bichota #morph  💙💙💙💙💙q viva  la reina   pues#viral,6995009148052227078,💙💙la bichota 504🥰🥰,🙏sígueme  y te sigo   yo cumplo 🙏,0,False,https://m.tiktok.com/v/7096964578466090245.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096964578466090245&source=h5_m,1080389,392,75,658,91495,7.096964548632088e+18,7.096964548632088e+18,72.0,7.096964548632088e+18,original sound - marisolgomez824 (Contains music from: EL MAKINON - KAROL G & Mariah Angeliq),"Contains music from: ""EL MAKINON""",6.995009148052227e+18,💙💙la bichota 504🥰🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096964543334714118.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fe8f9a97223410e147febfb389f7a23c.json,False,False,KAROL G & Mariah Angeliq,EL MAKINON,original sound - marisolgomez824 (Contains music from: EL MAKINON - KAROL G & Mariah Angeliq),"Contains music from: ""EL MAKINON""",[],0.0,0,Honduras,#lo #morph #viral #morph #viral,0,0,0,0,0,0,0,0,2,0
4,MX,7102299482661899526,1653632966,Sueños mojados nivel dios.           duró como 10min llorando🥲🤣🤣. #humor #fyp #playa #parati #fypシ #mazatlan,6931442087616332805,Alberto Beristain,"Cantante de regional mexicano🤠 
Mzt🌴 
¿7K?😜",0,False,https://m.tiktok.com/v/7102299482661899526.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102299482661899526&source=h5_m,12880624,4357,27393,25930,619913,7.102299449585585e+18,7.102299449585585e+18,72.0,7.102299449585585e+18,original sound - albertoberistain_at,Alberto Beristain,6.931442087616333e+18,Alberto Beristain,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102299395550415621.mp3,,False,False,,,,,[],0.0,0,Honduras,#humor #fyp #playa #parati #fypシ #mazatlan,0,0,1,1,0,1,1,0,0,0
5,US,7103628405614202155,1653942376,😩😩😩,6755297581364839429,Marlenybenitez,Toca la camarita 👆🏽.                Xielomanagement@gmail.com,0,False,https://m.tiktok.com/v/7103628405614202155.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103628405614202155&source=h5_m,365385,87,15,6,40337,7.103628348097826e+18,7.103628348097826e+18,72.0,7.103628348097826e+18,original sound - marleneb3129,Marlenybenitez,6.755297581364839e+18,Marlenybenitez,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103628400987769642.mp3,,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
6,HN,7095774958051183877,1652113852,Responder a @benjaminbohorquez el #tigre de Tocoa,7083997010906678277,Yeison Murillo Su Fans 🥰,Cuenta oficial nenes,0,False,https://m.tiktok.com/v/7095774958051183877.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095774958051183877&source=h5_m,1084756,786,2989,3064,15327,7.095774930578591e+18,7.095774930578591e+18,72.0,7.095774930578591e+18,original sound - yeisonmurillosufans,Yeison Murillo Su Fans 🥰,7.083997010906678e+18,Yeison Murillo Su Fans 🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095774941617933061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/22a1655cb9519f18f3f853ed60e5229d.json,False,False,,,,,[],0.0,0,Honduras,#tigre,0,0,0,0,0,0,0,0,0,0
7,HN,7092621344688311557,1651379597,🤭🤭,6861723141313545222,Carolina Melgar,,0,False,https://m.tiktok.com/v/7092621344688311557.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092621344688311557&source=h5_m,86001,119,24,1,9278,7.083580274348756e+18,7.083580274348756e+18,72.0,7.083580274348756e+18,original sound - idk_mony (Contains music from: RUN IT UP - Lil Bil),"Contains music from: ""RUN IT UP""",7.05729857893499e+18,idk.mony,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083580300798085893.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8e44e06a0df535d6e23f885cb92c45ef.json,False,False,Lil Bil,RUN IT UP,original sound - idk_mony (Contains music from: RUN IT UP - Lil Bil),"Contains music from: ""RUN IT UP""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
0,HN,7094114520930602245,1651727256, ,6987496820256670726,siestabueno2,"spam acc
@siestabueno",0,False,https://www.tiktok.com/@siestabueno2/video/7094114520930602245?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094114520930602245&source=h5_m,99326,70,12,63,7181,7.081281124546203e+18,7.081281124546203e+18,72.0,7.081281124546203e+18,original sound - tvdoja (Contains music from: Like That (feat. Gucci Mane) - Doja Cat feat. Gucci Mane),"Contains music from: ""Like That (feat. Gucci Mane)""",7.072573220955882e+18,Doja Cat Fan Account,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081281128996637446.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18bdc87bd659ce90aa02839579649990.json,False,False,Doja Cat feat. Gucci Mane,Like That (feat. Gucci Mane),original sound - tvdoja (Contains music from: Like That (feat. Gucci Mane) - Doja Cat feat. Gucci Mane),"Contains music from: ""Like That (feat. Gucci Mane)""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
