,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_0324mytest,hash_bhutanesemuser,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_tiktok,hash_viral,hash_xyzbca
7,US,7093250762544860458,1651526141, ,7044039067877934086,Kraken,Thank for watching!,0,False,https://m.tiktok.com/v/7093250762544860458.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093250762544860458&source=h5_m,13484181,3439,3808,36365,247816,6969545901878594305,6969545901878594305,72,6969545901878594305,"Myuzgaza1 (Contains music from: Love Is Gone (Acoustic) - SLANDER, Dylan Matthew)","Contains music from: ""Love Is Gone (Acoustic)""",6.864944409013831e+18,الكابتن ميوز ( 7M ) دعم حسبات,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6969545896606632706.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c4da644c9b5c5ca8c3733619a444ef50.json,False,False,"SLANDER, Dylan Matthew",Love Is Gone (Acoustic),"Myuzgaza1 (Contains music from: Love Is Gone (Acoustic) - SLANDER, Dylan Matthew)","Contains music from: ""Love Is Gone (Acoustic)""",[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
0,BT,7070508837110877442,1646231125,lmao felt cute might delete it later. #0324mytest #foryou #fylシ #xyzbca #phuntshokinrab #viral #foryoupage #bhutanesemuser #duet,91520997857648640,_kinrab_,"🌸
ig : phuntsho_kinrabdema",0,False,https://m.tiktok.com/v/7070508837110877442.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070508837110877442&source=h5_m,107002,61,12,166,6993,7057067346099177473,7057067346099177473,10033,7057067346099177473,Gatal,Janna Nick,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2fded636797742b590ec1c33868fa8be,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3f00a1fa3a624cb88ab2bab9019209ec,True,True,,,,,[],0,0,Bhutan,#0324mytest #foryou #fylシ #xyzbca #phuntshokinrab #viral #foryoupage #bhutanesemuser #duet,1,1,1,1,0,0,0,0,1,1
1,BT,7081591020168727809,1648811396,#varial tiktok team #verifymetitiktok #bhutanese #verifymetitiktok,7034187014296896518,Dorjiwangchukmarlk,"Road to 8 K 🙏🙏🙏
#Dorji Wangchuk (langpang) 
facebook.",0,False,https://m.tiktok.com/v/7081591020168727809.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081591020168727809&source=h5_m,20268,25,4,38,860,7081591011486468865,7081591011486468865,72,7081591011486468865,original sound - lampang_7 (Contains music from: Fortnite - La Ñapa),"Contains music from: ""Fortnite""",7.034187014296897e+18,Dorjiwangchukmarlk,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7081591011235252993.mp3,,False,False,La Ñapa,Fortnite,original sound - lampang_7 (Contains music from: Fortnite - La Ñapa),"Contains music from: ""Fortnite""",[],0,0,Bhutan,#varial #verifymetitiktok #bhutanese #verifymetitiktok,0,0,0,0,0,0,0,0,0,0
2,US,7080689659830881578,1648601531,Citrus explosion spiral! 🍊🍋#tiedye #tiedyespiral #tiedyetshirt #springdiy #diytiedye,6887657061342774278,Riahs Tie Dye,Tie Dye Artist ❤🏳️‍🌈 Full Tutorials on my YouTube channel! 👇👇👇,0,False,https://m.tiktok.com/v/7080689659830881578.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080689659830881578&source=h5_m,22849947,1054,1139,9533,470757,6972681410825947138,6972681410825947138,10033,6972681410825947138,Off Of My Mind,Icona Pop & VIZE,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/150f10bfc15640b29962026a0afbc976,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/55744dd8e23b48c588f8764ed7628e58,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1572048636', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,#tiedye #tiedyespiral #tiedyetshirt #springdiy #diytiedye,0,0,0,0,0,0,0,0,0,0
3,GB,7073924204034264325,1647026326,Reply to @cadylady27  I love pink 😁💗🌸 hope you like this #pink #creativejournal #junkjournal #asmr #asmrsounds #journal #scrapbook #scrapbooking #journaling,7010835347127583749,thejulietjournal,"Sharing my love of creative journaling.
✨ ASMR ✨
Discounts & shops I use 👇🏼",0,False,https://m.tiktok.com/v/7073924204034264325.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073924204034264325&source=h5_m,14830490,11996,10719,16962,878461,7031651599000815617,7031651599000815617,10036,7031651599000815617,A piano solo like a gentle breeze. 3 minutes 26 seconds.(196764),Hiroki Yamamoto,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/260e84f2843c40fdb0c8b5b01b7418c0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3392dc99d95a4a1dbe32742af0cea3f8,False,True,,,,,[],0,0,Bhutan,#pink #creativejournal #junkjournal #asmr #asmrsounds #journal #scrapbook #scrapbooking #journaling,0,0,0,0,0,0,0,0,0,0
4,US,7098226678899510529,1652684689, ,7097811389935584258,Coisini666,👆👆👆The world is so big to show you👆🤟,0,False,https://m.tiktok.com/v/7098226678899510529.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098226678899510529&source=h5_m,5894060,1124,2953,12631,91356,6722656094272883458,6722656094272883458,25,6722656094272883458,She Share Story (for Vlog),山口夕依,6.647470909311959e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/829b4c8a915947b6b922214c6608832c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a18e9d70dbb048a9a4cf982292ee5134,True,True,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
5,VN,7073707189466107163,1646975798, ,7073697900135564314,Trò Chơi Vui✅,Follow mình nhé! Cảm ơn các bạn yêu nhìu ❤️❤️❤️,0,False,https://m.tiktok.com/v/7073707189466107163.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073707189466107163&source=h5_m,38042666,13724,14217,31532,1975815,7054406812921088795,7054406812921088795,10036,7054406812921088795,Anh Đã Lạc Vào (Đại Mèo Remix),"Green, Truzg",,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/51bf08665f7b41bfba6b31f3ecf6bb25,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e1664675482a4a5f9ee1edc4b69a12de,False,True,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
6,IT,7092012644814687493,1651237872,Honey.,6999353260256543750,max,😘😘😘😘long videos.,0,False,https://m.tiktok.com/v/7092012644814687493.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092012644814687493&source=h5_m,32290405,7120,5721,1448,751481,6738456583379880706,6738456583379880706,25,6738456583379880706,love nwantinti (ah ah ah),CKay,6.733392183322625e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3cfa653a618c42df8f6462bd4fdad281,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a82d760a97fb48f1a2ce7afe08add5e6,True,True,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
7,US,7100856566173175083,1653297013,#thrilling2022 #foryou #fyp,7074506635674125355,Thrilling 2022,"📢dangerous game🚫...
Pls follow me",0,False,https://m.tiktok.com/v/7100856566173175083.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100856566173175083&source=h5_m,8815079,125,827,3399,38019,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,#thrilling2022 #foryou #fyp,0,0,1,0,0,1,0,0,0,0
0,BT,7092326060255218946,1651310843,Ohhh her energy … @Sonam Luccy Dorjee✅  since you thought m a good dancer 🤪 #fyp #fypシ #0324mytest #xyzbca #foryoupage #0324MYTEST #mbp #fyyy,204530084148301824,Tshering Dolkar,𝚈𝚘𝚞 𝚊𝚛𝚎 𝚊𝚕𝚒𝚟𝚎 𝚋𝚞𝚝 𝚊𝚛𝚎 𝚢𝚘𝚞 𝚕𝚒𝚟𝚒𝚗𝚐 ☘︎︎,0,False,https://www.tiktok.com/@tsheringdoko/video/7092326060255218946?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092326060255218946&source=h5_m,151575,43,30,5,7148,7086776511029594882,7086776511029594882,72,7086776511029594882,mo gi Kinley Chimi Lhendup,sonam lhado,2.767358190114734e+17,sonam lhado,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086776500720077569.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/af155412fb0ad87e408e831e45e340fb.json,False,False,,,,,[],0,0,Bhutan,#fyp #fypシ #0324mytest #xyzbca #foryoupage #0324MYTEST #mbp #fyyy,2,0,0,1,0,1,1,0,0,1
1,BT,7071610201362713857,1646487556,Lockdown diaries #justforfun 😋@sherunsthenight,6545375010523976719,Sonam Max Choki,"✨Bhutan🇧🇹✨ 
Proud Bhutanese 😉",0,False,https://www.tiktok.com/@sonammaxchoki/video/7071610201362713857?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071610201362713857&source=h5_m,115884,53,17,417,8093,7071610201598020354,7071610201598020354,72,7071610201598020354,original sound - sonammaxchoki,Sonam Max Choki,6.545375010523977e+18,Sonam Max Choki,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7071610169012144898.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1097ece9a64e3e74fe3ecd3d308085b7.json,False,False,,,,,[],0,0,Bhutan,#justforfun,0,0,0,0,0,0,0,0,0,0
2,US,7077190189772328235,1647786751,#children #drawing #painting #3d #foryoupage #foryou,7065603426798863407,Artist peter,I like drawing 3Dpaintings.Thank you very much.,0,False,https://www.tiktok.com/@artistpeter_/video/7077190189772328235?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077190189772328235&source=h5_m,5539148,1165,380,5186,195730,7077190149070785322,7077190149070785322,72,7077190149070785322,original sound - artistpeter_,Artist peter,7.065603426798863e+18,Artist peter,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077190180020685614.mp3,,False,False,,,,,[],0,0,Bhutan,#children #drawing #painting #3d #foryoupage #foryou,0,0,1,1,0,0,0,0,0,0
3,US,7088241332216597806,1650359798,The cup challenge is so exciting. Call your family and friends to play!!!#partygame#fun#fyp#funny,7001696537726583814,wmjuhui,,0,False,https://www.tiktok.com/@wmjuhui/video/7088241332216597806?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088241332216597806&source=h5_m,3836977,27,177,1747,77973,7088241117887777582,7088241117887777582,72,7088241117887777582,original sound - wmjuhui (Contains music from: She will be magic - DJ小鱼儿),"Contains music from: ""She will be magic""",7.001696537726584e+18,wmjuhui,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088241276411284266.mp3,,False,False,DJ小鱼儿,She will be magic,original sound - wmjuhui (Contains music from: She will be magic - DJ小鱼儿),"Contains music from: ""She will be magic""",[],0,0,Bhutan,#partygame#fun#fyp#funny,0,0,0,0,1,1,0,0,0,0
4,US,7072998455341485313,1646810785, ,7040001087105631234,Naomihani,Follow me,0,False,https://www.tiktok.com/@ongtammm333/video/7072998455341485313?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072998455341485313&source=h5_m,25125902,122,524,10935,178998,7072998447464385282,7072998447464385282,24,7072998447464385282,original sound - ongtammm333,Naomihani,7.040001087105631e+18,Naomihani,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072998453990673153.mp3,,False,False,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
5,US,7080527713802620206,1648563827,Nobody got hurt everything is Protected no Danger no Violation everything is Staged and Fake #fypシ #trynottolaugh #memes,6828995128557356038,Clone commando,Posts random videos and and I like to thank everyone for 27k followers,0,False,https://www.tiktok.com/@officialecho1/video/7080527713802620206?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080527713802620206&source=h5_m,4811388,2252,4681,639,259943,7080527642101156651,7080527642101156651,72,7080527642101156651,original sound - officialecho1,Clone commando,6.828995128557356e+18,Clone commando,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080527692088544043.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/cdba834dfb76974c5de2415af28a62de.json,False,False,,,,,[],0,0,Bhutan,#fypシ #trynottolaugh #memes,0,0,0,0,0,0,1,0,0,0
6,GB,7078004726054276357,1647976396,I hope he says yes..😩😨,6532062234640662529,eloise fouladgar,🤠🤎biz : fouladgareloise@gmail.com🤠🤎,0,False,https://www.tiktok.com/@eloisefouladgar/video/7078004726054276357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078004726054276357&source=h5_m,5014633,3532,770,2637,358902,6703427142346083074,6703427142346083074,25,6703427142346083074,death bed (coffee for your head),Powfu & beabadoobee,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3efc93a675e44831a990fdb021483103,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/41b3f1666f3644a9ba28022cc1567f69,True,True,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
7,GB,7102484539003391237,1653676048,@leightonwhyte @amandaellisx well then 😂 #fyp #boyfriend #girlfriend #xyzbca #joke,6717216674146092037,Amanda and Leighton,"✌️ONLY THE ELITE FOLLOW US ON  INSTAGRAM✌️
📩-harry@soincredible.tv",0,False,https://www.tiktok.com/@amandaxleighton/video/7102484539003391237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102484539003391237&source=h5_m,2584202,1415,4711,5066,213007,7062635585013304069,7062635585013304069,72,7062635585013304069,original sound - alexandra__gmn,Alexandra_ Gmn_🥰,6.764380215848502e+18,Alexandra_ Gmn_🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062635625983298309.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d943ea63db556629ecd225a09d4f69b.json,False,False,,,,,[],0,0,Bhutan,#fyp #boyfriend #girlfriend #xyzbca #joke,0,0,0,0,0,1,0,0,0,1
0,BT,7096486152168869122,1652279440,With one of the inspiring public figure( entrepreneur/ blogger) famously known as “farmer Sangay” 😍😍.     “Hello Everybody from Bhutan” 🤗🤗 #peyma #0324mytest #bhutanesetiktoker #xyzbca #tiktokbhutan #fyp #bhutanese,6570154323966170112,Peyma,Thank you for visiting me 🙏🙏❤️❤️😊,0,False,https://m.tiktok.com/v/7096486152168869122.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096486152168869122&source=h5_m,90131,26,19,18,4384,7096486135840508673,7096486135840508673,72,7096486135840508673,original sound - peyma__,Peyma,6.57015432396617e+18,Peyma,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096486135266413313.mp3,,False,False,,,,,[],0,0,Bhutan,#peyma #0324mytest #bhutanesetiktoker #xyzbca #tiktokbhutan #fyp #bhutanese,1,0,0,0,0,1,0,0,0,1
1,BT,7087461349336403201,1650178190,🥱#pubglover #pubgbhutan #pubgmobile #bhutaneseplayer #🇧🇹,6571398064287989765,sonam🇧🇹,"NO1V1
❤️🇧🇹🇵🇰❤️
♑
🆔5470671750✅",0,False,https://m.tiktok.com/v/7087461349336403201.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087461349336403201&source=h5_m,10781,35,5,1,641,7087460599570926338,7087460599570926338,72,7087460599570926338,original sound - soonam54,sonam🇧🇹,6.57139806428799e+18,sonam🇧🇹,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087456237952043778.mp3,,False,False,,,,,[],0,0,Bhutan,#pubglover #pubgbhutan #pubgmobile #bhutaneseplayer #🇧🇹,0,0,0,0,0,0,0,0,0,0
2,US,7100248908416290094,1653155524,Reply to @sykurpudin well you see… #tesla #modelx #teslatok #istartedthetaps #chargepoint #fyp,6614876484773969926,TeslaTok,"⚡️🚗TESLATOK🚗⚡️
🔋DAILY Tesla Videos🔋
@BangEnergy
⬇️contact & other socials⬇️",0,False,https://m.tiktok.com/v/7100248908416290094.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100248908416290094&source=h5_m,8812233,1355,1047,2922,699406,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,#tesla #modelx #teslatok #istartedthetaps #chargepoint #fyp,0,0,0,0,0,1,0,0,0,0
3,US,7101653753568447790,1653482617,Can Ellie resist steak and chicken?!? #goldenretrieverlife #dog #leaveitchallenge ib @tuckerbudzyn,6796128386399880198,Golden Retriever Life,"Kevin Bubolz + Ellie 
Dog | Travel | Comedy
On a mission to spread smiles",0,False,https://m.tiktok.com/v/7101653753568447790.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101653753568447790&source=h5_m,30480653,6236,40339,19130,2411726,7101653659263453995,7101653659263453995,72,7101653659263453995,original sound - elliegoldenlife,Golden Retriever Life,6.79612838639988e+18,Golden Retriever Life,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101653725403695918.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f23e80552b7e0358eba60a5adf077c90.json,False,False,,,,,[],0,0,Bhutan,#goldenretrieverlife #dog #leaveitchallenge,0,0,0,0,0,0,0,0,0,0
4,GB,7102772450420608261,1653743083,New,7065557898605233158,akfilm7,"Life is like a movie
Movies like life
great movies are updated daily",0,False,https://m.tiktok.com/v/7102772450420608261.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102772450420608261&source=h5_m,205895,82,20,90,8787,6856378543438301185,6856378543438301185,10033,6856378543438301185,Epic,Joystock,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e1a617fb1648473e93878e411443f517,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6f1493c3e6884fdab6c7ac90cbb8d009,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1526027294', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
5,US,7096810692694592814,1652355004, ,7064519397786305583,feldmanfecatina,There are many pet products in the following link.You can enter and have a look,0,False,https://m.tiktok.com/v/7096810692694592814.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096810692694592814&source=h5_m,254600,4,292,954,2392,6810180997917722626,6810180997917722626,10033,6810180997917722626,Taste It,Ikson,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6ce99ceaed2547999d3201e3cc81e272,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ff0c596280504b75a1328469a6a37d7f,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1491380333', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
6,VN,7101246127093124379,1653387707,Tạm biệt nhé người e yêu,7090033424476980226,Bisua2022,"Chuyên giày dép giá rẻ-chất lượng
Ấn vào 🔒 để mua hàng nhé",0,False,https://m.tiktok.com/v/7101246127093124379.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101246127093124379&source=h5_m,2846752,4109,1435,1434,111463,7020360795696106242,7020360795696106242,10036,7020360795696106242,Thay Lòng (Yang Remix),"Hương Ly, BD Media Music",,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1423b853c25345ddb8ed76bafdb11907,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f0ede973e21746068be8764578fdfcaa,False,True,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
7,VN,7102276696992189739,1653627656,#gaixinh  #girls  #cutebeuty  #foryou,7089320014698791982,Champ Girl,,0,False,https://m.tiktok.com/v/7102276696992189739.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102276696992189739&source=h5_m,2182480,638,617,6655,160778,7102276666637962030,7102276666637962030,72,7102276666637962030,original sound - champgirl2342,Champ Girl,7.089320014698792e+18,Champ Girl,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102276674254883627.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/06d75b5d24b3308f0ff24b08fd37b333.json,False,False,,,,,[],0,0,Bhutan,#gaixinh #girls #cutebeuty #foryou,0,0,1,0,0,0,0,0,0,0
