,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_trending,hash_viral,hash_xyzbca
7,US,7103258812160888110,1653856322,#❤️❤️❤️ #😂😂😂 #thebest #fun #silly #comedy #joshnasar #nasar #😂 #😂😂 #viral #viralvideo #viralvideos #virall #viral_video #viraltiktok #viraltiktokr #funny #funnyvideos #funnyvideo #funnyy #comedyvideo #comedyskit,6785925670976635909,Josh Nasar,"Follow my Utube for more fun unseen videos /compilations 
Click link below",0,False,https://www.tiktok.com/@joshnasar/video/7103258812160888110?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103258812160888110&source=h5_m,605965,54,54,61,24760,9745,9745,71,9745,Margaritaville,Jimmy Buffett,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/59ac7df44f6c4c4891dab8281c522c71,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/247f28622fa6446cae4d888162dd75df,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440673879', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#❤️❤️❤️ #😂😂😂 #thebest #fun #silly #comedy #joshnasar #nasar #😂 #😂😂 #viral #viralvideo #viralvideos #virall #viral_video #viraltiktok #viraltiktokr #funny #funnyvideos #funnyvideo #funnyy #comedyvideo #comedyskit,0,0,0,1,0,0,0,0,1,0
0,US,7092572144105835819,1651368138, ,7065859298699101230,meow.yt98,,0,False,https://www.tiktok.com/@meow.yt98/video/7092572144105835819?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092572144105835819&source=h5_m,5974622,3004,6483,14906,249049,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
1,US,7098485410472398126,1652744928,#duet with @danielclarke_dc3 #dying #laghing #notreal #fyp #tiktok #funny #humor,6999264227191145478,Luke,"Like and follow 
40k________🚗_______30k",0,False,https://www.tiktok.com/@lukeyboi_op/video/7098485410472398126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098485410472398126&source=h5_m,3948893,2906,16581,22549,202699,7055504248343382830,7055504248343382830,72,7055504248343382830,original sound - _vector_,Vector,6.68727979481483e+18,Vector,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7055504271529462574.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5692325e4903d99f1d02cd7d6d860f08.json,False,False,,,,,[],0,0,Cook Islands,#duet #dying #laghing #notreal #fyp #tiktok #funny #humor,1,0,0,1,1,0,0,0,0,0
2,GB,7098345063087951110,1652712252,#movies,7070037822430512133,@Interpretation,"Share movies 
Follow me if you like",0,False,https://www.tiktok.com/@hao865974520/video/7098345063087951110?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098345063087951110&source=h5_m,3326635,944,175,843,221959,6854870981584881666,6854870981584881666,10033,6854870981584881666,Mimimi,SEREBRO,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/22619b27d19341e4a8fe86d640b565f8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/552d2d0d1d9f4914a288fb900719a636,False,True,,,,,[],0,0,Cook Islands,#movies,0,0,0,0,0,0,0,0,0,0
3,US,7101387232971361579,1653534000,Biggest Fluffy Egg Omelette part. 2 #fyp #foryoupage #wildfood #satisfying #satisfyingwildfood Credit: Men With The Pot,7100439072850904110,Satisfying Wild Food,Watch this short satisfying videos with tasty wild food!,0,False,https://www.tiktok.com/@satisfyingwildfood/video/7101387232971361579?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101387232971361579&source=h5_m,2529331,1302,586,1429,92721,7101874446708820779,7101874446708820779,72,7101874446708820779,original sound - satisfyingwildfood,Satisfying Wild Food,7.100439072850904e+18,Satisfying Wild Food,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101874484562561838.mp3,,False,False,,,,,[],0,0,Cook Islands,#fyp #foryoupage #wildfood #satisfying #satisfyingwildfood,0,0,1,0,1,0,0,0,0,0
4,US,7103526769847700782,1653918712,THEY’RE CALLED CUP NOODLES!?,305319388344344577,London Lazerson,"small brain, BIG DREAMS
Help me build the TURFLA 👇🏼",0,False,https://www.tiktok.com/@londonlaz/video/7103526769847700782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103526769847700782&source=h5_m,162016,104,12,27,24636,7103526718543022894,7103526718543022894,72,7103526718543022894,original sound - londonlaz,London Lazerson,3.053193883443446e+17,London Lazerson,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103526752240012075.mp3,,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
5,PH,7101975505871670555,1653557529,HALA!! 🔥💕❤️ #ikonhouseph #adbeat #adyah,6799591960056349697,AD BEAT,"IKON MEDIA INC
Business Contact: 09171089443
info@ikon88.com",0,False,https://www.tiktok.com/@adbeatofficial/video/7101975505871670555?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101975505871670555&source=h5_m,487571,148,81,317,34284,7064086824569817883,7064086824569817883,72,7064086824569817883,Ghost Kuya Magik Remake (Contains music from: Ghost - Justin Bieber),"Contains music from: ""Ghost""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7064082429719497499.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a4a2fe51efdd5a187ad9acaf9b4b82da.json,False,False,Justin Bieber,Ghost,Ghost Kuya Magik Remake (Contains music from: Ghost - Justin Bieber),"Contains music from: ""Ghost""",[],0,0,Cook Islands,#ikonhouseph #adbeat #adyah,0,0,0,0,0,0,0,0,0,0
6,US,7102199956307512619,1653609788,she could’ve ride something else instead,6633268106411278342,Darren,"20
Contact@northstarboys.com
ig:darren._.liang",0,False,https://www.tiktok.com/@lildarbear/video/7102199956307512619?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102199956307512619&source=h5_m,77590,466,59,118,21204,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
7,CA,7089178064629927173,1650577894,Reply to @vaahtosammutin91  read platos symposium for an analytic understanding of love #fyp,6586594700718112774,cosmic,"go read a book or sum
21",0,False,https://www.tiktok.com/@cosmicpapi/video/7089178064629927173?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089178064629927173&source=h5_m,35201,171,15,28,6630,7075457116961655558,7075457116961655558,72,7075457116961655558,sw0y__ trinidad cardona love me back (Contains music from: Love Me Back (Fayahh Beat) - Trinidad Cardona & Robinson),"Contains music from: ""Love Me Back (Fayahh Beat)""",6.860927528322123e+18,dante .,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075457162760162053.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6d839790a52555f9936e03931e383ade.json,False,False,Trinidad Cardona & Robinson,Love Me Back (Fayahh Beat),sw0y__ trinidad cardona love me back (Contains music from: Love Me Back (Fayahh Beat) - Trinidad Cardona & Robinson),"Contains music from: ""Love Me Back (Fayahh Beat)""",[],0,0,Cook Islands,#fyp,0,0,0,0,1,0,0,0,0,0
0,US,7095113955886107950,1651959950,One more chance,6741338718362125317,NOEAHJACOBS,"📍🌴FL 
1.9M ? 📈
Noeahtrinity@gmail.com
Where to get the best sneaker ⬇️",0,False,https://www.tiktok.com/@noeahjacobs/video/7095113955886107950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095113955886107950&source=h5_m,66647,20,45,21,1774,7092938238754622250,7092938238754622250,72,7092938238754622250,TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",7.009732940213241e+18,BarieSmackathotひ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092953250474871598.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/292ae3740cc99891172a125b93a8ab4b.json,False,False,Sway Burr,Foolish Chances Freestyle (Not Foolish),TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
1,ZA,7103502436572220677,1653913048,#duet with @sh_uga_ Watch the flash till the end lol ….,6787112227486352389,Irshaad Patel,"Footballer/ Influencer / Creator / Actor 
IG: patywap_
Facebook: Irshaad Patel",0,False,https://www.tiktok.com/@patywap_/video/7103502436572220677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103502436572220677&source=h5_m,40806,268,119,568,4312,7098633585187408646,7098633585187408646,72,7098633585187408646,original sound - sh_uga_,Ada,7.072095939577972e+18,Ada,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098633539826092805.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6b55f812bc5a801a74db97f3f87faf12.json,False,False,,,,,[],0,0,Cook Islands,#duet,1,0,0,0,0,0,0,0,0,0
2,AU,7103441884730756353,1653898948,School photo day #school #principal #australia #photos,6613919703016783877,Shak.TV,"here to entertain for your entertainment
Follow Insta & Sub to YouTube",0,False,https://www.tiktok.com/@shak.tv/video/7103441884730756353?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103441884730756353&source=h5_m,195231,239,168,434,31368,7103441882335808257,7103441882335808257,72,7103441882335808257,original sound - shak.tv,Shak.TV,6.613919703016784e+18,Shak.TV,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103441880603446018.mp3,,False,False,,,,,[],0,0,Cook Islands,#school #principal #australia #photos,0,0,0,0,0,0,0,0,0,0
3,ZA,7084262295597075717,1649433351,This is Merman Real Life!!,6882476265044575233,Aamir Cali,Life is a Beautiful Accept It Dream For the Future 😍😗😙😚😘,0,False,https://www.tiktok.com/@aamircali/video/7084262295597075717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084262295597075717&source=h5_m,78373306,22053,92383,193757,1596486,7084262276982721286,7084262276982721286,72,7084262276982721286,original sound - aamircali,Aamir Cali,6.882476265044575e+18,Aamir Cali,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084262286809991941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9824ef5005ed96f5fbfec806388a3273.json,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
4,US,7100541840062991658,1653223729,#battlebots #robotwar99 #bots #robotwars,7054902904445092870,BattleBots,Every battle is a moment of robot power generation.Wish to get 1M followers,0,False,https://www.tiktok.com/@robotwar99/video/7100541840062991658?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100541840062991658&source=h5_m,2177664,450,363,240,133544,7100541725676145454,7100541725676145454,72,7100541725676145454,original sound - robotwar99,BattleBots,7.054902904445093e+18,BattleBots,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100541838456621870.mp3,,False,False,,,,,[],0,0,Cook Islands,#battlebots #robotwar99 #bots #robotwars,0,0,0,0,0,0,0,0,0,0
5,CA,7095428322129186054,1652033145, ,6783197944137958406,Lep,🇫🇯🇨🇦,0,False,https://www.tiktok.com/@fijiwaterln/video/7095428322129186054?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095428322129186054&source=h5_m,91469,6,9,207,2055,7074803121545055022,7074803121545055022,72,7074803121545055022,original sound - sydsspam1 (Contains music from: Love in This Club (feat. Young Jeezy) - Usher),"Contains music from: ""Love in This Club (feat. Young Jeezy)""",7.026069561795741e+18,🕺🏼🕺🏼🕺🏼,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074803172170156846.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5301b70ba05a884afd7d75164219240c.json,False,False,Usher,Love in This Club (feat. Young Jeezy),original sound - sydsspam1 (Contains music from: Love in This Club (feat. Young Jeezy) - Usher),"Contains music from: ""Love in This Club (feat. Young Jeezy)""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
6,PH,7088958133015498010,1650526686,hehe,6562834291368329222,Babishhh,"18 
email: abishporpor16@gmail.com
SPOTIFY PODCAST: Babishh Tingz",0,False,https://www.tiktok.com/@babisshh/video/7088958133015498010?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088958133015498010&source=h5_m,239773,146,65,311,27771,7082370286401702683,7082370286401702683,24,7082370286401702683,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
7,NG,7103213662034251014,1653845810,#khaby #trick #makemefamouse #@emmanuelkings77,6807493961273295878,Emmanuel kings,follow me on Instagram for more interesting videos  username @emmanuelkings577,0,False,https://www.tiktok.com/@emmanuelkings77/video/7103213662034251014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103213662034251014&source=h5_m,1413096,37,1752,9508,38931,6950784728488299270,6950784728488299270,72,6950784728488299270,"original sound - tiktoktalent_j (Contains music from: Bre, Petrunko (Ho! Dear Petroona) - Koutev Bulgarian National Ensemble)","Contains music from: ""Bre, Petrunko (Ho! Dear Petroona)""",6.902449882915014e+18,JOSUE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6950784850332896006.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4419bfdb27c1f93c200680ef269742b0.json,False,False,Koutev Bulgarian National Ensemble,"Bre, Petrunko (Ho! Dear Petroona)","original sound - tiktoktalent_j (Contains music from: Bre, Petrunko (Ho! Dear Petroona) - Koutev Bulgarian National Ensemble)","Contains music from: ""Bre, Petrunko (Ho! Dear Petroona)""",[],0,0,Cook Islands,#khaby #trick #makemefamouse #@emmanuelkings77,0,0,0,0,0,0,0,0,0,0
0,US,7096209552810478890,1652215039,Share bro,7020473118821975046,Nick Smithyman 😁,"Better content on my YT ⤴️
Biz: NickSmithyMgmt@outlook.com
⬇️ New video ⬇️",0,False,https://www.tiktok.com/@nickbuthappy/video/7096209552810478890?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096209552810478890&source=h5_m,2302025,933,377,392,252607,7096209525102955307,7096209525102955307,72,7096209525102955307,original sound - nickbuthappy,Nick Smithyman 😁,7.020473118821975e+18,Nick Smithyman 😁,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096209559202581294.mp3,,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
1,US,7083877648996338986,1649343794,The Candy Dispenser! 🍬 This one brings  back so much memories… #amauryguichon #candy #bubblegum,6792968332158518277,Amaury Guichon,IG: @amauryguichon,0,False,https://www.tiktok.com/@amauryguichon/video/7083877648996338986?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083877648996338986&source=h5_m,34054774,11908,32113,22190,4062666,7068771864488380417,7068771864488380417,10033,7068771864488380417,The Best Time,Infraction Music,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d2cc7870c11141b796f007e08628928d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c49e027c87554844879fa39e904864e9,False,True,,,,,[],0,0,Cook Islands,#amauryguichon #candy #bubblegum,0,0,0,0,0,0,0,0,0,0
2,US,7099510951019318533,1652983706,I think he hated this whole experience 😂😂😂 #asmr #oddlysatisfying #satisfyingsounds,6719155614892819462,Elliot Forbes,"A.K.A Little Finger 👨🏻
💈Ask Me Your Grooming Q’s💈
✨Have A Great Day✨",0,False,https://www.tiktok.com/@elliotforbes/video/7099510951019318533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099510951019318533&source=h5_m,16523363,3078,1107,3634,1121036,7099510954849061638,7099510954849061638,72,7099510954849061638,original sound - elliotforbes,Elliot Forbes,6.719155614892819e+18,Elliot Forbes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099510952013368069.mp3,,False,False,,,,,[],0,0,Cook Islands,#asmr #oddlysatisfying #satisfyingsounds,0,0,0,0,0,0,0,0,0,0
3,AU,7092764106872163586,1651412834,I swear she was really scared 😱 #fyp#girlfriend#prank#reaction,6771309331738051589,Nick&Carrie,"👦🏻All the couple things👧🏻
✉️ nickandcarrie.collab@gmail.com
New YT video⬇️",0,False,https://www.tiktok.com/@nickandcarrie/video/7092764106872163586?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092764106872163586&source=h5_m,12558984,3408,2829,16088,1646078,7092764136303594242,7092764136303594242,72,7092764136303594242,original sound - nickandcarrie,Nick&Carrie,6.771309331738052e+18,Nick&Carrie,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7092764130158906114.mp3,,False,False,,,,,[],0,0,Cook Islands,#fyp#girlfriend#prank#reaction,0,0,0,0,1,0,0,0,0,0
4,GB,7100981488069463301,1653326092,Omg 😂 man said pastafairian 😂 #fyp #foryou #funny #pasta #rasta #rastafarian #religion #id #australia #viral #trend #trending #tiktokindia #tiktoktraditions #tiktok #tiktokblowthisup #tiktokchallenge #duet #comedy #tiktoktrend,7062621904658023430,Ben,I’m not talking to you if the outcome ain’t income.,0,False,https://www.tiktok.com/@b3nb28/video/7100981488069463301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100981488069463301&source=h5_m,1027817,1408,1028,2028,133240,7100299153833544454,7100299153833544454,72,7100299153833544454,original sound - jameshiraeth,James Hiraeth,6.812368303311308e+18,James Hiraeth,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100299164836236037.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9155fae6ff16343a93017dfc0eac5907.json,False,False,,,,,[],0,0,Cook Islands,#fyp #foryou #funny #pasta #rasta #rastafarian #religion #id #australia #viral #trend #trending #tiktokindia #tiktoktraditions #tiktok #tiktokblowthisup #tiktokchallenge #duet #comedy #tiktoktrend,1,1,0,1,1,0,0,1,1,0
