,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_bajantiktok,hash_barbados,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_trending,hash_viral,hash_xyzbca
2,US,7081762054033624366,1648851218,This is the least he’s talked since we got married 😂😂😂 Follow is to be entered in our next five away 🥳🏓 #AFairShotWithBlock #GameTok #pingpongtrickshots #pingpongchallenge #trickshotplayoffs #trickshotchallenge #trickshots #fyp  #foryou,7078107496502182955,jonesestrickshots,Couples challenges 🥰🥳 Jill & Lenny against the world 🌎 ❤️,0,False,https://m.tiktok.com/v/7081762054033624366.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081762054033624366&source=h5_m,15979676,8942,53375,7120,1996753,7081762032000846634,7081762032000846634,72,7081762032000846634,original sound - jonesestrickshots,jonesestrickshots,7.078107496502183e+18,jonesestrickshots,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081762053584636715.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c63643d291dd554ef7dbbe776044dbfa.json,False,False,,,,,[],0,0,Barbados,#AFairShotWithBlock #GameTok #pingpongtrickshots #pingpongchallenge #trickshotplayoffs #trickshotchallenge #trickshots #fyp #foryou,0,0,1,0,0,1,0,0,0,0
3,CA,7081338257283255557,1648752545,“It’s more blessed to give than receive” - 🥺❤️ (Donation L1nk LIVE) #daughter #socks #money #payitforward #blessings #kindness #happiness,6740960667346404357,Zachery Dereniowski,"📧 zachery@onefluent.com
Everything You Need ⬇️",0,False,https://m.tiktok.com/v/7081338257283255557.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081338257283255557&source=h5_m,36745122,24479,18448,29098,4717301,7081338245170170629,7081338245170170629,72,7081338245170170629,original sound - mdmotivator,Zachery Dereniowski,6.740960667346404e+18,Zachery Dereniowski,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081338264782801669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/db345ed2fbc8bcc03c7bbdba99fc52a3.json,False,False,,,,,[],0,0,Barbados,#daughter #socks #money #payitforward #blessings #kindness #happiness,0,0,0,0,0,0,0,0,0,0
4,US,7096974642325507374,1652393175,Reply to @abi_.butler  a tutorial on how to safely remove your press on nails with no damage! #SelfCare #nailtutorial #tiktoktutorial #bfdoesmynails #jigglejiggle #moneydontjiggle #SmallBusiness #pressonnailstutorial #nailstrength #relationshipgoals,6917057967909372934,naillabratory,"❗️U.S. SHIPPING❗️
SHOP HERE👇🏼",0,False,https://m.tiktok.com/v/7096974642325507374.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096974642325507374&source=h5_m,907631,122,527,159,56245,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Barbados,#SelfCare #nailtutorial #tiktoktutorial #bfdoesmynails #jigglejiggle #moneydontjiggle #SmallBusiness #pressonnailstutorial #nailstrength #relationshipgoals,0,0,0,0,0,0,0,0,0,0
5,US,7101483626704932142,1653443005,Shawty big trippin🤦🏾‍♂️😂😂 #fyp #foryou #share #comment,6840858309084742662,Wilk,"God first☝🏾
Here to make ya laugh
Insta: wilkhenrice5",0,False,https://m.tiktok.com/v/7101483626704932142.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101483626704932142&source=h5_m,5922631,6188,14002,9699,941496,7069608003561081646,7069608003561081646,72,7069608003561081646,Man OH MY GAWWDD,ᴍɪ$ᴛᴀʜᴀʀᴅʙøᴅʏ 💭🖤,6.681283782711428e+18,ᴍɪ$ᴛᴀʜᴀʀᴅʙøᴅʏ 💭🖤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7069608035685288750.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/45b211eae1652ed3989a6deae081a6ee.json,False,False,,,,,[],0,0,Barbados,#fyp #foryou #share #comment,0,0,1,0,0,1,0,0,0,0
6,US,7097693753363778859,1652560606,Extra we are and our brides LOVE IT!!!✨✨✨✨ #wedding #weddings  #weddingtok #weddingtiktok #weddingday #arizonawedding #scottsdalewedding #weddingplanners #weddingplanning  #weddingvibes #weddingdesigner,6828997245799777286,BTS Event Management,"Worldwide Wedding Planner
Luxury Wedding & Event Design + Coordination",0,False,https://m.tiktok.com/v/7097693753363778859.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097693753363778859&source=h5_m,4460087,396,24197,18778,553686,6995139533654313734,6995139533654313734,72,6995139533654313734,original sound - kurvykween_anji,Product reviewer/business prmo,6.805604135078299e+18,Product reviewer/business prmo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6995139634737007365.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/aaf9cbc10f96ef2912b93831e1e8e255.json,False,False,,,,,[],0,0,Barbados,#wedding #weddings #weddingtok #weddingtiktok #weddingday #arizonawedding #scottsdalewedding #weddingplanners #weddingplanning #weddingvibes #weddingdesigner,0,0,0,0,0,0,0,0,0,0
7,ES,7103261267833441542,1653856895,but he held the phone for me 🙏🏻,6579117302372581382,karina,"got banned at 3 mill😔
spam aka better content: @ijustreallylikecatshuh
depop ⤵️",0,False,https://m.tiktok.com/v/7103261267833441542.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103261267833441542&source=h5_m,3223281,1907,1635,1820,632027,7089570059206773550,7089570059206773550,72,7089570059206773550,EVIL TWINNN (Contains music from: Detroit Flow - Liberia Sig),"Contains music from: ""Detroit Flow""",6.9086059735321e+18,D🐐,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7089568456416299822.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/27b98a00d2b09d03c76c2d55e2e82770.json,False,False,Liberia Sig,Detroit Flow,EVIL TWINNN (Contains music from: Detroit Flow - Liberia Sig),"Contains music from: ""Detroit Flow""",[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
0,BB,7093656923844726022,1651620710,I have no business doing this 😃,5678189,Deena,"Island gyal 
Barbados 🇧🇧 
📧: Deena.g.fares@gmail.com",0,False,https://m.tiktok.com/v/7093656923844726022.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093656923844726022&source=h5_m,71669,128,62,81,19920,7093656957109897990,7093656957109897990,72,7093656957109897990,original sound - iamafreshavocado,Deena,5678189.0,Deena,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093656953074764550.mp3,,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
1,BB,7086829968101002501,1650031185,views #fatherdariflows #SmellLikeIrishSpring #BigComfy #anitok #viral #fyp #sonic #sonicspeedmeup #shadow,6803060740002612230,DariPerhaps,A Man's Dream... Will Never Die!,0,False,https://m.tiktok.com/v/7086829968101002501.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086829968101002501&source=h5_m,8659,75,12,51,1049,7086829945791449862,7086829945791449862,72,7086829945791449862,original sound - fatherdariflows,DariPerhaps,6.803060740002612e+18,DariPerhaps,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086829948937620230.mp3,,False,False,,,,,[],0,0,Barbados,#fatherdariflows #SmellLikeIrishSpring #BigComfy #anitok #viral #fyp #sonic #sonicspeedmeup #shadow,0,0,0,0,0,1,0,0,1,0
2,GB,7103190330677153029,1653840378, ,6989389144838784006,investingexecutives,"DAILY Tips from Billionaires
Follow Us on Instagram 131k+👇",0,False,https://m.tiktok.com/v/7103190330677153029.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103190330677153029&source=h5_m,336647,37,113,179,24326,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
3,CA,7101016268416814342,1653334190,Do you ever wonder what a light onload looks like 🧳🛫 #flight #foryou #airport #rampagent #aviation,6698523936802423813,Dj Sugue,"YVR 📍✈️
Good vibes only 🇵🇭🇨🇦
Ramp Guy 🕺🏽
📩 djuvensugue@hotmail.com",0,False,https://m.tiktok.com/v/7101016268416814342.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101016268416814342&source=h5_m,14823733,2123,2433,2899,782222,7070359283547817985,7070359283547817985,10033,7070359283547817985,Finesse,Pheelz & BNXN,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a382f117f1e844eb807712a2e88d9db2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/58385a4393bd4d6a85511c4893cd93e5,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1614660789', 'external_song_key': 'apple_song_id'}]",0,0,Barbados,#flight #foryou #airport #rampagent #aviation,0,0,1,0,0,0,0,0,0,0
4,GB,7101302578775887110,1653400852,#movie #fyp #lutumovie,7092963278079886338,nicemanye,"thanks for 50k😘
👇👇",0,False,https://m.tiktok.com/v/7101302578775887110.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101302578775887110&source=h5_m,2488354,718,607,2322,371582,6830462309895276545,6830462309895276545,10036,6830462309895276545,dance(256762),TimTaj,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aabf89bd826e4d71b9a870e114bb2bc3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/365f0bbc20fa4bcfbac7dec8565ad4a5,False,True,,,,,[],0,0,Barbados,#movie #fyp #lutumovie,0,0,0,0,0,1,0,0,0,0
5,AU,7102840628790283522,1653758956,We stay ready @jacobabrha,6740536157644784646,🌸Mama Unice🌸,"𝐈𝐆:unicewani
🇺🇬🇦🇺𝟏𝟗
📨: unicewani@viralnationtalent.com",0,False,https://m.tiktok.com/v/7102840628790283522.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102840628790283522&source=h5_m,515428,127,49,293,67004,7086477926132894470,7086477926132894470,10036,7086477926132894470,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16ed938aa03f47f99990ab584998ee21,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32f4070dfb2a447d87c154d854ebe59a,False,True,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
6,US,7103260116257901870,1653856626,Like why you gotta be on bs 🤦🏾‍♂️ just let me chill. #foryou,6662430535409287174,Jerry,"Business: Simmuelcurry@icloud.com
Mhmm 👨🏾‍🦳
📍Clarksville,Tennessee",0,False,https://m.tiktok.com/v/7103260116257901870.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103260116257901870&source=h5_m,90777,89,429,185,13166,7085545072829172526,7085545072829172526,72,7085545072829172526,original sound - chillspedupsongs,coolmanjames,6.856463887571764e+18,coolmanjames,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085545096803978030.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0bf29fca026f7711fc82769c7a3bc2fb.json,False,False,,,,,[],0,0,Barbados,#foryou,0,0,1,0,0,0,0,0,0,0
7,US,7098894130905959723,1652840092,Take my soul at that point🤦🏾‍♀️,54524907253960704,Daddy Bria🖤,Ceo of Heyo,0,False,https://m.tiktok.com/v/7098894130905959723.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098894130905959723&source=h5_m,137783,107,423,761,29262,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
0,BB,7089143981040307461,1650569957,Reply to @brownskinprincess15 #fypシ #foryoupage #fyp #hatecomment #trending #blowthisupforme #🇬🇾🇧🇸🇦🇬🇹🇹🇱🇨🇨🇼🇯🇲🇸🇷🇦🇩🇧🇧🇻🇨,6646488056105500677,Princess Lauryn,"👑🫐
18👸🏾
🇧🇧/ 🇬🇧 
love making interesting videos 🌟🍀",0,False,https://www.tiktok.com/@princess.blueberry_/video/7089143981040307461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089143981040307461&source=h5_m,5038,67,12,0,246,7089144005245750021,7089144005245750021,24,7089144005245750021,original sound - princess.blueberry_,Princess Lauryn,6.646488056105501e+18,Princess Lauryn,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089144001530186501.mp3,,False,False,,,,,[],0,0,Barbados,#fypシ #foryoupage #fyp #hatecomment #trending #blowthisupforme #🇬🇾🇧🇸🇦🇬🇹🇹🇱🇨🇨🇼🇯🇲🇸🇷🇦🇩🇧🇧🇻🇨,0,0,0,1,0,1,1,1,0,0
1,BB,7094445921252953349,1651804414,𝒔𝒉𝒆 𝒌𝒏𝒐𝒘𝒔 // #michaeljacksonedit #mikejacksonvsp #getthisonthefyp #trending #fypp #4up #fyp #viral #foryou #mjinnocent #LIKEABOMBSHELL #wearetheworld .,7042822955609523205,~ 𝒌𝒊𝒎 🧿‼️,"ఌ︎ she/her 👩🏾 .
~ MJ editor .
{ mj is innocent ‼️}
~spam like = block 🙂 .",0,False,https://www.tiktok.com/@mikejackson.vsp/video/7094445921252953349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094445921252953349&source=h5_m,2001,2,4,0,368,7094445849148803845,7094445849148803845,72,7094445849148803845,original sound - mikejackson.vsp,~ 𝒌𝒊𝒎 🧿‼️,7.042822955609523e+18,~ 𝒌𝒊𝒎 🧿‼️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094444556292311814.mp3,,False,False,,,,,[],0,0,Barbados,#michaeljacksonedit #mikejacksonvsp #getthisonthefyp #trending #fypp #4up #fyp #viral #foryou #mjinnocent #LIKEABOMBSHELL #wearetheworld,0,0,1,0,0,1,0,1,1,0
2,GB,7092858598597954822,1651434834,🙄 jokes. Have her #fyp #viral,6833023447393977349,x.kiarahh,"Good Vibez Only🦋
Follow My Instagram 🦋",0,False,https://www.tiktok.com/@xkiarahh1/video/7092858598597954822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092858598597954822&source=h5_m,659739,487,1529,12065,106189,7091992137876785925,7091992137876785925,72,7091992137876785925,original sound - pyr3xliving,Digga D,6.643796840997503e+18,Digga D,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091992133720132357.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3843bb1a137702e7c6dc1a4f7630945d.json,False,False,,,,,[],0,0,Barbados,#fyp #viral,0,0,0,0,0,1,0,0,1,0
3,US,7098722712406805802,1652800180,#alreadyfamous #blacktiktok #conjoinedtwins #brooklyn #twins,6743639446400943109,Jay AlreadyFamous,"SAG Actor/Content Creator🎬🎥
IG @Jay.AlreadyFamous
Jay.AlreadyFamous@gmail.com",0,False,https://www.tiktok.com/@jay.alreadyfamous/video/7098722712406805802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098722712406805802&source=h5_m,1469201,469,204,2186,68412,7092938238754622250,7092938238754622250,72,7092938238754622250,TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",7.009732940213241e+18,BarieSmackathotひ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092953250474871598.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/292ae3740cc99891172a125b93a8ab4b.json,False,False,Sway Burr,Foolish Chances Freestyle (Not Foolish),TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",[],0,0,Barbados,#alreadyfamous #blacktiktok #conjoinedtwins #brooklyn #twins,0,0,0,0,0,0,0,0,0,0
4,US,7071465355905928491,1646453831,🤣🤣🤣🤣#fyp #OutlanderChallenge #grinchtiktok #foryou,6862154544178070534,Mr Grouchy,"Cosplayer/Vacuumer 
Business inquiries: letsgrowentertainment@gmail.com",0,False,https://www.tiktok.com/@the_officialog/video/7071465355905928491?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071465355905928491&source=h5_m,9386155,1877,6919,5564,434885,6966173950116186882,6966173950116186882,10036,6966173950116186882,Grillz,Nelly,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c008815c3c204630a0ec0ec2c3eba405,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/85a72751c27f43808b9efcaf9cbecb93,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1447439127', 'external_song_key': 'apple_song_id'}]",0,0,Barbados,#fyp #OutlanderChallenge #grinchtiktok #foryou,0,0,1,0,0,1,0,0,0,0
5,US,7094348484106603822,1651781724,Let’s just wrap it up and go home…,6721266433018299398,Skai Jackson 🥰,Follow my Instagram @skaijackson 💕,0,False,https://www.tiktok.com/@skaijackson/video/7094348484106603822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094348484106603822&source=h5_m,2467771,1758,4653,10952,424026,6880264903194708742,6880264903194708742,72,6880264903194708742,original sound - 2nursegals,2NurseGals,6.856391697418552e+18,2NurseGals,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6880264819866372870.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6730558b222ef225ffdda0e0c686a1a7.json,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
6,GB,7077222426580454662,1647794253,#steveharvey #motivation #life #quotes #lifecontent1 #foryoupage,6910162991297397761,LifeContent1,"☝️New Youtube Channel☝️
💪Motivation/Inspiration💪
🔥Thank you for being here🔥",0,False,https://www.tiktok.com/@lifecontent1/video/7077222426580454662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077222426580454662&source=h5_m,2099947,384,9984,4669,132467,7077086599477332742,7077086599477332742,72,7077086599477332742,original sound - lifecontent1,LifeContent1,6.910162991297398e+18,LifeContent1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077220981781482246.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/106bca871bb511985f28decca6bc91df.json,False,False,,,,,[],0,0,Barbados,#steveharvey #motivation #life #quotes #lifecontent1 #foryoupage,0,0,0,1,0,0,0,0,0,0
7,US,7075793523957583146,1647461561,Probably FAWK 😵‍💫🤣,6615290839927324678,Mikeila J.,"Mikeila@Sunandskyentertainment.com

Stream TESI💓 👇🏽👇🏽👇🏽",0,False,https://www.tiktok.com/@mikeilaj/video/7075793523957583146?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075793523957583146&source=h5_m,234487,125,85,87,23442,7072533799778650922,7072533799778650922,72,7072533799778650922,original sound - clint_stafford90 (Contains music from: My Favourite Curse Word - Young Adon),"Contains music from: ""My Favourite Curse Word""",6.716248483681207e+18,random videos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072533820301478699.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/abdc0939ce8a51643e3a2f6a09c1f54a.json,False,False,Young Adon,My Favourite Curse Word,original sound - clint_stafford90 (Contains music from: My Favourite Curse Word - Young Adon),"Contains music from: ""My Favourite Curse Word""",[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
