,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_balkan,hash_croatia,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_hrvatska,hash_srbija,hash_viral
6,HR,7094207126813314310,1651748815,Moze neka prezentacija? #fyp #viral #recommendations #balkantiktok #markovuletic,6901910704342041606,crofnica,"®️Your favourite teacher
samo najbolje od mog lošeg humora",0,False,https://m.tiktok.com/v/7094207126813314310.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094207126813314310&source=h5_m,238296,273,254,1,27191,6918412291469888261,6918412291469888261,72,6918412291469888261,original sound - vuleticcm,marko vuleticc,6.865984430688962e+18,marko vuleticc,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6918412303645887238.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2fe888940de9cad3da7f10c81c7b089b.json,False,False,,,,,[],0,0,Croatia,#fyp #viral #recommendations #balkantiktok #markovuletic,0,0,0,0,0,1,0,0,0,1
7,DE,7077292126920363269,1647810482,#Meme #funnyvideos #foryou #viral,6978587718997918726,Meme Fanpage,"Fanpage 
not my memes
📧thefunmaster3000@outlook.de
Mail -> Credits/Removal",0,False,https://m.tiktok.com/v/7077292126920363269.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077292126920363269&source=h5_m,12057529,2022,4685,58,361842,7077292118225505029,7077292118225505029,72,7077292118225505029,original sound - thefunmaster3000,Meme Fanpage,6.978587718997919e+18,Meme Fanpage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077292122763774726.mp3,,False,False,,,,,[],0,0,Croatia,#Meme #funnyvideos #foryou #viral,0,0,1,0,0,0,0,0,0,1
0,US,7097800893453651242,1652585551,#smijehdosuza #fyp #smijehdosuza😂😂😂 #🇧🇦🇭🇷🇷🇸 #smijesniklipovi #tiktokbosnaihercegovina🇧🇦 #komedijabalkan #milkacrvenkapica #milkaperic #🇧🇦🇧🇦#croatia🇭🇷 #croatia #hrvatska #serbia #crnagora #sandzak #bosna_i_hercegovina #bosnia #usa_tiktok #viral #ludibosanac #medina__anidem # #furdich #viral #funnyvideos #worldpeace #usa #ruzavjetrova #seka #slovenia #hrvatska🇭🇷 #balloon #baloonchallenge #kolo #uzickokolo,6865044920983045125,🎀Medina🇧🇦anideM🎀,"☺️Ako Nemaš Osmijeh,Dajem Ti Jedan Svoj☺️
“Oh, hey. Welcome to my TikTok”FOLLOW",0,False,https://www.tiktok.com/@medina__anidem/video/7097800893453651242?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097800893453651242&source=h5_m,1167809,466,5461,30,55985,7016439805680683777,7016439805680683777,72,7016439805680683777,original sound - loshmi95,balkandad,6.813626614933587e+18,balkandad,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7016439757249071874.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bbbcb55311553824521cb00154a9b71f.json,False,False,,,,,[],0,0,Croatia,#smijehdosuza #fyp #smijehdosuza😂😂😂 #🇧🇦🇭🇷🇷🇸 #smijesniklipovi #tiktokbosnaihercegovina🇧🇦 #komedijabalkan #milkacrvenkapica #milkaperic #🇧🇦🇧🇦#croatia🇭🇷 #croatia #hrvatska #serbia #crnagora #sandzak #bosna_i_hercegovina #bosnia #usa_tiktok #viral #ludibosanac #medina__anidem # #furdich #viral #funnyvideos #worldpeace #usa #ruzavjetrova #seka #slovenia #hrvatska🇭🇷 #balloon #baloonchallenge #kolo #uzickokolo,0,2,0,0,0,1,0,2,0,2
1,RS,7102500293107027205,1653679716,🔥,6787027385508414469,Anja,"Asocial👧🏻
   22yo",0,False,https://www.tiktok.com/@anjablaa/video/7102500293107027205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102500293107027205&source=h5_m,491606,424,153,250,56781,7088097553489906438,7088097553489906438,72,7088097553489906438,original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",6.9263255066499e+18,LORD.xp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088097541383850758.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1dc2a1e2eda86a9b346b4e9884a709b0.json,False,False,Bammbreezy Montana,Look At Me (Freestyle),original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",[],0,0,Croatia,,0,0,0,0,0,0,0,0,0,0
2,HR,7074674619319405830,1647201046,Nisu me skužili😁😁#scrbaksaurus,6880977255510836230,WARRIOR SPIRIT,"WARRIOR SPIRIT OFFICIAL
WEB-SHOP
⬇️⬇️",0,False,https://www.tiktok.com/@warriorspirit.hr/video/7074674619319405830?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074674619319405830&source=h5_m,1745663,551,206,812,108886,7074674645806484229,7074674645806484229,72,7074674645806484229,original sound - warriorspirit.hr,WARRIOR SPIRIT,6.880977255510836e+18,WARRIOR SPIRIT,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074674654840998661.mp3,,False,False,,,,,[],0,0,Croatia,#scrbaksaurus,0,0,0,0,0,0,0,0,0,0
3,DE,7099484308145999109,1652977503,An alle deutschen die kein englisch checken so wie ich meistens.. hoffe es gefällt euch trotzdem.🫶💋🤍 @ellie_mirelli #max18 #viral #acting,185528195281051648,Maximilian🤍,"Wer bist du?🧐
Twitch: @Imarealmax 💩
Koop/ Max@beacreator.de",0,False,https://www.tiktok.com/@imarealmax/video/7099484308145999109?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099484308145999109&source=h5_m,3588358,860,815,333,450159,6816438938853559046,6816438938853559046,72,6816438938853559046,original sound - bellaprocida,Belle Procida,6.645439191667868e+18,Belle Procida,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1664192367881270.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f1812ecc39bdf0d1217b970076ae8f6b.json,False,False,,,,,[],0,0,Croatia,#max18 #viral #acting,0,0,0,0,0,0,0,0,0,1
4,US,7094593371750206766,1651838743,@madisonbeer magic trick  @madisonbreer #madisonbreer #magic #viral #foryou #foryoupage #fyp,7037939835600389126,madison•fanpage,"🤍🧸



not impersonating",0,False,https://www.tiktok.com/@madisonbreer/video/7094593371750206766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094593371750206766&source=h5_m,4626362,1256,1234,2381,619109,7094593298802772779,7094593298802772779,72,7094593298802772779,original sound - madisonbreer,madison•fanpage,7.037939835600389e+18,madison•fanpage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094593351160187691.mp3,,False,False,,,,,[],0,0,Croatia,#madisonbreer #magic #viral #foryou #foryoupage #fyp,0,0,1,1,0,1,0,0,0,1
5,HR,7076002575526530309,1647510236,Opa🤫 #8rasta9 #balkan,6728323671125246982,8rasta9,onaj baš pravi Rasta.,0,False,https://www.tiktok.com/@osamrastadevet/video/7076002575526530309?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076002575526530309&source=h5_m,790458,211,782,1394,58716,7066184861769665285,7066184861769665285,72,7066184861769665285,original sound - nirvana612,𝐍𝐈𝐑𝐕𝐀𝐍𝐀,6.942918243318351e+18,𝐍𝐈𝐑𝐕𝐀𝐍𝐀,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066184821684783878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/089dee20407d3223412c2a51f8a91798.json,False,False,,,,,[],0,0,Croatia,#8rasta9 #balkan,1,0,0,0,0,0,0,0,0,0
6,RS,7100596741665213701,1653236512,ubice me drugari sta otkrivam,7008857943714677766,",","ksenija__jpg na insta↗️
Bice bolje u sledecem životu.",0,False,https://www.tiktok.com/@ksenija__jpg/video/7100596741665213701?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100596741665213701&source=h5_m,514081,46,5,56,28250,7095209631542151941,7095209631542151941,72,7095209631542151941,original sound - sorlija_adnan_,Adnan Sorlija,6.69158694299771e+18,Adnan Sorlija,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095209596989524741.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f08a5870b5be85ed2c41697ce49f3df6.json,False,False,,,,,[],0,0,Croatia,,0,0,0,0,0,0,0,0,0,0
7,GR,7099922920465534214,1653079625,#meme #memes #laugh #memestiktok #plane,6802660971425825797,Superbabis,"I cant believe we reached 10k! 
Thanks for your support
You are awesome😎",0,False,https://www.tiktok.com/@superbabisgr/video/7099922920465534214?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099922920465534214&source=h5_m,9143002,20645,30819,41480,1648086,206361337009246208,206361337009246208,74,206361337009246208,Subeme la Radio,Enrique Iglesias,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1f528bd0bd94405e812d0fbb2e06fafc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c25997b112f8487e9044fa2026e520fe,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1206540519', 'external_song_key': 'apple_song_id'}]",0,0,Croatia,#meme #memes #laugh #memestiktok #plane,0,0,0,0,0,0,0,0,0,0
0,RS,7103248471624305926,1653853915,:/,6809623761664443398,💋,"ovo sluzi za spam i da vidite da niste sami xx💋
@roskica <—",0,False,https://m.tiktok.com/v/7103248471624305926.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103248471624305926&source=h5_m,142040,93,147,645,17730,7088268954606619393,7088268954606619393,72,7088268954606619393,original sound - halass.fav,💋,7.072416242620007e+18,💋,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7088268965575346945.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e23e0c46123cd879fc9788dcad3025b6.json,False,False,,,,,[],0,0,Croatia,,0,0,0,0,0,0,0,0,0,0
1,RS,7095287804950891782,1652000429,nisam mislio na ovo kad su mi rekli nece ti biti dosadno #fyp #foryou #viral #xyzbca,6837151724920407045,cofika,"ig: ccofika
o n l y f a c t s",0,False,https://m.tiktok.com/v/7095287804950891782.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095287804950891782&source=h5_m,743771,214,1162,1267,47181,7030869625311086594,7030869625311086594,10033,7030869625311086594,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/986dfec9a96747239819231f7dc93931,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a118c1899d5b40d1a5c6c65c307b0e2d,True,True,,,,,[],0,0,Croatia,#fyp #foryou #viral #xyzbca,0,0,1,0,0,1,0,0,0,1
2,DE,7095602056324467973,1652073600,POV: Your baby daddy is back #goodgirls #rio #netflix #foryou,6870540850910168065,Manny Montana Posts,"𝗚𝗼𝗼𝗱 𝗚𝗶𝗿𝗹𝘀 𝗣𝗼𝘀𝘁𝘀
🎬 video clips & edits 
IG: @mannymontanaposts",0,False,https://m.tiktok.com/v/7095602056324467973.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095602056324467973&source=h5_m,13557407,7666,14207,37948,1551471,7095601961013185286,7095601961013185286,72,7095601961013185286,original sound - goodgirlsposts,Manny Montana Posts,6.870540850910168e+18,Manny Montana Posts,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095602006672411398.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f681695cdb0e628b25a591bdaa1e7266.json,False,False,,,,,[],0,0,Croatia,#goodgirls #rio #netflix #foryou,0,0,1,0,0,0,0,0,0,0
3,GB,7102322543888977157,1653638333,Cigarette magic revealed #oscarowen #trick #magicrevealed #magictutorial #tricks #agt,6640381613530316805,Oscar Owen,👇🏻LEARN MAGIC IN JUST 14 DAYS👇🏻,0,False,https://m.tiktok.com/v/7102322543888977157.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102322543888977157&source=h5_m,4450861,298,536,286,220235,7102322481570089733,7102322481570089733,72,7102322481570089733,original sound - oscar.owen (Contains music from: Mysterious Forest - Howard Harper-Barnes),"Contains music from: ""Mysterious Forest""",6.640381613530317e+18,Oscar Owen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102322492345879302.mp3,,False,False,Howard Harper-Barnes,Mysterious Forest,original sound - oscar.owen (Contains music from: Mysterious Forest - Howard Harper-Barnes),"Contains music from: ""Mysterious Forest""",[],0,0,Croatia,#oscarowen #trick #magicrevealed #magictutorial #tricks #agt,0,0,0,0,0,0,0,0,0,0
4,HR,7093453273566399749,1651573295,criperi su opasni💚#foryou #fyp #tiktokbalkan #minecraft #viral,7003366548648952837,nucciibebo,"📥nucciibebo.business@gmail.com
👶@andelicantonio_👶
👶1.6.2022👶
📍Split/Zagreb",0,False,https://m.tiktok.com/v/7093453273566399749.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093453273566399749&source=h5_m,252115,165,291,539,24868,7038329593538988846,7038329593538988846,72,7038329593538988846,epic fortnite quotes,am954am,7.014943861102036e+18,am954am,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7038329600560384814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fb5231032cfbe24fd03fdb72f11d03ee.json,False,False,,,,,[],0,0,Croatia,#foryou #fyp #tiktokbalkan #minecraft #viral,0,0,1,0,0,1,0,0,0,1
5,HR,7098373484920786182,1652718870,Hocu ljeto i 0 obaveza dnevno pod hitno!! #fyp #foryoupage #fypシ #trend #balkan #trending #balkantiktok #fy #croatia #serbia,104349148006522880,viks28,"🖤
      20YO
Taekwondo CRO",0,False,https://m.tiktok.com/v/7098373484920786182.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098373484920786182&source=h5_m,140636,18,94,367,18579,7095019410288626438,7095019410288626438,72,7095019410288626438,original sound - ascericm,Mića,6.79227661425438e+18,Mića,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095081088569166598.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bcbdd52101d6b754cc1db2ebb92fed38.json,False,False,,,,,[],0,0,Croatia,#fyp #foryoupage #fypシ #trend #balkan #trending #balkantiktok #fy #croatia #serbia,1,1,0,1,1,1,1,0,0,0
6,MK,7103214510655212806,1653846008,#tiktokpoll Ja sam i vec pomogla! #tiktok #foryou #fyp #fypシ #viral #sad #please  #viral #fypシ #fyp #tiktok #foryou #foryou #fyp #fypシ #viral #viral #fypシ #fyp #foryou #foryou #fyp #fypシ #viral #viral,6899918852038165510,Welove_animals35,"Мк🇲🇰🇲🇰🇲🇰
❤🐾❤
   9k?",0,False,https://m.tiktok.com/v/7103214510655212806.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103214510655212806&source=h5_m,174473,4466,1209,165,16359,6894970985703901954,6894970985703901954,72,6894970985703901954,I LOVE YOU,❤Binky Harvey❤,6.71251748062598e+18,❤Binky Harvey❤,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6894970937217764097.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2bb420c22af6df8f5db43bc2a3d07e83.json,False,False,,,,,[],0,0,Croatia,#tiktokpoll #tiktok #foryou #fyp #fypシ #viral #sad #please #viral #fypシ #fyp #tiktok #foryou #foryou #fyp #fypシ #viral #viral #fypシ #fyp #foryou #foryou #fyp #fypシ #viral #viral,0,0,5,0,0,5,5,0,0,6
7,DE,7092139587740519682,1651334399,#tomholland #uncharted,6532066330370129922,grandma,"the name's 'Yekta'
emma's 💍
DO NOT SPAM",0,False,https://m.tiktok.com/v/7092139587740519682.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092139587740519682&source=h5_m,16450168,9303,7152,33841,2582376,7092427228524317441,7092427228524317441,24,7092427228524317441,original sound - y_qmri,grandma,6.53206633037013e+18,grandma,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7092427219947014913.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/efcabcd91e04bea42fb2a88c8a6d5ddd.json,False,False,,,,,[],0,0,Croatia,#tomholland #uncharted,0,0,0,0,0,0,0,0,0,0
0,US,7094841411656338730,1651896493,i got a new recorder,5831967,charli d’amelio,,0,False,https://www.tiktok.com/@charlidamelio/video/7094841411656338730?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094841411656338730&source=h5_m,17633495,31025,27232,143367,2483857,7086243240151649030,7086243240151649030,72,7086243240151649030,original sound - yourdailydose.s (Contains music from: Drowning (feat. Kodak Black) - A Boogie Wit da Hoodie),"Contains music from: ""Drowning (feat. Kodak Black)""",7.081368189465019e+18,sped up audios :),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086243253779417861.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a67f65622fc1650b3e3e7d3324bc0620.json,False,False,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),original sound - yourdailydose.s (Contains music from: Drowning (feat. Kodak Black) - A Boogie Wit da Hoodie),"Contains music from: ""Drowning (feat. Kodak Black)""",[],0,0,Croatia,,0,0,0,0,0,0,0,0,0,0
1,US,7099620293060169006,1653009163,Puke and rally 🤷🏼‍♀️ #ravetok #edmtiktok,67153859739054080,Jessie sims,"📌 Los Angeles
👻 jessicaaa2113
Let’s be friends ⬇️ 💙🤍",0,False,https://www.tiktok.com/@jessiesims/video/7099620293060169006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099620293060169006&source=h5_m,6112029,515,1276,2514,222215,6767923379577129733,6767923379577129733,72,6767923379577129733,original sound - bellavallozzi,Bellavallozzi,6.735239252022052e+18,Bellavallozzi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1652325153566725.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0a95ec1d0005d23fb15571d63edd807e.json,False,False,,,,,[],0,0,Croatia,#ravetok #edmtiktok,0,0,0,0,0,0,0,0,0,0
2,RS,7103102321109798149,1653819888,POV: Moraš da odgovoriš na pitanja kako bi saznala ime srodne duše. Part I 😍 Insta: kriistinamitic #viral #serbiagirl #kristina #pov #foryou,309084901952155648,Kristina Mitic,"Be kind 🦋
Follow my Instagram:kriistinamitic
E-mail 📩
kriistinamitic@gmail.com",0,False,https://www.tiktok.com/@kriistinamitic/video/7103102321109798149?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103102321109798149&source=h5_m,462190,345,29,60,24938,6655492047723563778,6655492047723563778,25,6655492047723563778,Perfect,Ed Sheeran,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c71165dc54a8495ebb8799dc4384e5ae,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/39b94b3400ce411ca2c1a1667ade8958,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1545612268', 'external_song_key': 'apple_song_id'}]",0,0,Croatia,#viral #serbiagirl #kristina #pov #foryou,0,0,1,0,0,0,0,0,0,1
3,RS,7102852217740217606,1653761655,za maminog ljubavnika🤭#luka #fypシ #fyppppppppppppppppppppppp,6958875094777594885,ćao ćao👽,"Od glave do pete tvoje sam dete🖤😝
Budi kao staklo...kad te lome ti ih seci💙😎",0,False,https://www.tiktok.com/@lukaaaa____ignjatovicccc/video/7102852217740217606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102852217740217606&source=h5_m,58348,16,18,0,1949,7014952713918188294,7014952713918188294,72,7014952713918188294,original sound - zavrteno,zavrteno,7.011538792578549e+18,zavrteno,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7014952808231291653.mp3,,False,False,,,,,[],0,0,Croatia,#luka #fypシ #fyppppppppppppppppppppppp,0,0,0,0,0,0,1,0,0,0
4,HR,7075359066532416774,1647360406,THIS KID😱#scrbaksaurus,6824130959333704709,Filip,"Saurus gang✌️
Family friendly
⬇️Mr.ink kremicu narucite na linku⬇️",0,False,https://www.tiktok.com/@scrbaksaurus/video/7075359066532416774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075359066532416774&source=h5_m,852761,333,161,415,55778,7075359062837840645,7075359062837840645,72,7075359062837840645,original sound - scrbaksaurus,Filip,6.824130959333705e+18,Filip,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075359043460238086.mp3,,False,False,,,,,[],0,0,Croatia,#scrbaksaurus,0,0,0,0,0,0,0,0,0,0
5,HR,7100522867560893702,1653219313,Ovo nisu istine jebene #zvone #zvonesplit #zvonekralj #trending #viral #fypシ #hrvatska #balkan #split #srbija #bih #hot #fyp #zvonizam,6970651278709392390,Zvone,Ja neznam ko ste vi💁🏻 ja sigurno nikad necu biti kao vi 💅🏻,0,False,https://www.tiktok.com/@zvonesplit/video/7100522867560893702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100522867560893702&source=h5_m,268820,321,1291,2871,36076,7100522840181492485,7100522840181492485,72,7100522840181492485,original sound - zvonesplit,Zvone,6.970651278709392e+18,Zvone,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100522860849990405.mp3,,False,False,,,,,[],0,0,Croatia,#zvone #zvonesplit #zvonekralj #trending #viral #fypシ #hrvatska #balkan #split #srbija #bih #hot #fyp #zvonizam,1,0,0,0,0,1,1,1,1,1
