,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_explore,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_tiktok,hash_trending,hash_viral,hash_اكسبلور
1,EG,7103279679506795782,1653861182, ,6689340625345872901,﮼بسنت,"My videos is just for fun don’t take it serious &
Follow my instagram account 🤍",0,False,https://www.tiktok.com/@passantnashaat/video/7103279679506795782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103279679506795782&source=h5_m,219080,379,238,1074,24520,7100710611944442629,7100710611944442629,72,7100710611944442629,original sound - hussiennassar7,Hussien Nassar,6.601749306952614e+18,Hussien Nassar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100710611327781637.mp3,,False,False,,,,,[],0,0,Egypt,,0,0,0,0,0,0,0,0,0,0
2,FR,7100433769898740997,1653198570, ,6858722544406873094,Camille_la_restauratrice2,"REJOIGNEZ MOI sur :
 : camille_la_restauratrice👩🏼‍🍳
47🎂",0,False,https://www.tiktok.com/@etpaaaaaaaaff/video/7100433769898740997?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100433769898740997&source=h5_m,10702474,724,3227,128,88746,7100433711400766214,7100433711400766214,72,7100433711400766214,original sound - etpaaaaaaaaff,Camille_la_restauratrice2,6.858722544406873e+18,Camille_la_restauratrice2,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100433686998387462.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/304a228c1ebf89c666a5739c9d8543b5.json,False,False,,,,,[],0,0,Egypt,,0,0,0,0,0,0,0,0,0,0
3,EG,7083500093306965253,1649255887,كدة  انتى مصرية يعنى 🤣🤣,6811149961830843397,مصطفى شعبان و كريستينا,"اهلا  بيكم فى عائلة مصطفىى شعبان و كريستينا ❤️
🇪🇬🇧🇾🇦🇪🇸🇦🇹🇳🇲🇦🇯🇴 🇱🇾",0,False,https://www.tiktok.com/@mostafashaabanofficial/video/7083500093306965253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083500093306965253&source=h5_m,6817711,453,521,5544,219256,7083500068203924230,7083500068203924230,72,7083500068203924230,original sound - mostafashaabanofficial,مصطفى شعبان و كريستينا,6.811149961830843e+18,مصطفى شعبان و كريستينا,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083500079093107461.mp3,,False,False,,,,,[],0,0,Egypt,,0,0,0,0,0,0,0,0,0,0
4,BR,7074027645033368838,1647050412,Doida pra sentar 😱😱 #foryou #viral #page #humor #fy #pageforyou #fyy #top #hit #baile #fyyy #trolagem #memes #meme #casal #tiktoker #pageforyou #2022 #fypp #fyppppppppppppppppppppppp #fyypp #casaltiktok6 #humour #fyp #part #f #party #fyp #fypシ #casaltiktoker #fypage #fypシ゚viral,6880619387897742342,Leonardo,- Insta : @mcleoofc_ 👆🏼🔥,0,False,https://www.tiktok.com/@mcleoofc_/video/7074027645033368838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074027645033368838&source=h5_m,45735573,729,1539,12344,1029047,7059247341158926338,7059247341158926338,10033,7059247341158926338,DANÇARINA,PEDRO SAMPAIO & Mc Pedrinho,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/85bf5fd3c1d74504a60ed8e80cb0cd4b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e3b625fd119948ccb6f7c64e3c075898,True,True,,,,,[],0,0,Egypt,#foryou #viral #page #humor #fy #pageforyou #fyy #top #hit #baile #fyyy #trolagem #memes #meme #casal #tiktoker #pageforyou #2022 #fypp #fyppppppppppppppppppppppp #fyypp #casaltiktok6 #humour #fyp #part #f #party #fyp #fypシ #casaltiktoker #fypage #fypシ゚viral,0,0,1,0,2,2,0,0,2,0
5,EG,7088782007773269254,1650485679,@yasseressam_  الحمد لله على القصر و الجدعنه #viral  #fyp #foryou,6860669732535043077,ayaeldorry,"For Fun ♥️💫
Ig : aya.mamdouh20",0,False,https://www.tiktok.com/@ayaeldorry/video/7088782007773269254?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088782007773269254&source=h5_m,459350,297,1026,2549,17677,7016037932255513349,7016037932255513349,72,7016037932255513349,original sound - ssegoofficial,Saged Zakaria,6.830041883357087e+18,Saged Zakaria,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016073930024749829.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2bc8777c4afa1f2a147fe8c5012e6dea.json,False,False,,,,,[],0,0,Egypt,#viral #fyp #foryou,0,0,1,0,1,0,0,0,1,0
6,US,7100224551132450050,1653149854, ,6642542944032604166,Hockey,Ice / Girls / Hockey / Drill /,0,False,https://www.tiktok.com/@hockey_first/video/7100224551132450050?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100224551132450050&source=h5_m,19450568,2339,1450,200,606300,7052376940078058245,7052376940078058245,72,7052376940078058245,original sound - f69v_ (Contains music from: Activate - Phuture Mafia),"Contains music from: ""Activate""",6.918049949934814e+18,✌︎︎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7052376985200249606.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fd9da5cdb25aa8adacbdb07d66376e85.json,False,False,Phuture Mafia,Activate,original sound - f69v_ (Contains music from: Activate - Phuture Mafia),"Contains music from: ""Activate""",[],0,0,Egypt,,0,0,0,0,0,0,0,0,0,0
7,GH,7102911187490278662,1653775386,Who can relate ? #naadromo98 #teamtennie,6860243351905207301,Han🌹❤️,"❤️🌸
Follow my Instagram:Naa Droomoo",0,False,https://www.tiktok.com/@naadromo98/video/7102911187490278662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102911187490278662&source=h5_m,4592623,9928,11347,18906,406981,7041200086633696006,7041200086633696006,72,7041200086633696006,original sound - fbxciii,FBXCIII,6.806659081789588e+18,FBXCIII,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7041200125435382533.mp3,,False,False,,,,,[],0,0,Egypt,#naadromo98 #teamtennie,0,0,0,0,0,0,0,0,0,0
0,EG,7092072709043096838,1651251856,جبتو هدوم العيد بكام😂😅👋#العمده☝️,6526963829253870607,🔥❤️العمده❤️🔥,"الدراسات معانا سهله✌️😂
تعالو انستا🔥❤️",0,False,https://www.tiktok.com/@mr_el3omda/video/7092072709043096838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092072709043096838&source=h5_m,4860624,2315,2133,14910,245182,7085133926729042694,7085133926729042694,72,7085133926729042694,original sound - mohhamedhelmy (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",1.2827466596121395e+17,Mohamed Helmy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085133937122609925.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9575b02c4366e48e36f71d29269bf394.json,False,False,Blazy,Say Techno,original sound - mohhamedhelmy (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",[],0,0,Egypt,#العمده☝️,0,0,0,0,0,0,0,0,0,0
1,EG,7087649726690102533,1650222049,أنا مش جحش أنا سمير🥺❤️#fypシ #mohamedgemyn11 #edit #sad,6949869839117353989,الغامض,Nothing is worth your tears🕊️,0,False,https://www.tiktok.com/@al4amd/video/7087649726690102533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087649726690102533&source=h5_m,5756502,1331,10505,34821,215630,7087649752954735365,7087649752954735365,72,7087649752954735365,original sound - al4amd (Contains music from: Beginning and New Hope - Serkan Hakki),"Contains music from: ""Beginning and New Hope""",6.949869839117354e+18,الغامض,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087649751193176837.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ad6d029751c5bd224465549f7b32be6b.json,False,False,Serkan Hakki,Beginning and New Hope,original sound - al4amd (Contains music from: Beginning and New Hope - Serkan Hakki),"Contains music from: ""Beginning and New Hope""",[],0,0,Egypt,#fypシ #mohamedgemyn11 #edit #sad,0,0,0,0,0,1,0,0,0,0
2,EG,7098767685940448517,1652810651,#عساف_الغريب خلاص يا خاله 🤣🤣🤣🤣🤣,7076929942643540997,عساف بيه الغريب,"اشتركوا في القناه يا جماعه 🥺
ادعموني يوتيوب يا حبايب ❤️☝️
    بيكم هنوصل 1M🥺🌸",0,False,https://www.tiktok.com/@asafallghryb77/video/7098767685940448517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098767685940448517&source=h5_m,794000,141,511,689,20664,7098767667431049989,7098767667431049989,72,7098767667431049989,original sound - asafallghryb77,عساف بيه الغريب,7.076929942643541e+18,عساف بيه الغريب,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098767668006324998.mp3,,False,False,,,,,[],0,0,Egypt,#عساف_الغريب,0,0,0,0,0,0,0,0,0,0
3,EG,7095853714077977861,1652132189,#maishebl #reviews #turkey #fyp #turkishfood #midye #tiktok,6938478275216704518,Mai Shebl376,"Engineer 👩‍💻
Easy & Quick Recipes 🍓
Cooking passion 💛
For fun🌚",0,False,https://www.tiktok.com/@easyrecipeswithmai/video/7095853714077977861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095853714077977861&source=h5_m,5084936,1382,1650,4513,152431,7095853685879671557,7095853685879671557,72,7095853685879671557,original sound - easyrecipeswithmai,Mai Shebl376,6.938478275216705e+18,Mai Shebl376,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095853701411113733.mp3,,False,False,,,,,[],0,0,Egypt,#maishebl #reviews #turkey #fyp #turkishfood #midye #tiktok,0,0,0,0,1,0,1,0,0,0
4,EG,7103279491719449862,1653861138,انتي تلغبطي برضو❤#sahib_alsadah #fypシ #viral #حب,6994992883418104837,الزعيم🔥,"تصميمات🖤🔥
القصف هينزل علي الاك التاني _sahib_alsada
رابط شرح الجودة
👇",0,False,https://www.tiktok.com/@sahib_alsadah/video/7103279491719449862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103279491719449862&source=h5_m,1144500,215,513,8275,92756,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Egypt,#sahib_alsadah #fypシ #viral #حب,0,0,0,0,0,1,0,0,1,0
5,EG,7100975719798312198,1653324749,لو عايزين تعرفوا عملت ايه في سلفتي قولولي في الكومنتات ♥️#explore #fyp #foryou #vira #fyfufyfyfyfyfyfyfyfyfyfyfyfyfyfyfyfyfy #,7090639570761565190,mero naser💋,"هذا الاكونت هزلي ساخر ولا يمت للواقع بصله 
Love you all🤍💋",0,False,https://www.tiktok.com/@meroonaser1/video/7100975719798312198?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100975719798312198&source=h5_m,1196139,444,1001,2847,22194,7094991543446014726,7094991543446014726,72,7094991543446014726,original sound - malakkkmohamed6,Malakmohamed,7.089549812252624e+18,Malakmohamed,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094991537641196293.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/53fec1a5cca3373afa65dc892d9bf8f9.json,False,False,,,,,[],0,0,Egypt,#explore #fyp #foryou #vira #fyfufyfyfyfyfyfyfyfyfyfyfyfyfyfyfyfyfy #,0,1,1,0,1,0,0,0,0,0
6,EG,7096517536199560453,1652286747,لو راجل طلقني😎 #فنون_الرد @gabsmasr,6859655967450547206,أم سليم,"أهلا بيكم في مملكتنا المتواضعة☺️
هستناكم علي الانستجرام يوميتنا كلها هناك🥳",0,False,https://www.tiktok.com/@heba.gabs/video/7096517536199560453?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096517536199560453&source=h5_m,2268861,933,1050,3678,102393,7086567303822756610,7086567303822756610,72,7086567303822756610,original sound - ali_sobh (Contains music from: Konvoy - Orheyn),"Contains music from: ""Konvoy""",6.969564155447739e+18,علي صبح,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086931123917294338.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c9bd8e97ed7391e3f019a8bf8dfbfbf4.json,False,False,Orheyn,Konvoy,original sound - ali_sobh (Contains music from: Konvoy - Orheyn),"Contains music from: ""Konvoy""",[],0,0,Egypt,#فنون_الرد,0,0,0,0,0,0,0,0,0,0
7,KZ,7080850715039550721,1648639031,#сергейцырульников #топ #рекомендации,6725311297733837830,@sergei030485,Мой Инстаграм: @sergei030485 подписывайся!,0,False,https://www.tiktok.com/@sergei_03.04.851985/video/7080850715039550721?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080850715039550721&source=h5_m,15725961,2864,2260,6761,159172,6421738769682008833,6421738769682008833,22,6421738769682008833,Disco Inferno,50 Cent,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/25480eebdf484b16bd0ad48a9b8e6dd2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7a355f67713f474ebf849d817321408b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440879602', 'external_song_key': 'apple_song_id'}]",0,0,Egypt,#сергейцырульников #топ #рекомендации,0,0,0,0,0,0,0,0,0,0
0,EG,7084648542983163142,1649523281,كومنت وقولي رايك#كابتن_اسلام #كنغ_فو,6539912906044085248,كابتن اسلام خليف ♥️💪👌,"مدرب كنغ فو.  وكيك بوكس.
 وجيت كوني دو.🇪🇬
فلو انستا🌺 واشترك يوتيوب",0,False,https://www.tiktok.com/@eslamxblack32/video/7084648542983163142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084648542983163142&source=h5_m,8974673,4160,3244,28226,133040,7049251120983575302,7049251120983575302,72,7049251120983575302,original sound - zartaaa4,ظارطااااه,7.039349930271557e+18,ظارطااااه,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7049251173752130309.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82a7c8a99839682774f342fd71dfbdcf.json,False,False,,,,,[],0,0,Egypt,#كابتن_اسلام #كنغ_فو,0,0,0,0,0,0,0,0,0,0
1,EG,7081753386219064582,1648849200,مين هيعمل احلي تيكتوك عشان يحضر معانا التصوير ؟#ستو_أنا #مكتوب_عليا #challenge,6787380436869907461,Akram Hosny,,0,False,https://www.tiktok.com/@akramhosnyofficial/video/7081753386219064582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081753386219064582&source=h5_m,24764639,4840,28783,224879,1093150,7081263840096307973,7081263840096307973,72,7081263840096307973,original sound - akramhosnyofficial (Contains music from: ستو أنا - Akram Hosny),"Contains music from: ""ستو أنا""",6.787380436869907e+18,Akram Hosny,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tiktok-obj/pattern/822eccec81f9e5441acad9c3ae31ddd1.json?x-expires=1653965154&x-signature=fGS9rqC5i5vc3MWKjiq33qw213s%3D,False,False,Akram Hosny,ستو أنا,original sound - akramhosnyofficial (Contains music from: ستو أنا - Akram Hosny),"Contains music from: ""ستو أنا""",[],0,0,Egypt,#ستو_أنا #مكتوب_عليا #challenge,0,0,0,0,0,0,0,0,0,0
2,BR,7091460660025986309,1651109353, ,6870655627422811141,nelzv15,,0,False,https://www.tiktok.com/@nelzv15/video/7091460660025986309?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091460660025986309&source=h5_m,4145667,445,998,3695,179042,7091460638546955014,7091460638546955014,72,7091460638546955014,original sound - nelzv15 (Contains music from: Boombastic - Shaggy),"Contains music from: ""Boombastic""",6.870655627422811e+18,nelzv15,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091460632351968005.mp3,,False,False,Shaggy,Boombastic,original sound - nelzv15 (Contains music from: Boombastic - Shaggy),"Contains music from: ""Boombastic""",[],0,0,Egypt,,0,0,0,0,0,0,0,0,0,0
3,BO,7103002002090659078,1653796532,#a #fyp #fp #fancam #girls #GamerGirl #cosplaygirls #anime,6866979190669116422,Nopor res,,0,False,https://www.tiktok.com/@fancamshow/video/7103002002090659078?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103002002090659078&source=h5_m,3482110,316,809,4209,96290,6745488420837017602,6745488420837017602,10033,6745488420837017602,MALA SANTA,Becky G,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/99455576d18244f8afd9625b34bedf3d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e304f389832a411188d6e15adc8a2537,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1483618284', 'external_song_key': 'apple_song_id'}]",0,0,Egypt,#a #fyp #fp #fancam #girls #GamerGirl #cosplaygirls #anime,0,0,0,0,1,0,0,0,0,0
4,US,7087675134403742978,1650227965, ,6782234565954503685,💚 VARYA & NATALYA 💚,"💚8.1🍋🙏🏼💚
Pr: varyajam1.pr@gmail.com
💜Gauthmath ⬇️",0,False,https://www.tiktok.com/@varyajam1/video/7087675134403742978?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087675134403742978&source=h5_m,14166792,220,821,11369,371631,7087675122915478273,7087675122915478273,72,7087675122915478273,original sound - varyajam1,💚 VARYA & NATALYA 💚,6.782234565954504e+18,💚 VARYA & NATALYA 💚,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087675110198430466.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/52b7dcd9b3a46f5ab2f877e072f2dd1d.json,False,False,,,,,[],0,0,Egypt,,0,0,0,0,0,0,0,0,0,0
5,EG,7103203892514622726,1653843536,قولوا لكل اللي بتحبوهم انكم بتحبوهم 🤍 #تيمون_وبومبا #اكسبلور #ستوريات #حالات_واتس #حالات,7049829786130498566,Timon & Bombaa,"😍 تعالوا انستا 😍

لينك التليجرام لتنزيل الفيديوهات 👇🏻",0,False,https://www.tiktok.com/@timonbombaa/video/7103203892514622726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103203892514622726&source=h5_m,300510,343,3357,317,28444,7103203885707184902,7103203885707184902,72,7103203885707184902,original sound - timonbombaa (Contains music from: Journey - Mark Eliyahu),"Contains music from: ""Journey""",7.049829786130499e+18,Timon & Bombaa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103203877230627590.mp3,,False,False,Mark Eliyahu,Journey,original sound - timonbombaa (Contains music from: Journey - Mark Eliyahu),"Contains music from: ""Journey""",[],0,0,Egypt,#تيمون_وبومبا #اكسبلور #ستوريات #حالات_واتس #حالات,0,0,0,0,0,0,0,0,0,1
