,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
0,DE,7096442990117326085,1652269393,Reply to @donovanshort835  jk😝i💘u💋 @michaelhalley.tv #euphoriamakeup #evehalleytvfanpage #braces #makeup #nails #closet #outfit #evehalley #evehalleytv #evehalleyasmr #foxyeve #michaelhalley #anime #ghibli #manga #minecraft #fortnite #peppapig #roblox #gachaclub #cosplay #nezuko #hutao #naruto #sailormoon #demonslayer #cute #nintendo #xbox #roblox #gta #newyork #itachi #GamerGirl #hinata #animegirl #ghoul #bratz #barbie #disney #euphoria #kpop #blackpink #kawaii #uwu #bts,7063935539326125061,Eve Halley,"She♌️LEO single
Live 3pm🗽NYC time🇺🇸
When im blocked Live on @michaelhalley.tv",0,False,https://m.tiktok.com/v/7096442990117326085.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096442990117326085&source=h5_m,234910,37,8,1,12089,6809659239787711237,6809659239787711237,72,6809659239787711237,original sound - samsherri,Samantha Clement,17439046.0,Samantha Clement,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662514566514742.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f87609c7dae223e0857eeb8efbc4f439.json,False,False,,,,,[],0,0,French Southern Territories,#euphoriamakeup #evehalleytvfanpage #braces #makeup #nails #closet #outfit #evehalley #evehalleytv #evehalleyasmr #foxyeve #michaelhalley #anime #ghibli #manga #minecraft #fortnite #peppapig #roblox #gachaclub #cosplay #nezuko #hutao #naruto #sailormoon #demonslayer #cute #nintendo #xbox #roblox #gta #newyork #itachi #GamerGirl #hinata #animegirl #ghoul #bratz #barbie #disney #euphoria #kpop #blackpink #kawaii #uwu #bts,0,0,0,0,0,0,0,0,0,0
1,MX,7095808134270192902,1652121577,😂🙌🏼🐟 #funny #funnyvideos #fish,6779862082664039430,Gotzon Mantuliz,"🌿Animals, beautiful landscapes and nature lover🌿",0,False,https://m.tiktok.com/v/7095808134270192902.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095808134270192902&source=h5_m,26453540,89278,274348,171174,5009974,6732536571318257666,6732536571318257666,10033,6732536571318257666,Funny Song,Cavendish Music,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/da56f6ac11374919bbc0e80be23f547f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c7234d4c6fed480998d07df5f912c333,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1571875728', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#funny #funnyvideos #fish,0,0,0,1,0,0,0,0,0,0
2,US,7102060411863764266,1653577298,Gril vs Boy part1 fallow for more #foryou #tik_tok #trend #trending,6984284552025080838,🇺🇸 vs 🇫🇷,"🇺🇸 vs 🇫🇷
Follow me ✔️
Like All Videos😘",0,False,https://m.tiktok.com/v/7102060411863764266.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102060411863764266&source=h5_m,6656720,2493,1784,7179,426569,7102060324320365358,7102060324320365358,72,7102060324320365358,original sound - erdnsy (Contains music from: Dreams - The Cranberries),"Contains music from: ""Dreams""",6.984284552025081e+18,🇺🇸 vs 🇫🇷,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102060386077346606.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d466ae02cb0a421067649ba27783d7e7.json,False,False,The Cranberries,Dreams,original sound - erdnsy (Contains music from: Dreams - The Cranberries),"Contains music from: ""Dreams""",[],0,0,French Southern Territories,#foryou #tik_tok #trend #trending,0,1,0,0,0,0,0,0,0,0
3,FR,7098753687807347974,1652807392,😂😂,6781768074606527494,The king barry tv,"Youtubeur 180k barry tv 
Abonne toi à mon insta👇
barry-tv-224",0,False,https://m.tiktok.com/v/7098753687807347974.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098753687807347974&source=h5_m,1661186,74,1168,1186,115481,7098753681541090053,7098753681541090053,72,7098753681541090053,original sound - thekingbarrytv,The king barry tv,6.781768074606527e+18,The king barry tv,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098753687807707910.mp3,,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
4,US,7093665274825657643,1651622652,#goldscrap #goldrecovery #recyclegold #goldrecycling #golds #24kgoldn #goldrecycle #recyclinggold #getgold #goldrush,7081669668458071086,goldrecycling,Recycling GOLD,0,False,https://m.tiktok.com/v/7093665274825657643.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093665274825657643&source=h5_m,31325234,2292,10650,22793,477977,6774443338771728385,6774443338771728385,10036,6774443338771728385,FUTURE HOUSE,Sergey Wednesday,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3c3a40b33877427abdd8ead935cb1611,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a9ea1ee9eb5d41b2b0c9109e678cf3cc,False,True,,,,,[],0,0,French Southern Territories,#goldscrap #goldrecovery #recyclegold #goldrecycling #golds #24kgoldn #goldrecycle #recyclinggold #getgold #goldrush,0,0,0,0,0,0,0,0,0,0
5,GB,7097329800141917446,1652475867,Join the live 😄,6792957253421401094,A.L.U.K.O,"This is my Bio
Say hello in comments 
🇱🇹 🇺🇸 🇬🇧",0,False,https://m.tiktok.com/v/7097329800141917446.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097329800141917446&source=h5_m,727844,707,149,126,25010,7080591135152229125,7080591135152229125,10036,7080591135152229125,go (Higher & Faster),Cat Burns,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e4f928b2a3e74831a669c7c8b11a0022,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ac0956c616bb4cd8a982ff1e92208de7,False,True,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
6,GB,7099785742779534597,1653047688,This machine can crush and recycle anything,6711721368502830086,MomentsGang™,"The Videos You Want To See!
TikTok@MomentsTEAM.com
Shop the products below! 👇",0,False,https://m.tiktok.com/v/7099785742779534597.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099785742779534597&source=h5_m,7100310,117,243,1321,26537,7099785717336820485,7099785717336820485,72,7099785717336820485,original sound - momentsgang,MomentsGang™,6.71172136850283e+18,MomentsGang™,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099785717433977605.mp3,,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
7,IT,7102555784105446662,1653692637, ,7004801139778716678,Pengpeng,@k2309527,0,False,https://m.tiktok.com/v/7102555784105446662.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102555784105446662&source=h5_m,6461498,63,1095,1720,35524,6732129806218954753,6732129806218954753,10033,6732129806218954753,Violin,Grooving Gecko,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0422aa0dcc1c4eb6a1521985bf466039,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d189061b667141d19cc39971bbf4b1d7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1140579515', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
0,ID,7102810769170926875,1653752004,masih bs lah ya ikutan,6738235133487416321,qizzy,,0,False,https://www.tiktok.com/@balqisdelifiaa/video/7102810769170926875?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102810769170926875&source=h5_m,196346,135,185,6,35334,6703158808031528961,6703158808031528961,10033,6703158808031528961,Cabs Pake Motor,Young Lex,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f8a6c76163834e4aba9dc3a16f209157,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ad32131900a14934a0ca0f2ab974dcc7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1029136022', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
1,DE,7087175497708309765,1650111634,#viral #tutorial #fyp,6592565150955683845,Ali.Friseur,"Germany  
 48165 Münster  Bergiusstr 1a
 📩 alifriseurbusiness@gmail.com",0,False,https://www.tiktok.com/@ali.friseurr/video/7087175497708309765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087175497708309765&source=h5_m,9539023,2311,6905,667,430771,6739967522373634050,6739967522373634050,10033,6739967522373634050,Olabilir,Mero,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/356afb1b5bdd484aadf4f9bde53989b6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2433302201a94e1884aee7c6976a38d4,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1466936729', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#viral #tutorial #fyp,0,0,0,0,0,1,0,0,0,1
2,DE,7098768372392824069,1652810811,#Duett mit @ideatimes #fürdich #füreuch #fd #fds #viral #goviral #viernheim #weinheim,6933660058749355014,Korkut,"🇩🇪🇹🇷

Nur zum Spaß hier..
Korkut Altinalan 😍",0,False,https://www.tiktok.com/@korkut_77/video/7098768372392824069?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098768372392824069&source=h5_m,9457441,397,1322,172,45839,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#Duett #fürdich #füreuch #fd #fds #viral #goviral #viernheim #weinheim,0,0,0,0,0,0,0,0,0,1
3,JP,7071490160763882757,1646459610,#Art #toilet #Ceramic wash basin,7037683042233041925,Old pampras,Wechat: pylweixinhao,0,False,https://www.tiktok.com/@taociweiyu/video/7071490160763882757?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071490160763882757&source=h5_m,37687546,1365,4464,9872,982070,7071490094653639430,7071490094653639430,72,7071490094653639430,original sound - taociweiyu,Old pampras,7.037683042233042e+18,Old pampras,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071490087531432710.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b8d3c2ff442dde5ec601ce3e2cea714d.json,False,False,,,,,[],0,0,French Southern Territories,#Art #toilet #Ceramic,0,0,0,0,0,0,0,0,0,0
4,US,7102084143667825962,1653582824, ,6959933543171507205,Ted.life.hacks,"Wonderful ideas🧠🧠

Life's Little Helper🦾🦾

Follow me now!👀👀👀",0,False,https://www.tiktok.com/@ted.life.hacks/video/7102084143667825962?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102084143667825962&source=h5_m,4993114,388,320,2388,179527,7078357138325736234,7078357138325736234,72,7078357138325736234,original sound - zack.axewell,Zack max,7.067730012935095e+18,Zack max,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078357161369144110.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ea0fc00e775eb952828396d25d740ca2.json,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
5,US,7093607675472121090,1651609242,What would you do?😳😅,6748424368017753093,ILYA BORZOV,"PR👉ilyaborzov10@gmail.com
⬇️Full video on Facebook⬇️",0,False,https://www.tiktok.com/@ilya_borzov/video/7093607675472121090?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093607675472121090&source=h5_m,13110973,299,294,3006,96273,6896285439846910721,6896285439846910721,72,6896285439846910721,Hai phút hơn (Contains music from: 2 Phút Hơn (KAIZ Remix) - Pháo),"Contains music from: ""2 Phút Hơn (KAIZ Remix)""",6.818420330534815e+18,marlene,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6896285328752069378.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8ecc762d83eaaaa52d1542e37ed55acf.json,False,False,Pháo,2 Phút Hơn (KAIZ Remix),Hai phút hơn (Contains music from: 2 Phút Hơn (KAIZ Remix) - Pháo),"Contains music from: ""2 Phút Hơn (KAIZ Remix)""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
6,ID,7103437270753217819,1653897872, ,6844426968172495873,Rayanaulishop,"Open affiliate terbuka ya kak❤️🤗
Bisa chat di ig",0,False,https://www.tiktok.com/@rayanaulishop/video/7103437270753217819?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103437270753217819&source=h5_m,564,1,5,0,18,7076819615875173121,7076819615875173121,24,7076819615875173121,Somebody That I Used to Know (Remix) (Contains music from: Time - Leiner),"Contains music from: ""Time""",7.039728171708761e+18,♬,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076819594492545793.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cb532bf3d2e69ce0ffb54c5f19ca87bd.json,False,False,Leiner,Time,Somebody That I Used to Know (Remix) (Contains music from: Time - Leiner),"Contains music from: ""Time""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
7,US,7079912297053064494,1648420538,bro 🦎 yolo’ed his life..😂#fyp #weird #tiktokanimals,7042067851872961541,ANIMALZ🍿️,"(📸️Moments Of Animalz)🎬
   Willing To Share💥",0,False,https://www.tiktok.com/@animalzmemes/video/7079912297053064494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079912297053064494&source=h5_m,83608547,13374,93555,174827,753609,7079912289553451819,7079912289553451819,72,7079912289553451819,original sound - animalzmemes,ANIMALZ🍿️,7.042067851872962e+18,ANIMALZ🍿️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079912297396800302.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c615a4fb3964c82716c1af56b276c3ad.json,False,False,,,,,[],0,0,French Southern Territories,#fyp #weird #tiktokanimals,0,0,0,0,0,1,0,0,0,0
0,DE,7098741015057616133,1652804442,🥹🌹,24515672,rahmatrahmeh,"🇺🇸 🇱🇧 🇩🇪  2.2 M ? 
📧: rahmatrahmeh@gmail.com 

rahmat@mega-social.com",0,False,https://m.tiktok.com/v/7098741015057616133.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098741015057616133&source=h5_m,4658692,6825,6465,344,647677,7042000514099677958,7042000514099677958,72,7042000514099677958,original sound - spedxup,speed up sounds lol,7.040928818207393e+18,speed up sounds lol,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7042000531195202309.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/37e4b6929950e7507cc6aa88e7fcc16f.json,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
1,DE,7102513637054762246,1653682824,#fy #fypage #fypシ #foryuo #foryoupag #foyu #viral #シ #fyp #foryou yeah,6910407791576761346,🍑veren,"Checkt Insta ab 🤟🏽
👻: erenn.grs
   🇹🇷🏴󠁧󠁢󠁳󠁣󠁴󠁿
 spam = block",0,False,https://m.tiktok.com/v/7102513637054762246.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102513637054762246&source=h5_m,1865239,13596,4569,9,345223,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,French Southern Territories,#fy #fypage #fypシ #foryuo #foryoupag #foyu #viral #シ #fyp #foryou,0,1,0,0,1,1,1,0,0,1
2,US,7083895790028197166,1649348018,Just keeps getting better 😂 #prank #funny #funnymoments #fyp #4u #viral,7072527241230713902,Popnosis,"Best page on the internet 🚀
Videos you’ll want to share with your friends 📲",0,False,https://m.tiktok.com/v/7083895790028197166.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083895790028197166&source=h5_m,8544653,2001,8141,12719,710056,7083895720746568491,7083895720746568491,72,7083895720746568491,original sound - popnosis,Popnosis,7.072527241230714e+18,Popnosis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083895786173385514.mp3,,False,False,,,,,[],0,0,French Southern Territories,#prank #funny #funnymoments #fyp #4u #viral,0,0,0,1,0,1,0,0,0,1
3,GB,7071297842626841862,1646414829,It's a fun game#nyc #funny #Love #goodthing #fyp #tiktok,7067096160654263301,The climber,,0,False,https://m.tiktok.com/v/7071297842626841862.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071297842626841862&source=h5_m,24171252,229,843,3539,213713,7018103264109398018,7018103264109398018,10033,7018103264109398018,Killing Me,CRIM,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0154e89b6ac340a3ba3d80b273652fd5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6060fedd8b9c40038647310e2cd94c73,False,True,,,,,[],0,0,French Southern Territories,#nyc #funny #Love #goodthing #fyp #tiktok,0,0,0,1,0,1,0,0,1,0
4,US,7099510951019318533,1652983706,I think he hated this whole experience 😂😂😂 #asmr #oddlysatisfying #satisfyingsounds,6719155614892819462,Elliot Forbes,"A.K.A Little Finger 👨🏻
💈Ask Me Your Grooming Q’s💈
✨Have A Great Day✨",0,False,https://m.tiktok.com/v/7099510951019318533.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099510951019318533&source=h5_m,16603780,3080,1116,3657,1127517,7099510954849061638,7099510954849061638,72,7099510954849061638,original sound - elliotforbes,Elliot Forbes,6.719155614892819e+18,Elliot Forbes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099510952013368069.mp3,,False,False,,,,,[],0,0,French Southern Territories,#asmr #oddlysatisfying #satisfyingsounds,1,0,0,0,0,0,0,0,0,0
5,GB,7103048446046686469,1653807348,#home #mom #useful #girls #beauty,7051886945262289947,lucy_fanc,,0,False,https://m.tiktok.com/v/7103048446046686469.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103048446046686469&source=h5_m,366,0,0,0,7,7030869625311086594,7030869625311086594,10033,7030869625311086594,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/986dfec9a96747239819231f7dc93931,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a118c1899d5b40d1a5c6c65c307b0e2d,True,True,,,,,[],0,0,French Southern Territories,#home #mom #useful #girls #beauty,0,0,0,0,0,0,0,0,0,0
6,CA,7072514087611108613,1646698009,Pig drank to much #fyp #viral #repost #squishy #unicorn #pig,6809278703210595333,ronspina,"Cool videos. Cool hacks. 
📧 for collabs: ronspinatiktok@gmail.com",0,False,https://m.tiktok.com/v/7072514087611108613.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072514087611108613&source=h5_m,10880852,885,811,3622,141165,7056423378495736582,7056423378495736582,72,7056423378495736582,we dont talk about bruno x woman by altegomusic (Contains music from: We Don't Talk About Bruno - Carolina Gaitán - La Gaita & Mauro Castillo & Adassa & Rhenzy Feliz & Diane Guerrero & Stephanie Beatriz & Encanto - Cast),"Contains music from: ""We Don't Talk About Bruno""",6.925393143870342e+18,ALTÉGO,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7056423415191702278.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ebf66748de93348948f37f725351be1e.json,False,False,Carolina Gaitán - La Gaita & Mauro Castillo & Adassa & Rhenzy Feliz & Diane Guerrero & Stephanie Beatriz & Encanto - Cast,We Don't Talk About Bruno,we dont talk about bruno x woman by altegomusic (Contains music from: We Don't Talk About Bruno - Carolina Gaitán - La Gaita & Mauro Castillo & Adassa & Rhenzy Feliz & Diane Guerrero & Stephanie Beatriz & Encanto - Cast),"Contains music from: ""We Don't Talk About Bruno""",[],0,0,French Southern Territories,#fyp #viral #repost #squishy #unicorn #pig,0,0,0,0,0,1,0,0,0,1
