,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_colombia,hash_elecciones2022,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_tiktok,hash_viral
0,PE,7103333720223943941,1653873766,"Si lo logras, haz un dúo #AprendeEnTikTok #matemática #matemáticas #profejeff #retoimposible #razonamientologico #retomatematico",6803440668770321414,Jeffrey Navarro,Sígueme en Facebook 👇👇👇,0,False,https://www.tiktok.com/@jeffrey.navarro/video/7103333720223943941?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103333720223943941&source=h5_m,144845,112,4,25,4513,7101889525999224833,7101889525999224833,10033,7101889525999224833,Senorita,J. Dolla,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a13e4c755ea7476ba6600c13cef62746,,False,True,,,,,[],0,0,Colombia,#AprendeEnTikTok #matemática #matemáticas #profejeff #retoimposible #razonamientologico #retomatematico,0,0,0,0,0,0,0,0,0,0
1,MX,7075777815555198213,1647457904,Ahora un rap…✌️💋#foryou #fypシ #morro #rap #elmorro,212906134368583680,Denisha,"Cantactriz🎙
Y sobreviviente en #survivormexico 🤙",0,False,https://www.tiktok.com/@denishamx/video/7075777815555198213?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075777815555198213&source=h5_m,49619230,11397,208533,257793,2345118,6979643883252747014,6979643883252747014,72,6979643883252747014,original sound - raphiphopoficial (Contains music from: Prefiero el Futbol - El Morro),"Contains music from: ""Prefiero el Futbol""",6.976732610702902e+18,Music and more Music,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6979644006330338054.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4187111784a888b89cb236d3dc6ec178.json,False,False,El Morro,Prefiero el Futbol,original sound - raphiphopoficial (Contains music from: Prefiero el Futbol - El Morro),"Contains music from: ""Prefiero el Futbol""",[],0,0,Colombia,#foryou #fypシ #morro #rap #elmorro,0,0,1,0,0,1,0,0,0,0
2,MX,7102636094058925317,1653711337,Nadie vence a Millie Bobby Brown 😎 #StrangerThings #MillieBobbyBrown #fyp #parati,6807459283509314565,SensaCine México,"¿Alguien dijo cine? 👀
🍿Instagram: sensacinemx 🎬",0,False,https://www.tiktok.com/@sensacinemx/video/7102636094058925317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102636094058925317&source=h5_m,3387588,1822,472,1710,357962,7102636054435384069,7102636054435384069,72,7102636054435384069,original sound - sensacinemx,SensaCine México,6.807459283509315e+18,SensaCine México,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102636069505551109.mp3,,False,False,,,,,[],0,0,Colombia,#StrangerThings #MillieBobbyBrown #fyp #parati,0,0,0,0,1,0,0,1,0,0
3,CO,7101117851867565317,1653357842,Cada día más hermosa🤩🛐 #dakotajohnson #parati #foryou #foryoupage #fyp #fypシ #viral #actress,6824215643163280389,DakotajohnsonCol,"✨𝑫𝑨𝑲𝑶𝑻𝑨 𝑱𝑶𝑯𝑵𝑺𝑶𝑵✨
𝑳𝒊𝒃𝒓𝒂 🛐
♡Cuenta de Fan♡",0,False,https://www.tiktok.com/@dakotajohnson_col/video/7101117851867565317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101117851867565317&source=h5_m,6495858,653,401,1314,297023,6465199456651315982,6465199456651315982,10009,6465199456651315982,Get Lucky,"Daft Punk,Pharrell Williams,Nile Rodgers",,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4d833439eb7d426a8aca4106dca6f58c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/21458c2d64b845bab89f8a90e9416be6,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '636968288', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,#dakotajohnson #parati #foryou #foryoupage #fyp #fypシ #viral #actress,0,0,1,1,1,1,0,1,0,1
4,CO,7078824971841129733,1648167376,Me estaban mirando xd #fyp #medellin,7003150391630939141,Maria Vito,"🇻🇪|med📍
💌mariavitobusiness@gmail.com",0,False,https://www.tiktok.com/@maariavito/video/7078824971841129733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078824971841129733&source=h5_m,7135870,4939,14374,15104,275625,6728431407724496898,6728431407724496898,10033,6728431407724496898,"Oiga, Mire Ya Vea",Orquesta Guyacán,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a2433a0a3d5b41378e8e35b4740307e9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/37c26b75817e4991a02984e6dde9ae33,False,True,,,,,[],0,0,Colombia,#fyp #medellin,0,0,0,0,1,0,0,0,0,0
5,US,7093846197101677826,1651664777,We treat the baby's eyes🥹#cat,6770697305239897093,Cat Sonya,TELEGRAM ⬇️,0,False,https://www.tiktok.com/@sonyakisa8/video/7093846197101677826?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093846197101677826&source=h5_m,4032616,2054,4802,6302,483620,7093846217750252289,7093846217750252289,72,7093846217750252289,original sound - sonyakisa8,Cat Sonya,6.770697305239897e+18,Cat Sonya,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093846212758997762.mp3,,False,False,,,,,[],0,0,Colombia,#cat,0,0,0,0,0,0,0,0,0,0
6,JP,7082232466840227074,1648960746,"【ASMR】手間から奥まで至福のオイルマッサージ (ジェルパフ, 両耳同時, 字幕)  #asmr #asmrtiktoks #音フェチ #asmrmassage #asmrvideo",6765386114523235330,ASMR アリス,"YouTubeフォロワー50万人(500k)ASMRtist✨
フルで観たい方⬇️ Check my video
🔻🔻YouTube🔻🔻",0,False,https://www.tiktok.com/@asmr_alice_jpn/video/7082232466840227074?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082232466840227074&source=h5_m,50427863,46843,48708,7057,1102506,7082232450432142082,7082232450432142082,24,7082232450432142082,original sound - asmr_alice_jpn,ASMR アリス,6.765386114523235e+18,ASMR アリス,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7082232441959729921.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bcf7b94b718ed5e6fd931be27796f678.json,False,False,,,,,[],0,0,Colombia,#asmr #asmrtiktoks #音フェチ #asmrmassage #asmrvideo,0,0,0,0,0,0,0,0,0,0
7,CO,7098864386911079685,1652833168,PROVENZA🌈🇨🇴mi admiración y respeto para ti bichota 👏🏽💪🏻😀 @karolg #viral #parati #tiktok #provenza #indigena #colombia #mocoaputumayo,6947461017719833606,La Nativa,"🇨🇴🦋🌻De Mocoa Putumayo Para el Mundo🌎
suma iuai🙇suma rimai💋suma kaugsai",0,False,https://www.tiktok.com/@la_nativa1296/video/7098864386911079685?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098864386911079685&source=h5_m,18498290,18304,52754,63051,1145512,7089239707401325317,7089239707401325317,72,7089239707401325317,original sound - midnightmood_oficial (Contains music from: PROVENZA - KAROL G),"Contains music from: ""PROVENZA""",6.863511103490704e+18,Midnight Mood,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089239697393814277.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9580d35fd73c97081aeb79c3a05df0a7.json,False,False,KAROL G,PROVENZA,original sound - midnightmood_oficial (Contains music from: PROVENZA - KAROL G),"Contains music from: ""PROVENZA""",[],0,0,Colombia,#viral #parati #tiktok #provenza #indigena #colombia #mocoaputumayo,1,0,0,0,0,0,0,1,1,1
0,VE,7100004386667007237,1653098594,👉👈 necesito más personas que me ayuden 🥺 #viral #usa #parati,6936189607433143301,Alessandra,Sígueme en mi IG,0,False,https://www.tiktok.com/@alessandraof7/video/7100004386667007237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100004386667007237&source=h5_m,19386178,2053,7776,33689,879195,6827183486001089285,6827183486001089285,72,6827183486001089285,original sound - idmedina1,Medina,6.566930256157901e+18,Medina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/065168a476c8405d1b9d5704decb7e6e.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/724c40d5a31a2d31425068815dde7c8d.json,False,False,,,,,[],0,0,Colombia,#viral #usa #parati,0,0,0,0,0,0,0,1,0,1
1,US,7100562903375416619,1653228633,Do you like this bear？#stojoyplush #plushtoys #toys #gift #fypシ #stojoy,6898292026786546693,Stojoy,"Need to buy a doll, click on the store link below🔗
👇🏻👇🏻👇🏻",0,False,https://www.tiktok.com/@stojoyplush/video/7100562903375416619?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100562903375416619&source=h5_m,17131779,1987,9982,16841,388393,7070512570909739802,7070512570909739802,24,7070512570909739802,JOVYNN Suave sound edit (Contains music from: Suave - Remix - El Alfa),"Contains music from: ""Suave - Remix""",6.63376732857847e+18,jovynn,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070512561212459803.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/27597e2c262d45cc63c1b4325688c10d.json,False,False,El Alfa,Suave - Remix,JOVYNN Suave sound edit (Contains music from: Suave - Remix - El Alfa),"Contains music from: ""Suave - Remix""",[],0,0,Colombia,#stojoyplush #plushtoys #toys #gift #fypシ #stojoy,0,0,0,0,0,1,0,0,0,0
2,UA,7091674560411520262,1651159155,"1,2,3,4,5? Как тебе больше нравится спать?",6755680369733026821,🦊Лиса&Стас🐺,"Inst: 🦊alice.de.ze⬆️😏 
📨 Cooperation: lattetiktok@gmail.com",0,False,https://www.tiktok.com/@two.latte/video/7091674560411520262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091674560411520262&source=h5_m,23823926,52722,118752,135421,2332747,6730889941238171650,6730889941238171650,10033,6730889941238171650,Jungle,Emma Louise,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a8ae190df4ac463f9e6844d58a1e9797,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b235a0e7cf104432b0f7d40ab005de32,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1471730248', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
3,US,7085895879164448043,1649813699, ,6588299373275873286,Sonia Mayu,📧soniamayu9611@hotmail.com,0,False,https://www.tiktok.com/@fresajapomex/video/7085895879164448043?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085895879164448043&source=h5_m,42862340,13315,8874,37890,5093018,7085895855374404398,7085895855374404398,72,7085895855374404398,original sound - fresajapomex,Sonia Mayu,6.588299373275873e+18,Sonia Mayu,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085895889100819246.mp3,,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
4,CR,7103353325592038661,1653878331,Omg jaj #partybadbunny #badb #fyp #xyzbca #costaricacool,174518094818824193,Angélica Calderón,"De todo un poco 
insta: angelicacalderon09
🏳️‍🌈",0,False,https://www.tiktok.com/@angelicacalderon09/video/7103353325592038661?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103353325592038661&source=h5_m,7011826,7070,19081,32992,1219752,7094796417037798149,7094796417037798149,10036,7094796417037798149,Party,Bad Bunny & Rauw Alejandro,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a723652617fd4b00bf62dce3d864f748,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cdd42b8a18cd48a68686153430c26102,True,True,,,,,[],0,0,Colombia,#partybadbunny #badb #fyp #xyzbca #costaricacool,0,0,0,0,1,0,0,0,0,0
5,US,7098074113238928646,1652649166,Qlo si no Mauricio #cabareteando,6875046638752285701,Franco Escamilla,"El Amo del Sarcasmo
Contacto francoescamillainfo@gmail.com",0,False,https://www.tiktok.com/@francoescamillaofficial/video/7098074113238928646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098074113238928646&source=h5_m,39123346,10197,45373,90171,6214762,7098074117462559494,7098074117462559494,72,7098074117462559494,original sound - francoescamillaofficial,Franco Escamilla,6.875046638752286e+18,Franco Escamilla,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098074119757581061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e9a69deb90b5367a9eb80ee9bd355432.json,False,False,,,,,[],0,0,Colombia,#cabareteando,0,0,0,0,0,0,0,0,0,0
6,US,7076849867535977771,1647707510,Me encanta pedirle favores a @nicolebta1,236386278530056192,Abelardo,Miami,0,False,https://www.tiktok.com/@abelardo/video/7076849867535977771?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076849867535977771&source=h5_m,22191891,1687,17363,52353,1397226,7076849840155577130,7076849840155577130,72,7076849840155577130,original sound - abelardo,Abelardo,2.363862785300562e+17,Abelardo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076849859264875310.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/74a06bb60364bdb11e251c10bf54395d.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
7,CO,7078126030640155909,1648004641,Responder a @pan_hojaldrado  ¿Qué otras canciones creen que encajan con mi caminata? #politica #petro #eeccionescolombia2022 #viral #parati #gustavopetro #trend #pasarela,6891272227842278401,Gustavo Petro,"Candidato presidencial
Haremos de Colombia una potencia mundial de la vida",0,False,https://www.tiktok.com/@gustavopetrooficial/video/7078126030640155909?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078126030640155909&source=h5_m,3453092,5810,14904,24922,309680,7078125950050913029,7078125950050913029,72,7078125950050913029,original sound - gustavopetrooficial (Contains music from: Soldado Callejero - Decleean),"Contains music from: ""Soldado Callejero""",6.891272227842278e+18,Gustavo Petro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078126004035685125.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6adba86deee0348961a84d23ede31340.json,False,False,Decleean,Soldado Callejero,original sound - gustavopetrooficial (Contains music from: Soldado Callejero - Decleean),"Contains music from: ""Soldado Callejero""",[],0,0,Colombia,#politica #petro #eeccionescolombia2022 #viral #parati #gustavopetro #trend #pasarela,0,0,0,0,0,0,0,1,0,1
0,US,7100724240869002497,1653266201,⚠️fake body⚠️ I’m so shy 🙈,6642278666289135622,zavali,"team@wow-media.ru
Cooperation
TRANSITION QUEEN 
I’m here
⬇️⬇️⬇️",0,False,https://www.tiktok.com/@za_vali/video/7100724240869002497?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100724240869002497&source=h5_m,4637510,1252,4232,6641,578198,7100724230248991490,7100724230248991490,72,7100724230248991490,original sound - za_vali,zavali,6.642278666289136e+18,zavali,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100724125638904577.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/af33ae42cda28a75248b63f14509f63b.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
1,US,7081679822832880942,1648832073,Como cuidar la batería 🔋 de tu iPhone 📲 #tips #iphone #iphonetips #iphonetricks #trucosdeiphone #bateria #batery #iphonebattery #AprendeEnTikTok #lopeztips,6810836048693888006,Lopeztips 📲,⬇️ Ordena tu funda/cobertor personalizado ⬇️,0,False,https://www.tiktok.com/@lopeztips/video/7081679822832880942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081679822832880942&source=h5_m,5134780,895,27823,206,138120,6795407744489752577,6795407744489752577,10033,6795407744489752577,Just a Cloud Away,Pharrell Williams,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a9dc60e62f334229af15a0b1650029ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/988a63de74c749a8907746e2d8e4b798,False,True,,,,,[],0,0,Colombia,#tips #iphone #iphonetips #iphonetricks #trucosdeiphone #bateria #batery #iphonebattery #AprendeEnTikTok #lopeztips,0,0,0,0,0,0,0,0,0,0
2,US,7079527564812782890,1648330960,Reply to @kaileenlailani  #quince #quinceañera #quinceañeracheck #detrasdecamaras #fyp,6811374927557526533,Jessica Valdes,"instagram outlasting_memories 📸photographer
(623) 297-5419",0,False,https://www.tiktok.com/@jessicavaldes0/video/7079527564812782890?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079527564812782890&source=h5_m,35186436,5764,35891,69688,2001340,7069980890717309739,7069980890717309739,10036,7069980890717309739,Chale,Eden Muñoz,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2dec6931f56248dbbd6a640cc7acf40f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/95a956cf10ad43679dd05438e39f00b0,True,True,,,,,[],0,0,Colombia,#quince #quinceañera #quinceañeracheck #detrasdecamaras #fyp,0,0,0,0,1,0,0,0,0,0
3,US,7081697143005760811,1648836105,Míralo hasta el final 🍑🍑 #bailaconmicho,6776760696719410182,BAILA CON MICHO,Sígueme en YouTube,0,False,https://www.tiktok.com/@bailaconmicho/video/7081697143005760811?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081697143005760811&source=h5_m,30483649,9834,57688,131493,1857164,7028498814554130433,7028498814554130433,10033,7028498814554130433,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,,,,,[],0,0,Colombia,#bailaconmicho,0,0,0,0,0,0,0,0,0,0
4,MW,7102409616683797766,1653658605,Family is everything #familytime,6903879433653404677,tusa,"I am 23 I have an NGO that supports⬇️
orphans
streetkids
teenmoms
Donate here👇",0,False,https://www.tiktok.com/@tusaiweyana/video/7102409616683797766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102409616683797766&source=h5_m,17863546,803,26135,33550,2570851,7081714749104229126,7081714749104229126,72,7081714749104229126,DJ Phaphane Gazo x Afro Dance (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.806929141142668e+18,DJ Phaphane,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081714748517468933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2933b3f3f299c984578e007784899096.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,DJ Phaphane Gazo x Afro Dance (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0,Colombia,#familytime,0,0,0,0,0,0,0,0,0,0
5,ES,7093950105639767301,1651688971,quitándole los piojos a esta bicheja 💘 @Paula Díez,6614911512970838021,alexboisset,"Insta: @alexboisset
hey@alexboisset.com",0,False,https://www.tiktok.com/@alexboisset/video/7093950105639767301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093950105639767301&source=h5_m,9399093,4636,14153,11007,1098889,7090253420602395419,7090253420602395419,24,7090253420602395419,as it was x deja vu by favmusicvibes (Contains music from: Fullscreen - Hawk),"Contains music from: ""Fullscreen""",6.976254119963035e+18,favmusicvibes,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7090253473710623515.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/91ed7379d6fcdf3b7fbff0505aff3ed9.json,False,False,Hawk,Fullscreen,as it was x deja vu by favmusicvibes (Contains music from: Fullscreen - Hawk),"Contains music from: ""Fullscreen""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
