,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_ai,hash_foryou,hash_fyp,hash_fypシ,hash_imparacontiktok,hash_italy,hash_neiperte,hash_parati,hash_perte,hash_viral
3,IT,7097144185198791942,1652432653,☹️,6806084018603066374,Piero Iacopini,"Ig:piero.iacopini
Treviso",0,False,https://m.tiktok.com/v/7097144185198791942.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097144185198791942&source=h5_m,6663666,7386,7488,10779,1019482,7095338437565303554,7095338437565303554,72,7095338437565303554,original sound - quotez.editzz,Quotez.editzz,6.981469249793918e+18,Quotez.editzz,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7095338422419720961.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/eedbe4fc9ce47bd169285ef5a8f6bec5.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
4,IT,7102403242889448710,1653657122,Le riprese di Fast and Furious a Torino! #fastandfurious #10 #italy #turin #torino #fyp #perte,6799927944086356997,Emanuele,,0,False,https://m.tiktok.com/v/7102403242889448710.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102403242889448710&source=h5_m,1115093,895,5986,2644,125576,6704983897970575361,6704983897970575361,10033,6704983897970575361,See You Again (feat. Charlie Puth),Wiz Khalifa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c35d9e71ddc5407fb5c0001431c0ce05,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/eb6ca482a74d48f182494c747b1e97d4,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1029609244', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Italy,#fastandfurious #10 #italy #turin #torino #fyp #perte,0,0,1,0,0,1,0,0,1,0
5,IT,7099131830435056902,1652895435,"Ragazzi meglio che non vi traduco niente, fidatevi 🤣🤣💀💀💀",6698254205704586245,NATHALY,"MEXICAN 🇲🇽
📩 nathalyteran.mgmt@gmail.com",0,False,https://m.tiktok.com/v/7099131830435056902.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099131830435056902&source=h5_m,3099652,1760,773,1045,379162,7086477926132894470,7086477926132894470,10036,7086477926132894470,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16ed938aa03f47f99990ab584998ee21,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32f4070dfb2a447d87c154d854ebe59a,False,True,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
6,IT,7101651368515079430,1653482061,|| ❤️‍🔥 #trueorfalse #Love #quotes #ita #edit #editvideo,6743192376254317574,truso,"Profilo Edit 💫

Per Info Ecc. Contattatemi su ig 📲

E Seguitemi Lì _trusoo_ 💙",0,False,https://m.tiktok.com/v/7101651368515079430.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101651368515079430&source=h5_m,2813142,670,1108,3245,383479,7101651350584298246,7101651350584298246,72,7101651350584298246,original sound - truso (Contains music from: the remedy for a broken heart (why am I so in love) - Instrumental - XXXTENTACION),"Contains music from: ""the remedy for a broken heart (why am I so in love) - Instrumental""",6.743192376254318e+18,truso,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101651357244852998.mp3,,False,False,[],0,0,XXXTENTACION,the remedy for a broken heart (why am I so in love) - Instrumental,original sound - truso (Contains music from: the remedy for a broken heart (why am I so in love) - Instrumental - XXXTENTACION),"Contains music from: ""the remedy for a broken heart (why am I so in love) - Instrumental""",Italy,#trueorfalse #Love #quotes #ita #edit #editvideo,0,0,0,0,0,0,0,0,0,0
7,BR,7099558065371925765,1652994676, ,6806465286921847813,Fe,"@farhat.contents
🇧🇷",0,False,https://m.tiktok.com/v/7099558065371925765.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099558065371925765&source=h5_m,5159531,1469,4891,16606,433579,7076330822449695534,7076330822449695534,72,7076330822449695534,Check pinned comment for song (Contains music from: SWAMP SKONSTER - Skest),"Contains music from: ""SWAMP SKONSTER""",6.57264850686668e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076330885179509550.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/94540d511c8b42d8d75144a527c24516.json,False,False,[],0,0,Skest,SWAMP SKONSTER,Check pinned comment for song (Contains music from: SWAMP SKONSTER - Skest),"Contains music from: ""SWAMP SKONSTER""",Italy,,0,0,0,0,0,0,0,0,0,0
0,IT,7103255793708862725,1653855620, ,6839302573611959302,Mary,"Ama sempre ciò che fai...!!!
               ❤️❤️❤️",0,False,https://www.tiktok.com/@mariaassunta97/video/7103255793708862725?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103255793708862725&source=h5_m,620022,154,1861,1008,9696,6882643761122298625,6882643761122298625,72,6882643761122298625,original sound - bugs_therabbit,Bugs Bunny,6.757073238209938e+18,Bugs Bunny,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6882643679874501378.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/37b446ae4ea9e74f709bdeee916c0724.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
1,IT,7083481854434626822,1649251640,VUOI QUALCOSA DI OMEOPATICO?✨ #farmacista #dottore #lavoro #medicine #mamma #ragazzi #perte #neiperte #virla,6775939620619437062,Mattia Stanga,"Brescia, 👻
Vorrei fare tante cose ma faccio solo schifo
Insta: mattia_stanga 🤡",0,False,https://www.tiktok.com/@mattiastanga/video/7083481854434626822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083481854434626822&source=h5_m,2817091,2523,10434,4820,484057,7083481853528754950,7083481853528754950,72,7083481853528754950,original sound - mattiastanga,Mattia Stanga,6.775939620619437e+18,Mattia Stanga,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083481859304327942.mp3,,False,False,[],0,0,,,,,Italy,#farmacista #dottore #lavoro #medicine #mamma #ragazzi #perte #neiperte #virla,0,0,0,0,0,0,1,0,1,0
2,IT,7093917323307912454,1651681338,Come vede una persona astigmatica ?👁 #ottici #optometristi #visione #astigmatismo #difettivisi #occhialidavista #lentiacontatto #occhio #benesserevisivo #optometria #contattologia,7082296101948785669,Ottica Peirano,"🛍Negozio di occhiali
🥼Pillole su lenti e difetti visivi
⬇️Scopri i servizi",0,False,https://www.tiktok.com/@otticapeirano/video/7093917323307912454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093917323307912454&source=h5_m,2778726,2449,3503,1856,155879,7093917313925155590,7093917313925155590,72,7093917313925155590,original sound - otticapeirano,Ottica Peirano,7.082296101948786e+18,Ottica Peirano,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093917307298138886.mp3,,False,False,[],0,0,,,,,Italy,#ottici #optometristi #visione #astigmatismo #difettivisi #occhialidavista #lentiacontatto #occhio #benesserevisivo #optometria #contattologia,0,0,0,0,0,0,0,0,0,0
3,CO,7071697133266570501,1646507796,Holà 🙃,14616188,moanamunoz,"French & Colombian


Welcome 🧚‍♀️🧿🌈💓🧸🦋
I love emojis",0,False,https://www.tiktok.com/@moanamunoz/video/7071697133266570501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071697133266570501&source=h5_m,10884417,3623,7862,2181,365003,7057739817069267759,7057739817069267759,72,7057739817069267759,toma tussi (Contains music from: Mi Gata - Standly & El Barto),"Contains music from: ""Mi Gata""",6.822375090220434e+18,key 💋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7057739848668678958.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0142754e7b4a77df46fa045fc39c0298.json,False,False,[],0,0,Standly & El Barto,Mi Gata,toma tussi (Contains music from: Mi Gata - Standly & El Barto),"Contains music from: ""Mi Gata""",Italy,,0,0,0,0,0,0,0,0,0,0
4,IT,7101262385909943557,1653391496,Che in realtà faccio pure ora pt 3 😏      INSTA: danidanycabrass,6692774830314161158,Daniele Cabras,"IG: @danidanycabrass
📍Sardinia
Info e Collab: d.cabras@isoladegliartisti.it",0,False,https://www.tiktok.com/@danythegaggio/video/7101262385909943557?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101262385909943557&source=h5_m,3747605,9420,13917,5967,515736,6817665502509271041,6817665502509271041,10036,6817665502509271041,Famous piano songs for comedy and cooking programs,moshimo sound design,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1f0d7a6a67ed48a0aff282e542eadf60,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5619b21519b047e4b9432d70e7db7bdd,True,True,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
5,IT,7103600034297515270,1653935770,Ecco a voi ✨GILETTE✨,111550281942765568,FerrerDaniel™,"🇻🇪/🇮🇹
📩Collab: daniel.ferrer@hotmail.it 📩
✨FELPA GIALLA P*SSY FRESH✨",0,False,https://www.tiktok.com/@ferrerdanielreal/video/7103600034297515270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103600034297515270&source=h5_m,137250,386,469,418,32021,7097369291179313966,7097369291179313966,72,7097369291179313966,original sound - ranvision_official (Contains music from: Merry-Go-Round of Life - from 'Howl's Moving Castle' - Joe Hisaishi),"Contains music from: ""Merry-Go-Round of Life - from 'Howl's Moving Castle'""",7.019492714535388e+18,Ranvision Official,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097369315401304878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/efabb1b2f3f3289b25d4a828602f7ccf.json,False,False,[],0,0,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',original sound - ranvision_official (Contains music from: Merry-Go-Round of Life - from 'Howl's Moving Castle' - Joe Hisaishi),"Contains music from: ""Merry-Go-Round of Life - from 'Howl's Moving Castle'""",Italy,,0,0,0,0,0,0,0,0,0,0
6,IT,7103596154771770629,1653934867,Lui che si avvicina per sapere,53340039169986560,Bivi,video a caso,0,False,https://www.tiktok.com/@bivisii/video/7103596154771770629?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103596154771770629&source=h5_m,252417,30,167,39,17935,7063230146873969414,7063230146873969414,72,7063230146873969414,original sound - shemmersonlyfans (Contains music from: Hot N Cold - Katy Perry),"Contains music from: ""Hot N Cold""",6.892118597503911e+18,Shemmer😎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063230166117452549.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4caa0b64a1704b4fd5eaacd388ec4865.json,False,False,[],0,0,Katy Perry,Hot N Cold,original sound - shemmersonlyfans (Contains music from: Hot N Cold - Katy Perry),"Contains music from: ""Hot N Cold""",Italy,,0,0,0,0,0,0,0,0,0,0
7,IT,7103243500992335109,1653852758,Da una #barzelletta del 1949. Metti like se ti ho fatto venire voglia di #pasta alle #cozze #comedy #ristorante,6753257153509409798,frank_gramuglia,"🗣Storyteller
📘Lavorate voi, il mio nuovo romanzo fuori ora
👇🏻leggilo qui",0,False,https://www.tiktok.com/@frank_gramuglia/video/7103243500992335109?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103243500992335109&source=h5_m,2042340,820,9116,6487,210726,6809152516526312198,6809152516526312198,72,6809152516526312198,"september on crack ft. a recorder (Earth, Wind & Fire - September) (Contains music from: September - Earth, Wind & Fire)","Contains music from: ""September""",6.79484090911038e+18,frickin weeb,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662391101898757.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/da28162ffb5edd4109635a9ac1ac6eac.json,False,False,[],0,0,"Earth, Wind & Fire",September,"september on crack ft. a recorder (Earth, Wind & Fire - September) (Contains music from: September - Earth, Wind & Fire)","Contains music from: ""September""",Italy,#barzelletta #pasta #cozze #comedy #ristorante,0,0,0,0,0,0,0,0,0,0
0,SV,7099054624417516806,1652877460,#parati #foryou #fyp #viral #tiktok,6987808204802081797,Fashion Models,"Puedes contratarnos para tu publicidad al correo
naturalgeo23@gmail.com
🇸🇻",0,False,https://www.tiktok.com/@naturalgeo23/video/7099054624417516806?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099054624417516806&source=h5_m,4105569,4201,9955,5280,219374,7074231256631986950,7074231256631986950,72,7074231256631986950,original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",6.914292857407636e+18,Hola 👀💖,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074231265691552517.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c27d539b828a80f74008c315a214c09b.json,False,False,[],0,0,Cutty Ranks & El Chombo,La Cripta (Remix),original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",Italy,#parati #foryou #fyp #viral #tiktok,0,1,1,0,0,0,0,1,0,1
1,IT,7097259550256008454,1652459512, ,6899814342364267522,Giulia🍀,NON andare su Instagram,0,False,https://www.tiktok.com/@giuliaottorini/video/7097259550256008454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097259550256008454&source=h5_m,4418203,1234,1843,2538,506660,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
2,IT,7080475569175022854,1648551686, ,6896034417267426305,MarianoPrank,✉️ Collab: mariano@cfactor.it,0,False,https://www.tiktok.com/@marianoprank/video/7080475569175022854?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080475569175022854&source=h5_m,2344762,732,1307,1582,323874,7080475514586139398,7080475514586139398,72,7080475514586139398,original sound - marianoprank,MarianoPrank,6.896034417267426e+18,MarianoPrank,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080475540491127558.mp3,,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
3,GB,7080157443124137222,1648477616,Ronny with the moves 🕺🏾 #fyp #fypシ #viral #blowthisup #football #edit #velocity #ronaldo #cristianoronaldo #cr7 #goat #xyzbca #aftereffects #foryou,7002702844688237574,ftbl.nss,"21
After Effects 
GGMU 🔴⚪️⚫️
Don’t spam like please",0,False,https://www.tiktok.com/@ftbl.nss/video/7080157443124137222?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080157443124137222&source=h5_m,5183855,3295,9543,30730,459863,7078035017804434222,7078035017804434222,72,7078035017804434222,original sound - ianasher,Ian Asher,6.738968252019541e+18,Ian Asher,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078035046740921131.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/556e13713a9799c4dbb0c495d3f38f52.json,False,False,[],0,0,,,,,Italy,#fyp #fypシ #viral #blowthisup #football #edit #velocity #ronaldo #cristianoronaldo #cr7 #goat #xyzbca #aftereffects #foryou,0,1,1,1,0,0,0,0,0,1
4,IT,7103146831139409158,1653830251,Vi ricordate di lei? #perte #ovviamenteperte #fypシ @Martina Attili,6725263114508157958,🎵,"Se ami la musica pop-indie. seguimi, ogni giorno nuovi video🎼",0,False,https://www.tiktok.com/@orsholyrics_/video/7103146831139409158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103146831139409158&source=h5_m,1410057,1142,2401,4102,166257,7103146868959365894,7103146868959365894,72,7103146868959365894,original sound - orsholyrics_,🎵,6.725263114508158e+18,🎵,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103146879491263237.mp3,,False,False,[],0,0,,,,,Italy,#perte #ovviamenteperte #fypシ,0,0,0,1,0,0,0,0,1,0
5,IT,7102878730040741126,1653767828,"si sono in un bagno del treno, al posto di fare la pipì faccio questo, ciao",109144063257288705,Alice ツ,"video cringe che potrebbero causare 
effetti collaterali anche gravi",0,False,https://www.tiktok.com/@ehvabbetantoormai/video/7102878730040741126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102878730040741126&source=h5_m,506904,1306,1498,3902,107211,7102878700550621957,7102878700550621957,72,7102878700550621957,original sound - ehvabbetantoormai,Alice ツ,1.091440632572887e+17,Alice ツ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102878728107117317.mp3,,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
6,IT,7103488932381216002,1653909902,Come rendere unico il tuo iPhone! ✨#iPhone #Smartphone #IPhone13ProMax #IPhone12 #iPhone11 #IPhoneXS #IPhone12Pro #IPhone13Pro #iPhoneMini #MiniIPhone #Tecnologia #Gadget #Tech,6783781390956086277,GoldenGianpy,"Email: gianpaolo.golden@gmail.com
📱 Seguimi Su Instagram 📱",0,False,https://www.tiktok.com/@goldengianpy/video/7103488932381216002?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103488932381216002&source=h5_m,97732,60,137,476,8974,7103488947133270785,7103488947133270785,72,7103488947133270785,original sound - goldengianpy,GoldenGianpy,6.783781390956086e+18,GoldenGianpy,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103488921791286018.mp3,,False,False,[],0,0,,,,,Italy,#iPhone #Smartphone #IPhone13ProMax #IPhone12 #iPhone11 #IPhoneXS #IPhone12Pro #IPhone13Pro #iPhoneMini #MiniIPhone #Tecnologia #Gadget #Tech,0,0,0,0,0,0,0,0,0,0
7,BR,7076748588419747077,1647683930, ,6824132853904851973,user5721399903616,,0,False,https://www.tiktok.com/@silvaraissa20/video/7076748588419747077?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076748588419747077&source=h5_m,4556587,3007,6197,8874,128676,7065809876089588485,7065809876089588485,72,7065809876089588485,original sound - eomatah,Mata,7.0412499577528e+18,Mata,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7065809893886118661.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/afaddcac4b6d128249f7c0d15b81888d.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
0,CO,7096460625672523013,1652273498,"Holi, have you been in my blue page? Bye 💙 karolrosado #fyp",6938041204093568005,Karol Rosado,"Ya que estás aquí, sígueme en Ig también 🥰 Karol_bcr 😘",0,False,https://www.tiktok.com/@karolrosado_/video/7096460625672523013?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096460625672523013&source=h5_m,2902922,936,6529,8249,188595,6827183486001089285,6827183486001089285,72,6827183486001089285,original sound - idmedina1,Medina,6.566930256157901e+18,Medina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/065168a476c8405d1b9d5704decb7e6e.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/724c40d5a31a2d31425068815dde7c8d.json,False,False,[],0,0,,,,,Italy,#fyp,0,0,1,0,0,0,0,0,0,0
1,IT,7101003524175072518,1653331223,#perte,6910121389613876230,🤍,"seguitemi su IG
🇮🇹",0,False,https://www.tiktok.com/@__la_sofi_/video/7101003524175072518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101003524175072518&source=h5_m,782972,1565,1808,1984,119432,7094703300322708230,7094703300322708230,72,7094703300322708230,original sound - _ma._sticazzi_,🫶🏻,7.069532572245591e+18,🫶🏻,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094703315782470405.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a411eb358e9a2fe89db94b2fad16f722.json,False,False,[],0,0,,,,,Italy,#perte,0,0,0,0,0,0,0,0,1,0
