,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_goviral,hash_tiktok,hash_trending,hash_viral
0,NG,7103253431426682117,1653855070,Full copy #tiktokindia #viralvideo #tiktok #foryoupage,6688348205874463750,Mark Angel,"Enjoy funny moments.
Lunatic is here to entertain",0,False,https://m.tiktok.com/v/7103253431426682117.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103253431426682117&source=h5_m,216396,472,75,953,26174,7103253410186676997,7103253410186676997,72,7103253410186676997,original sound - markangelcomedy,Mark Angel,6.688348205874464e+18,Mark Angel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103253424690481926.mp3,,False,False,,,,,[],0,0,Equatorial Guinea,#tiktokindia #viralvideo #tiktok #foryoupage,0,1,0,0,0,0,0,1,0,0
1,NG,7096220037970676997,1652217480,#question from @queenjamescfr2  who killed it. Check them on their pages and watch the full videos @mrnt_sa @crispdal #choose #chapionhouse #challenge #challengepulse #challengetiktok #tiktokchathur #tiktoker #win #queenjamescfr,7062671216801481733,Queen👑 🔱⚜️,"Brand influencer 
DM for Promotion
Join my live to grow ur TikTok 🔱
Giveaway💯",0,False,https://m.tiktok.com/v/7096220037970676997.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096220037970676997&source=h5_m,3507805,43242,8528,66408,263474,7096220027879295750,7096220027879295750,72,7096220027879295750,original sound - queenjamescfr2 (Contains music from: Body Breaker - DJ KAYSMART),"Contains music from: ""Body Breaker""",7.062671216801482e+18,Queen👑 🔱⚜️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096220026957105925.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0f27098a7a8574ac253212ca9d25c390.json,False,False,DJ KAYSMART,Body Breaker,original sound - queenjamescfr2 (Contains music from: Body Breaker - DJ KAYSMART),"Contains music from: ""Body Breaker""",[],0,0,Equatorial Guinea,#question #choose #chapionhouse #challenge #challengepulse #challengetiktok #tiktokchathur #tiktoker #win #queenjamescfr,0,0,0,0,0,0,0,0,0,0
2,NG,7102798655823875334,1653749185, ,7070796250450543621,movie series,https://o2tvseries.com/,0,False,https://m.tiktok.com/v/7102798655823875334.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102798655823875334&source=h5_m,1125073,293,6214,1739,62197,6709401202964039682,6709401202964039682,10033,6709401202964039682,Bella ciao - HUGEL Remix Extended,El Profesor,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2be91b474a9c45128f73bc0977d31d34,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4bba38984ffa459abd5d203ed846fe0f,True,True,,,,,[],0,0,Equatorial Guinea,,0,0,0,0,0,0,0,0,0,0
3,US,7103521410710129963,1653917465,"All food in the video will be eaten, not wasted, eat properly#All #foodtiktok #asmr #food #lovefood #lovefood #lovefood #delicious #eat #tiktok #foryou",7020735285185250310,Happy,Love life. Love food.,0,False,https://m.tiktok.com/v/7103521410710129963.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103521410710129963&source=h5_m,93053,59,124,116,4370,7103521346470267694,7103521346470267694,72,7103521346470267694,original sound - happyfood09,Happy,7.02073528518525e+18,Happy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103521382235114286.mp3,,False,False,,,,,[],0,0,Equatorial Guinea,#All #foodtiktok #asmr #food #lovefood #lovefood #lovefood #delicious #eat #tiktok #foryou,1,0,0,0,0,0,0,1,0,0
4,MX,7098790912574213381,1652816059, ,7098785038690944005,Sherry,🔻😏4 REAL MÉN🥰🔻,0,False,https://m.tiktok.com/v/7098790912574213381.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098790912574213381&source=h5_m,4654916,710,3566,5374,98520,7097290606468270853,7097290606468270853,72,7097290606468270853,Yôù lïkè M1y b1ò,Lori,7.096528597888976e+18,Lori,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097290612751207173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5af713212fd079b1d78fa807b801ecfd.json,False,False,,,,,[],0,0,Equatorial Guinea,,0,0,0,0,0,0,0,0,0,0
5,KE,7074454318103022849,1647749701, ,6971525629050586114,John Simiyu,"All Trending topics you LOVE♥️
Subscribe to my YOUTUBE CHANNEL(KNOW YOUR CELEB)",0,False,https://m.tiktok.com/v/7074454318103022849.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074454318103022849&source=h5_m,10986621,5224,88649,206077,106302,7077031037972253441,7077031037972253441,24,7077031037972253441,original sound - know_your_celeb,John Simiyu,6.971525629050586e+18,John Simiyu,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077030986764126977.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f3a58762ecc9f38f328918e6f970238a.json,False,False,,,,,[],0,0,Equatorial Guinea,,0,0,0,0,0,0,0,0,0,0
6,US,7098467183365328171,1652740684,Takis powder or lip scrub?🤔🫢🍒🥰 #lipgloss #lipscrub #fyp #viral #satisfying #oddlysatisfying #lipscrubs #scrub #takis #takispowder #softlips #lipglossswatch #biglips,6856459168229065734,Genlen Beauty,"Cruelty Free and Vegan Cosmetics 🍓🍃
Owned by two sisters☁️✨🇩🇴
Shop now 🌸",0,False,https://m.tiktok.com/v/7098467183365328171.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098467183365328171&source=h5_m,1365077,724,176,1464,127350,7076492436792642350,7076492436792642350,72,7076492436792642350,Soundgasm Sped up (Contains music from: Soundgasm - Rema),"Contains music from: ""Soundgasm""",6.704476993319159e+18,Christian😛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076492454786026286.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/780ddf0aa2a13f0beeffd2fdf363322e.json,False,False,Rema,Soundgasm,Soundgasm Sped up (Contains music from: Soundgasm - Rema),"Contains music from: ""Soundgasm""",[],0,0,Equatorial Guinea,#lipgloss #lipscrub #fyp #viral #satisfying #oddlysatisfying #lipscrubs #scrub #takis #takispowder #softlips #lipglossswatch #biglips,0,0,0,0,1,0,0,0,0,1
7,NG,7102497216782273798,1653679001,#duet with @dmflex1980,7061933986080490501,therockexclusive,"Finally, The Rock has come back to Tiktok
Do you smell what I am cooking?",0,False,https://m.tiktok.com/v/7102497216782273798.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102497216782273798&source=h5_m,309734,391,479,922,13554,7097165448373897990,7097165448373897990,72,7097165448373897990,original sound - dmflex1980 (Contains music from: Smooth Criminal (Remastered Radio Edit) - Michael Jackson),"Contains music from: ""Smooth Criminal (Remastered Radio Edit)""",6.969522586666468e+18,DMflex1980,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097165467697105670.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/809f7a6ef45a206e8a72fc0f9b76c787.json,False,False,Michael Jackson,Smooth Criminal (Remastered Radio Edit),original sound - dmflex1980 (Contains music from: Smooth Criminal (Remastered Radio Edit) - Michael Jackson),"Contains music from: ""Smooth Criminal (Remastered Radio Edit)""",[],0,0,Equatorial Guinea,#duet,0,0,0,0,0,0,0,0,0,0
0,CA,7101832915171986694,1653524332,God makes no mistakes wise words Loni Love #lonilove #therealdaytime #thereal #godmakesnomistakes #motivational,6843444419346367494,bossgirlsnow,Daily Motivational Content For BossGirls❤,0,False,https://m.tiktok.com/v/7101832915171986694.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101832915171986694&source=h5_m,577365,428,3742,13451,85366,6901140570341656578,6901140570341656578,10033,6901140570341656578,Aglow (Intro) - Slowed Down Version,Karamel Kel,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/39234351007d439d916674681281a1f8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4faa250eb4804a70a05665322903e43b,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1541774489', 'external_song_key': 'apple_song_id'}]",0,0,Equatorial Guinea,#lonilove #therealdaytime #thereal #godmakesnomistakes #motivational,0,0,0,0,0,0,0,0,0,0
1,FR,7096938535365709062,1652384769, ,6649188721177100294,Badgyalcassiee,"collab@badgyalcassiee.fr
Insta : @badgyalcassiee",0,False,https://m.tiktok.com/v/7096938535365709062.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096938535365709062&source=h5_m,5116481,5780,26953,10149,276495,7096938546736499462,7096938546736499462,72,7096938546736499462,original sound - badgyalcassieevrai (Contains music from: Dorun - Teknny),"Contains music from: ""Dorun""",6.6491887211771e+18,Badgyalcassiee,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096938546052795141.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7d5b2d0d4dfb0b9f636bd8a48f3cdec0.json,False,False,Teknny,Dorun,original sound - badgyalcassieevrai (Contains music from: Dorun - Teknny),"Contains music from: ""Dorun""",[],0,0,Equatorial Guinea,,0,0,0,0,0,0,0,0,0,0
2,NG,7100509681428286726,1653216242,Thank you Birmingham 🇬🇧 #Buga 🦚🦚,6808546376440759301,greatvado,#Buga 🦚- Out now,0,False,https://m.tiktok.com/v/7100509681428286726.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100509681428286726&source=h5_m,1929816,1962,3285,21709,194473,7100509677961169669,7100509677961169669,72,7100509677961169669,original sound - greatvado,greatvado,6.808546376440759e+18,greatvado,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100509680018967302.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b9794fa152856655285c828de6be6554.json,False,False,,,,,[],0,0,Equatorial Guinea,#Buga,0,0,0,0,0,0,0,0,0,0
3,BW,7081415620356476165,1648770558,the phone is probably on silent 😢 #williamlast_krm,6805435283918078982,William Last KRM,Funniest Guy On The Planet,0,False,https://m.tiktok.com/v/7081415620356476165.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081415620356476165&source=h5_m,6859255,1934,11837,136591,227018,7078412993549110059,7078412993549110059,72,7078412993549110059,original sound - darealjackgang (Contains music from: Throwin 4'z (intro) - TBG Lowley),"Contains music from: ""Throwin 4'z (intro)""",6.794292024821892e+18,Erealist Nation,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078413013836958507.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ba70476ac774e2126facf69f1804be63.json,False,False,TBG Lowley,Throwin 4'z (intro),original sound - darealjackgang (Contains music from: Throwin 4'z (intro) - TBG Lowley),"Contains music from: ""Throwin 4'z (intro)""",[],0,0,Equatorial Guinea,#williamlast_krm,0,0,0,0,0,0,0,0,0,0
4,US,7098866701873220869,1652833707,WOMAN: out this friday!! 💜,6756560918819537926,Omah Lay,💜,0,False,https://m.tiktok.com/v/7098866701873220869.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098866701873220869&source=h5_m,557918,1221,2712,19730,76800,7096955981494257666,7096955981494257666,10033,7096955981494257666,Woman,Omah Lay,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/227cc54befa3467c973328bffbd6024b?x-expires=1653966226&x-signature=hHCAWPg4hKEkJJMEwGX4Tkl%2FCYc%3D,True,True,,,,,[],0,0,Equatorial Guinea,,0,0,0,0,0,0,0,0,0,0
5,PL,7095505515068787973,1652051118,😂😂😂❤️❤️#😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 #nigeriatiktoker #nigeriatiktok🇳🇬🇳🇬🇳🇬naija #follow❤️,6758848426124035077,Official Tina sugar,Personal,0,False,https://m.tiktok.com/v/7095505515068787973.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095505515068787973&source=h5_m,506251,516,1380,8107,39810,7095505496228694789,7095505496228694789,72,7095505496228694789,original sound - imadetina4 (Contains music from: Small Yansh shake - ALEY STAR),"Contains music from: ""Small Yansh shake""",6.758848426124035e+18,Official Tina sugar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095505491714984709.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f2a6f714b9df28f15584a3bb65de1851.json,False,False,ALEY STAR,Small Yansh shake,original sound - imadetina4 (Contains music from: Small Yansh shake - ALEY STAR),"Contains music from: ""Small Yansh shake""",[],0,0,Equatorial Guinea,#😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 #nigeriatiktoker #nigeriatiktok🇳🇬🇳🇬🇳🇬naija #follow❤️,0,0,0,0,0,0,0,0,0,0
6,UG,7094141435536051461,1651733520,Call my Baby ❤️🥺,6752438499590636549,Stacy Wiss,"Welcome 🤩
𝙁𝙤𝙡𝙡𝙤𝙬 𝙢𝙚 𝙤𝙣 𝙄𝙣𝙨𝙩𝙖𝙜𝙧𝙖𝙢 
Il do it For you Grandpa❤️",0,False,https://m.tiktok.com/v/7094141435536051461.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094141435536051461&source=h5_m,2689751,4274,3326,30071,209785,7034349522214079238,7034349522214079238,72,7034349522214079238,original sound - sheewaabdulll (Contains music from: Yawa Dey - Nero X),"Contains music from: ""Yawa Dey""",7.025082282633479e+18,𝑆ℎ𝑒𝑤𝑠💕,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7034349631664327430.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/38610f6c24c3c555863fca03017a87db.json,False,False,Nero X,Yawa Dey,original sound - sheewaabdulll (Contains music from: Yawa Dey - Nero X),"Contains music from: ""Yawa Dey""",[],0,0,Equatorial Guinea,,0,0,0,0,0,0,0,0,0,0
7,NL,7084508448817270022,1649490665,I love #bbq and I love this sound. Going to be doing this for a while 😂 #bbqlover #grilling #smokedmeat #wholehog,7056663024841884677,Jord Althuizen & Crew,Get inspired by the pyro culinary adventures of Jord Althuizen and his bbq crew.,0,False,https://m.tiktok.com/v/7084508448817270022.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084508448817270022&source=h5_m,5736557,1114,4276,6035,87273,6943274991337179910,6943274991337179910,72,6943274991337179910,original sound - smokeyzassoff,SmokeyZassOff,6.642845259410932e+18,SmokeyZassOff,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6943275109033462534.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d00d304c9262223c0b62d1f3da8efb9e.json,False,False,,,,,[],0,0,Equatorial Guinea,#bbq #bbqlover #grilling #smokedmeat #wholehog,0,0,0,0,0,0,0,0,0,0
0,NG,7096409568082758917,1652261612,Hey guys! We’re celebrating Africa month so here are a few fun facts about our continent.Rep your country with her flag..I’m 🇳🇬 #knowAfrica  #Africamonth #Africa #foryou #goviral #fypシ,6672073791969017862,lary,"God first🙏🏻
Everything Entertainment 💯❤️
Bad energy stay far away🙅🏼‍♀️
♎️",0,False,https://www.tiktok.com/@lary_shantel/video/7096409568082758917?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096409568082758917&source=h5_m,1899694,5943,17031,42229,143637,6897317966149700354,6897317966149700354,72,6897317966149700354,original sound - marichylajoie (Contains music from: Vuli Ndlela - Brenda Fassie),"Contains music from: ""Vuli Ndlela""",6.613850191009972e+18,Marichy La Joie,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6897317915117325058.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/4ea5b62422a7e98e922c50b628509327.json,False,False,Brenda Fassie,Vuli Ndlela,original sound - marichylajoie (Contains music from: Vuli Ndlela - Brenda Fassie),"Contains music from: ""Vuli Ndlela""",[],0,0,Equatorial Guinea,#knowAfrica #Africamonth #Africa #foryou #goviral #fypシ,1,0,0,0,0,1,1,0,0,0
1,US,7091666745588583722,1651157335, ,7009835995831600134,lifehack,Learn life skills with me.🥰,0,False,https://www.tiktok.com/@lifehack.us/video/7091666745588583722?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091666745588583722&source=h5_m,13614113,931,4566,7046,118370,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Equatorial Guinea,,0,0,0,0,0,0,0,0,0,0
2,NZ,7080282827006266667,1648506809,"How I put on my leg, does it hurt & how flexible is my leg?! All answered here. Comment what else you want to know. #amputeelife #howiwalk #getreadywithme #thestruggleisreal",6531098926735430671,Jess Quinn,"✨ Normalising different ✨
hello@jessicaemilyquinn.com

I’M AN AUTHOR 👇🏼",0,False,https://www.tiktok.com/@jessicaemilyquinn/video/7080282827006266667?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080282827006266667&source=h5_m,44779383,39373,114596,41360,4342390,6772266100966033410,6772266100966033410,10033,6772266100966033410,We Can't Be Friends,Dream Koala,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2dc0c26484d14673b81e23b5b42a4c86,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f667bc64206b4fce92575d4504144d33,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440541197', 'external_song_key': 'apple_song_id'}]",0,0,Equatorial Guinea,#amputeelife #howiwalk #getreadywithme #thestruggleisreal,0,0,0,0,0,0,0,0,0,0
3,AE,7087188857329962246,1650114745,Check the comments to see what you’ve won #scammers #scams #top10 #list,6778793738603283461,Mahan Lankarani,"Quizzes | Brain Teasers | Riddles
⬇️ organize everything better ⬇️",0,False,https://www.tiktok.com/@mahanlankarani/video/7087188857329962246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087188857329962246&source=h5_m,4375609,30442,23306,107367,303080,6777600386590050306,6777600386590050306,10036,6777600386590050306,Reflections on 52nd,Psyched on Sound,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/403ad980d4e3426fbf33aaeb38794d84,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e790685d768431da9ee269e8957248f,False,True,,,,,[],0,0,Equatorial Guinea,#scammers #scams #top10 #list,0,0,0,0,0,0,0,0,0,0
4,AU,7091596415964695810,1651140960,Confirmed. Babies not immune to the powers of @Whitney Houston #whitneyhouston,6892901149273605121,Sony Music Australia,Home to the songs you can’t get enough of 🔥,0,False,https://www.tiktok.com/@sonymusic_aus/video/7091596415964695810?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091596415964695810&source=h5_m,7581936,8668,53969,34034,684928,7091596402698111745,7091596402698111745,72,7091596402698111745,original sound - sonymusic_aus,Sony Music Australia,6.892901149273605e+18,Sony Music Australia,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091596389020470017.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/37f8d3d3b9be9937f1664d90e639dda6.json,False,False,,,,,[],0,0,Equatorial Guinea,#whitneyhouston,0,0,0,0,0,0,0,0,0,0
5,CA,7092792524477107462,1651419450,Happy new month beautiful people 🧡 #jollofbiryani #africanindianvibe #indianjollof #africaindia #africanindianjollof #jollofindia #indianafrican #nigeriaindiacomedy #africanindiancomedy #nigerianbiryani #africanbiryani #naijaindiaman,6984448648311849990,JollofBiryani (JB),"Follow my Instagram page here 👆🏾🌴
🧡Comedy & Culture🧡
YouTube ⬇️",0,False,https://www.tiktok.com/@mr.jollofbiryani/video/7092792524477107462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092792524477107462&source=h5_m,30279,219,113,368,3621,7025484998866242309,7025484998866242309,72,7025484998866242309,original sound - doctall_kingsley,Ogbonna Buchi kingsley,6.952846803734726e+18,Ogbonna Buchi kingsley,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7025485196497570566.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1f09c50c547c1b1633524e3a6a667a08.json,False,False,,,,,[],0,0,Equatorial Guinea,#jollofbiryani #africanindianvibe #indianjollof #africaindia #africanindianjollof #jollofindia #indianafrican #nigeriaindiacomedy #africanindiancomedy #nigerianbiryani #africanbiryani #naijaindiaman,0,0,0,0,0,0,0,0,0,0
