,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_comedy,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_love,hash_relatable,hash_trending,hash_viral
3,US,7075807537504996654,1647464824,My kids are far from comedians! #mom #dad #daughter #son #viral #fyp #foryou #foryoupage,6793914108284175365,The Furrha Family,"Business: furrhafamilybusiness@gmail.com
New videos every day",0,False,https://www.tiktok.com/@thefurrhafamily/video/7075807537504996654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075807537504996654&source=h5_m,9001545,1477,825,3502,956728,7075807527694388014,7075807527694388014,72,7075807527694388014,original sound - thefurrhafamily,The Furrha Family,6.793914108284175e+18,The Furrha Family,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075807552759499562.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#mom #dad #daughter #son #viral #fyp #foryou #foryoupage,0,1,1,0,1,0,0,0,0,1
4,CA,7078784418122353926,1648157933,She got pulled over and there was something in the backseat… 😳,7001995174709429254,Dan Ondrey,"Stay For Stories And Facts!
🚨👇THE APP👇🚨",0,False,https://www.tiktok.com/@danondrey/video/7078784418122353926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078784418122353926&source=h5_m,4870932,641,356,1040,217441,7078784399860304646,7078784399860304646,72,7078784399860304646,original sound - danondrey,Dan Ondrey,7.001995174709429e+18,Dan Ondrey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078784407846292229.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/57d612f9fb5c36d289ec73da864c5be0.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
5,GB,7103361729505037574,1653880287,Adult? Child? Goat? Dog? Which you wanna be? #customtshirts #fathersgift #tshirtdesign #fyp #adult,7102322022952961030,tshirttycoon,"🥰WhatsApp:+86 13016623606
💕Customize T-shirt Available 
🤩Wholesale Price🤩",0,False,https://www.tiktok.com/@tshirttycoon/video/7103361729505037574?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103361729505037574&source=h5_m,825,1,2,0,39,7103361667869821702,7103361667869821702,72,7103361667869821702,original sound - tshirttycoon,tshirttycoon,7.102322022952961e+18,tshirttycoon,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103361662224894726.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#customtshirts #fathersgift #tshirtdesign #fyp #adult,0,0,0,0,1,0,0,0,0,0
6,GB,7103182741159693573,1653838612,#fyp #westies #cute #puppy,6845632967433438214,Shannon Coker,,0,False,https://www.tiktok.com/@shannoncoker1/video/7103182741159693573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103182741159693573&source=h5_m,1180888,513,4246,0,163505,7103182735812463366,7103182735812463366,72,7103182735812463366,original sound - shannoncoker1,Shannon Coker,6.845632967433438e+18,Shannon Coker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103182738581736197.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #westies #cute #puppy,0,0,0,0,1,0,0,0,0,0
7,DE,7101634853061332229,1653478217,Reply to @pokeceraft.yt  France has a dozen time zones.,6915363234963080197,Nost,"Follow my Insta for more BTS ⬆️
🇩🇪VFX Artist
Here to entertain🦆",0,False,https://www.tiktok.com/@nost___/video/7101634853061332229?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101634853061332229&source=h5_m,3619962,2116,4932,53,364238,6779625742704576514,6779625742704576514,10033,6779625742704576514,Duel of the Fates ( Star Wars),Rob Starr & The Hollywood Singers and Orchestra,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a15a1667a3794adfa78a66875a57d66d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f7d49b89d0354cd6885f1eca7a333aae,False,True,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
0,US,7070265272959094062,1646174415,Real love isn’t about you ❤️ #Love #reallove #TrueLove #lover #relationships #relationshipadvice #relationshipgoals #fyp #foryou #CorollaCrossStep,6757776207486370822,Sabastian Enges,"🚀 CEO of Fenix Consulting Group
🗣 Speaker & Performance Coach
Message me on IG",0,False,https://www.tiktok.com/@sabastianenges/video/7070265272959094062?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070265272959094062&source=h5_m,9032088,6639,62860,51846,1242645,7059988234704521217,7059988234704521217,10033,7059988234704521217,emo girl,Machine Gun Kelly & WILLOW,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6c2bab70ba744ac29edb95bd5420e34c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/59e19c93076c47299d625a4ba644847a,True,True,,,,,[],0,0,Falkland Islands (Malvinas),#Love #reallove #TrueLove #lover #relationships #relationshipadvice #relationshipgoals #fyp #foryou #CorollaCrossStep,0,1,0,0,1,0,1,0,0,0
1,US,7081734785181420846,1648844869,Reply to @brianna05101  are the lines close enough?,6791670311572079621,Kylie Larsen,"ur only as pretty as how u treat people
DM me on Insta
kylielarsen69@gmail.com",0,False,https://www.tiktok.com/@kyliekillzzzz/video/7081734785181420846?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081734785181420846&source=h5_m,10307395,2011,462,1472,769467,7081734754634238766,7081734754634238766,72,7081734754634238766,original sound - kyliekillzzzz,Kylie Larsen,6.79167031157208e+18,Kylie Larsen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081734792013679403.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
2,GB,7093963588133489926,1651692110,"The conversation was a little longer than this but I couldn’t find it as he blocked me, but hey 😂 #clientconvos #art #petportrait #painting #rudecustomer #karenenergy #karen #germanshepherd",101573525110464512,Pet & Animal Portraits,"Professional artist 
Message me on Facebook or Instagram to order 🥰
⬇️⬇️⬇️⬇️",0,False,https://www.tiktok.com/@daniellebrown.art/video/7093963588133489926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093963588133489926&source=h5_m,1032196,1320,364,8,162349,7030869625311086594,7030869625311086594,10033,7030869625311086594,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/986dfec9a96747239819231f7dc93931,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a118c1899d5b40d1a5c6c65c307b0e2d,True,True,,,,,[],0,0,Falkland Islands (Malvinas),#clientconvos #art #petportrait #painting #rudecustomer #karenenergy #karen #germanshepherd,0,0,0,0,0,0,0,0,0,0
3,US,7102222776995695918,1653615101,My sister be extra like if we going to a wedding type shit😭 ig:crecencianno1,6823489325784646662,Crece,follow my new ig🥺,0,False,https://www.tiktok.com/@crecencianno/video/7102222776995695918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102222776995695918&source=h5_m,861255,1223,1186,1499,84123,7102222746645564203,7102222746645564203,72,7102222746645564203,original sound - crecencianno,Crece,6.823489325784647e+18,Crece,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102222777574296362.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
4,GB,7102768342360018182,1653742127,haven’t used a tiktok filter in 93 months,6805267519114707973,ameziane,"i post on youtube 
business: amezianee98@gmail.com",0,False,https://www.tiktok.com/@amezianee/video/7102768342360018182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102768342360018182&source=h5_m,1317088,773,153,420,261885,7102768316665694982,7102768316665694982,72,7102768316665694982,original sound - amezianee,ameziane,6.805267519114708e+18,ameziane,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102768331270261509.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
5,CA,7100932179328240901,1653314612,So cute 🥰❤️🤭 #Love #crush #him #boys #cute #relatable #fyp #fypシ,7022640398687585285,Simp 😍,"He doesn’t like me 💔
Tysm for 450K :)
2nd acct: @simp.x_life.22
❤️‍🩹",0,False,https://www.tiktok.com/@simp._.love.22/video/7100932179328240901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100932179328240901&source=h5_m,30805,99,102,195,6630,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,Falkland Islands (Malvinas),#Love #crush #him #boys #cute #relatable #fyp #fypシ,0,0,0,0,1,1,1,1,0,0
6,GB,7102800977719332101,1653749726,You overestimate my patience. Don’t try it. #fyp #foryou #foryoupage #kenobi #kenobiseries #kenobiiiiiiiiiiiii #starwars #starwarsmemes #starwarstiktok #starwarscosplay #starwarsmeme #kenobicosplay,6800506423106470918,Charlie Hopkinson,"Impressions & goofs. Peaky Blinders, LOTR, Breaking Bad 👇London show tickets👇",0,False,https://www.tiktok.com/@charlie.hopkinson/video/7102800977719332101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102800977719332101&source=h5_m,2775297,1912,21755,12595,404547,7102800976734554885,7102800976734554885,72,7102800976734554885,original sound - charlie.hopkinson,Charlie Hopkinson,6.800506423106471e+18,Charlie Hopkinson,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102800974833568517.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #foryou #foryoupage #kenobi #kenobiseries #kenobiiiiiiiiiiiii #starwars #starwarsmemes #starwarstiktok #starwarscosplay #starwarsmeme #kenobicosplay,0,1,1,0,1,0,0,0,0,0
7,GB,7099072693617626373,1652881667,ALMOST FELL ASLEEP #drivinglessons #chocolate,6814415186561811461,Pin Binning,"QUALIFIED DRIVING INSTRUCTOR
👇🏼Check out this special link👇🏼",0,False,https://www.tiktok.com/@dgndriving/video/7099072693617626373?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099072693617626373&source=h5_m,2172819,792,454,447,390496,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#drivinglessons #chocolate,0,0,0,0,0,0,0,0,0,0
0,US,7102221737148058926,1653614859,it’s a whole different class when the teacher leaves😭💀 #fyp #foryou #comedy #viral,6855043027770770437,jermaine 🧛🏿,"18 🧍🏿‍♂️
📩 footymainy123@gmail.com 
New YOUTUBE Video OUT NOW ↙️‼️",0,False,https://www.tiktok.com/@lilmainy/video/7102221737148058926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102221737148058926&source=h5_m,689045,1592,1220,3198,113882,6880281717354072837,6880281717354072837,72,6880281717354072837,Legendary Family Member,M A L L O  😈,6.775308492083037e+18,M A L L O  😈,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6880281635972041477.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0e30b83f8ef19b66faa5621257cc30c2.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #foryou #comedy #viral,1,1,0,0,1,0,0,0,0,1
1,US,7076690341172104491,1647670368,Sweet feral cat bringing her 2 week old kittens to the safety of our yard after gaining our trust. #kittens #catsoftiktok #kittensoftiktok,6807100673840055302,Brandon,Positivity | Gen X | Cats ⬇️,0,False,https://www.tiktok.com/@817dfw/video/7076690341172104491?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076690341172104491&source=h5_m,8208148,7688,7140,57,1318781,6894087054276283137,6894087054276283137,24,6894087054276283137,original sound - chill.uot_lofi,Chill Uot Lofi,6.800563167509906e+18,Chill Uot Lofi,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6894086908201569026.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/afe5b3676f64b88f56abc6dfc6650524.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#kittens #catsoftiktok #kittensoftiktok,0,0,0,0,0,0,0,0,0,0
2,GB,7083462819886271750,1649247209,#movies #foryou #fyp,7005931118647247878,Tik Toker,"❤️Thank you for your attention and love, and thank you for Tik Tok.❤️",0,False,https://www.tiktok.com/@rcppkshan364/video/7083462819886271750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083462819886271750&source=h5_m,3691792,6867,456,2354,266836,6754855767905421314,6754855767905421314,10033,6754855767905421314,Silence 1 Minute,"Silent Meditation, No Sound Pause Breaks",,,False,True,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/367983515686405fbbca3610609173ef?x-expires=1653967740&x-signature=Ddx6qvUg8otO%2BE7weELyhInBhhg%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '478202864', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#movies #foryou #fyp,0,1,0,0,1,0,0,0,0,0
3,AE,7103562558619143430,1653927045,How many you get right? #wordriddle #trivia #quiz #riddle,6778793738603283461,Mahan Lankarani,"Quizzes | Brain Teasers | Riddles
⬇️ organize everything better ⬇️",0,False,https://www.tiktok.com/@mahanlankarani/video/7103562558619143430?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103562558619143430&source=h5_m,164399,163,55,69,13307,6777600386590050306,6777600386590050306,10036,6777600386590050306,Reflections on 52nd,Psyched on Sound,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/403ad980d4e3426fbf33aaeb38794d84,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e790685d768431da9ee269e8957248f,False,True,,,,,[],0,0,Falkland Islands (Malvinas),#wordriddle #trivia #quiz #riddle,0,0,0,0,0,0,0,0,0,0
4,GB,7086083640681123078,1649857416,#fyp #foryourpage #sneakylink #bestfriends😂😂,6851494031316730885,Paige Phillips,"Insta-paigep21x
22✨
Not real life, it’s all jokes💀",0,False,https://www.tiktok.com/@paigep21xx/video/7086083640681123078?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086083640681123078&source=h5_m,1270599,3862,2686,1873,128207,7086083626806430469,7086083626806430469,72,7086083626806430469,original sound - paigep21xx,Paige Phillips,6.851494031316731e+18,Paige Phillips,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086083642191072005.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #foryourpage #sneakylink #bestfriends😂😂,0,0,0,0,1,0,0,0,0,0
5,GB,7099839669151517957,1653060242,#catslover #catstagram #catslove #catsanddogs #tiktok #songs #song #dance #viral #kesfet #video,7005642606231684101,Calico.cat.lokum 🐱,"I have 12 Cats , Dog and Foxes 🦊❤️
Thanks for the follow ♥️",0,False,https://www.tiktok.com/@catsoflisa/video/7099839669151517957?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099839669151517957&source=h5_m,2565053,2022,7268,10196,235371,7099839699816024838,7099839699816024838,72,7099839699816024838,original sound - catsoflisa,Calico.cat.lokum 🐱,7.005642606231684e+18,Calico.cat.lokum 🐱,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099839680107793157.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#catslover #catstagram #catslove #catsanddogs #tiktok #songs #song #dance #viral #kesfet #video,0,0,0,0,0,0,0,0,0,1
6,GB,7102465343754439941,1653671580,Holly let’s a fart slip out on live TV #livetv #hollywilloughby #funny #haha #fart #lifeproblems #itv #fyp #foryoupage #viral #amusing #ffs #banter 😂😂😂,6809052332682675206,Jake,"British 🇬🇧 27, like to make people laugh and smile with funny content 😃",0,False,https://www.tiktok.com/@jake_land1994/video/7102465343754439941?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102465343754439941&source=h5_m,2164438,591,4554,1465,70942,7102465329829612294,7102465329829612294,72,7102465329829612294,original sound - jake_land1994,Jake,6.809052332682675e+18,Jake,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102465338474040069.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#livetv #hollywilloughby #funny #haha #fart #lifeproblems #itv #fyp #foryoupage #viral #amusing #ffs #banter,0,0,1,1,1,0,0,0,0,1
7,GB,7103173893820517637,1653836551, ,7102577391134327813,Valentine Vincent22,,0,False,https://www.tiktok.com/@valentinevincent27/video/7103173893820517637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103173893820517637&source=h5_m,1248,3,0,0,39,6886372003188574209,6886372003188574209,10033,6886372003188574209,Mission Impossible (Funny Theme Remix),Funny Minions Guys,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e8b92dbd4e184dda83048f450fb73b56,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9fc38997056f46819ed71d290a8d82ee,False,True,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
0,US,7081341872974613802,1648753387,wtf bro… #greenscreen,2041264,_b.ella_,"20 lol
Libra 🦋",0,False,https://www.tiktok.com/@_b.ella_/video/7081341872974613802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081341872974613802&source=h5_m,22990954,18647,17788,15884,3901705,7050533197460818694,7050533197460818694,72,7050533197460818694,cupids chokehold (Contains music from: Go in All - Muzammal),"Contains music from: ""Go in All""",7.037824469678687e+18,🚺,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7050533210832603909.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/87731ff0982c4a1b7db6e41119f1846c.json,False,False,Muzammal,Go in All,cupids chokehold (Contains music from: Go in All - Muzammal),"Contains music from: ""Go in All""",[],0,0,Falkland Islands (Malvinas),#greenscreen,0,0,0,0,0,0,0,0,0,0
1,GB,7101374618761563398,1653417625,Reply to @kookalkola TIKTOK BLOODY RACIST! 🙏 Please support my crazy creativity and check out my GoFundMe - Link in bio! 🥰 #comedy #hilarious #humour #funny #thisisajoke #trends #viral #fyf,6896958533520081921,Shumirun Nessa,"📧 shumirun@devvmedia.com 📧
⬇️ Click the link below to donate ⬇️",0,False,https://www.tiktok.com/@therealoverloadcomedy/video/7101374618761563398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101374618761563398&source=h5_m,3756412,4269,11100,9115,456362,7101374619114457861,7101374619114457861,72,7101374619114457861,original sound - therealoverloadcomedy,Shumirun Nessa,6.896958533520082e+18,Shumirun Nessa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101374626156104453.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f8d305dcf988d973ac72f91043f269bb.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#comedy #hilarious #humour #funny #thisisajoke #trends #viral #fyf,1,0,0,1,0,0,0,0,0,1
