,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_food,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humour,hash_pourtoi,hash_tahiti,hash_viral
0,PF,7074432721107422466,1647144727,Je teste l’effet qui me rend 100% fake 😂😂 je parle pour moi seulement 😌 #kiss#effect#beauty#filter#test#trendeffect#effet,6558280241381720069,hanaleifrom987,"🇵🇫T A H I T I🇵🇫
Insta: hanalei_faivre
Mail: hanalei.faivre0901@gmail.com",0,False,https://m.tiktok.com/v/7074432721107422466.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074432721107422466&source=h5_m,90486,39,5,61,8002,7062422737746201349,7062422737746201349,10036,7062422737746201349,Oh oui,Shay,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/afc9c93657cd427dbbae276ec28679f9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7d04003961224aa4b7315ff3cea51ad0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1462276701', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,#kiss#effect#beauty#filter#test#trendeffect#effet,0,0,0,0,0,0,0,0,0,0
1,PF,7074097913437228290,1647066773,🤣 Au moin on es d’accord sur un point enfin un trait 🤣#pourtoii#foryourpage #trend,6733414013994501126,Nhesya Hunter,,0,False,https://m.tiktok.com/v/7074097913437228290.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074097913437228290&source=h5_m,42918,9,6,0,1949,7059744787481496325,7059744787481496325,72,7059744787481496325,original sound - songspzed (Contains music from: traitor - Olivia Rodrigo),"Contains music from: ""traitor""",7.022729571162637e+18,:),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7059744809644296965.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/17cd28d6213ee6bbf7e0bbf53bcf07f6.json,False,False,Olivia Rodrigo,traitor,original sound - songspzed (Contains music from: traitor - Olivia Rodrigo),"Contains music from: ""traitor""",[],0,0,French Polynesia,#pourtoii#foryourpage #trend,0,0,0,0,0,0,0,0,0,0
2,DE,7074604286600105217,1647184671,funny😂#fouyou #relax #shoes,6748086027107795973,dk940,"hhhhh
wish everyone has a great life
and be happy everyday",0,False,https://m.tiktok.com/v/7074604286600105217.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074604286600105217&source=h5_m,11778268,5914,2897,759,1523753,7074604304971139842,7074604304971139842,72,7074604304971139842,original sound - dl940,dk940,6.748086027107796e+18,dk940,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7074604290739931905.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f63f830be29026a25534341913e2de8c.json,False,False,,,,,[],0,0,French Polynesia,#fouyou #relax #shoes,0,0,0,0,0,0,0,0,0,0
3,CA,7091112711471385861,1651028341,Reply to @cristaronaldosuuwiii +50,6625345357558644742,Mr.Lee Asmr,"🤝: asmrklee@gmail.com
Watch Longer videos on YOUTUBE⬇️
Shop my cool bottles⬇️",0,False,https://m.tiktok.com/v/7091112711471385861.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091112711471385861&source=h5_m,20473603,9957,3862,7177,1370946,7091112677468146437,7091112677468146437,72,7091112677468146437,original sound - mrlee.asmr,Mr.Lee Asmr,6.625345357558645e+18,Mr.Lee Asmr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091112717594921734.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9972665facdea60cce89f3bae993e224.json,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
4,US,7086118264849354030,1649865478, ,7064990098341577733,colorvec,No bio yet,0,False,https://m.tiktok.com/v/7086118264849354030.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086118264849354030&source=h5_m,184252389,56776,614499,311934,7684437,7086118248420264747,7086118248420264747,72,7086118248420264747,original sound - colorvec,colorvec,7.064990098341578e+18,colorvec,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086118292292766507.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/07ce1bbf38233ecdd6d5e8b0493d15ef.json,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
5,US,7103571351868493102,1653929091,"SHOCK: An insane liberal protesting Climate Change smeared cake on the Mona Lisa, the most famous painting in the world. via @katiedaviscourt",6616426366411816966,Old Row,"🏆Top 3 Daily🏆 
^follow to enter^

CEO of College",2,False,https://m.tiktok.com/v/7103571351868493102.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103571351868493102&source=h5_m,363060,325,526,361,20171,7103571312068610862,7103571312068610862,72,7103571312068610862,original sound - oldrowofficial,Old Row,6.616426366411817e+18,Old Row,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103571347367824170.mp3,,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
6,US,7102824212359908651,1653755134,Slicing & Smoosh #asmr #satisfying #fyp,225396694010728448,SandTagious,💥 Please Subscribe to my Youtube channel 💥,0,False,https://m.tiktok.com/v/7102824212359908651.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102824212359908651&source=h5_m,1565928,151,185,808,92711,7102824157792013099,7102824157792013099,72,7102824157792013099,original sound - sand.tagious,SandTagious,2.2539669401072845e+17,SandTagious,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102824211907005230.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/68e8025aa8ab9b53aa1a41d7b7b068e4.json,False,False,,,,,[],0,0,French Polynesia,#asmr #satisfying #fyp,1,0,0,0,1,0,0,0,0,0
7,US,7093525567655513386,1651590126, ,6933812437720744966,user3388276801358,,0,False,https://m.tiktok.com/v/7093525567655513386.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093525567655513386&source=h5_m,41379284,407,760,2199,346263,7084308943643724590,7084308943643724590,72,7084308943643724590,original sound - superawesomedadding (Contains music from: Wop (Official Version) - J. Dash),"Contains music from: ""Wop (Official Version)""",7.037176441863226e+18,Josh Johnson,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7084308960462768938.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/452bbbeb857e74cbf56193b1a132347c.json,False,False,J. Dash,Wop (Official Version),original sound - superawesomedadding (Contains music from: Wop (Official Version) - J. Dash),"Contains music from: ""Wop (Official Version)""",[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
0,PF,7097047511508061441,1652410143,"Si vous voulez + d’explication pas de soucis, but N’´y aller pas dedans #nothealthy #selfcare",19575075,Manuhere,"MOLLON |18yo
RFP 🇵🇫",0,False,https://www.tiktok.com/@manuheree/video/7097047511508061441?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097047511508061441&source=h5_m,4350,14,2,1,159,7089521657974426373,7089521657974426373,72,7089521657974426373,original sound - jutsu.k1rua,Aïd Mubarak 🌙,7.046128981133919e+18,Aïd Mubarak 🌙,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089521651729058565.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/adc7d1e0a3f286e84d37d5393a7d1949.json,False,False,,,,,[],0,0,French Polynesia,#nothealthy #selfcare,0,0,0,0,0,0,0,0,0,0
1,PF,7078144521283833089,1648008949,Tu t’es cru chez meme toi ? 🤣 Je rates 1h que si c’est important pour moi sinon c’est mort 😌 #pourtoi #fyp #tahitiangirl #oritahiti IG: mselle_clara_,282125999964610561,www.moulefrite.com,"🌞only good Vibez🌞
 ✨17yo✨
📍TAHITI, French Polynesia 🌴
IG:mselle_clara",0,False,https://www.tiktok.com/@moule_frite_/video/7078144521283833089?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078144521283833089&source=h5_m,71265,67,10,44,2903,7063427023024524037,7063427023024524037,72,7063427023024524037,Ah ah ah,kriptozavr,6.851602152281802e+18,kriptozavr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063427040543771398.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ae0c3b1a9e45ea399bdb87eabec15bcd.json,False,False,,,,,[],0,0,French Polynesia,#pourtoi #fyp #tahitiangirl #oritahiti,0,0,0,0,1,0,0,1,0,0
2,TH,7086793408324340993,1650022672,Striker vs Goalkeeper 🔥 #football #Soccer #goalkeeper #striker #footballgame,6716197471007867909,paolo_football_,"Follow my new Instagram 👆
I am football ⚽️
Goal 1 M🍋
🤝 will@grail-talent.com",0,False,https://www.tiktok.com/@paolo_football_/video/7086793408324340993?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086793408324340993&source=h5_m,25435528,733,819,3478,757395,6981732667649755906,6981732667649755906,10036,6981732667649755906,Earth Defense Force,Emetsound,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/dd5417b94ab7451890e23bea1ce433c4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7d738524cf6d4e3a95b6b9c7f52a47c9,False,True,,,,,[],0,0,French Polynesia,#football #Soccer #goalkeeper #striker #footballgame,0,0,0,0,0,0,0,0,0,0
3,AU,7080489622085586178,1648554957, ,6981621003890639878,Creanyz7,"TAURUS
TAKEN-MarbleGirl7
90’s baby
Aussie
My world -Marble-Girl7",0,False,https://www.tiktok.com/@creanyz/video/7080489622085586178?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080489622085586178&source=h5_m,14225958,20165,41876,1054,2180576,7080489644281907970,7080489644281907970,72,7080489644281907970,original sound - creanyz,Creanyz7,6.98162100389064e+18,Creanyz7,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7080489557543701249.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/58db07c68a4e15715cb17e883790bc20.json,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
4,FR,7102070954502802694,1653579754,"Comment Aya Nakamura m’a avoué son amour, je vous l’explique. Première fois au festival de Cannes, et je l’espère, pas la dernière 🥰 #cannes2022",6754666243494888453,Etienne,"Pélo polyvalent.
📩 etienneca@beam-agency.com
Tout ce que je fais👇🏽",0,False,https://www.tiktok.com/@daetienne/video/7102070954502802694?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102070954502802694&source=h5_m,5969211,1321,318,149,793406,7102070955991665413,7102070955991665413,72,7102070955991665413,original sound - daetienne,Etienne,6.754666243494888e+18,Etienne,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102070968817847046.mp3,,False,False,,,,,[],0,0,French Polynesia,#cannes2022,0,0,0,0,0,0,0,0,0,0
5,FR,7102846638858784005,1653760356,Soyons courtois avec nos murs 💐✨,6866778471701414917,Monsieur Pof,"Le drôle de monde d’un 𝔊𝔢𝔫𝔱𝔩𝔢𝔪𝔞𝔫
🎩🫖👵🧢💐🧚‍♀️
Ma chaîne YouTube ⬇️",0,False,https://www.tiktok.com/@monsieurpof/video/7102846638858784005?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102846638858784005&source=h5_m,547544,612,111,7,111672,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
6,AU,7103176223483907330,1653837094,Relaxing ASMR. Headphones recommended! #oddlysatisfying #asmr #relaxing #perfect,6686967258277250053,Marble Mannequin,Oddly satisfying fever dreams + Relaxing ASMR.,0,False,https://www.tiktok.com/@marblemannequin/video/7103176223483907330?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103176223483907330&source=h5_m,3911353,367,394,1305,126834,7103176214529657601,7103176214529657601,72,7103176214529657601,original sound - marblemannequin,Marble Mannequin,6.68696725827725e+18,Marble Mannequin,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103176193263930114.mp3,,False,False,,,,,[],0,0,French Polynesia,#oddlysatisfying #asmr #relaxing #perfect,1,0,0,0,0,0,0,0,0,0
7,JP,7076001719494233346,1647510036,"Love this song!! @charlieputh, @shayneorok  #tiktokfood",6742459250268832769,バヤシ🥑Bayashi,"‼️More video on YouTube‼️
Subscribe to my channel ⬇️",0,False,https://www.tiktok.com/@bayashi.tiktok/video/7076001719494233346?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076001719494233346&source=h5_m,63860761,53028,53658,86898,7460288,7071418575101135621,7071418575101135621,72,7071418575101135621,original sound - shayneorok (Contains music from: Light Switch - Charlie Puth),"Contains music from: ""Light Switch""",6.777591627001234e+18,shayne 💫,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071418583699524358.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c2a3abde83d6f36c721a527490c238b5.json,False,False,Charlie Puth,Light Switch,original sound - shayneorok (Contains music from: Light Switch - Charlie Puth),"Contains music from: ""Light Switch""",[],0,0,French Polynesia,#tiktokfood,0,0,0,0,0,0,0,0,0,0
0,PF,7086308617283996930,1649909799,Les journalistes se doivent de vérifier leur source 😡😱 @haniandnui #pourtoi #justice #tahiti,6999768813861651458,iamjacobtut,« 𝐎𝐍𝐋𝐘 𝐆𝐎𝐃 𝐂𝐀𝐍 𝐉𝐔𝐃𝐆𝐄 𝐌𝐄 »,0,False,https://www.tiktok.com/@iamjacobtut/video/7086308617283996930?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086308617283996930&source=h5_m,133390,419,186,2,12885,7086308602863995650,7086308602863995650,72,7086308602863995650,original sound - iamjacobtut,iamjacobtut,6.999768813861651e+18,iamjacobtut,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086308602671074049.mp3,,False,False,,,,,[],0,0,French Polynesia,#pourtoi #justice #tahiti,0,0,0,0,0,0,0,1,1,0
1,PF,7071087533412715778,1646365864,Un gomage à Bora que demander de plus,6783109623300195333,Kaualuu,"Mon insta  ⬆️⬆️ 
Rigoler c’est drôle et ça m’fait trop rire
✉️ kaualuu@gmail.com",0,False,https://www.tiktok.com/@kaualuu/video/7071087533412715778?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071087533412715778&source=h5_m,691631,744,487,1249,135164,7071087515414858497,7071087515414858497,72,7071087515414858497,original sound - kaualuu,Kaualuu,6.783109623300195e+18,Kaualuu,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7071087507307334401.mp3,,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
2,US,7086454184735821102,1649943691,Lava vs Glass! Suggest stuff for me to react to in my Twitter DMs! #foryoupage #reacts #lava #cool #relayts #fy #fypage,7085173301392180270,RelayReacts,"RelayTS on Twitch 💜
✉️ info@relaystudios.com
36k/50k legends 👑
⬇️Dice Dreams⬇️",0,False,https://www.tiktok.com/@relayreacts/video/7086454184735821102?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086454184735821102&source=h5_m,20007533,1470,1967,2318,1559418,7086454123607984939,7086454123607984939,72,7086454123607984939,original sound - relayreacts,RelayReacts,7.08517330139218e+18,RelayReacts,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086454179371174698.mp3,,False,False,,,,,[],0,0,French Polynesia,#foryoupage #reacts #lava #cool #relayts #fy #fypage,0,0,0,1,0,0,0,0,0,0
3,US,7099461608321158443,1652972217,#repost HOPE YOU ENJOY! Part 1 #TopGunMode￼ #fyp #cleantok #toiletclean #emojiclean #blowup #fypシ #foryoupage #addme #oddlysatisfying,6839902670376698885,Colorful Clean Overloads,"Cleaning(ASMR)
Overloads & Colorful cleans 💜💙💖",0,False,https://www.tiktok.com/@colorful_overloads/video/7099461608321158443?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099461608321158443&source=h5_m,5258670,7031,605,1822,288354,7099461539161295662,7099461539161295662,72,7099461539161295662,original sound - colorful_overloads,Colorful Clean Overloads,6.839902670376699e+18,Colorful Clean Overloads,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099461606840503082.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9e36d81f3e564d1c895066bc50b11fa4.json,False,False,,,,,[],0,0,French Polynesia,#repost #TopGunMode￼ #fyp #cleantok #toiletclean #emojiclean #blowup #fypシ #foryoupage #addme #oddlysatisfying,0,0,0,1,1,1,0,0,0,0
4,US,7088958432144821510,1650526758,ASMR SKIN CARE #asmrvideo #skincare,7072295205130863621,liang yoyo,"Hair and skin care lovers🥰
Dry hair
Dry skin
Only recommend products I use💕",0,False,https://www.tiktok.com/@liangyoyo3/video/7088958432144821510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088958432144821510&source=h5_m,16871334,9243,3077,4982,1413654,7089337086129539882,7089337086129539882,72,7089337086129539882,original sound - liangyoyo3,liang yoyo,7.072295205130864e+18,liang yoyo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7089337160406534955.mp3,,False,False,,,,,[],0,0,French Polynesia,#asmrvideo #skincare,0,0,0,0,0,0,0,0,0,0
5,CA,7099636377792318725,1653055200,Do you recognize the song? 🤔 #minecraft #minecraftmemes #minecraftmusic,6901739311789343749,Twi Shorts,"🎶 | Canadian Minecraft Music Duck
🔥 | GOAL: 5.6 MIL
✉️ | twishorts@gmail.com",0,False,https://www.tiktok.com/@twishorts/video/7099636377792318725?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099636377792318725&source=h5_m,46020199,78884,90560,3961,6629039,7099817997451283206,7099817997451283206,72,7099817997451283206,original sound - twishorts,Twi Shorts,6.901739311789344e+18,Twi Shorts,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099818009762089733.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ecfb49f069bf2e279534b54da6a5c35b.json,False,False,,,,,[],0,0,French Polynesia,#minecraft #minecraftmemes #minecraftmusic,0,0,0,0,0,0,0,0,0,0
6,GB,7101786174787800325,1653513448,Black & Pink 🖤🎀  #resinuk #resinireland #resindubai #resingermany #resinparis #fyp,6916189222408782850,Diverse Design,"We offer bespoke resin floor installation, Training & Products. Contact us!",0,False,https://www.tiktok.com/@_diverse.design_/video/7101786174787800325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101786174787800325&source=h5_m,5400126,720,2627,2552,264612,7089828122854197249,7089828122854197249,10033,7089828122854197249,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/62d497a35bcf407598da8ac1d741359b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/38418ae73d084e45a86fb6cbbd0149fe,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,#resinuk #resinireland #resindubai #resingermany #resinparis #fyp,0,0,0,0,1,0,0,0,0,0
7,US,7102855559644302638,1653762432, ,6925280685716554758,user5074157321654,Follow for more👀👀,0,False,https://www.tiktok.com/@lifehacks.hl/video/7102855559644302638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102855559644302638&source=h5_m,155885,11,15,83,3375,7078357138325736234,7078357138325736234,72,7078357138325736234,original sound - zack.axewell,Zack max,7.067730012935095e+18,Zack max,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078357161369144110.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ea0fc00e775eb952828396d25d740ca2.json,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
0,PF,7082457310886497537,1649013096,"Étant candidate 3 , j'en sors 3ème plus belle femme de Punaauia avec le titre de 2ème Dauphine Miss Punaauia , élue le 02 avril 2022 au Parc Vairai #dauphine  #🍊",6575665893760925702,Poerava Bernadino,2ème Dauphine Miss Punaauia 2022👸,0,False,https://www.tiktok.com/@poeravabernadino/video/7082457310886497537?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082457310886497537&source=h5_m,88957,139,22,1,7490,7082457306650135298,7082457306650135298,72,7082457306650135298,original sound - poeravabernadino (Contains music from: Elle a - Keen'V),"Contains music from: ""Elle a""",6.575665893760926e+18,Poerava Bernadino,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7082457267206982401.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2c57331d6d2814d6696af4b760059025.json,False,False,Keen'V,Elle a,original sound - poeravabernadino (Contains music from: Elle a - Keen'V),"Contains music from: ""Elle a""",[],0,0,French Polynesia,#dauphine #🍊,0,0,0,0,0,0,0,0,0,0
