,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_pourtoi,hash_viral,hash_xyzbca
1,FR,7102847496652639494,1653760557,"Gênant mdr, surtout quand j’ai le casque🤣",6803755649656308741,Yasmine,"Miss brumes dans sa chambre 💕
Snap: yass_tkd
💌Yassootd@we-event.fr",0,False,https://www.tiktok.com/@yass_ootd/video/7102847496652639494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102847496652639494&source=h5_m,2928685,1853,1025,8,382768,7092490287225883397,7092490287225883397,72,7092490287225883397,original sound - everyeditofall,Carla’,7.025978184961246e+18,Carla’,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092490285414271750.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8346eee4445c0c87fdf0c21d2714f548.json,False,False,,,,,[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
2,DE,7102873597395553542,1653766633,my journey in a nutshell #motivation #entrepreneur #ecommerce #mindset #onlinebusiness #fyp #foryoupage #xyz,7085053368763712518,toozerliving,you can dm me on ig 👍🏼,0,False,https://www.tiktok.com/@toozerliving/video/7102873597395553542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102873597395553542&source=h5_m,494033,520,758,986,84752,6916217126021843717,6916217126021843717,72,6916217126021843717,original sound - nathanfrenchh (Contains music from: Five Hours - Deorro),"Contains music from: ""Five Hours""",6.811669909971191e+18,Nathan French,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6916217140945652486.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6dbb1d196269768811907ad95a8043f5.json,False,False,Deorro,Five Hours,original sound - nathanfrenchh (Contains music from: Five Hours - Deorro),"Contains music from: ""Five Hours""",[],0,0,Belgium,#motivation #entrepreneur #ecommerce #mindset #onlinebusiness #fyp #foryoupage #xyz,0,1,0,0,1,0,0,0,0,0
3,CA,7103248638029106437,1653853955,Divergent #foryou #fyp #xyzbca #acting #toronto #divergent #theojames #canadianactors #viral,6742833187645506566,paigemevans,"Toronto Actress
-22-
paigeevansbusiness@gmail.com",0,False,https://www.tiktok.com/@paigemevans/video/7103248638029106437?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103248638029106437&source=h5_m,290164,101,28,74,37454,7090598716322728710,7090598716322728710,72,7090598716322728710,original sound - hubbystef (Contains music from: Bundles (feat. Taylor Girlz) - Kayla Nicole),"Contains music from: ""Bundles (feat. Taylor Girlz)""",6.909585328454698e+18,𝖊𝖗𝖎𝖈𝖆 𝖘𝖆𝖑𝖛𝖆𝖙𝖔𝖗𝖊,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090598722349910789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1dec6420a5b4940dd50e9190b12bcf47.json,False,False,Kayla Nicole,Bundles (feat. Taylor Girlz),original sound - hubbystef (Contains music from: Bundles (feat. Taylor Girlz) - Kayla Nicole),"Contains music from: ""Bundles (feat. Taylor Girlz)""",[],0,0,Belgium,#foryou #fyp #xyzbca #acting #toronto #divergent #theojames #canadianactors #viral,1,0,0,0,1,0,0,0,1,1
4,AT,7099475239129664774,1652975392,I was once again asked how I do my hair. #fyp #hairstyle #hairtutorial #fy,6828660333248152582,Qhris,"Just someone who has changed his life
2nd acc only.chrispy",0,False,https://www.tiktok.com/@chris.leder/video/7099475239129664774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099475239129664774&source=h5_m,9152046,5088,12577,49278,646559,7075033522712464134,7075033522712464134,72,7075033522712464134,original sound - lanasmonkeys,Liveforlana_,6.983311437565855e+18,Liveforlana_,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075033531298122502.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7eee79b2dcf4720ae2d4758bbc6ac9d0.json,False,False,,,,,[],0,0,Belgium,#fyp #hairstyle #hairtutorial #fy,0,0,0,1,1,0,0,0,0,0
5,BE,7099386295092333829,1652954686, ,6843085479400096774,Loic_huysm,,0,False,https://www.tiktok.com/@loic_huysm/video/7099386295092333829?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099386295092333829&source=h5_m,1340224,2473,2419,2189,122927,6933511807084579590,6933511807084579590,72,6933511807084579590,Sym (Contains music from: Never Snitch - $kinny),"Contains music from: ""Never Snitch""",6.71946444067478e+18,Hi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6933511843528887045.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a4c8d4d7749032e665843deaf4c5a3ba.json,False,False,$kinny,Never Snitch,Sym (Contains music from: Never Snitch - $kinny),"Contains music from: ""Never Snitch""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
6,BE,7085646681999445253,1649755679,elles sont toutes belle wsh dommage chui moche j’aurais prit leurs snap,6728521870205322245,Baby-Face,"+32
Palmarès : certifié mec bien 
🇬🇳🇱🇧",0,False,https://www.tiktok.com/@letismeyrate/video/7085646681999445253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085646681999445253&source=h5_m,20066699,10426,21720,12063,2199735,6940896117009730305,6940896117009730305,24,6940896117009730305,baby slowed (Contains music from: Baby Slowed - Remix - Eduardo XD & RH Music & Matt Lasong),"Contains music from: ""Baby Slowed - Remix""",6.84652111688845e+18,˚✧ ⁺࿐˚･♥︎,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6940896052937493250.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6100e9ee056dfef05135dcd7060c177c.json,False,False,Eduardo XD & RH Music & Matt Lasong,Baby Slowed - Remix,baby slowed (Contains music from: Baby Slowed - Remix - Eduardo XD & RH Music & Matt Lasong),"Contains music from: ""Baby Slowed - Remix""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
7,US,7102556550295735598,1653692814,I’ll take it,6732675975610074118,Brooke Monk,"❤️Jesus forever❤️
 19
I’m not funny 
My YouTube is cool too 👇",0,False,https://www.tiktok.com/@brookemonk_/video/7102556550295735598?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102556550295735598&source=h5_m,2118353,1258,2321,1964,362931,6873889942930590470,6873889942930590470,72,6873889942930590470,original sound - laikastudios (Contains music from: Other Father Song - They Might Be Giants),"Contains music from: ""Other Father Song""",6.795355641680807e+18,LAIKA Studios,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6873889889658653446.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/53c6b15cb99f4c076f83f6c41b2ac637.json,False,False,They Might Be Giants,Other Father Song,original sound - laikastudios (Contains music from: Other Father Song - They Might Be Giants),"Contains music from: ""Other Father Song""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
0,GB,7102329299096636678,1653639907,Just a standard night at the club #skripper #skrippertok #skriptok #ukskripper #skrippa #skripperlife #heeldance #poledance #fyp #foryou,6761806596625449989,💸,Links in Insta bio😋,0,False,https://www.tiktok.com/@sadiexm23/video/7102329299096636678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102329299096636678&source=h5_m,4175081,838,847,6,268322,120346207,120346207,71,120346207,"Miami, My Amy",Keith Whitley,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7d580b1816cc428f9e64b0f346a7971a,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4e1326c8d1b54283ba9edbb2826d25f9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '251128575', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,#skripper #skrippertok #skriptok #ukskripper #skrippa #skripperlife #heeldance #poledance #fyp #foryou,1,0,0,0,1,0,0,0,0,0
1,GB,7088661778091052314,1650457685,football skills 🔥 #skills #respect #football #football04vmnsports #fyp #foryou,6810020609973961730,sports11MN,⚽️⚽️⚽️,0,False,https://www.tiktok.com/@sports11mn/video/7088661778091052314?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088661778091052314&source=h5_m,90333527,6026,76474,640309,3924500,170975685178507264,170975685178507264,10009,170975685178507264,Waka Waka (This Time for Africa),Shakira,,,True,True,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d01f6b05967e42a580717383bbed77d6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/911e5273cdaf4ff9a02ef815d7840ee5,True,True,,,,,[],0,0,Belgium,#skills #respect #football #football04vmnsports #fyp #foryou,1,0,0,0,1,0,0,0,0,0
2,GB,7078000223871618309,1647975349,I never expected it lol #fyp #whomadethischicken,6731729917824582662,ABDUL ALI,"INSTA - Abdulandco_
LONDON 🇬🇧
📧-Chxnmantv@gmail.com",0,False,https://www.tiktok.com/@abdulandco/video/7078000223871618309?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078000223871618309&source=h5_m,31447873,16152,36129,96911,4407668,7078000214011562758,7078000214011562758,72,7078000214011562758,original sound - abdulandco (Contains music from: Worship - JP Meldrum),"Contains music from: ""Worship""",6.731729917824583e+18,ABDUL ALI,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078000221493431045.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/38728ac2f1f94f5bbdac59a4eab4cd28.json,False,False,JP Meldrum,Worship,original sound - abdulandco (Contains music from: Worship - JP Meldrum),"Contains music from: ""Worship""",[],0,0,Belgium,#fyp #whomadethischicken,0,0,0,0,1,0,0,0,0,0
3,IT,7103229912424680709,1653849594,Other Collabs with @mks.vision  ? #misterz #tomasmood #anime,6793772732267103238,Marco Zedda,Tutorial on my IG    ☝️☝️,0,False,https://www.tiktok.com/@_mister_z/video/7103229912424680709?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103229912424680709&source=h5_m,166810,281,42,132,29794,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,#misterz #tomasmood #anime,0,0,0,0,0,0,0,0,0,0
4,VN,7071816468186303770,1646535582,ét o ét,6973201601709278209,Kiệt Ắk Wỷ,Mặt Từng Rất Mụn Nhưng Giờ Tôi Đã Trở Thành Hót Boi Khiến Chị Em Gục Ngã Nhờ 👇,0,False,https://www.tiktok.com/@kiet.ac.quy/video/7071816468186303770?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071816468186303770&source=h5_m,68277686,146629,127374,240292,10277455,7043097602476329729,7043097602476329729,72,7043097602476329729,original sound - mother_africa (Contains music from: Feel Inside - Will Fast),"Contains music from: ""Feel Inside""",6.848833465649661e+18,Mother Africa,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7043097610046966530.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/10648745ac41147b449fba72fa7ee717.json,False,False,Will Fast,Feel Inside,original sound - mother_africa (Contains music from: Feel Inside - Will Fast),"Contains music from: ""Feel Inside""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
5,BE,7096126077357051142,1652195603,Snapje,6925357618551555078,b.4h0u4,Nee,0,False,https://www.tiktok.com/@phubpremiumm/video/7096126077357051142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096126077357051142&source=h5_m,111832,100,115,152,9489,7076278610289543978,7076278610289543978,72,7076278610289543978,I WANNA RIDE (Contains music from: Vegas (I Wanna Ride) - Joseline Hernandez),"Contains music from: ""Vegas (I Wanna Ride)""",6.971310566104417e+18,♡︎,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076278638555056942.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/199e1472b8ac1256a43e0bb853b41ad9.json,False,False,Joseline Hernandez,Vegas (I Wanna Ride),I WANNA RIDE (Contains music from: Vegas (I Wanna Ride) - Joseline Hernandez),"Contains music from: ""Vegas (I Wanna Ride)""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
6,BE,7099489926542052614,1652978811,look @ the 🎾 #fypシ #viral #trending #belgium #sisters #sistergoals,72540022939283456,Axelle Desender,"follow my insta ⬆️
belgium 🇧🇪 
elke woensdag live op xellie_bellie 🥰",0,False,https://www.tiktok.com/@axelle_desender/video/7099489926542052614?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099489926542052614&source=h5_m,210964,144,27,98,17757,7076819615875173121,7076819615875173121,24,7076819615875173121,Somebody That I Used to Know (Remix) (Contains music from: Time - Leiner),"Contains music from: ""Time""",7.039728171708761e+18,♬,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076819594492545793.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cb532bf3d2e69ce0ffb54c5f19ca87bd.json,False,False,Leiner,Time,Somebody That I Used to Know (Remix) (Contains music from: Time - Leiner),"Contains music from: ""Time""",[],0,0,Belgium,#fypシ #viral #trending #belgium #sisters #sistergoals,0,0,0,0,0,1,0,0,1,0
7,PE,7097036494015073541,1652407578,🫀 #fypシ #foryou #couplegoals,6819014194328634373,yz🫀,"acuario y escorpio haciendo videos 🦋 🌈✨
@zfaxcat",0,False,https://www.tiktok.com/@yozty/video/7097036494015073541?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097036494015073541&source=h5_m,22464339,82120,156453,245669,4530136,7044379602562681646,7044379602562681646,72,7044379602562681646,original sound - bbnv.anna (Contains music from: Where's My Love (Alternate Version) - SYML),"Contains music from: ""Where's My Love (Alternate Version)""",7.021552161139181e+18,bbnv.anna,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7044379637836827438.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2abd0646412950e915e3f4ae6738e2ac.json,False,False,SYML,Where's My Love (Alternate Version),original sound - bbnv.anna (Contains music from: Where's My Love (Alternate Version) - SYML),"Contains music from: ""Where's My Love (Alternate Version)""",[],0,0,Belgium,#fypシ #foryou #couplegoals,1,0,0,0,0,1,0,0,0,0
0,AU,7099052630835563778,1652876995,If we get a floating bed then she does too 🤣🐶 @letsbeimpulsive IB @Peter Donati #floatingbed #floatingbedframe,6983151665056023554,Tarah & Barry | DIY but FUN ✨,"✨DIY’s made fun and easy✨ 
💌 bonnie@bornbredtalent.com
⬇️GET UR BUILD PLAN⬇️",0,False,https://www.tiktok.com/@letsbeimpulsive/video/7099052630835563778?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099052630835563778&source=h5_m,10152259,1356,853,1896,705660,6931569502383507457,6931569502383507457,10033,6931569502383507457,There She Goes,The La's,,,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/24e4c6b99cac4e74a0629cdbc06b7dca,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4c2d483ca6f040dc859c87e74f7b0220,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1452851685', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,#floatingbed #floatingbedframe,0,0,0,0,0,0,0,0,0,0
1,BE,7087547828527959301,1650198324, ,62359229281419264,Laura Kumpen,@laurakumpen,0,False,https://www.tiktok.com/@notlaurakumpen/video/7087547828527959301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087547828527959301&source=h5_m,361170,97,82,178,37756,7050604428948261638,7050604428948261638,72,7050604428948261638,original sound - lanistrs,a,6.858294893379798e+18,a,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7050604449039239941.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/072f7871157eb6d8bc7c398b4279d996.json,False,False,,,,,[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
2,GB,7099177847285157125,1652906150,When your boy buys a new gadget and won’t stop using it! #fypシ #foryou #fyp #foryoupage #applewatch #trending,6858427467268703237,The Andre Antonio,"Actor/Creator/Entertainer 
Miles Morales trailer link in bio
Student@:RCSSD Ldn",0,False,https://www.tiktok.com/@thevisionfamilyshow/video/7099177847285157125?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099177847285157125&source=h5_m,4643920,2753,15710,11163,458016,7099177832445774597,7099177832445774597,72,7099177832445774597,original sound - thevisionfamilyshow (Contains music from: Firestarter (Instrumental) - The Prodigy),"Contains music from: ""Firestarter (Instrumental)""",6.858427467268703e+18,The Andre Antonio,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099177585627663110.mp3,,False,False,The Prodigy,Firestarter (Instrumental),original sound - thevisionfamilyshow (Contains music from: Firestarter (Instrumental) - The Prodigy),"Contains music from: ""Firestarter (Instrumental)""",[],0,0,Belgium,#fypシ #foryou #fyp #foryoupage #applewatch #trending,1,1,0,0,1,1,0,0,0,0
3,US,7075110818471333163,1647302606,They’re so bad and I love it 💖😂😂@jlo1017 @djkhaled #fyp #SmoothLikeNitroPepsi #dueces #MarchMadness #WomenAuthors #foryou,6599785674101489670,Lindy and Jlo,"💕 fun, love and laughter 💕
Lindy@select.co",0,False,https://www.tiktok.com/@mamalindy/video/7075110818471333163?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075110818471333163&source=h5_m,84922126,29788,152112,77079,10383977,7056911307873748994,7056911307873748994,10033,7056911307873748994,All I Do Is Win,DJ Khaled,,,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/02ffddd61ca44a49a10f9995b1a0c6bf,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5b1c92eafa804a99a170ec54578c8cb6,False,True,,,,,[],0,0,Belgium,#fyp #SmoothLikeNitroPepsi #dueces #MarchMadness #WomenAuthors #foryou,1,0,0,0,1,0,0,0,0,0
4,GB,7102708810845916421,1653728269,The handshake at the end was the cherry on top (🎥 @Harmony Flynn) #memezar #foryoupage #fyp #corememories #cool,6687542291974308869,memezar,"Memes • Comedy • Culture
👉 As seen on instagram! 👈
🚨 Follow us for more 🚨",0,False,https://www.tiktok.com/@memezar/video/7102708810845916421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102708810845916421&source=h5_m,370606,165,239,333,45183,6768701782882420738,6768701782882420738,10036,6768701782882420738,GOOD VIBES,Ellen Once Again,,,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1f17d2eceed24ac3879712692af5d0ad,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a64e429a14c6416cad1d3629a034e721,False,True,,,,,[],0,0,Belgium,#memezar #foryoupage #fyp #corememories #cool,0,1,0,0,1,0,0,0,0,0
5,MX,7103325260568726790,1653871797,Letting the mosquitoes feed from my divine and opulent essence 👄✨🦟,6698462382698791942,SHIADANNI,Artist 🎵Who’s also shiadiva 👄 click here 👇🏻,0,False,https://www.tiktok.com/@shiadanni/video/7103325260568726790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103325260568726790&source=h5_m,199598,194,218,78,31721,6988164206117833478,6988164206117833478,72,6988164206117833478,original sound - lust4ksh (Contains music from: Lujon - Henry Mancini),"Contains music from: ""Lujon""",6.646126725447221e+18,aimi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6988164298547792645.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/712c1552d9be5eb852d27c6ad2e93714.json,False,False,Henry Mancini,Lujon,original sound - lust4ksh (Contains music from: Lujon - Henry Mancini),"Contains music from: ""Lujon""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
