,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_korean,hash_movie,hash_viral,hash_xyzbca,hash_이어찍기,hash_추천
5,GB,7094747716139470086,1651874679,The goat tho😂 #funny #animals #trynottolaugh #daz #dazwatches,7087677364617036806,daz.funnymoments,This acc has daz funny/scary moments and jump scares.,0,False,https://t.tiktok.com/i18n/share/video/7094747716139470086/?region=US&mid=7094747714138721030&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094747716139470086&source=h5_t,14689825,13861,116010,83552,1775868,7094747714138721030,7094747714138721030,72,7094747714138721030,original sound - daz.funnymoments,daz.funnymoments,7.087677364617037e+18,daz.funnymoments,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094747721654913797.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ed5ed15157a45ff3d9115213f5464d10.json,False,False,,,,,[],0,0,"Korea, Republic of",#funny #animals #trynottolaugh #daz #dazwatches,0,0,0,0,0,0,0,0,0,0
6,KR,7102735988358647041,1653734593,이렇게 하는게 맞나,6918414589655106562,연서,"2002 🇰🇷
피아이코퍼레이션
business@picorp.co.kr
옷 정보 답장 없으면 빈티지, 보세 제품이에요 ◡̈",0,False,https://t.tiktok.com/i18n/share/video/7102735988358647041/?region=US&mid=7099116443559643910&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102735988358647041&source=h5_t,2013464,1027,649,3751,373881,7099116443559643910,7099116443559643910,72,7099116443559643910,original sound - Esteve <3,Esteve <3,7.037579377487594e+18,Esteve <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099116443568622341.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5b7875683d77a0e677af0438d3d039e3.json,False,False,,,,,[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
7,KR,7097230518558674177,1652452751,#fruit #fruitninja #fyp #fy #game #maytree #메이트리 #game #bgm #soundeffects,6599050370055340033,Maytree 메이트리,"acappella.co@gmail.com
👇 Maytree's Y channel 👇",0,False,https://t.tiktok.com/i18n/share/video/7097230518558674177/?region=US&mid=7097230514767137538&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097230518558674177&source=h5_t,3069245,580,209,119,182541,7097230514767137538,7097230514767137538,24,7097230514767137538,original sound - Maytree 메이트리,Maytree 메이트리,6.59905037005534e+18,Maytree 메이트리,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7097230499621522178.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#fruit #fruitninja #fyp #fy #game #maytree #메이트리 #game #bgm #soundeffects,0,0,1,0,0,0,0,0,0,0
0,GB,7103166029341150469,1653834720,No it’s actually a talent idc #fyp #foryoupage,6716999389565207557,Drew Neo,"9teeen 
🦦",0,False,https://www.tiktok.com/@drewnxo/video/7103166029341150469?_r=1&u_code=0&region=US&mid=7076186213304109829&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103166029341150469&source=h5_t,4483284,12761,12054,14726,1017382,7076186213304109829,7076186213304109829,72,7076186213304109829,original sound - Mateo Furtado (Contains music from: Pibes - Original Mix - DJ Low Low),"Contains music from: ""Pibes - Original Mix""",6.751748087369582e+18,Mateo Furtado,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076186223618116357.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7451b5a7d8a72fba85d2247393777c33.json,False,False,DJ Low Low,Pibes - Original Mix,original sound - Mateo Furtado (Contains music from: Pibes - Original Mix - DJ Low Low),"Contains music from: ""Pibes - Original Mix""",[],0,0,"Korea, Republic of",#fyp #foryoupage,0,1,1,0,0,0,0,0,0,0
1,GB,7102658976126422278,1653716669,#moviescenes🎬,7041851838777525254,Movie,,0,False,https://www.tiktok.com/@humor5520/video/7102658976126422278?_r=1&u_code=0&region=US&mid=6761759820828641281&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102658976126422278&source=h5_t,248688,115,46,219,14722,6761759820828641281,6761759820828641281,10033,6761759820828641281,Love Is Gone (Acoustic),"SLANDER, Dylan Matthew",,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f01b0f11a9c94069bfa2ee3d9d59517d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b3bd642c4757457bb83f0488ecc8e35c,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1486692267', 'external_song_key': 'apple_song_id'}]",0,0,"Korea, Republic of",#moviescenes🎬,0,0,0,0,0,0,0,0,0,0
2,GB,7101693379989261574,1653491842,First photo is December… been growing this fucker a while😬 #ovariancysts #ovariancystawareness #ovariancystsurgery #owentheovariancyst   #fyp #foryou #foryoupage,12324168,Hollie,Mother of Owen the ovarian cyst,0,False,https://www.tiktok.com/@holliewelham/video/7101693379989261574?_r=1&u_code=0&region=US&mid=6614471241862482693&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101693379989261574&source=h5_t,14844489,5709,14879,7529,1295313,6614471241862482693,6614471241862482693,74,6614471241862482693,September,"Earth, Wind & Fire",,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/d9440c896a7f47c092782b180f19f5c6?x-expires=1653986680&x-signature=6mSjOKNVFqK%2BTZhBVOJ4TzK1m%2Bo%3D,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '434832927', 'external_song_key': 'apple_song_id'}]",0,0,"Korea, Republic of",#ovariancysts #ovariancystawareness #ovariancystsurgery #owentheovariancyst #fyp #foryou #foryoupage,1,1,1,0,0,0,0,0,0,0
3,GB,7103155031205006598,1653832159,#movies,7075613009553458182,moviecut007,"Updated daily 🎶
Share great movies❤️
Thanks for your attention 😘",0,False,https://www.tiktok.com/@moviecut0071/video/7103155031205006598?_r=1&u_code=0&region=US&mid=6830462309895276545&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103155031205006598&source=h5_t,1263703,649,95,86,145983,6830462309895276545,6830462309895276545,10036,6830462309895276545,dance(256762),TimTaj,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aabf89bd826e4d71b9a870e114bb2bc3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/365f0bbc20fa4bcfbac7dec8565ad4a5,False,True,,,,,[],0,0,"Korea, Republic of",#movies,0,0,0,0,0,0,0,0,0,0
4,GB,7103518372360441094,1653916757, ,7059172787936003077,user855894150605,,0,False,https://www.tiktok.com/@bukama9/video/7103518372360441094?_r=1&u_code=0&region=US&mid=7103518378777774854&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103518372360441094&source=h5_t,151455,32,1,29,12428,7103518378777774854,7103518378777774854,72,7103518378777774854,original sound - user855894150605,user855894150605,7.059172787936003e+18,user855894150605,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103518391130000134.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
5,KR,7092923078937758977,1651449848,아 마지막 미쳤냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ#추천 #추천추천추천추천추천추천추천추천추천추천,7091927892468237314,명작극장,🤡 좋아요 팔로우 하면 매일 띵작 자료 업데이트 🤡,0,False,https://www.tiktok.com/@dang_ut_gye/video/7092923078937758977?_r=1&u_code=0&region=US&mid=7092923059899796226&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092923078937758977&source=h5_t,7613733,6134,16043,2785,900247,7092923059899796226,7092923059899796226,24,7092923059899796226,original sound - 명작극장,명작극장,7.091927892468237e+18,명작극장,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093482769052896001.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/601cc61ab7d4435522e2dc94582baa1a.json,False,False,,,,,[],0,0,"Korea, Republic of",#추천 #추천추천추천추천추천추천추천추천추천추천,0,0,0,0,0,0,0,0,0,1
6,KR,7093803978101673217,1651654947,하트&댓수 같을수가 있다고 2차 도전..                                이번엔..?될까??도와줘😭,6507554789743837185,백동욱 DongUk,"business@picorp.co.kr
[ 초심,실수는 한번만 ]",0,False,https://www.tiktok.com/@donguk2da/video/7093803978101673217?_r=1&u_code=0&region=US&mid=7082370286401702683&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093803978101673217&source=h5_t,926934,15082,1135,1003,100171,7082370286401702683,7082370286401702683,24,7082370286401702683,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
7,EE,7103203302535466246,1653843399,#pennywise #it,6748438958566999046,fredi,"🧳 readyfredibusiness@gmail.com
ATTENTION! i have MERCH! 😭👇",0,False,https://www.tiktok.com/@readyfredi/video/7103203302535466246?_r=1&u_code=0&region=US&mid=7103203323972422406&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103203302535466246&source=h5_t,10334159,37562,46642,25146,2298554,7103203323972422406,7103203323972422406,72,7103203323972422406,original sound - fredi,fredi,6.748438958566999e+18,fredi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103203322898729733.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#pennywise #it,0,0,0,0,0,0,0,0,0,0
0,KR,7103524425256996098,1653918165,Shit i love her,74586908386,Nicole,"Insta: guenhee_kim
Love you y’all",0,False,https://www.tiktok.com/@nicoleivykim/video/7103524425256996098?_r=1&u_code=0&region=US&mid=7073036425435843354&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103524425256996098&source=h5_t,102473,59,86,159,24671,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: I Love You - Kwixou),"Contains music from: ""I Love You""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Kwixou,I Love You,taehyun is so bf (Contains music from: I Love You - Kwixou),"Contains music from: ""I Love You""",[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
1,DE,7098012211121016070,1652634753,THANK YOU FOR 500K FOLLOWERS!!😻,7028195165387392005,Fluffy,"👑
fluffytailprince@gmail.com",0,False,https://www.tiktok.com/@fluffytailprince/video/7098012211121016070?_r=1&u_code=0&region=US&mid=6855419811560687617&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098012211121016070&source=h5_t,12730696,36000,91028,249,3888226,6855419811560687617,6855419811560687617,10033,6855419811560687617,"Saria's Theme (From ""The Legend of Zelda: Ocarina of Time"")",The Versions,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/900cef470996426a997568aac8c10bf9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2d1abfc14b284cd8ab1211f070284144,False,True,,,,,[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
2,CA,7103202637436308741,1653843250,22 years ago today❤️ #adoption #anniversary #adopte #fyp #adoptionstory #china,6778620625709597701,Tian wood,"Fitness, health, lifestyle 🤍
gluten, dairy + soy free",0,False,https://www.tiktok.com/@tianwood_/video/7103202637436308741?_r=1&u_code=0&region=US&mid=7058384621813156614&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103202637436308741&source=h5_t,1996629,502,617,324,239686,7058384621813156614,7058384621813156614,72,7058384621813156614,paradise (Contains music from: Paradise - Coldplay),"Contains music from: ""Paradise""",6.5569037141369e+18,favsoundds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7058384653191072518.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ca48dacd50b64b3ce1390471201070c1.json,False,False,Coldplay,Paradise,paradise (Contains music from: Paradise - Coldplay),"Contains music from: ""Paradise""",[],0,0,"Korea, Republic of",#adoption #anniversary #adopte #fyp #adoptionstory #china,0,0,1,0,0,0,0,0,0,0
3,KR,7102056416982224130,1653576368,@Naomi 님과 #이어찍기 #추천 #fyp #viral #xyzbca #korean #おすすめ,6869286989888406529,원정맨 WonJeong,"🇰🇷 Korean 🇰🇷
 ▼ MAMAAAA ▼
SOONENT
🔽 원정맨 클래스 🔽",0,False,https://www.tiktok.com/@ox_zung/video/7102056416982224130?_r=1&u_code=0&region=US&mid=7036925580054366210&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102056416982224130&source=h5_t,2730132,3567,2023,7459,286424,7036925580054366210,7036925580054366210,10033,7036925580054366210,Congratulations,Post Malone,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a7ed6de88c854fcfb193e3876b509983,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f94360d2e2894534b82f1b68dac9f55e,False,True,,,,,[],0,0,"Korea, Republic of",#이어찍기 #추천 #fyp #viral #xyzbca #korean #おすすめ,0,0,1,0,1,0,1,1,1,1
4,KR,7079320813136022785,1648282823,굳이 따지자면 짧은게 문제가 아니라던 “아빠 몰래 짧은옷 입고 놀다 왔을때 안들키는법” | #틱톡패션 #fashionhacks #패션꿀팁,6505817300846706690,📓김스테파니헤리📓,"📓 Stephany 📓

Business Contact
  🔽",0,False,https://www.tiktok.com/@stephany_official/video/7079320813136022785?_r=1&u_code=0&region=US&mid=6886496736890718977&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079320813136022785&source=h5_t,18386096,3016,2281,19283,1944080,6886496736890718977,6886496736890718977,72,6886496736890718977,You need to let it go,Helin<3,6.853507958858106e+18,Helin<3,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6908320233459600129.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c6387388d117b9ca0cc949a9bad36eb7.json,False,False,,,,,[],0,0,"Korea, Republic of",#틱톡패션 #fashionhacks #패션꿀팁,0,0,0,0,0,0,0,0,0,0
5,KR,7103148964345580801,1653830746,머리가 사자네,6918414589655106562,연서,"2002 🇰🇷
피아이코퍼레이션
business@picorp.co.kr
옷 정보 답장 없으면 빈티지, 보세 제품이에요 ◡̈",0,False,https://www.tiktok.com/@10382aaaabc/video/7103148964345580801?_r=1&u_code=0&region=US&mid=7089765461021281051&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103148964345580801&source=h5_t,984663,720,365,2021,191886,7089765461021281051,7089765461021281051,24,7089765461021281051,ZOOM DUCKTWERK (Contains music from: Time - HUBBA),"Contains music from: ""Time""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7089765474770193178.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7c53f2cf26e2ddd3dc8fca66986b42f8.json,False,False,HUBBA,Time,ZOOM DUCKTWERK (Contains music from: Time - HUBBA),"Contains music from: ""Time""",[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
6,NZ,7102633748809714945,1653710791,Probably didn’t need to let him know #fyp #xyzbca,6978375574000157701,Zach_Hetariki,Hope you enjoy the content,0,False,https://www.tiktok.com/@think_its_zac/video/7102633748809714945?_r=1&u_code=0&region=US&mid=6997222248734149382&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102633748809714945&source=h5_t,4334548,3281,13219,18881,793338,6997222248734149382,6997222248734149382,72,6997222248734149382,original sound - Frick frack fruit snack,Frick frack fruit snack,6.875491732151289e+18,Frick frack fruit snack,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6997222443551083270.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/942539c0e7db4eb9d9ec3f7308ff1d14.json,False,False,,,,,[],0,0,"Korea, Republic of",#fyp #xyzbca,0,0,1,0,0,0,0,1,0,0
7,US,7100665609393868075,1653252545,all better !@brooketaylorkier,934514,Loren Gray,piece of work out now <3,0,False,https://www.tiktok.com/@lorengray/video/7100665609393868075?_r=1&u_code=0&region=US&mid=7065879467335437102&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100665609393868075&source=h5_t,3668368,5083,3943,1932,550636,7065879467335437102,7065879467335437102,72,7065879467335437102,Brujeria (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",7.024650886308431e+18,ur/gf,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7065879482053184303.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/27d3bf5bab345c2b83a6920f05918b1e.json,False,False,Leiner,Double Tech,Brujeria (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
0,KR,7071618251960110338,1646489430,한젓가락하기 힘드네🥵#michaeljackson #billiejean #mj #mjvibes #foryou #추천,6799474639586673666,홍슨생,"Korean🇰🇷
🕴Mj style Dancer & Creator🕴
🕴youtube ▶️ 홍슨생(Michael Jackpot)🕴",0,False,https://t.tiktok.com/i18n/share/video/7071618251960110338/?region=US&mid=7065869685320960769&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071618251960110338&source=h5_t,2137346,2966,22662,3067,116596,7065869685320960769,7065869685320960769,24,7065869685320960769,original sound - 홍슨생,홍슨생,6.799474639586674e+18,홍슨생,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7065869630367222529.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c38333581f9d786709e21f9bcbb67d1c.json,False,False,,,,,[],0,0,"Korea, Republic of",#michaeljackson #billiejean #mj #mjvibes #foryou #추천,1,0,0,0,0,0,0,0,0,1
1,KR,7088589852953906433,1650440940,찍어먹는 젤리 존맛탱임ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ#젤리#젤리먹방#먹방#간식#간식리뷰#신박한간식#fyp#asmr,2399846,🌈짱타쿠🌈,,0,False,https://t.tiktok.com/i18n/share/video/7088589852953906433/?region=US&mid=6876922275438790657&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088589852953906433&source=h5_t,10779649,6990,3561,15505,949662,6876922275438790657,6876922275438790657,10033,6876922275438790657,Bubblegum K.K.,DIMSVM,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6e310f255b264bd29363838f56c41cc5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bde81fa5c14547bfadbc303bb998bb42,False,True,,,,,[],0,0,"Korea, Republic of",#젤리#젤리먹방#먹방#간식#간식리뷰#신박한간식#fyp#asmr,0,0,1,0,0,0,0,0,0,0
2,KR,7101877453781503233,1653534703,ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ㅋ̄̈  #웃음 #웃음참기 #웃음참기챌린지 #웃긴영상 #추천,6994391696294577154,영상zip.,⚠️ 웃음 바이러스 주의 ⚠️,0,False,https://t.tiktok.com/i18n/share/video/7101877453781503233/?region=US&mid=6563142570451569410&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101877453781503233&source=h5_t,398724,142,225,430,22395,6563142570451569410,6563142570451569410,141,6563142570451569410,중독성이 강한 웃음소리,Tik Tok,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/30584583c9b04362836c2ce3c9f6273e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8451fa0394134157af9be4c5a8aee2c8,False,True,,,,,[],0,0,"Korea, Republic of",#웃음 #웃음참기 #웃음참기챌린지 #웃긴영상 #추천,0,0,0,0,0,0,0,0,0,1
