,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_comedia,hash_ecuador,hash_foryou,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_paratii,hash_tiktok,hash_viral
6,US,7072179020930092294,1646619996,#humor 😅 #comedia #parati #fyp,6829445860998824966,Evita Mishel,"No soy PERFECTA, soy AUTÉNTICA 😊 y eso es mucho mejor 💜",0,False,https://www.tiktok.com/@evitamishel/video/7072179020930092294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072179020930092294&source=h5_m,1070279,258,7935,12969,28883,6839093852679211781,6839093852679211781,72,6839093852679211781,original sound - diosamoreira,Diana,6.652503654409961e+18,Diana,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6839093840436120326.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d0a41d90dcf170636aef69ec1a71c591.json,False,False,[],0,0,,,,,Ecuador,#humor #comedia #parati #fyp,1,0,0,1,0,1,1,0,0,0
7,EC,7101733073905126662,1653501085,Thor si no hace travesuras no es Thor🤦‍♀️ #SoyThor🖤,6982770303379424261,🦋Nena🦋,"💙Nueva cuenta💙
✨Guayaca siempre en las venas✨
Ig: melany_mayorga🧡",0,False,https://www.tiktok.com/@melanymayorga14/video/7101733073905126662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101733073905126662&source=h5_m,385742,168,759,1079,34456,6839852689929571077,6839852689929571077,72,6839852689929571077,i am fckin crazy,tan,6.628323937871069e+18,tan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6839852634053036805.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3d8b65a25205550fc6375337a9acebdc.json,False,False,[],0,0,,,,,Ecuador,#SoyThor🖤,0,0,0,0,0,0,0,0,0,0
0,GB,7084964086093532421,1649596750, ,6994721397055816710,Respect,"🔥👋welcome to .respect._moments👋🔥
🔥thanks for 10 million🔥",0,False,https://m.tiktok.com/v/7084964086093532421.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084964086093532421&source=h5_m,37236623,1854,7716,108200,1888651,6940683150875986694,6940683150875986694,72,6940683150875986694,Drive Forever Ravens Rock Spotify (Contains music from: Polozhenie (Instrumental Guitar) - Ravens Rock),"Contains music from: ""Polozhenie (Instrumental Guitar)""",6.76994924413477e+18,Ravens Rock ★ | Guitarist,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6940683280547072774.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1410e6e285e9da4180c067c00d78001c.json,False,False,[],0,0,Ravens Rock,Polozhenie (Instrumental Guitar),Drive Forever Ravens Rock Spotify (Contains music from: Polozhenie (Instrumental Guitar) - Ravens Rock),"Contains music from: ""Polozhenie (Instrumental Guitar)""",Ecuador,,0,0,0,0,0,0,0,0,0,0
1,EC,7084568246480932102,1649504586,Masaje soñador,7084455053087949830,Jaime Eduardo Reyes,,0,False,https://m.tiktok.com/v/7084568246480932102.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084568246480932102&source=h5_m,6489768,3208,36178,2028,173107,7084568225215712006,7084568225215712006,72,7084568225215712006,original sound - jaimereyesl83 (Contains music from: Oh No - Lil Lucky),"Contains music from: ""Oh No""",7.08445505308795e+18,Jaime Eduardo Reyes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084568221570943750.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/41c130acfb5aa2881c0890eddc4ebd41.json,False,False,[],0,0,Lil Lucky,Oh No,original sound - jaimereyesl83 (Contains music from: Oh No - Lil Lucky),"Contains music from: ""Oh No""",Ecuador,,0,0,0,0,0,0,0,0,0,0
2,AE,7075827153941581058,1647469393,#اكسبلورexplore #اكسبلور,7054157803552228358,الوشاح,"ﻛﻮﻧﻮﺍ ﻣﺘﺼﺎﻟﺤﻴﻦ فـ ﻧﺤﻦ ﻓﻮﻕ ﺍﻟﺘﺮﺍﺏ ﻣﺆﻗﺘﺎً لا أحد يبقى لأحد أو من أجل أحد
🔥غرائب↗️",0,False,https://m.tiktok.com/v/7075827153941581058.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075827153941581058&source=h5_m,60781551,11231,4482,13415,731214,7075827124850592514,7075827124850592514,72,7075827124850592514,original sound - 777xx111,الوشاح,7.054157803552228e+18,الوشاح,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7075827141111237377.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7e001b0161414ad6cda3e8b6d8124a41.json,False,False,[],0,0,,,,,Ecuador,#اكسبلورexplore #اكسبلور,0,0,0,0,0,0,0,0,0,0
3,EC,7080605879338421509,1648582025,KEPEZADAAAA MAMII😂⚠️ quieren la parte 2? #barmateito #mamaecuatoriana #humor #ecuador,61663539966316544,Mateo Barba,"🇪🇨IG: Barmateito
“KE PEZADAAA”",0,False,https://m.tiktok.com/v/7080605879338421509.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080605879338421509&source=h5_m,4685540,1522,5606,5846,443870,7080605884246313733,7080605884246313733,72,7080605884246313733,original sound - barmateito,Mateo Barba,6.166353996631654e+16,Mateo Barba,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080605881955748614.mp3,,False,False,[],0,0,,,,,Ecuador,#barmateito #mamaecuatoriana #humor #ecuador,0,1,0,0,0,1,0,0,0,0
4,EC,7071202572283006213,1646392648,Asiendo panela en la provincia de bolivar echandia 🙏🙌🙏,6963786177149387781,cristianjinde466,,0,False,https://m.tiktok.com/v/7071202572283006213.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071202572283006213&source=h5_m,6556593,880,606,1312,162035,6996327674675546885,6996327674675546885,72,6996327674675546885,original sound - pe_dro85 (Contains music from: Debo Entender (feat. Neto Peña & Yoss Bones) - Santa Fe Klan),"Contains music from: ""Debo Entender (feat. Neto Peña & Yoss Bones)""",6.874794994445911e+18,....,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6996327752223738629.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fa2c0b4bb4416eedaae79c1c5ae41b29.json,False,False,[],0,0,Santa Fe Klan,Debo Entender (feat. Neto Peña & Yoss Bones),original sound - pe_dro85 (Contains music from: Debo Entender (feat. Neto Peña & Yoss Bones) - Santa Fe Klan),"Contains music from: ""Debo Entender (feat. Neto Peña & Yoss Bones)""",Ecuador,,0,0,0,0,0,0,0,0,0,0
5,PE,7076972169351138566,1647735986,Responder a @amberly970  parte2 #pelea #amorpropio #parati #discusiones #barrio,6858078196026557445,Mafi❤️,"Auténtica💖 Cajamarca❤️
Administradora🎓
Estilista y Colorista🎓
🏊‍♀️🤾🏼‍♀️🏖",0,False,https://m.tiktok.com/v/7076972169351138566.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076972169351138566&source=h5_m,40946250,9288,4529,12799,775146,7076972156218772229,7076972156218772229,72,7076972156218772229,original sound - mafi.bm,Mafi❤️,6.858078196026557e+18,Mafi❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076972159160322822.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9b17207b9fa40d46620c2927fe38facc.json,False,False,[],0,0,,,,,Ecuador,#pelea #amorpropio #parati #discusiones #barrio,0,0,0,0,0,0,1,0,0,0
6,EC,7097269632620399878,1652461858,Siempre es un placer para nosotros brindarles una buena asesoría a nuestros nuevos clientes👌🏻😎💨 #vaper #parati #gamer #destacame,7059724389541299205,Vaper Shop 🇪🇨,Si deseas asesoria personalizada escribenos al 093 910 2170 😎💨,0,False,https://m.tiktok.com/v/7097269632620399878.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097269632620399878&source=h5_m,186982,41,21,60,7764,6643214569260976901,6643214569260976901,10009,6643214569260976901,#Deputamadre,Elilluminari,,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a82a1bb4778447ca1ee7969f978fc75,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5fc9265e3aa0408b97ae645bb7d626f7,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1438027730', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#vaper #parati #gamer #destacame,0,0,0,0,0,0,1,0,0,0
0,EC,7094396213906115845,1651792839,Confirmen #parati #ecuador #manabas,6761528892793930758,Valentina Andrade,Cuenta secundaria hasta recuperar la otra 🙁,0,False,https://www.tiktok.com/@valentinandrade001/video/7094396213906115845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094396213906115845&source=h5_m,506521,677,1290,2646,28332,6733270588854520581,6733270588854520581,72,6733270588854520581,scorpion (Contains music from: Wineing Freestyle - Hypa 4000),"Contains music from: ""Wineing Freestyle""",3.095773675873116e+17,S C O R P I O N,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1643866925378598.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/283d472a46b711468b7673864ca7bcc9.json,False,False,[],0,0,Hypa 4000,Wineing Freestyle,scorpion (Contains music from: Wineing Freestyle - Hypa 4000),"Contains music from: ""Wineing Freestyle""",Ecuador,#parati #ecuador #manabas,0,1,0,0,0,0,1,0,0,0
1,MX,7100251201358302469,1653156059,Holaaa #parati #foryou 😍❤️,6974148143023162373,karelyruiz.mx,Instagram: Karelyruizmonly,0,False,https://www.tiktok.com/@karelyruiz.mx/video/7100251201358302469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100251201358302469&source=h5_m,16161107,5305,20821,56913,1487868,7054707010734312198,7054707010734312198,72,7054707010734312198,original sound - joselynehm,Joselyne HM,6.850147517973661e+18,Joselyne HM,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7054707051054107397.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6bd6a2e0a1f5500c0e05e37e6283db5f.json,False,False,[],0,0,,,,,Ecuador,#parati #foryou,0,0,1,0,0,0,1,0,0,0
2,EC,7102248211137465605,1653621025,CONFIRMEN #jajaja #sigueme IG JUANFRANFZ15 #pilas #parati #dalelike #viral #risa #tiktokecuador #comedia #humor #fyq,6805684212345046021,Juanfran 🇪🇨❤️,"DE LEY 🔥
CUALQUIER COSA AL IG 😊
Cuenta Secundaria
@soyeljuanfran 
YouTube ⬇️",0,False,https://www.tiktok.com/@juanfranfz15/video/7102248211137465605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102248211137465605&source=h5_m,673050,283,1258,2321,63480,6942416356516038657,6942416356516038657,10033,6942416356516038657,Sorbito De Champagne,Pastor López,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3678f9a9f9c844d09ae6136a78135dff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/568134c2841b42cab911cd18bd12bb3c,False,True,[],0,0,,,,,Ecuador,#jajaja #sigueme #pilas #parati #dalelike #viral #risa #tiktokecuador #comedia #humor #fyq,1,0,0,0,0,1,1,0,0,1
3,NZ,7091233785529863426,1651056528,#kina #pestcontrol #asmr,6791371402991043589,Jack,"Commercial kina diver operating out of Whitianga, NZ 👌
corokinaboys@gmail.com",0,False,https://www.tiktok.com/@corokinaboys/video/7091233785529863426?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091233785529863426&source=h5_m,72406358,17975,9625,15873,3396213,7091233811446450945,7091233811446450945,72,7091233811446450945,original sound - corokinaboys,Jack,6.791371402991044e+18,Jack,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091233765204953858.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ad73044854bdfc1f7a23aff6f1bc7ceb.json,False,False,[],0,0,,,,,Ecuador,#kina #pestcontrol #asmr,0,0,0,0,0,0,0,0,0,0
4,US,7103578186214198574,1653930682,Mi esposa cada vez que uso el celular 1 segundo mas que ella,6994035027688817669,El_chicanero,"Una familia común ❤️
📧 Loschicaneros@rangamedia.co",0,False,https://www.tiktok.com/@el_chicanero/video/7103578186214198574?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103578186214198574&source=h5_m,597372,830,5263,4311,65246,7103578153360280366,7103578153360280366,72,7103578153360280366,original sound - el_chicanero (Contains music from: With Some Malice - Francesco D'andrea),"Contains music from: ""With Some Malice""",6.994035027688818e+18,El_chicanero,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103578189905054507.mp3,,False,False,[],0,0,Francesco D'andrea,With Some Malice,original sound - el_chicanero (Contains music from: With Some Malice - Francesco D'andrea),"Contains music from: ""With Some Malice""",Ecuador,,0,0,0,0,0,0,0,0,0,0
5,EC,7086239837946236165,1649893783,#parati #viral,6834606743910548485,Kardations,Visita mi Instagram y habla conmigo❤️,0,False,https://www.tiktok.com/@kardations/video/7086239837946236165?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086239837946236165&source=h5_m,761134,208,453,1288,39567,7075476515542010629,7075476515542010629,72,7075476515542010629,El pasito mamalonsh,El Esaú,6.777117277583869e+18,El Esaú,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075474629120346885.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a804e2f42299d3316733d7968ee838a0.json,False,False,[],0,0,,,,,Ecuador,#parati #viral,0,0,0,0,0,0,1,0,0,1
6,EC,7102595175985204485,1653701811,@axelzarate420,6717460298583180294,Ana Paula Roldan,❤️‍🔥,0,False,https://www.tiktok.com/@aprd5/video/7102595175985204485?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102595175985204485&source=h5_m,875716,33,50,378,29807,7086477926132894470,7086477926132894470,10036,7086477926132894470,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16ed938aa03f47f99990ab584998ee21,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32f4070dfb2a447d87c154d854ebe59a,False,True,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
7,EC,7097303416975674629,1652469724,#fypシ @domenicatrix,6785280890693174278,Megan Anahy,Ecuatoriana 🇪🇨,0,False,https://www.tiktok.com/@megan.anahy/video/7097303416975674629?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097303416975674629&source=h5_m,502261,152,90,450,38625,7073309818722732805,7073309818722732805,72,7073309818722732805,original sound - danielitaaa.10 (Contains music from: Taka Taka - La Materialista),"Contains music from: ""Taka Taka""",6.70019003586008e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073309812662094598.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9306ba0d782543752b561363324dc51b.json,False,False,[],0,0,La Materialista,Taka Taka,original sound - danielitaaa.10 (Contains music from: Taka Taka - La Materialista),"Contains music from: ""Taka Taka""",Ecuador,#fypシ,0,0,0,0,1,0,0,0,0,0
0,US,7100655164180204842,1653250113,#fyp #foru #paraty #alejandraguzman  #teamguzman,6925280980262716421,Dayanaroberto,No bio yet,0,False,https://www.tiktok.com/@dayanapolanskyroberto/video/7100655164180204842?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100655164180204842&source=h5_m,6088365,521,3143,4817,224682,7100655122635606827,7100655122635606827,72,7100655122635606827,original sound - dayanapolanskyroberto,Dayanaroberto,6.925280980262716e+18,Dayanaroberto,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100655152545270571.mp3,,False,False,[],0,0,,,,,Ecuador,#fyp #foru #paraty #alejandraguzman #teamguzman,0,0,0,1,0,0,0,0,0,0
1,GQ,7098251595753753862,1652690493,nutrición y salud,6838564890073760774,la bendecida 26,nutrición y cosmética natural 🇬🇶♥️,0,False,https://www.tiktok.com/@aslheylabendecida.1/video/7098251595753753862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098251595753753862&source=h5_m,13898295,2416,28922,51946,492100,7098251534705707782,7098251534705707782,72,7098251534705707782,original sound - aslheylabendecida.1,la bendecida 26,6.838564890073761e+18,la bendecida 26,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098251554695744262.mp3,,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
2,US,7101661975234563370,1653484531,#parati #viral,6980175163456111622,Douglas Zavala Official,New Acc,0,False,https://www.tiktok.com/@douglaszofficial/video/7101661975234563370?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101661975234563370&source=h5_m,3717787,1982,7346,5372,288120,6795070318475004677,6795070318475004677,72,6795070318475004677,original sound - w07hn (Contains music from: Ay Miguel - DJ FLAJ),"Contains music from: ""Ay Miguel""",6.594542977606566e+18,W07hn,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1658954304346165.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d27a2145712e3a2c149cd7697d0f238.json,False,False,[],0,0,DJ FLAJ,Ay Miguel,original sound - w07hn (Contains music from: Ay Miguel - DJ FLAJ),"Contains music from: ""Ay Miguel""",Ecuador,#parati #viral,0,0,0,0,0,0,1,0,0,1
3,EC,7082752007878053126,1649081710,Buenas clases #fyp @ritatorre_17 #fypage #foryou,7048657231407580165,elcachorro,,0,False,https://www.tiktok.com/@cachorr005/video/7082752007878053126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082752007878053126&source=h5_m,3749686,1025,823,2180,278755,7082751976336788229,7082751976336788229,72,7082751976336788229,original sound - cachorr005,elcachorro,7.04865723140758e+18,elcachorro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082751976282393350.mp3,,False,False,[],0,0,,,,,Ecuador,#fyp #fypage #foryou,0,0,1,1,0,0,0,0,0,0
4,EC,7099654634310012165,1653017163, ,66447803740073984,MELISSA ☻,"melissaendara@xbetagroup.com 
CEO de “pero claro que tengo que intentarlo”",0,False,https://www.tiktok.com/@melissaendara/video/7099654634310012165?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099654634310012165&source=h5_m,1223140,536,720,5177,268607,7095019005370452778,7095019005370452778,72,7095019005370452778,Tití me preguntó (Contains music from: Titi me preguntó - Aomak),"Contains music from: ""Titi me preguntó""",7.024650886308431e+18,ur/gf,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095019029886274347.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a2fe9bb843dac6dca05b56ec529a95a.json,False,False,[],0,0,Aomak,Titi me preguntó,Tití me preguntó (Contains music from: Titi me preguntó - Aomak),"Contains music from: ""Titi me preguntó""",Ecuador,,0,0,0,0,0,0,0,0,0,0
5,GB,7099200112936733957,1652911340,🥲🥲 #fyp #fypシ #ratsoftiktok,6797894182347244549,Brittani Evans,crazy rat lady,0,False,https://www.tiktok.com/@brittani.evans/video/7099200112936733957?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099200112936733957&source=h5_m,16030249,98797,189509,207743,3831313,7032463983756004143,7032463983756004143,72,7032463983756004143,original sound - carabethbailey,Cara & Eric,6.745600020206847e+18,Cara & Eric,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7032464007864994607.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/62bd75d5c8739793572a3b12309d84c9.json,False,False,[],0,0,,,,,Ecuador,#fyp #fypシ #ratsoftiktok,0,0,0,1,1,0,0,0,0,0
6,DE,7083192041844247814,1649184163,#kleide05🇧🇷❤🇩🇪 #comédia #fypシ,6815983162545161221,Kleide #🇧🇷❤🇩🇪,"Comédia 🤡
Humor 🤣
Dança 💃 
É tudo uma brincadeira vem rir 
#Kleide05🇧🇷❤🇩🇪",0,False,https://www.tiktok.com/@kleide05/video/7083192041844247814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083192041844247814&source=h5_m,15124521,1677,69010,9076,58435,6923323723051256581,6923323723051256581,72,6923323723051256581,original sound - mia_mor.22 (Contains music from: Baby Girl - Dendro),"Contains music from: ""Baby Girl""",6.82387459704742e+18,Miajay,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6991111762879810310.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f10b90911df91978b112f5f35c4a3167.json,False,False,[],0,0,Dendro,Baby Girl,original sound - mia_mor.22 (Contains music from: Baby Girl - Dendro),"Contains music from: ""Baby Girl""",Ecuador,#kleide05🇧🇷❤🇩🇪 #comédia #fypシ,0,0,0,0,1,0,0,0,0,0
