,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_oscarsathome,hash_polytiktok,hash_viral
2,US,7101341431930899758,1653409898,He ain’t want no smoke😅😅 #fyp #oboyslimnetwork,7092521330310284334,OboySlimNetwork,Instagram👉👇,0,False,https://www.tiktok.com/@oboyslimnetwork/video/7101341431930899758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101341431930899758&source=h5_m,1875662,777,7252,3863,67864,7101341388033346350,7101341388033346350,72,7101341388033346350,original sound - oboyslimnetwork,OboySlimNetwork,7.092521330310284e+18,OboySlimNetwork,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101341418970516266.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d429dce95b69704d0086f9d2770df91d.json,False,False,,,,,[],0,0,American Samoa,#fyp #oboyslimnetwork,0,0,0,0,1,0,0,0,0,0
3,VN,7077792254320053505,1647926929,Good morning ☀️ #hamzy #cooking #asmr #tiktokfood #koreanfood #fyp #korean #mukbangkorea,7075342617572475947,Mukbang ASMR,Follow me if you like my video 😘❤️,0,False,https://www.tiktok.com/@hamzy.realmukbang/video/7077792254320053505?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077792254320053505&source=h5_m,26897504,4328,7709,2130,1086085,7077792260582607617,7077792260582607617,24,7077792260582607617,original sound - hamzy.realmukbang,Mukbang ASMR,7.075342617572476e+18,Mukbang ASMR,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077792221013101313.mp3,,False,False,,,,,[],0,0,American Samoa,#hamzy #cooking #asmr #tiktokfood #koreanfood #fyp #korean #mukbangkorea,1,0,0,0,1,0,0,0,0,0
4,US,7082447695083851051,1649010856,#satisfying #guac #satisfyingvideo #relaxing #henryspuffytacos,7082443903236850730,Pablo Guajardo665,Follow for more satisfying food videos🔥,0,False,https://www.tiktok.com/@user21069420847/video/7082447695083851051?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082447695083851051&source=h5_m,11037641,2330,3263,2486,372574,6738327274124216321,6738327274124216321,10033,6738327274124216321,Sigo Chambeando,Fuerza Regida,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/01221bda211649f8b80e552f45b170f9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f176f14ac034a75b155e4dd43cb0dc7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1469646076', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,#satisfying #guac #satisfyingvideo #relaxing #henryspuffytacos,0,0,0,0,0,0,0,0,0,0
5,BR,7102530608093515013,1653686775,Sextouuuu dia de ficar bonitas meninas #viraall #EdySilvaDebochadoo #tikokk,6674286332188066821,✨ Edenilson_Edy  ✨,"Debochado/Tímido 
Brasil 🇧🇷 
Leonino ♌️ 
Segue no App vizinho",0,False,https://www.tiktok.com/@edysilva114oficial/video/7102530608093515013?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102530608093515013&source=h5_m,5382323,6651,11185,23966,247203,7102530584471210757,7102530584471210757,72,7102530584471210757,original sound - edysilva114oficial,✨ Edenilson_Edy  ✨,6.674286332188067e+18,✨ Edenilson_Edy  ✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102530600733215494.mp3,,False,False,,,,,[],0,0,American Samoa,#viraall #EdySilvaDebochadoo #tikokk,0,0,0,0,0,0,0,0,0,0
6,IT,7094349155350465797,1651781882,RUSH E credits: crazygamermaster,6921030079493456897,Symphony2.0.Fanpage,"Thanks for 1M🥰
Credits :",0,False,https://www.tiktok.com/@symphony2.0/video/7094349155350465797?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094349155350465797&source=h5_m,13527281,10390,6343,21121,1897620,6911504003918465026,6911504003918465026,10033,6911504003918465026,Rush E,Sheet Music Boss,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0d9380b2e11f4b6ea8159cad17e9b6b1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1b19198591a342b7b3c04c3b9a5aa457,False,True,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
7,AU,7082617232206957826,1649050332,Dirty mirror but song is bae,6771702899007636486,Jay🤍,♡ P I S U P O ♡,0,False,https://www.tiktok.com/@kingkeli03/video/7082617232206957826?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082617232206957826&source=h5_m,110335,196,122,907,21638,7069229276406532907,7069229276406532907,72,7069229276406532907,spawnbreezie soo,takaliaaaa,6.772330321683351e+18,takaliaaaa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7069266746683509550.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/4f0684b50fea01bf579dc20858bbcb95.json,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
0,AS,7087447917266570538,1650175062,Pwetty girl with pwetty vibez🥰. #CatOnALeash #ComeDanceWithMe #HPSustainableSounds #foryou #americansamoa #PassTheBIC #afakasi,6979845842837718022,⚕️,,0,False,https://www.tiktok.com/@iloveyoubrah/video/7087447917266570538?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087447917266570538&source=h5_m,3402,9,0,0,294,7087447882516695851,7087447882516695851,72,7087447882516695851,original sound - iloveyoubrah,⚕️,6.979845842837718e+18,⚕️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7087447902523640622.mp3,,False,False,,,,,[],0,0,American Samoa,#CatOnALeash #ComeDanceWithMe #HPSustainableSounds #foryou #americansamoa #PassTheBIC #afakasi,0,1,0,0,0,0,0,0,0,0
1,AS,7099334471136120110,1652942618,rock my world 😍 #TopGunMode #foryou #fyp #theonlyserenity,6899585463544497157,@babyfac3_Serenity🤡❤️”,𝑎 𝑔𝑖𝑟𝑙 𝑤ℎ𝑜 ✨𝚂𝙼𝙸𝙻𝙴𝚂✨ !,0,False,https://www.tiktok.com/@the_only.serenity/video/7099334471136120110?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099334471136120110&source=h5_m,2884,3,0,0,267,7078802791275252482,7078802791275252482,72,7078802791275252482,original sound - kyle.peterson90 (Contains music from: Excellence - Climbers),"Contains music from: ""Excellence""",6.628290609038279e+18,Kyle,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078802709134052097.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5e58c2f701c4a91c0ae16fa504d5bd95.json,False,False,Climbers,Excellence,original sound - kyle.peterson90 (Contains music from: Excellence - Climbers),"Contains music from: ""Excellence""",[],0,0,American Samoa,#TopGunMode #foryou #fyp #theonlyserenity,0,1,0,0,1,0,0,0,0,0
2,US,7092834423858679082,1651429205,This jerk chicken was on ANOTHER LEVEL. #jerkchicken #chicken #grilledchicken,6811478480007578629,kikifoodies,I’m on Instagram and YouTube↗️: KIKIFOODIES,0,False,https://www.tiktok.com/@kikifoodieskitchen/video/7092834423858679082?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092834423858679082&source=h5_m,1445604,940,16559,12005,131223,6825807899273463809,6825807899273463809,10033,6825807899273463809,Ninja Mi Ninja,Ninja Man,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/42de9bb164b542dea2a7acbab7d3ad54,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1afb4a0e2a594c63a707fbdef5e9fafa,False,True,,,,,[],0,0,American Samoa,#jerkchicken #chicken #grilledchicken,0,0,0,0,0,0,0,0,0,0
3,GB,7103100961132006661,1653819572,#movie #fyp #foryou,7034680491425203205,xiaowei9898,"Updated daily 
Thank for noticing",0,False,https://www.tiktok.com/@xiaowei9898/video/7103100961132006661?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103100961132006661&source=h5_m,310696,43,16,48,21944,6874994944096864269,6874994944096864269,10036,6874994944096864269,Believer(抖音完整版),9馨,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/834a5ead0f7c4603a8748b3845412291,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/34af28cc64ea428f92b38f07bca24f68,False,True,,,,,[],0,0,American Samoa,#movie #fyp #foryou,0,1,0,0,1,0,1,0,0,0
4,PH,7103103384105815323,1653820133,Reply to @gr.msjoj uhmm.. okay?! what do you think? Any opinion.,6579815787703238658,Runa,白富美✨🎀🛍💸,0,False,https://www.tiktok.com/@runateleron/video/7103103384105815323?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103103384105815323&source=h5_m,29142,177,2,2,354,7014221281377716998,7014221281377716998,72,7014221281377716998,im fresher than a motherfuker (Contains music from: Look At Me Now (feat. Lil' Wayne & Busta Rhymes) - Chris Brown),"Contains music from: ""Look At Me Now (feat. Lil' Wayne & Busta Rhymes)""",6.990155350285501e+18,amp editor 🤞🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7014221358825556741.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1bebb2364cd20eaea24b7f894de1ad50.json,False,False,Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),im fresher than a motherfuker (Contains music from: Look At Me Now (feat. Lil' Wayne & Busta Rhymes) - Chris Brown),"Contains music from: ""Look At Me Now (feat. Lil' Wayne & Busta Rhymes)""",[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
5,US,7102890176187485486,1653770492,"NEVER release animals! #bunny #rabbitrescue @thefeatheredcreative is to thank for all this, by the way.",286678004464754688,Zeb,"Sharing life with a flock of 24 
I ❤️rescue birds",0,False,https://www.tiktok.com/@blueplanetpets/video/7102890176187485486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102890176187485486&source=h5_m,2504078,10035,3563,493,397347,7102890151789021998,7102890151789021998,72,7102890151789021998,original sound - blueplanetpets,Zeb,2.866780044647547e+17,Zeb,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102890179110701867.mp3,,False,False,,,,,[],0,0,American Samoa,#bunny #rabbitrescue,0,0,0,0,0,0,0,0,0,0
6,US,7094240955733232942,1651756690,This is a voiceover. But how would that make it work? 😂🤣 #fyp #foryou #foryoupage #fy #mathmatics #LaurelRoad4Nurses #ShowYourJOWO #mathtrick #mathtricks #cardtrick #magician #magic #math #science #numbers #LearnOnTikTok #viral #trending,6912975935017927685,Jason Ladanye,"CEO of Cards ♠️♥️♣️♦️
Book a show ➡️🔗Link below
Take a lesson ➡️🔗Link below",0,False,https://www.tiktok.com/@cardmagicbyjason/video/7094240955733232942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094240955733232942&source=h5_m,3438273,896,11640,15511,213381,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,#fyp #foryou #foryoupage #fy #mathmatics #LaurelRoad4Nurses #ShowYourJOWO #mathtrick #mathtricks #cardtrick #magician #magic #math #science #numbers #LearnOnTikTok #viral #trending,0,1,1,0,1,0,0,0,0,1
7,GB,7099838226159930630,1653059906,#duet with @britishmemesmate #britishmemes  I love you Sandra 😂😂😂😂😂😂 #lol #bashtheentertainer  We all laughed !!,3536030,BashTheEntertainer,CEO of Happiness & Smiles 😃I love my Daughter ♥️🇨🇩🇬🇧,0,False,https://www.tiktok.com/@bashtheentertainer/video/7099838226159930630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099838226159930630&source=h5_m,1735896,1473,3829,13985,175960,7078012674231126790,7078012674231126790,72,7078012674231126790,original sound - britishmemesmate,British Memes Mate,7.072733192930805e+18,British Memes Mate,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078012701352332038.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/55d922ea28423ba1e01b6e301be72b18.json,False,False,,,,,[],0,0,American Samoa,#duet #britishmemes #lol #bashtheentertainer,0,0,0,0,0,0,0,0,0,0
0,AS,7086624852727123243,1649983426,The trend is catchy but I can’t do it 😂 #foryoupage #ComeDanceWithMe,7022118416972022789,CC :/,🐉.,0,False,https://www.tiktok.com/@koelau09/video/7086624852727123243?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086624852727123243&source=h5_m,5330,12,1,1,336,7078354030547700526,7078354030547700526,72,7078354030547700526,original sound - elidadonn (Contains music from: I Like - Guy),"Contains music from: ""I Like""",6.766280713869247e+18,Sturdy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078354049959201582.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8d7a4b4ebbb622ef0dede9f79dc715b3.json,False,False,Guy,I Like,original sound - elidadonn (Contains music from: I Like - Guy),"Contains music from: ""I Like""",[],0,0,American Samoa,#foryoupage #ComeDanceWithMe,0,0,1,0,0,0,0,0,0,0
1,AS,7078989219800272174,1648205620,it takes a bitch to know a bitch 😉☝🏻 #fypシ #BridgertonScandal #OscarsAtHome #HaloSilverTeam,6827919108194698245,Nicole Nielsen Palet,👋🏼,0,False,https://www.tiktok.com/@queencess.nicole/video/7078989219800272174?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078989219800272174&source=h5_m,2683,0,0,0,147,7076473411966405422,7076473411966405422,72,7076473411966405422,original sound - yaohoo,Yao Nguyen,6.542301426939336e+18,Yao Nguyen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076473408980077358.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8152d57aaefa84efa0ed1da691078fb4.json,False,False,,,,,[],0,0,American Samoa,#fypシ #BridgertonScandal #OscarsAtHome #HaloSilverTeam,0,0,0,0,0,1,0,1,0,0
2,US,7091193153583189290,1651047073,😂😂🥴,6943704395088233477,.shyboe99,Welcome,0,False,https://www.tiktok.com/@.shyboe99/video/7091193153583189290?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091193153583189290&source=h5_m,159504,411,538,1027,26293,7091193029121313579,7091193029121313579,72,7091193029121313579,original sound - .shyboe99,.shyboe99,6.943704395088233e+18,.shyboe99,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091193136042527531.mp3,,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
3,VN,7071264209971072282,1646406998,#auto #crashtest #car,7019975650422653957,Crash test Auto,"Crash test auto.Follow and share to help me,thank you so muck. Car passion",0,False,https://www.tiktok.com/@autocrashtest01/video/7071264209971072282?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071264209971072282&source=h5_m,55985145,13714,46649,127073,3108016,7071264257216039706,7071264257216039706,24,7071264257216039706,original sound - autocrashtest01,Crash test Auto,7.019975650422654e+18,Crash test Auto,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7071264253784673050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/95cb5e2f01106fcd0f988aa6533a1a17.json,False,False,,,,,[],0,0,American Samoa,#auto #crashtest #car,0,0,0,0,0,0,0,0,0,0
4,AU,7103008772846537986,1653798106,#hairdress #이발사 #tony #ช่างตัดผม #парикмахер #thợ #hairclippergrindingtutorial #りはつ理髪し師 #이발사,7038061503518458882,hairstylisttools,"Occupation: scissors grinder
School: Xinli professional hairdressing scissors f",0,False,https://www.tiktok.com/@hairstylisttools/video/7103008772846537986?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103008772846537986&source=h5_m,2343549,1333,411,2132,328683,7103008750319143682,7103008750319143682,24,7103008750319143682,original sound - hairstylisttools (Contains music from: Gasoline - Halsey),"Contains music from: ""Gasoline""",7.038061503518459e+18,hairstylisttools,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103008712461126402.mp3,,False,False,Halsey,Gasoline,original sound - hairstylisttools (Contains music from: Gasoline - Halsey),"Contains music from: ""Gasoline""",[],0,0,American Samoa,#hairdress #이발사 #tony #ช่างตัดผม #парикмахер #thợ #hairclippergrindingtutorial #りはつ理髪し師 #이발사,0,0,0,0,0,0,0,0,0,0
5,US,7072997537484901678,1646810572,#greenscreenvideo #rip El Jack Daniel’s,6670920871449985029,Gary Braydyn Wood,"Follow Me
(you don’t look at your following page anyways)
KY|MT
21",0,False,https://www.tiktok.com/@garybraydynwood/video/7072997537484901678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072997537484901678&source=h5_m,72931154,60029,63749,42422,9607052,7015307000003267333,7015307000003267333,72,7015307000003267333,original sound - koozebane,kooze,6.759262491795129e+18,kooze,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015307108891593477.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6cd7ad0d3dde905245cda58757fd57b9.json,False,False,,,,,[],0,0,American Samoa,#greenscreenvideo #rip,0,0,0,0,0,0,0,0,0,0
6,US,7103227306688187691,1653848987, ,6929772559026209798,LifeSkills,"Daily sharing of life hacks
Thank you😁😁😁",0,False,https://www.tiktok.com/@lifeskills.ho/video/7103227306688187691?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103227306688187691&source=h5_m,963718,206,125,341,44952,7078357138325736234,7078357138325736234,72,7078357138325736234,original sound - zack.axewell,Zack max,7.067730012935095e+18,Zack max,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078357161369144110.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ea0fc00e775eb952828396d25d740ca2.json,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
7,MX,7076570776811441413,1647642530, ,6990204457980806150,Polo,Mexicali cachanilla norteño de ❤️,0,False,https://www.tiktok.com/@polo0310/video/7076570776811441413?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076570776811441413&source=h5_m,1995481,1256,6084,5842,44664,6718589941149878273,6718589941149878273,10033,6718589941149878273,My Heart Will Go On (Titanic),Maliheh Saeedi & Faraz Taali,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b5a1a8f0bde6450b8eb134e6e2141746,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/33c97f942ed7483c8e49014f7a474e59,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '430442392', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
0,AS,7092749810561715502,1651409505, ,7091866882497004586,poppy11890,if you are adult please open this website,0,False,https://www.tiktok.com/@poppy11890/video/7092749810561715502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092749810561715502&source=h5_m,1244426,7,16,163,3865,7092749693058599726,7092749693058599726,72,7092749693058599726,original sound - poppy11890,poppy11890,7.091866882497005e+18,poppy11890,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092749785144281899.mp3,,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
1,AS,7089197502246718763,1650582418,birthdays are better at 5 in the morning anyway #MoveWithTommy #fypシ,6847653266886935558,nani,kua idk ah 😓,0,False,https://www.tiktok.com/@kipikua/video/7089197502246718763?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089197502246718763&source=h5_m,5700,2,0,0,305,6908024780931353350,6908024780931353350,72,6908024780931353350,the swan by saint saens,⋆ . ₊ ⋆,6.852000065521026e+18,⋆ . ₊ ⋆,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6908024658008853253.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7cf3d921a23052aa12fd0686c173d567.json,False,False,,,,,[],0,0,American Samoa,#MoveWithTommy #fypシ,0,0,0,0,0,1,0,0,0,0
