,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_movie,hash_tiktok,hash_viral,hash_xyzbca,hash_zepeto
4,TR,7100252912072330497,1653156457,#mercedesglc #bmwx5 #audia4 #volvoxc60 #crashtests,7059434335498109954,Crash Test,👑VOLVO👑,0,False,https://www.tiktok.com/@crash___tests/video/7100252912072330497?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100252912072330497&source=h5_m,7605323,2725,16774,6889,413311,5.000000001451009e+18,5.000000001451009e+18,71.0,5.000000001451009e+18,Spirits,The Strumbellas,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0411499eb94f4e74910c7b5f6220df6a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ad838e0cde3749a0b374465c03576958,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1451008599', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,#mercedesglc #bmwx5 #audia4 #volvoxc60 #crashtests,0,0,0,0,0,0,0,0,0,0
5,US,7087396380456521002,1650163061,#santomadrazo #tlacuaches #putazo #fpyシ #tiktok,6671329803776212997,Luis Jeronimo Jeroni,"MICHOACÁN 🇲🇽
CALIFORNIA 🇺🇸",0,False,https://www.tiktok.com/@luis_jeronimo/video/7087396380456521002?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087396380456521002&source=h5_m,47379319,64545,198111,111022,6589931,6.889489707869588e+18,6.889489707869588e+18,72.0,6.889489707869588e+18,original sound - christofferstl (Contains music from: Jupiter - Aurora Creation),"Contains music from: ""Jupiter""",1.957266841453486e+17,Christoffer Stål,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6889489585705945858.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1eb4439d8d04b3a73764e351d04265bf.json,False,False,Aurora Creation,Jupiter,original sound - christofferstl (Contains music from: Jupiter - Aurora Creation),"Contains music from: ""Jupiter""",[],0.0,0,Bouvet Island,#santomadrazo #tlacuaches #putazo #fpyシ #tiktok,0,0,0,0,0,0,1,0,0,0
6,CA,7100753041355214086,1653272904,#fyp 😂😂😂,7040977641655108613,Hakill,"Like Esty ❤️
Im a Zoe 🇭🇹 
A Pro Trader 📈📱
And a WeightLifter🏋🏾
IG: rmb_ceo",0,False,https://www.tiktok.com/@hakill777/video/7100753041355214086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100753041355214086&source=h5_m,3282803,1543,9845,7965,387596,7.091056913370107e+18,7.091056913370107e+18,72.0,7.091056913370107e+18,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.958172207894922e+18,user3488332569599,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091056937957214982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5964cbbb8ce89588d22b2e8cf3b4bdb8.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0.0,0,Bouvet Island,#fyp,0,0,0,1,0,0,0,0,0,0
7,US,7102499629920455979,1653679561,Blown away by this little girl’s strength 💪 (jb_figure/IG) #fitkids #squats #prodigy #nodaysoff,6769297293570933766,No Days Off,"Highlighting 🔥 sport prodigies. 
Powered by @Whistle",2,False,https://www.tiktok.com/@nodaysoff/video/7102499629920455979?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102499629920455979&source=h5_m,1734050,1540,889,1010,97969,7.057962310211554e+18,7.057962310211554e+18,72.0,7.057962310211554e+18,new magic wand,audiobear,2.3225757178343424e+17,audiobear,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7057962330160024326.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/acfd52bc8df89a833b69189308a3a436.json,False,False,,,,,[],0.0,0,Bouvet Island,#fitkids #squats #prodigy #nodaysoff,0,0,0,0,0,0,0,0,0,0
0,US,7075482573581045038,1647389162, ,7071977533197091882,Kendra The Nurse,"More facts on IG 👆🏻
See how I dress on my days off",0,False,https://www.tiktok.com/@kendra.the.nurse/video/7075482573581045038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075482573581045038&source=h5_m,2734567,386,3589,8489,50304,6.746993352891189e+18,6.746993352891189e+18,10033.0,6.746993352891189e+18,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
1,GB,7092393417912749318,1651326527,"The mighty Fenris Wolf, son of Loki #fyp #foryou #norse #mythology #norsemythology #myths",6979513439886869509,TALES OF THE REALMS,A collection of mystical tales that may contain a grain of truth to them.,0,False,https://www.tiktok.com/@talesoftherealms/video/7092393417912749318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092393417912749318&source=h5_m,10059733,5041,1907,6919,1025268,7.062216028786002e+18,7.062216028786002e+18,10033.0,7.062216028786002e+18,Hoist Verb,Hoise Ouse,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a0d3b6a79c5d4e19831cc09803c38d27,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6a472c8f6f4142629d35984c34cc5096,False,True,,,,,[],0.0,0,Bouvet Island,#fyp #foryou #norse #mythology #norsemythology #myths,1,0,0,1,0,0,0,0,0,0
2,GB,7102799308956667142,1653749337,OMG what kind of mother will do this #movie #fyp #film,7096832488815854598,4kMovie Clips,"Share good movies🎬🎬
Please follow for new update ❤❤
love you all 😘😘",0,False,https://www.tiktok.com/@4kmovie2/video/7102799308956667142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102799308956667142&source=h5_m,299418,58,26,201,11143,7.102799322060115e+18,7.102799322060115e+18,72.0,7.102799322060115e+18,original sound - 4kmovie2,4kMovie Clips,7.096832488815855e+18,4kMovie Clips,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102799322823084806.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#movie #fyp #film,0,0,0,1,0,1,0,0,0,0
3,GB,7083416998603934982,1649236541, ,7067453609332786182,Matime,Thank you for your attention 💕,0,False,https://www.tiktok.com/@matime1233/video/7083416998603934982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083416998603934982&source=h5_m,27215577,6570,3648,457,2414368,7.083416967486557e+18,7.083416967486557e+18,72.0,7.083416967486557e+18,original sound - matime1233,Matime,7.067453609332786e+18,Matime,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083416969092860677.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/06b6461b57ba0c302cd3c8666f6a342b.json,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
4,US,7098454566923980074,1652737746,How to fix a broken heart 💔 @alisonkoroly #couplecomedy #couplegoals #wifeprank,6781183208870331398,Wes S. Gonzales,"Martial ARTist. Creator. 
Cringe w/ me 😂 
DM me on IG.",0,False,https://www.tiktok.com/@wushuwes/video/7098454566923980074?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098454566923980074&source=h5_m,4706965,1763,32476,20560,287607,6.709415906423867e+18,6.709415906423867e+18,10033.0,6.709415906423867e+18,Sex and the City (Main Theme),TV Sounds Unlimited,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/738d059870be4101a66c3a0c801bd01a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d3bbf6976ed640259752b04b452be190,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '310329810', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,#couplecomedy #couplegoals #wifeprank,0,0,0,0,0,0,0,0,0,0
5,US,7096973900445257002,1652393002,Follow @adobevideo to see how we made this video! #AdobePartner  #Premierepro  #premiereishere,26880250,Lexi Rivera,Lexi Rivera,0,False,https://www.tiktok.com/@lexibrookerivera/video/7096973900445257002?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096973900445257002&source=h5_m,2715862,1023,203,1375,319757,7.074978602726575e+18,7.074978602726575e+18,10036.0,7.074978602726575e+18,10 Things I Hate About You,Leah Kate,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9fc6fff3c5f043c39e8a2ef479bbae15,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f820daf14fb147789439eaf57eb6202f,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1617870178', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,#AdobePartner #Premierepro #premiereishere,0,0,0,0,0,0,0,0,0,0
6,AT,7099127441104358661,1652894413, ,6831556198762202118,Mary Sher,"CEO of wearable makeup💅🏻
📧business - marysherb18@gmail.com",0,False,https://www.tiktok.com/@marysherb/video/7099127441104358661?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099127441104358661&source=h5_m,19406881,4601,3602,29250,3079267,7.090253420602396e+18,7.090253420602396e+18,24.0,7.090253420602396e+18,as it was x deja vu by favmusicvibes (Contains music from: Fullscreen - Hawk),"Contains music from: ""Fullscreen""",6.976254119963035e+18,favmusicvibes,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7090253473710623515.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/91ed7379d6fcdf3b7fbff0505aff3ed9.json,False,False,Hawk,Fullscreen,as it was x deja vu by favmusicvibes (Contains music from: Fullscreen - Hawk),"Contains music from: ""Fullscreen""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
7,AU,7101174647739124993,1653371065,One wine bottle down and here we are lol #modelwalk,6569785,Keeley Watson,kia oraaa,0,False,https://www.tiktok.com/@keeleywatson_/video/7101174647739124993?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101174647739124993&source=h5_m,6299195,2708,3234,2903,1420662,6.936094160399207e+18,6.936094160399207e+18,72.0,6.936094160399207e+18,original sound - hellodancee (Contains music from: Step On Up - Ariana Grande),"Contains music from: ""Step On Up""",6.932566386498127e+18,贝贝舞蹈工作室,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6936094099288410882.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/86d9f379ea28186a54356dfc61604aa6.json,False,False,Ariana Grande,Step On Up,original sound - hellodancee (Contains music from: Step On Up - Ariana Grande),"Contains music from: ""Step On Up""",[],0.0,0,Bouvet Island,#modelwalk,0,0,0,0,0,0,0,0,0,0
0,US,7085398185023229230,1649697821,PUT IT BACKKKK 😂😂😂😂😂🤣🤣🤣,6750005724712043525,Kervo.dolo,No bio yet,0,False,https://www.tiktok.com/@kervo.dolo/video/7085398185023229230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085398185023229230&source=h5_m,32888933,26869,84820,5029,5068664,7.085398126625885e+18,7.085398126625885e+18,72.0,7.085398126625885e+18,original sound - kervo.dolo,Kervo.dolo,6.750005724712044e+18,Kervo.dolo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085398175602707243.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cab776ed8b6cdf326450e37a354046a0.json,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
1,US,7102871999403298094,1653766260,this was my post workout workout😅✋ @chucky gon wild,6690587014951879686,Paige Taylor,"✝️
follow my insta or i’ll wear shoes on ur bed
🕺",0,False,https://www.tiktok.com/@paigetaylor.s/video/7102871999403298094?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102871999403298094&source=h5_m,526713,352,234,726,102511,7.075297965279284e+18,7.075297965279284e+18,72.0,7.075297965279284e+18,original sound - prisssy.p (Contains music from: Lick - Shenseea & Megan Thee Stallion),"Contains music from: ""Lick""",6.796387508206044e+18,IPUKEDOLLABILL$👅,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075298113656769322.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6f23a2b9668a7387cd9d0466535a057f.json,False,False,Shenseea & Megan Thee Stallion,Lick,original sound - prisssy.p (Contains music from: Lick - Shenseea & Megan Thee Stallion),"Contains music from: ""Lick""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
2,MY,7103344092125482266,1653876178,What do you do for living? #life #living #work #fyp #viral,6769532302868628481,✨Luxury Life Style✨,"✨Luxury Life Style✨
✨Follow Luxury Life Style for daily luxury post✨
💛Thank You",0,False,https://www.tiktok.com/@luxur88888/video/7103344092125482266?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103344092125482266&source=h5_m,75183,30,14,43,4121,7.103344075499245e+18,7.103344075499245e+18,24.0,7.103344075499245e+18,original sound - luxur88888,✨Luxury Life Style✨,6.769532302868628e+18,✨Luxury Life Style✨,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7103344104230144794.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#life #living #work #fyp #viral,0,0,0,1,0,0,0,1,0,0
3,IT,7102533828849192198,1653687525,Le mie SUPER #cinnamonroll ! Super CARINE! Vi piacciono? A me TANTISSIMO! Ovviamente sono di #slime #gtcreationslime,6832328024281760773,Giovanni T. 🇮🇹,Per il MIO SHOP cliccate qui sotto,0,False,https://www.tiktok.com/@gtcreationslime/video/7102533828849192198?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102533828849192198&source=h5_m,4279984,788,796,2998,247771,7.095264836614901e+18,7.095264836614901e+18,24.0,7.095264836614901e+18,original sound - reyandjoey (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",6.683291463969474e+18,Calimpitan Twins,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7095264842327657242.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/16106a96dd976561503807f063cf4bdb.json,False,False,Leiner,Double Tech,original sound - reyandjoey (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",[],0.0,0,Bouvet Island,#cinnamonroll #slime #gtcreationslime,0,0,0,0,0,0,0,0,0,0
4,GB,7097897257747401990,1652607990,Reply to @xx_preppy0_xx #fyp #foryou,7068834622764205061,barrylily7,"she/her
💋Follow me 💋",0,False,https://www.tiktok.com/@barrylily7/video/7097897257747401990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097897257747401990&source=h5_m,16480032,2351,1140,2290,1514619,7.090179584314445e+18,7.090179584314445e+18,72.0,7.090179584314445e+18,original sound - barrylily7 (Contains music from: La Calin - Dj DawSha),"Contains music from: ""La Calin""",7.068834622764205e+18,barrylily7,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090179586817821446.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18cb2608a9ee66dcd0d8ac971a89dbde.json,False,False,Dj DawSha,La Calin,original sound - barrylily7 (Contains music from: La Calin - Dj DawSha),"Contains music from: ""La Calin""",[],0.0,0,Bouvet Island,#fyp #foryou,1,0,0,1,0,0,0,0,0,0
5,US,7098230102814641451,1652685488,😂😂 #fyp #foryou #fypp #foryourpage #viral,10352011,sarah lupica ♡,Ig- sarah.lupica ♡,0,False,https://www.tiktok.com/@sarah.lupica/video/7098230102814641451?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098230102814641451&source=h5_m,21427916,33394,65091,57992,3123455,7.098229889605701e+18,7.098229889605701e+18,72.0,7.098229889605701e+18,original sound - sarah.lupica,sarah lupica ♡,10352011.0,sarah lupica ♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098230008661035819.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#fyp #foryou #fypp #foryourpage #viral,1,0,0,1,0,0,0,1,0,0
6,GB,7102796731972128006,1653748737,#movie #meme #fypシ #Love #anime,7102349925942494213,moviefilm6789,,0,False,https://www.tiktok.com/@moviefilm6789/video/7102796731972128006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102796731972128006&source=h5_m,133713,19,3,19,4026,6.876302000137439e+18,6.876302000137439e+18,10036.0,6.876302000137439e+18,Paris,斌杨Remix,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/afa6612d4efa4b029fb656f468dd6442,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/02d15d9704e34920abe2d4ec983893f9,False,True,,,,,[],0.0,0,Bouvet Island,#movie #meme #fypシ #Love #anime,0,0,0,0,1,1,0,0,0,0
0,GB,7102842239252024581,1653759333,7 week scan 🥺 our baby is growing perfectly,6751002390029272070,Caitlin and Leah,"Kindness is free ✨
💌 caitlinandleah@outreachagency.co.uk
IVF QUESTIONS ⬇️❤️",0,False,https://www.tiktok.com/@caitlinandleahh/video/7102842239252024581?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102842239252024581&source=h5_m,4801763,5395,1637,1705,632890,6.932727557666147e+18,6.932727557666147e+18,72.0,6.932727557666147e+18,original sound - ivygmay,🅸🆅🆈 🅼🅰🆈,6.543554324688016e+18,🅸🆅🆈 🅼🅰🆈,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6932727612536032005.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3983797a1185b0d41409ae711650e172.json,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
1,ZA,7099514533009444102,1652984539,#deppresesed #sad #life,6882077662166205446,happiness,it would mean alot to me if you could go follow *kikil0veme*🤍,0,False,https://www.tiktok.com/@happieness18/video/7099514533009444102?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099514533009444102&source=h5_m,5343629,3107,11742,136894,692699,6.728562975734516e+18,6.728562975734516e+18,10036.0,6.728562975734516e+18,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,#deppresesed #sad #life,0,0,0,0,0,0,0,0,0,0
2,DK,7087545997382962437,1650216000,This plot >>>,6952395829319959557,𝗸𝗮𝘁𝗿𝗶𝗻𝗲,"Ae | 🇩🇰
She/her
15",0,False,https://www.tiktok.com/@elijahxsired/video/7087545997382962437?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087545997382962437&source=h5_m,15728526,5200,4279,21217,3549432,7.087623760479997e+18,7.087623760479997e+18,72.0,7.087623760479997e+18,original sound - elijahxsired (Contains music from: OMG (feat. will.i.am) - Usher),"Contains music from: ""OMG (feat. will.i.am)""",6.95239582931996e+18,𝗸𝗮𝘁𝗿𝗶𝗻𝗲,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087623749750590213.mp3,,False,False,Usher,OMG (feat. will.i.am),original sound - elijahxsired (Contains music from: OMG (feat. will.i.am) - Usher),"Contains music from: ""OMG (feat. will.i.am)""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
3,GB,7098550782710123781,1652760152,#tiktok #movie,7098546437001102341,Moli,,0,False,https://www.tiktok.com/@moli.tk/video/7098550782710123781?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098550782710123781&source=h5_m,3237950,1078,510,7173,171163,7.098550763965664e+18,7.098550763965664e+18,72.0,7.098550763965664e+18,original sound - moli.tk,Moli,7.098546437001102e+18,Moli,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098550740561513221.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#tiktok #movie,0,0,0,0,0,1,1,0,0,0
