,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_cotedivoire,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humour,hash_pourtoi,hash_tiktok,hash_trending,hash_viral
1,IT,7099173945278057734,1652905241, ,6906847502226588674,blessingb,,0,False,https://www.tiktok.com/@blessingb490/video/7099173945278057734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099173945278057734&source=h5_m,2027337,643,743,9955,120349,7098746379182394118,7098746379182394118,72,7098746379182394118,original sound - blessingb490 (Contains music from: Finesse - Pheelz & BNXN),"Contains music from: ""Finesse""",6.906847502226589e+18,blessingb,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098746396496431878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bbd33e55c682d82b1c42c4d47bc0bab4.json,False,False,[],0,0,Pheelz & BNXN,Finesse,original sound - blessingb490 (Contains music from: Finesse - Pheelz & BNXN),"Contains music from: ""Finesse""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
2,BE,7100947884543200518,1653318269,J’en peu plus 🤣 #pourtoi #mdr #virale,6817075251764626438,Sami2bx,"Si tu aimes mes vidéos, abonne toi 🤷🏽‍♂️🔥
📩 Collab: sami2bx@outlook.com",0,False,https://www.tiktok.com/@sami2bx/video/7100947884543200518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100947884543200518&source=h5_m,500946,52,26,142,20816,7100947864880220933,7100947864880220933,72,7100947864880220933,original sound - sami2bx,Sami2bx,6.817075251764626e+18,Sami2bx,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100947875965750022.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#pourtoi #mdr #virale,0,0,0,0,0,0,1,0,0,0
3,NG,7102515510176156934,1653683260,Wait for it 😱,6755235824633185286,BABS CARDINI,"I don’t exist in your realm..🧏🏽
Magic 🪄",0,False,https://www.tiktok.com/@babs_cardini/video/7102515510176156934?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102515510176156934&source=h5_m,255871,249,46,966,22899,6817209887651530754,6817209887651530754,10036,6817209887651530754,For movie / picture / action / suspense,G-axis sound music,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1b003a4cc802449486748e5e37ae834f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/130a4c9a9ca34489b8c2df7905c8b775,False,True,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
4,DO,7100318684836531462,1653171772,#tattoo #fypシ #fpyシ #viral #parati #tattoolover #tattoogirl #fyp #tattoogirl #rd,6787147176431928326,@perla_negra,"La vie est belle
☠️
Sempiterno🍃
IG:  @perla_negrax 
🧜🏼‍♀️🦋🧚‍♀️🐉",0,False,https://www.tiktok.com/@bella_bluee22/video/7100318684836531462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100318684836531462&source=h5_m,6446769,1544,2070,2445,196665,7091056913370106629,7091056913370106629,72,7091056913370106629,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.958172207894922e+18,user3488332569599,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091056937957214982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5964cbbb8ce89588d22b2e8cf3b4bdb8.json,False,False,[],0,0,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",Côte d'Ivoire,#tattoo #fypシ #fpyシ #viral #parati #tattoolover #tattoogirl #fyp #tattoogirl #rd,0,0,0,1,1,0,0,0,0,1
5,US,7094865343633673518,1651902066,#drivinglessons #drivingschool #drivingtips #driverslicense #car #electriccar #electricvehicle #driving #Xsilence,7044887069358392367,Driving Lessons,"Driving lessons and Cars
Xsilence super bright led bulbs for cars",0,False,https://www.tiktok.com/@driving_lessons/video/7094865343633673518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094865343633673518&source=h5_m,7455001,565,4874,650,169071,6691366574592396038,6691366574592396038,74,6691366574592396038,Woah (feat. D3Mstreet),KRYPTO9095,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8b7574ae7d864d259bc0ee18880505fe,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/697e134f6480438db834dc522a925f2f,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1478136703', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,#drivinglessons #drivingschool #drivingtips #driverslicense #car #electriccar #electricvehicle #driving #Xsilence,0,0,0,0,0,0,0,0,0,0
6,CI,7090103685304306949,1650793408,Je veux danser😂😂,6941754131723928581,Poupieee,🇨🇮🥀🇧🇯,0,False,https://www.tiktok.com/@poupiee02/video/7090103685304306949?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090103685304306949&source=h5_m,208674,178,53,523,20148,7088451515437943557,7088451515437943557,72,7088451515437943557,original sound - yasyas1005,YasYas,6.936849512628979e+18,YasYas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088451521892944645.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0e61538540f2e949c9d2ad017d1a5fa5.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,CI,7091949790585441541,1651223238,#tiktok225🇨🇮 #commedi,7018585744664085509,O K A F O R 🦋,LA PUISSANCE RESPECTE LA PUISSANCE 🙏,0,False,https://www.tiktok.com/@okafor_2.0/video/7091949790585441541?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091949790585441541&source=h5_m,198540,93,334,3720,8150,7091949697438386949,7091949697438386949,72,7091949697438386949,original sound - okafor_2.0,O K A F O R 🦋,7.018585744664086e+18,O K A F O R 🦋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099557240894130950.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#tiktok225🇨🇮 #commedi,0,0,0,0,0,0,0,0,0,0
0,IL,7095782630897028353,1652115639,طاحت طاحت 🤣🤣,7014803171734553605,albadan.2003,"ما كتبه الله لك أفضل من أحلامك 🖤
-صلي ع النبي",0,False,https://www.tiktok.com/@albadan.2003/video/7095782630897028353?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095782630897028353&source=h5_m,18893832,11170,65146,3670,1127600,6935090027525409538,6935090027525409538,72,6935090027525409538,original sound - abdsamadtahiri1,عشقي للسيارات لا حدود له🚗❤️,6.774489526654273e+18,عشقي للسيارات لا حدود له🚗❤️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6935089976598186753.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/01f84203593d644eed12c9ec617305b5.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
1,DE,7075343807503551749,1647356854,thank you @bintayaa 🖤 #nonbinary,6812682022265390086,Gialu | Gio,"🌈as queer as it can get🦋
🇩🇪| 23 |🇮🇹
he/they
Berlin",0,False,https://www.tiktok.com/@mx.gialu/video/7075343807503551749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075343807503551749&source=h5_m,1428027,1501,562,83,126179,7069531039948901125,7069531039948901125,72,7069531039948901125,original sound - james_lw13072 (Contains music from: Discoteka - Mezo),"Contains music from: ""Discoteka""",6.969902504797013e+18,James,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069531039357930245.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4055a565e29331103b077623a3ebb269.json,False,False,[],0,0,Mezo,Discoteka,original sound - james_lw13072 (Contains music from: Discoteka - Mezo),"Contains music from: ""Discoteka""",Côte d'Ivoire,#nonbinary,0,0,0,0,0,0,0,0,0,0
2,DE,7098751558954863877,1652806897,Not zendaya doing the mikaelson Hand thing #zendayacolemannedit #zendayaedit #mikaelsonedit #mikaelsonhandthing #powerful,7044161356672680966,tvde_ditzs,,0,False,https://www.tiktok.com/@tvde_ditzs2/video/7098751558954863877?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098751558954863877&source=h5_m,4746393,352,450,287,271058,7098751529254963974,7098751529254963974,72,7098751529254963974,original sound - tvde_ditzs2,tvde_ditzs,7.044161356672681e+18,tvde_ditzs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098751555423308550.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6187bcb6081c5161ee917fa24d57e76f.json,False,False,[],0,0,,,,,Côte d'Ivoire,#zendayacolemannedit #zendayaedit #mikaelsonedit #mikaelsonhandthing #powerful,0,0,0,0,0,0,0,0,0,0
3,CI,7070950780085357830,1646334022,Répondre à @seifou20  De Paris au Garbadrome direct 🤣 FIER D’ÊTRE IVOIRIEN 😍#🇨🇮  #cotedivoire #paris #viral #fyp #foryou #pourtoi #tiktokcotedivoire #abidjan #tiktokabidjan #tiktokfrance #france,6810418704355312646,mhd say,"Côte d’Ivoire puissanci 🇨🇮✊🏽
Fashion & Food addict
Décorateur & WP",0,False,https://www.tiktok.com/@mhd.say/video/7070950780085357830?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070950780085357830&source=h5_m,339027,900,680,1675,33682,7070950769427630854,7070950769427630854,72,7070950769427630854,original sound - mhd.say,mhd say,6.810418704355313e+18,mhd say,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070950774196554502.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#🇨🇮 #cotedivoire #paris #viral #fyp #foryou #pourtoi #tiktokcotedivoire #abidjan #tiktokabidjan #tiktokfrance #france,1,1,0,1,0,0,1,0,0,1
4,CI,7070888666842893573,1646319561, ,6958365388099453957,labellesarahdiaby,,0,False,https://www.tiktok.com/@labellesarah89/video/7070888666842893573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070888666842893573&source=h5_m,2405376,611,4439,15830,86592,7070888632701209349,7070888632701209349,72,7070888632701209349,original sound - labellesarah89,labellesarahdiaby,6.958365388099454e+18,labellesarahdiaby,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070888644831087365.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/48230fe40cb1e57c38c9039af4e47b45.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
5,EC,7102543609760599301,1653689802, ,7102539221693023238,Lite,HE®E 😏⬇️,0,False,https://www.tiktok.com/@exitacilona52/video/7102543609760599301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102543609760599301&source=h5_m,5316523,1319,9488,9853,100021,7102509701216209669,7102509701216209669,72,7102509701216209669,FŮĊĶ МŶ PŪŠŠý în bîõ,Malina,7.073733998388397e+18,Malina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102509735039273733.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,CI,7098825212514323717,1652824045,@TikTok,6799401582414742530,Merlin,,0,False,https://www.tiktok.com/@merlin4789/video/7098825212514323717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098825212514323717&source=h5_m,242290,282,717,5921,16091,7098825191312395013,7098825191312395013,72,7098825191312395013,original sound - merlin4789,Merlin,6.799401582414743e+18,Merlin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098825213618031365.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,NP,7085298108195704091,1649674519,#❤️🤗🥰 #monkey #tiktoknepal🇳🇵,6642228030683971590,Birendra Maharjan,,0,False,https://www.tiktok.com/@birendramaharjan69/video/7085298108195704091?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085298108195704091&source=h5_m,48159163,8770,110438,615099,1974407,6780144496102378242,6780144496102378242,24,6780144496102378242,मेरो फोटाे आयो,Khanal Min,6.706829562766247e+18,Khanal Min,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/1655309233092626.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d80cddac868c4b3fda13e3ce3d6e0284.json,False,False,[],0,0,,,,,Côte d'Ivoire,#❤️🤗🥰 #monkey #tiktoknepal🇳🇵,0,0,0,0,0,0,0,0,0,0
0,CI,7091428487059213573,1651101861,Après vous allez dire je la fatigue regarde elle a gâtée mon challenge😩😡 #pourtoi #flypシ #humour,7043919977858319365,steephbooyeux,"J’ai été piraté 😭 famille mais c’est R abonnez-vous 
On va gatei le coin 😏",0,False,https://www.tiktok.com/@steephbooyeux/video/7091428487059213573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091428487059213573&source=h5_m,992195,3113,685,5447,90966,7081205964560501510,7081205964560501510,10036,7081205964560501510,Kwaku the Traveller,Black Sherif,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a5dd74d2a6b484fa2bc480d6312f92d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c59526bb39c941fab5656a50a2f49593,False,True,[],0,0,,,,,Côte d'Ivoire,#pourtoi #flypシ #humour,0,0,0,0,0,1,1,0,0,0
1,DE,7101656155205799174,1653483177,UnstoppableFalyn,6809274514649007109,Augustina,"Not impersonating
Fan Queen
Entertainment
let's have FUN💃
❤️❤️❤️❤️❤️❤️🤩",0,False,https://www.tiktok.com/@tinaiyamah/video/7101656155205799174?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101656155205799174&source=h5_m,2311504,993,994,106,171126,7080960633952373510,7080960633952373510,72,7080960633952373510,AARYAN SHAH RENEGADE SLOWED BY LUCZYFER (Contains music from: Renegade - Aaryan Shah),"Contains music from: ""Renegade""",6.856971798837724e+18,ᴢ ᴇ ʟ ᴀ ʟ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080960638717610757.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/888b4db7b082ce85d33da0c32783d45c.json,False,False,[],0,0,Aaryan Shah,Renegade,AARYAN SHAH RENEGADE SLOWED BY LUCZYFER (Contains music from: Renegade - Aaryan Shah),"Contains music from: ""Renegade""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
2,CI,7089424585648655621,1650635292,Encore un baoulé 😂😂#abonnetoi❤️❤️🙏 #cotedivoire #virall #foryou #rire_tiktok #fyp #fypシ #abonnetoi❤️❤️🙏,7026829719664952326,kingvravra,Promotion de la Culture Musicale autour du hip-hop 💽🎶 et du Design🌎📍🇫🇷🇨🇮,0,False,https://www.tiktok.com/@kingvravra/video/7089424585648655621?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089424585648655621&source=h5_m,563209,882,1691,9118,29425,7089424571421821701,7089424571421821701,72,7089424571421821701,original sound - kingvravra,kingvravra,7.026829719664952e+18,kingvravra,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089424592997010181.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#abonnetoi❤️❤️🙏 #cotedivoire #virall #foryou #rire_tiktok #fyp #fypシ #abonnetoi❤️❤️🙏,1,1,0,1,1,0,0,0,0,0
3,BJ,7095831093051510022,1652126923,J’ai coiffé le coiffeur 😱😂❤️‍🔥,6930603810827355142,Théma YOROU,"Creator vidéo🕺
~🤘Créativité🥴.~.🥴Originalité🤘~
 🙏👇Follow me Instagram👇🙏",0,False,https://www.tiktok.com/@tmacrush_officiel/video/7095831093051510022?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095831093051510022&source=h5_m,1905434,311,165,3014,121535,7073626134809807622,7073626134809807622,72,7073626134809807622,original sound - bello_falcao (Contains music from: Dibango Dibanga - Bello Falcao),"Contains music from: ""Dibango Dibanga""",6.980632782138377e+18,Agninninwagninnin ❤️🎧🤘🏿,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073626163083528965.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5418e0796dae5ce5fb21a281c80b54fc.json,False,False,[],0,0,Bello Falcao,Dibango Dibanga,original sound - bello_falcao (Contains music from: Dibango Dibanga - Bello Falcao),"Contains music from: ""Dibango Dibanga""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
4,CO,7093339212140776709,1651546738,#tiktok #tiktoker #cartagena #anitta,6810199918558249990,Geral Leon10,Sígueme @geralleon10 @luxuryfashion.med 🔝🛍,0,False,https://www.tiktok.com/@geralleon10/video/7093339212140776709?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093339212140776709&source=h5_m,10792998,3950,15988,1523,276329,7093339191178676997,7093339191178676997,72,7093339191178676997,original sound - geralleon10,Geral Leon10,6.81019991855825e+18,Geral Leon10,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093339194608585478.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dab8b5f0a1c76bc67b0e7e1ddc473f19.json,False,False,[],0,0,,,,,Côte d'Ivoire,#tiktok #tiktoker #cartagena #anitta,0,0,0,0,0,0,0,1,0,0
5,CM,7100553130064071941,1653226358,Les gendarme-ries 😂😂#neil_cruz,6777466323913524230,Neil Cruz Comédie,"Abonne toi ont fait 800k🙏🏾
tu ne seras pas déçu 👌",0,False,https://www.tiktok.com/@neil_cruz/video/7100553130064071941?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100553130064071941&source=h5_m,648404,232,904,10857,46151,7096054682941983493,7096054682941983493,72,7096054682941983493,original sound - kadsmiley,Kadima Smiley,6.935820480134153e+18,Kadima Smiley,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096054686482254598.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2dc293813f18492ff915619166c6f700.json,False,False,[],0,0,,,,,Côte d'Ivoire,#neil_cruz,0,0,0,0,0,0,0,0,0,0
6,CI,7101328515118779653,1653406891,Est-ce que tout le monde est le ? 💙💙💙💙🤣#pourtoiiiiiiii #cotedivoire🇨🇮225 #tiktokcotedivoire🇨🇮 @fandekevinchambala1 #@waveci,6912222710576448517,TEMPTATION_WILD ORLANE KEVIN🖤,Clique sur le lien 👇🏾et abonne toi à ma chaîne youtub 🙏,0,False,https://www.tiktok.com/@kevinchambalaofficiel/video/7101328515118779653?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101328515118779653&source=h5_m,497692,310,119,1825,40399,7094609092320840453,7094609092320840453,72,7094609092320840453,original sound - meganekotchi24,Megini24,7.035550988606473e+18,Megini24,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094608181858454277.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18dde90b2addcfdba0fab6001b3b6ba7.json,False,False,[],0,0,,,,,Côte d'Ivoire,#pourtoiiiiiiii #cotedivoire🇨🇮225 #tiktokcotedivoire🇨🇮 #@waveci,1,0,0,0,0,0,0,0,0,0
7,CI,7092396615759105285,1651327271,😂😂,6950240919967777797,Lili Bang’s✌️🦋♥️,"La fille folle😂🇨🇮
Insta: Li Bang’s🤲❤️",0,False,https://www.tiktok.com/@lililea0/video/7092396615759105285?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092396615759105285&source=h5_m,1188337,498,1119,10657,58517,7090514447584103173,7090514447584103173,72,7090514447584103173,original sound - nono_2_2_5_off,Noël Koné,6.865688951891936e+18,Noël Koné,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090514440973585158.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d3dee8bbe05e71d12f38bd3daaf42db7.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
0,DE,7101356440899652869,1653413393,Do what people in Berlin do 😁✌🏾 #fyp #viral,6784542002723193862,YoofiandJane,"The Yoofi&Jane show🍿
For Ads/Promo DM on IG
📧:felixanyinsah@yahoo.com
🇬🇭🇷🇺",0,False,https://www.tiktok.com/@yoofiandjane/video/7101356440899652869?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101356440899652869&source=h5_m,298917,89,63,28,36764,7044986569388100357,7044986569388100357,72,7044986569388100357,original sound - neshl,neshl,6.608937580188336e+18,neshl,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7044986581677116166.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fa2a263c038cd7b74d971d2b4742c992.json,False,False,[],0,0,,,,,Côte d'Ivoire,#fyp #viral,0,0,0,1,0,0,0,0,0,1
