,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bolivia,hash_comedia,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_tiktok,hash_viral
1,US,7095962036580093230,1652157409,#Bee #Honey #foryou #fyp,6948395163824178182,Jackeydchris,,0,False,https://m.tiktok.com/v/7095962036580093230.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095962036580093230&source=h5_m,19380576,1973,5590,13343,402421,6787142837377959937,6787142837377959937,10033,6787142837377959937,Spongebob Tomfoolery - Dante9k Remix,David Snell,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/54f7eb006fc84958923dd105c98b57b5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ceb716b0d9f64e27b61ab7a79a9bd520,False,True,,,,,[],0,0,"Bolivia, Plurinational State of",#Bee #Honey #foryou #fyp,0,0,1,0,1,0,0,0,0,0
2,ID,7095712203562634523,1652099241,#dentist #doktergigi #doktergigitriputra #karanggigi #tartar #scaling #cleaning,6543987083475075074,Dokter Gigi Tri Putra,"🦷 DENTIST 🇮🇩
Info Alamat, Biaya & Pendaftaran Bisa Langsung Klik Link ini",0,False,https://m.tiktok.com/v/7095712203562634523.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095712203562634523&source=h5_m,28760831,22835,18031,1455,1649538,7028117414667618305,7028117414667618305,10033,7028117414667618305,Happier Than Ever ,ASTN,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cca5e3fe3137487992d38ebf80cef007,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6b966bd35fab4ecca83d1eb368a0fc9f,True,True,,,,,[],0,0,"Bolivia, Plurinational State of",#dentist #doktergigi #doktergigitriputra #karanggigi #tartar #scaling #cleaning,0,0,0,0,0,0,0,0,0,0
3,MX,7098384385186991365,1652721406,#espinillas #acne #viral #tendencia #spa #facial #limpieza #clean #granos #barros #puntonegro #puntosnegros #espinilla #sucio #asco #asqueroso #foryou #parati #funny #funnyvideos #ugly #pointblank #blackpoint #pointblack,7081760304741762054,OrgulloMXtok,"IG/ migelaguirre_sinley ✍🏻
Apóyame a llegar a 100k 👍🏻✅
Bienvenido 
  Disfruta",0,False,https://m.tiktok.com/v/7098384385186991365.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098384385186991365&source=h5_m,30345802,10595,33689,22087,1064586,7098384369408707334,7098384369408707334,72,7098384369408707334,original sound - orgullomxtok (Contains music from: Boy With Luv (feat. Halsey) - BTS),"Contains music from: ""Boy With Luv (feat. Halsey)""",7.081760304741762e+18,OrgulloMXtok,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098384371991808774.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ca0a693e2035a8d95fafa5d2f3b7e994.json,False,False,BTS,Boy With Luv (feat. Halsey),original sound - orgullomxtok (Contains music from: Boy With Luv (feat. Halsey) - BTS),"Contains music from: ""Boy With Luv (feat. Halsey)""",[],0,0,"Bolivia, Plurinational State of",#espinillas #acne #viral #tendencia #spa #facial #limpieza #clean #granos #barros #puntonegro #puntosnegros #espinilla #sucio #asco #asqueroso #foryou #parati #funny #funnyvideos #ugly #pointblank #blackpoint #pointblack,0,0,1,0,0,0,0,1,0,1
4,ES,7072296816217279746,1646647421,#estudiosa #refuerzos #mamaybebe #artedecalle #improvisacion #improvisaciones #marioezno #talentotiktok #marioneta #titere #monologosdehumor #monologostiktok,6785524452739744774,Mario Ezno,"Instagram y Youtube⬇️⬇️⬇️⬇️
@marioezno",0,False,https://m.tiktok.com/v/7072296816217279746.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072296816217279746&source=h5_m,22213578,1205,2406,10933,1429985,7072296808785005314,7072296808785005314,72,7072296808785005314,original sound - marioezno,Mario Ezno,6.785524452739745e+18,Mario Ezno,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072296809565145857.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#estudiosa #refuerzos #mamaybebe #artedecalle #improvisacion #improvisaciones #marioezno #talentotiktok #marioneta #titere #monologosdehumor #monologostiktok,0,0,0,0,0,0,0,0,0,0
5,BO,7082393513010220294,1648998241,No es de borracha aclaro! Fue porque llegué muy tarde 😂,6785596864073057286,1997,🦦🦦,0,False,https://m.tiktok.com/v/7082393513010220294.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082393513010220294&source=h5_m,626514,374,1210,11,58251,7072420708109912837,7072420708109912837,72,7072420708109912837,original sound - bavaranga (Contains music from: Olaja me lleve el diablo - Musica divertida),"Contains music from: ""Olaja me lleve el diablo""",6.888860517450434e+18,Gabriela,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072423159815392005.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/aa80d98dc6923597ffb3cc9cb634519a.json,False,False,Musica divertida,Olaja me lleve el diablo,original sound - bavaranga (Contains music from: Olaja me lleve el diablo - Musica divertida),"Contains music from: ""Olaja me lleve el diablo""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
6,BO,7089160824522050818,1650573878, ,6779352170669523974,Chloelaurafernandes,🇫🇷/🇵🇹,0,False,https://m.tiktok.com/v/7089160824522050818.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089160824522050818&source=h5_m,1713442,389,1401,1993,101002,7018543928358062853,7018543928358062853,72,7018543928358062853,original sound - carolinaabreu98 (Contains music from: ICE - MORGENSHTERN),"Contains music from: ""ICE""",6.800586233208735e+18,Carolina Abreu,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7018543987636095749.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/df44688ffc3b8ee0ca5f09ecbd7d3b0a.json,False,False,MORGENSHTERN,ICE,original sound - carolinaabreu98 (Contains music from: ICE - MORGENSHTERN),"Contains music from: ""ICE""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
7,JM,7071780099028241670,1646527114,Can’t pin out me clothes in peace! 😡😡 #jamaicatiktok #kraazy #vybzkeem,6758584564517929989,Vybzkeem,"🧃Follow the Instagram: vybzkeem_
🧃 GIANT🚀 
Click link ⤵️",0,False,https://m.tiktok.com/v/7071780099028241670.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071780099028241670&source=h5_m,45789279,58860,320470,319632,3976590,7071780085316995845,7071780085316995845,72,7071780085316995845,original sound - vybzkeem_,Vybzkeem,6.75858456451793e+18,Vybzkeem,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071780082309729030.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/476f09ec31874f273272241fa2fe6976.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#jamaicatiktok #kraazy #vybzkeem,0,0,0,0,0,0,0,0,0,0
0,EC,7098434192869952774,1652733004,Su mano😳🔥 #adulttrainee #kdrama #fypp #fyp #joyoojung #ryeoun #Parati,7041362058608329733,KDRAMATRUE 🍡,"🌺Kdramas- Doramas🌺
Team🥔/🦋/🦊492K
✨Gracias por el  Apoyo✨
Grupo de WhatsApp",0,False,https://www.tiktok.com/@kdramatrue_/video/7098434192869952774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098434192869952774&source=h5_m,8446224,5597,7142,28472,1260274,7098434173513321221,7098434173513321221,72,7098434173513321221,original sound - kdramatrue_ (Contains music from: Why Don't U Dance With Me - HRRTZ),"Contains music from: ""Why Don't U Dance With Me""",7.04136205860833e+18,KDRAMATRUE 🍡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098434203456391942.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/25627d96ffa8fbef728191650b03d470.json,False,False,HRRTZ,Why Don't U Dance With Me,original sound - kdramatrue_ (Contains music from: Why Don't U Dance With Me - HRRTZ),"Contains music from: ""Why Don't U Dance With Me""",[],0,0,"Bolivia, Plurinational State of",#adulttrainee #kdrama #fypp #fyp #joyoojung #ryeoun #Parati,0,0,0,0,1,0,0,1,0,0
1,BO,7077626860514987270,1647888418,#boyslove #yaoi #yarichinclub #kashimaxtoono,6791889087899206661,yaoianime21,"⚠️NO SPAM DE LIKES⚠️
Thank You 317 k ✨❤️
⬇️Cuenta secundaria ⬇️",0,False,https://www.tiktok.com/@yaoi.y.anime/video/7077626860514987270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077626860514987270&source=h5_m,320612,540,460,2514,58798,7077626928799288070,7077626928799288070,72,7077626928799288070,original sound - yaoi.y.anime (Contains music from: 1000 Years - BAZZ Damiel),"Contains music from: ""1000 Years""",6.791889087899207e+18,yaoianime21,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077626934322006789.mp3,,False,False,BAZZ Damiel,1000 Years,original sound - yaoi.y.anime (Contains music from: 1000 Years - BAZZ Damiel),"Contains music from: ""1000 Years""",[],0,0,"Bolivia, Plurinational State of",#boyslove #yaoi #yarichinclub #kashimaxtoono,0,0,0,0,0,0,0,0,0,0
2,MX,7081338107567541510,1648752510,arreglémonos para la uniiii,6957929084823307269,mari,ignoren el nombre no sabia que poner,0,False,https://www.tiktok.com/@sepultacion/video/7081338107567541510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081338107567541510&source=h5_m,43021073,20931,16549,61003,8588129,7081338136340941573,7081338136340941573,72,7081338136340941573,original sound - sepultacion,mari,6.957929084823307e+18,mari,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081338145211435782.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8cef1ff18c753a3d8ca265f5214c204f.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
3,FR,7091331716689743110,1651079330,#twd #fypシ #edit #negan #thewalkingdead #fyp #negantwd #twdedit,6934795640212685829,🧟‍♂️twd🧟‍♂️,"<33
300k<3
Please don’t spam like😒",0,False,https://www.tiktok.com/@twd_fane/video/7091331716689743110?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091331716689743110&source=h5_m,18811455,8456,8171,1421,2413366,7083353042510154502,7083353042510154502,72,7083353042510154502,original sound - wandaaeps (Contains music from: Transgender - Crystal Castles),"Contains music from: ""Transgender""",6.911192284927297e+18,Katy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083353051729283845.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a5475eb9f23f86d5b1ec152d47641a7.json,False,False,Crystal Castles,Transgender,original sound - wandaaeps (Contains music from: Transgender - Crystal Castles),"Contains music from: ""Transgender""",[],0,0,"Bolivia, Plurinational State of",#twd #fypシ #edit #negan #thewalkingdead #fyp #negantwd #twdedit,0,0,0,0,1,1,0,0,0,0
4,MX,7098322747402603782,1652707057,#fiesta #viralvideo #viral #parati #fyp #foryou #foryoupage #amiga,6730327518778000390,Alain Steve,"IG : alaink_steve
#VenezuelaBoy 🇻🇪 en 🇲🇽
LGBTTQ 🏳️‍🌈 GAY ❤️
mff eleggua ❤",0,False,https://www.tiktok.com/@alainsteve1/video/7098322747402603782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098322747402603782&source=h5_m,21586936,10721,64452,65468,1681702,7098322736237267717,7098322736237267717,72,7098322736237267717,original sound - alainsteve1,Alain Steve,6.730327518778e+18,Alain Steve,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098322735181007621.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#fiesta #viralvideo #viral #parati #fyp #foryou #foryoupage #amiga,0,0,1,1,1,0,0,1,0,1
5,GB,7095798760592166145,1652119394, ,6788767636622296069,𝘉𝘢𝘣𝘢.𝘜𝘒 👑🦅^,👉🏽Add: Snapchat 💙👇🏽,0,False,https://www.tiktok.com/@babanuk/video/7095798760592166145?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095798760592166145&source=h5_m,28458350,3417,16894,1033,2099788,7079055682208631558,7079055682208631558,72,7079055682208631558,original sound - cherifysf (Contains music from: Ainsi bas la vida - Indila),"Contains music from: ""Ainsi bas la vida""",6.997039159991731e+18,Cherif,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079055697953983237.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c4787edd3ae75b7ff6e3ee12d158f68e.json,False,False,Indila,Ainsi bas la vida,original sound - cherifysf (Contains music from: Ainsi bas la vida - Indila),"Contains music from: ""Ainsi bas la vida""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
6,BO,7100369224899546373,1653183539,Jajaja No caigan en la trampa vaqueros 😂 #fyp #comedia #latinos #juandy #bolivia🇧🇴,6693938362191922181,juandy,🔥 Camino al Millón 🔥,0,False,https://www.tiktok.com/@juandytiktok/video/7100369224899546373?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100369224899546373&source=h5_m,10755166,15775,64222,73518,1506852,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#fyp #comedia #latinos #juandy #bolivia🇧🇴,1,1,0,0,1,0,0,0,0,0
7,FR,7079257874630708486,1648268170,#viral,6952141238715810822,megafunvids,"〰 GOOD VIBES ONLY 〰 
FUNNY CONTENTS
NICKI MINAJ ❤️
LIKE/SHARE/FOLLOW",0,False,https://www.tiktok.com/@megafunvids/video/7079257874630708486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079257874630708486&source=h5_m,40763612,12560,95132,10351,573499,6571970526036790021,6571970526036790021,74,6571970526036790021,Omg,White Gangster,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/48e106f6533d496bbb02e644b02e29dd,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4d1f7d1fa20649cbbe90c4cdc9268818,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1222410866', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#viral,0,0,0,0,0,0,0,0,0,1
0,MX,7084768775999999237,1649551276,AY MI CHICLE🥵asi nos vemos de cerca @dani.arredondot #comedia,6788556122485621765,Ricky Limon,"Te veo en lG ⤴️
11.2?🔥
NUEVO VLOG VAYAN A VERLO",0,False,https://www.tiktok.com/@rickylemon99/video/7084768775999999237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084768775999999237&source=h5_m,15981220,4503,11698,31879,1718672,7031722482222828293,7031722482222828293,10036,7031722482222828293,2/Catorce,Rauw Alejandro & Mr. Naisgai,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4240523e0e1644f6bbc49f3c375635ac,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ffb874c72bed4691bbbd42fdb320d307,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1553555699', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#comedia,0,1,0,0,0,0,0,0,0,0
1,US,7085705528260742443,1649769381,Best gift ever 🥰🥰🥰,6940216932662854661,💜Liza & Alex💜,"Thanks for 2.8M❤️😍
PR/AD Lizalex.fam@icloud.com",0,False,https://www.tiktok.com/@lizalex.fam/video/7085705528260742443?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085705528260742443&source=h5_m,28577918,703,4924,2016,222010,7085705470995974958,7085705470995974958,72,7085705470995974958,original sound - lizalex.fam,💜Liza & Alex💜,6.940216932662855e+18,💜Liza & Alex💜,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085705500125317930.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
2,IT,7083981879883353349,1649368062,#mister_illusions #impossible #magician #black #magic #demon #caughtoncamera #illusion #realmagic #trick,6920683000854791174,⁂ Mister Illusions ⁂ @Goophex,"⁂WORLD STRANGE THINGS⁂
Open your𓁹𓁹
By➠@Goophex",0,False,https://www.tiktok.com/@mister_illusions/video/7083981879883353349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083981879883353349&source=h5_m,25165018,16104,18676,30891,1466221,7033901297740958469,7033901297740958469,72,7033901297740958469,original sound - mister_illusions (Contains music from: 0.180555555555555 - Rottenness),"Contains music from: ""0.180555555555555""",6.920683000854791e+18,⁂ Mister Illusions ⁂ @Goophex,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7033901333375732485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a80a3ca75604d7c60bb6769e77817de.json,False,False,Rottenness,0.180555555555555,original sound - mister_illusions (Contains music from: 0.180555555555555 - Rottenness),"Contains music from: ""0.180555555555555""",[],0,0,"Bolivia, Plurinational State of",#mister_illusions #impossible #magician #black #magic #demon #caughtoncamera #illusion #realmagic #trick,0,0,0,0,0,0,0,0,0,0
3,US,7095786887377374506,1652116629,"#duet with @mringrown don’t send me abscesses on livestock, send me great ingrown hair removals! 😆😄#drpimplepopper #SLMDskincare #ingrownhair",6728184922144949253,"Sandra Lee, MD","Founder @SLMDskincare, Dermatologist, TV show on TLC Wednesdays, 9/8c",0,False,https://www.tiktok.com/@drpimplepopper/video/7095786887377374506?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095786887377374506&source=h5_m,11185271,869,8896,1470,299073,6787142837377959937,6787142837377959937,10033,6787142837377959937,Spongebob Tomfoolery - Dante9k Remix,David Snell,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/54f7eb006fc84958923dd105c98b57b5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ceb716b0d9f64e27b61ab7a79a9bd520,False,True,,,,,[],0,0,"Bolivia, Plurinational State of",#duet #drpimplepopper #SLMDskincare #ingrownhair,0,0,0,0,0,0,0,0,0,0
4,BR,7081479023745928453,1648785321,#mansaospacefunk,6876857214607754245,Carlos Santos,AIFOX,0,False,https://www.tiktok.com/@carlos11199/video/7081479023745928453?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081479023745928453&source=h5_m,33161834,11969,26455,124198,1212938,7081478988056513285,7081478988056513285,72,7081478988056513285,original sound - carlos11199,Carlos Santos,6.876857214607754e+18,Carlos Santos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081478941155805958.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/45e0c5357316c50104a0198ef78b2fb4.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#mansaospacefunk,0,0,0,0,0,0,0,0,0,0
5,BO,7095391557582474502,1652024585,#PobreFirulaisQuedoTodoTieso😅😅🤣🤣#viral #parati #fyp #forgue1 #biral #challenge #foryoupage #forgue #xyzbca,6971882841253168134,Vikiwi.tv10.1,"# Bolivia🇧🇴
#Vive La Vida Es Unica",0,False,https://www.tiktok.com/@vikiwi.tv.10.1/video/7095391557582474502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095391557582474502&source=h5_m,10100641,4446,38626,91068,505237,7095391550536010502,7095391550536010502,72,7095391550536010502,original sound - vikiwi.tv.10.1 (Contains music from: Dios mío sálvame (feat. El Ñato Oscar & El Cabe 7) - heat music),"Contains music from: ""Dios mío sálvame (feat. El Ñato Oscar & El Cabe 7)""",6.971882841253168e+18,Vikiwi.tv10.1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095391562779167494.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/456e2bcbe609cc77e5af747ab49a29ef.json,False,False,heat music,Dios mío sálvame (feat. El Ñato Oscar & El Cabe 7),original sound - vikiwi.tv.10.1 (Contains music from: Dios mío sálvame (feat. El Ñato Oscar & El Cabe 7) - heat music),"Contains music from: ""Dios mío sálvame (feat. El Ñato Oscar & El Cabe 7)""",[],0,0,"Bolivia, Plurinational State of",#PobreFirulaisQuedoTodoTieso😅😅🤣🤣#viral #parati #fyp #forgue1 #biral #challenge #foryoupage #forgue #xyzbca,0,0,0,1,1,0,0,1,0,1
